ID,Name,Year,Duration,Directors,Actors,Genres,Rating
24,Deep Impact,1998,120,Mimi Leder,"Robert Duvall, Téa Leoni, Elijah Wood","Action, Drama, Sci-Fi",6.3
25,Pi,1998,84,Darren Aronofsky,"Sean Gullette, Mark Margolis, Ben Shenkman","Drama, Horror, Mystery",7.3
26,The Waterboy,1998,90,Frank Coraci,"Adam Sandler, Kathy Bates, Henry Winkler","Comedy, Sport",6.2
27,The Man in the Iron Mask,1998,132,Randall Wallace,"Leonardo DiCaprio, Jeremy Irons, John Malkovich","Action, Adventure, Drama",6.5
28,Lethal Weapon 4,1998,127,Richard Donner,"Mel Gibson, Danny Glover, Joe Pesci","Action, Crime, Thriller",6.6
29,The Wedding Singer,1998,97,Frank Coraci,"Adam Sandler, Drew Barrymore, Christine Taylor","Comedy, Music, Romance",6.9
30,Antz,1998,83,"Eric Darnell, Tim Johnson, Lawrence Guterman","Woody Allen, Sharon Stone, Gene Hackman","Animation, Adventure, Comedy",6.5
31,The Parent Trap,1998,128,Nancy Meyers,"Lindsay Lohan, Dennis Quaid, Natasha Richardson","Adventure, Comedy, Drama",6.7
32,Rounders,1998,121,John Dahl,"Matt Damon, Edward Norton, Gretchen Mol","Crime, Drama",7.3
33,The Negotiator,1998,140,F. Gary Gray,"Samuel L. Jackson, Kevin Spacey, David Morse","Action, Crime, Drama",7.3
34,The Prince of Egypt,1998,99,"Brenda Chapman, Steve Hickner, Simon Wells","Val Kilmer, Ralph Fiennes, Michelle Pfeiffer","Animation, Adventure, Drama",7.2
35,The Faculty,1998,104,Robert Rodriguez,"Jordana Brewster, Clea DuVall, Laura Harris","Horror, Mystery, Sci-Fi",6.6
36,Pleasantville,1998,124,Gary Ross,"Tobey Maguire, Jeff Daniels, Joan Allen","Comedy, Drama, Fantasy",7.5
37,Wild Things,1998,108,John McNaughton,"Kevin Bacon, Neve Campbell, Matt Dillon","Crime, Drama, Mystery",6.6
38,City of Angels,1998,114,Brad Silberling,"Nicolas Cage, Meg Ryan, Andre Braugher","Drama, Fantasy, Romance",6.7
39,Patch Adams,1998,115,Tom Shadyac,"Robin Williams, Daniel London, Monica Potter","Biography, Comedy, Drama",6.8
40,U.S. Marshals,1998,131,Stuart Baird,"Tommy Lee Jones, Wesley Snipes, Robert Downey Jr.","Action, Crime, Thriller",6.6
41,What Dreams May Come,1998,113,Vincent Ward,"Robin Williams, Cuba Gooding Jr., Annabella Sciorra","Drama, Fantasy, Romance",7.0
42,Sphere,1998,134,Barry Levinson,"Dustin Hoffman, Sharon Stone, Samuel L. Jackson","Mystery, Sci-Fi, Thriller",6.1
43,The X Files,1998,121,Rob Bowman,"David Duchovny, Gillian Anderson, John Neville","Drama, Mystery, Sci-Fi",7.0
44,Small Soldiers,1998,110,Joe Dante,"Kirsten Dunst, Gregory Smith, David Cross","Action, Adventure, Comedy",6.3
45,Elizabeth,1998,124,Shekhar Kapur,"Cate Blanchett, Liz Giles, Rod Culbertson","Biography, Drama, History",7.4
46,Following,1998,69,Christopher Nolan,"Jeremy Theobald, Alex Haw, Lucy Russell","Crime, Mystery, Thriller",7.4
47,Doctor Dolittle,1998,85,Betty Thomas,"Eddie Murphy, Peter Boyle, Ossie Davis","Comedy, Family, Fantasy",5.4
48,Out of Sight,1998,123,Steven Soderbergh,"George Clooney, Jennifer Lopez, Ving Rhames","Comedy, Crime, Drama",7.0
49,Practical Magic,1998,104,Griffin Dunne,"Sandra Bullock, Nicole Kidman, Stockard Channing","Comedy, Drama, Fantasy",6.3
50,Fallen,1998,124,Gregory Hoblit,"Denzel Washington, John Goodman, Donald Sutherland","Action, Crime, Drama",7.0
51,The Celebration,1998,101,Thomas Vinterberg,"Ulrich Thomsen, Henning Moritzen, Thomas Bo Larsen",Drama,8.0
52,A Perfect Murder,1998,107,Andrew Davis,"Michael Douglas, Gwyneth Paltrow, Viggo Mortensen","Crime, Drama, Thriller",6.6
53,Taxi,1998,89,Gérard Pirès,"Samy Naceri, Frédéric Diefenthal, Marion Cotillard","Action, Comedy, Crime",7.0
54,Snake Eyes,1998,98,Brian De Palma,"Nicolas Cage, Gary Sinise, John Heard","Crime, Mystery, Thriller",6.1
55,Six Days Seven Nights,1998,102,Ivan Reitman,"Harrison Ford, Anne Heche, David Schwimmer","Action, Adventure, Comedy",5.9
56,Halloween H20: 20 Years Later,1998,86,Steve Miner,"Jamie Lee Curtis, Josh Hartnett, Adam Arkin","Horror, Thriller",5.8
57,Ever After: A Cinderella Story,1998,121,Andy Tennant,"Drew Barrymore, Anjelica Huston, Dougray Scott","Drama, Romance",7.1
58,I Still Know What You Did Last Summer,1998,100,Danny Cannon,"Jennifer Love Hewitt, Freddie Prinze Jr., Brandy Norwood","Horror, Mystery, Thriller",4.8
59,Ringu,1998,96,Hideo Nakata,"Nanako Matsushima, Miki Nakatani, Yûko Takeuchi","Horror, Mystery",7.2
60,Star Trek: Insurrection,1998,103,Jonathan Frakes,"Patrick Stewart, Jonathan Frakes, Brent Spiner","Action, Adventure, Sci-Fi",6.4
61,The Siege,1998,116,Edward Zwick,"Denzel Washington, Bruce Willis, Annette Bening","Action, Thriller",6.4
62,A Simple Plan,1998,121,Sam Raimi,"Bill Paxton, Billy Bob Thornton, Bridget Fonda","Crime, Drama, Thriller",7.5
63,Mercury Rising,1998,111,Harold Becker,"Bruce Willis, Miko Hughes, Alec Baldwin","Action, Crime, Drama",6.1
64,Stepmom,1998,125,Chris Columbus,"Julia Roberts, Susan Sarandon, Ed Harris","Comedy, Drama",6.8
65,Happiness,1998,134,Todd Solondz,"Jane Adams, Jon Lovitz, Philip Seymour Hoffman","Comedy, Drama",7.7
66,Lost in Space,1998,130,Stephen Hopkins,"Gary Oldman, William Hurt, Matt LeBlanc","Action, Adventure, Sci-Fi",5.2
67,Urban Legend,1998,99,Jamie Blanks,"Jared Leto, Alicia Witt, Rebecca Gayheart","Horror, Mystery, Thriller",5.6
68,Sliding Doors,1998,99,Peter Howitt,"Gwyneth Paltrow, John Hannah, John Lynch","Comedy, Drama, Fantasy",6.7
69,The Legend of 1900,1998,169,Giuseppe Tornatore,"Tim Roth, Pruitt Taylor Vince, Mélanie Thierry","Drama, Music, Romance",8.0
70,Half Baked,1998,82,Tamra Davis,"Dave Chappelle, Guillermo Diaz, Jim Breuer","Comedy, Crime",6.6
71,BASEketball,1998,103,David Zucker,"Trey Parker, Matt Stone, Dian Bachar","Comedy, Sport",6.5
72,Bride of Chucky,1998,89,Ronny Yu,"Jennifer Tilly, Brad Dourif, Katherine Heigl","Comedy, Horror, Thriller",5.6
73,A Night at the Roxbury,1998,82,John Fortenberry,"Chris Kattan, Will Ferrell, Raquel Gardner","Comedy, Music, Romance",6.2
74,Vampires,1998,108,John Carpenter,"James Woods, Daniel Baldwin, Sheryl Lee","Action, Horror, Thriller",6.1
75,Buffalo '66,1998,110,Vincent Gallo,"Vincent Gallo, Christina Ricci, Ben Gazzara","Comedy, Drama, Romance",7.4
76,Soldier,1998,99,Paul W.S. Anderson,"Kurt Russell, Jason Scott Lee, Jason Isaacs","Action, Drama, Sci-Fi",6.0
77,Kuch Kuch Hota Hai,1998,185,Karan Johar,"Shah Rukh Khan, Kajol, Rani Mukerji","Comedy, Drama, Musical",7.5
78,Great Expectations,1998,111,Alfonso Cuarón,"Ethan Hawke, Gwyneth Paltrow, Hank Azaria","Drama, Romance",6.8
79,"Black Cat, White Cat",1998,127,Emir Kusturica,"Bajram Severdzan, Srdjan 'Zika' Todorovic, Branka Katic","Comedy, Crime, Romance",8.0
80,Show Me Love,1998,89,Lukas Moodysson,"Alexandra Dahlström, Rebecka Liljeberg, Erica Carlson","Comedy, Drama, Romance",7.5
81,Can't Hardly Wait,1998,100,"Harry Elfont, Deborah Kaplan","Jennifer Love Hewitt, Ethan Embry, Charlie Korsmo","Comedy, Romance",6.5
82,He Got Game,1998,136,Spike Lee,"Denzel Washington, Milla Jovovich, Ray Allen","Drama, Sport",6.9
83,Psycho,1998,105,Gus Van Sant,"Vince Vaughn, Anne Heche, Julianne Moore","Horror, Mystery, Thriller",4.6
84,Very Bad Things,1998,100,Peter Berg,"Christian Slater, Daniel Stern, Cameron Diaz","Comedy, Crime, Thriller",6.3
85,Pokémon: The First Movie - Mewtwo Strikes Back,1998,96,Kunihiko Yuyama,"Veronica Taylor, Rachael Lillis, Eric Stuart","Animation, Action, Adventure",6.3
86,Central Station,1998,110,Walter Salles,"Fernanda Montenegro, Vinícius de Oliveira, Marília Pêra",Drama,8.0
87,The Avengers,1998,89,Jeremiah S. Chechik,"Ralph Fiennes, Uma Thurman, Sean Connery","Action, Adventure, Sci-Fi",3.8
88,Le Dîner de Cons,1998,80,Francis Veber,"Thierry Lhermitte, Jacques Villeret, Francis Huster",Comedy,7.6
89,The Horse Whisperer,1998,169,Robert Redford,"Robert Redford, Kristin Scott Thomas, Sam Neill","Drama, Romance, Western",6.7
90,Les Misérables,1998,134,Bille August,"Liam Neeson, Geoffrey Rush, Uma Thurman","Crime, Drama, Romance",7.4
91,Who Am I?,1998,108,"Benny Chan, Jackie Chan","Jackie Chan, Michelle Ferre, Mirai Yamamoto","Action, Adventure, Comedy",6.8
92,Jack Frost,1998,101,Troy Miller,"Michael Keaton, Kelly Preston, Joseph Cross","Comedy, Drama, Family",5.5
93,Deep Rising,1998,106,Stephen Sommers,"Treat Williams, Famke Janssen, Anthony Heald","Action, Adventure, Horror",6.1
94,Apt Pupil,1998,111,Bryan Singer,"Ian McKellen, Brad Renfro, Joshua Jackson","Crime, Drama, Thriller",6.7
95,Velvet Goldmine,1998,123,Todd Haynes,"Ewan McGregor, Jonathan Rhys Meyers, Christian Bale","Drama, Music",6.9
96,Hard Rain,1998,97,Mikael Salomon,"Morgan Freeman, Christian Slater, Randy Quaid","Action, Crime, Drama",5.9
97,Babe: Pig in the City,1998,97,George Miller,"Magda Szubanski, Elizabeth Daily, Mickey Rooney","Adventure, Comedy, Drama",5.9
98,Blues Brothers 2000,1998,123,John Landis,"Dan Aykroyd, John Goodman, Walter Levine","Action, Comedy, Crime",4.9
99,54,1998,93,Mark Christopher,"Ryan Phillippe, Salma Hayek, Neve Campbell","Drama, Music",5.9
100,The Red Violin,1998,130,François Girard,"Carlo Cecchi, Jean-Luc Bideau, Christoph Koncz","Drama, Music, Mystery",7.6
101,The Idiots,1998,117,Lars von Trier,"Bodil Jørgensen, Jens Albinus, Anne Louise Hassing","Comedy, Drama",6.7
102,SLC Punk!,1998,97,James Merendino,"Matthew Lillard, Michael A. Goorjian, Annabeth Gish","Comedy, Drama, Music",7.4
103,Gods and Monsters,1998,105,Bill Condon,"Ian McKellen, Brendan Fraser, Lynn Redgrave","Biography, Drama",7.3
104,Species II,1998,93,Peter Medak,"Natasha Henstridge, Michael Madsen, Marg Helgenberger","Action, Horror, Sci-Fi",4.5
105,Dil Se..,1998,163,Mani Ratnam,"Shah Rukh Khan, Manisha Koirala, Preity G Zinta","Drama, Romance",7.5
106,The Big Hit,1998,91,Kirk Wong,"Mark Wahlberg, Lou Diamond Phillips, Christina Applegate","Action, Comedy, Crime",6.1
107,A Civil Action,1998,115,Steven Zaillian,"John Travolta, Robert Duvall, Kathleen Quinlan","Biography, Drama",6.6
108,Mighty Joe Young,1998,114,Ron Underwood,"Bill Paxton, Charlize Theron, Rade Serbedzija","Action, Adventure, Family",5.7
109,Hope Floats,1998,114,Forest Whitaker,"Sandra Bullock, Harry Connick Jr., Gena Rowlands","Drama, Romance",6.1
110,Dirty Work,1998,82,Bob Saget,"Norm MacDonald, Jack Warden, Artie Lange",Comedy,6.4
111,The Replacement Killers,1998,87,Antoine Fuqua,"Chow Yun-Fat, Mira Sorvino, Michael Rooker","Action, Crime, Thriller",6.1
112,Primary Colors,1998,143,Mike Nichols,"John Travolta, Emma Thompson, Kathy Bates","Comedy, Drama",6.7
113,Wrongfully Accused,1998,87,Pat Proft,"Leslie Nielsen, Richard Crenna, Kelly LeBrock","Action, Comedy, Thriller",6.1
114,Celebrity,1998,113,Woody Allen,"Kenneth Branagh, Judy Davis, Leonardo DiCaprio","Comedy, Drama",6.3
115,Waking Ned Devine,1998,91,Kirk Jones,"Ian Bannen, David Kelly, Fionnula Flanagan",Comedy,7.3
116,Everything's Gonna Be Great,1998,107,Ömer Vargi,"Cem Yilmaz, Mazhar Alanson, Ceyda Düvenci","Comedy, Drama",8.1
117,Bulworth,1998,108,Warren Beatty,"Warren Beatty, Halle Berry, Kimberly Deauna Adams","Comedy, Drama, Romance",6.8
118,I Stand Alone,1998,93,Gaspar Noé,"Philippe Nahon, Blandine Lenoir, Frankie Pain","Crime, Drama, Thriller",7.3
119,Legionnaire,1998,99,Peter MacDonald,"Jean-Claude Van Damme, Adewale Akinnuoye-Agbaje, Steven Berkoff","Action, Adventure, Drama",5.5
120,Disturbing Behavior,1998,84,David Nutter,"James Marsden, Katie Holmes, Nick Stahl","Horror, Mystery, Sci-Fi",5.7
121,Croupier,1998,94,Mike Hodges,"Clive Owen, Nick Reding, Nicholas Ball","Crime, Drama, Thriller",7.0
122,Phantoms,1998,96,Joe Chappelle,"Peter O'Toole, Rose McGowan, Joanna Going","Horror, Sci-Fi, Thriller",5.4
123,Simon Birch,1998,114,Mark Steven Johnson,"Ian Michael Smith, Joseph Mazzello, Ashley Judd","Comedy, Drama, Family",6.8
124,The Object of My Affection,1998,111,Nicholas Hytner,"Jennifer Aniston, Paul Rudd, Kali Rocha","Comedy, Drama, Romance",6.0
125,The Opposite of Sex,1998,105,Don Roos,"Christina Ricci, Martin Donovan, Lisa Kudrow","Comedy, Drama, Romance",6.4
126,The Rugrats Movie,1998,79,"Igor Kovalyov, Norton Virgien","Elizabeth Daily, Christine Cavanaugh, Kath Soucie","Animation, Adventure, Comedy",5.9
127,Holy Man,1998,114,Stephen Herek,"Eddie Murphy, Jeff Goldblum, Kelly Preston","Comedy, Drama",5.0
128,Thursday,1998,87,Skip Woods,"Thomas Jane, Aaron Eckhart, Paulina Porizkova","Action, Comedy, Crime",7.1
129,Playing by Heart,1998,121,Willard Carroll,"Gillian Anderson, Ellen Burstyn, Sean Connery","Comedy, Drama, Romance",6.9
130,Lovers of the Arctic Circle,1998,112,Julio Medem,"Najwa Nimri, Fele Martínez, Nancho Novo","Drama, Mystery, Romance",7.6
131,Dangerous Beauty,1998,111,Marshall Herskovitz,"Catherine McCormack, Rufus Sewell, Oliver Platt","Biography, Drama, Romance",7.1
132,Quest for Camelot,1998,86,Frederik Du Chau,"Jessalyn Gilsig, Cary Elwes, Andrea Corr","Animation, Adventure, Comedy",6.3
133,Desperate Measures,1998,100,Barbet Schroeder,"Michael Keaton, Andy Garcia, Brian Cox","Action, Crime, Drama",6.1
134,Almost Heroes,1998,90,Christopher Guest,"Chris Farley, Matthew Perry, Bokeem Woodbine","Adventure, Comedy, Western",5.8
135,Senseless,1998,93,Penelope Spheeris,"Marlon Wayans, David Spade, Brad Dourif","Comedy, Romance",6.0
136,Satya,1998,170,Ram Gopal Varma,"J.D. Chakravarthi, Manoj Bajpayee, Urmila Matondkar","Action, Crime, Drama",8.2
137,Little Voice,1998,97,Mark Herman,"Brenda Blethyn, Jane Horrocks, Michael Caine","Comedy, Drama, Music",7.0
138,Knock Off,1998,91,Hark Tsui,"Jean-Claude Van Damme, Rob Schneider, Lela Rochon","Action, Crime, Thriller",4.9
139,Paulie,1998,91,John Roberts,"Gena Rowlands, Tony Shalhoub, Cheech Marin","Adventure, Comedy, Drama",6.5
140,On Board,1998,102,Serdar Akar,"Erkan Can, Haldun Boysan, Yildiray Sahinler","Crime, Drama",7.9
141,Dead Man on Campus,1998,96,Alan Cohn,"Tom Everett Scott, Mark-Paul Gosselaar, Poppy Montgomery",Comedy,6.0
142,Mafia!,1998,87,Jim Abrahams,"Jay Mohr, Christina Applegate, Lloyd Bridges","Comedy, Crime",5.5
143,Return to Paradise,1998,111,Joseph Ruben,"Vince Vaughn, Anne Heche, Joaquin Phoenix","Drama, Romance, Thriller",6.9
144,Zero Effect,1998,116,Jake Kasdan,"Bill Pullman, Ben Stiller, Ryan O'Neal","Comedy, Crime, Drama",6.9
145,Pecker,1998,87,John Waters,"Edward Furlong, Christina Ricci, Bess Armstrong","Comedy, Drama",6.3
146,Slums of Beverly Hills,1998,91,Tamara Jenkins,"Natasha Lyonne, Alan Arkin, Bryna Weiss","Comedy, Drama",6.7
147,Eternity and a Day,1998,137,Theodoros Angelopoulos,"Bruno Ganz, Isabelle Renauld, Fabrizio Bentivoglio",Drama,7.9
148,Get Real,1998,108,Simon Shore,"Ben Silverstone, Brad Gorton, Charlotte Brittain","Comedy, Drama, Romance",7.5
149,Twilight,1998,94,Robert Benton,"Paul Newman, Susan Sarandon, Gene Hackman","Crime, Drama, Mystery",6.2
150,The Last Days of Disco,1998,113,Whit Stillman,"Chloë Sevigny, Kate Beckinsale, Chris Eigeman","Comedy, Drama, Music",6.7
151,After Life,1998,119,Hirokazu Koreeda,"Arata Iura, Erika Oda, Susumu Terajima","Drama, Fantasy",7.6
152,The Mighty,1998,100,Peter Chelsom,"Kieran Culkin, Elden Henson, Sharon Stone","Comedy, Drama",7.2
153,"Torrente, the Dumb Arm of the Law",1998,97,Santiago Segura,"Santiago Segura, Javier Cámara, Neus Asensi","Comedy, Crime",6.8
154,Hush,1998,96,Jonathan Darby,"Jessica Lange, Gwyneth Paltrow, Johnathon Schaech","Drama, Thriller",5.5
155,The Visitors II: The Corridors of Time,1998,118,Jean-Marie Poiré,"Christian Clavier, Jean Reno, Muriel Robin","Comedy, Fantasy",6.1
156,The Patriot,1998,90,Dean Semler,"Steven Seagal, L.Q. Jones, Gailard Sartain","Action, Thriller",4.2
157,Belly,1998,96,Hype Williams,"Nas, DMX, Taral Hicks","Crime, Drama",6.2
158,The Barber of Siberia,1998,180,Nikita Mikhalkov,"Julia Ormond, Oleg Menshikov, Aleksey Petrenko","Comedy, Drama, History",7.6
159,One True Thing,1998,127,Carl Franklin,"Meryl Streep, Renée Zellweger, William Hurt",Drama,6.9
160,Smoke Signals,1998,89,Chris Eyre,"Adam Beach, Evan Adams, Irene Bedard","Comedy, Drama",7.2
161,The Newton Boys,1998,122,Richard Linklater,"Matthew McConaughey, Ethan Hawke, Skeet Ulrich","Action, Crime, Drama",6.1
162,I'll Be Home for Christmas,1998,86,Arlene Sanford,"Jonathan Taylor Thomas, Jessica Biel, Adam LaVorgna","Comedy, Family",5.6
163,3 Ninjas: High Noon at Mega Mountain,1998,93,Sean McNamara,"Loni Anderson, Hulk Hogan, Jim Varney","Action, Adventure, Comedy",3.0
164,Ghulam,1998,162,Vikram Bhatt,"Aamir Khan, Rani Mukerji, Rajit Kapoor","Action, Crime, Drama",7.2
165,Clay Pigeons,1998,104,David Dobkin,"Joaquin Phoenix, Vince Vaughn, Janeane Garofalo","Comedy, Crime",6.6
166,The Wounds,1998,103,Srdjan Dragojevic,"Dusan Pekic, Milan Maric, Dragan Bjelogrlic","Comedy, Crime, Drama",8.0
167,The Gingerbread Man,1998,114,Robert Altman,"Kenneth Branagh, Embeth Davidtz, Robert Downey Jr.","Crime, Mystery, Thriller",5.7
168,Savior,1998,103,Predrag Antonijevic,"Dennis Quaid, Nastassja Kinski, Pascal Rollin","Drama, War",7.2
169,High Art,1998,101,Lisa Cholodenko,"Radha Mitchell, Ally Sheedy, Patricia Clarkson","Drama, Romance",6.6
170,Kirikou and the Sorceress,1998,71,"Michel Ocelot, Raymond Burlet","Doudou Gueye Thiaw, Maimouna N'Diaye, Awa Sene Sarr","Animation, Adventure, Family",7.5
171,Gunda,1998,129,Kanti Shah,"Mithun Chakraborty, Mukesh Rishi, Mohan Joshi","Action, Comedy, Crime",7.3
172,The Odd Couple II,1998,97,Howard Deutch,"Jack Lemmon, Walter Matthau, Richard Riehle","Adventure, Comedy",6.4
173,Hilary and Jackie,1998,121,Anand Tucker,"Emily Watson, Rachel Griffiths, James Frain","Biography, Drama, Music",7.3
174,Hurlyburly,1998,122,Anthony Drazan,"Sean Penn, Kevin Spacey, Chazz Palminteri","Comedy, Drama",5.8
175,Black Dog,1998,89,Kevin Hooks,"Patrick Swayze, Randy Travis, Meat Loaf","Action, Crime, Drama",5.5
176,Last Night,1998,95,Don McKellar,"Don McKellar, Sandra Oh, Roberta Maxwell","Comedy, Drama, Romance",7.1
177,Beloved,1998,172,Jonathan Demme,"Oprah Winfrey, Danny Glover, Yada Beener","Drama, History, Horror",6.1
178,Train of Life,1998,103,Radu Mihaileanu,"Lionel Abelanski, Rufus, Clément Harari","Comedy, Drama, War",7.6
179,A Murder of Crows,1998,102,Rowdy Herrington,"Cuba Gooding Jr., Tom Berenger, Marianne Jean-Baptiste","Action, Crime, Thriller",6.3
180,Another Day in Paradise,1998,101,Larry Clark,"James Woods, Melanie Griffith, Vincent Kartheiser","Crime, Drama, Thriller",6.5
181,The General,1998,124,John Boorman,"Brendan Gleeson, Adrian Dunbar, Sean McGinley","Biography, Crime, Drama",7.2
182,Home Fries,1998,91,Dean Parisot,"Drew Barrymore, Luke Wilson, Catherine O'Hara","Comedy, Drama, Romance",5.1
183,Still Crazy,1998,95,Brian Gibson,"Stephen Rea, Billy Connolly, Jimmy Nail","Comedy, Drama, Music",7.0
184,My Name Is Joe,1998,105,Ken Loach,"Peter Mullan, Louise Goodall, Gary Lewis","Drama, Romance",7.4
185,The Interview,1998,104,Craig Monahan,"Hugo Weaving, Tony Martin, Aaron Jeffery","Thriller, Crime, Drama",7.0
186,Duplicate,1998,164,Mahesh Bhatt,"Shah Rukh Khan, Juhi Chawla, Sonali Bendre","Action, Comedy, Crime",5.6
187,Phantasm IV: Oblivion,1998,90,Don Coscarelli,"A. Michael Baldwin, Reggie Bannister, Bill Thornbury","Fantasy, Horror, Sci-Fi",5.5
188,Palmetto,1998,114,Volker Schlöndorff,"Woody Harrelson, Elisabeth Shue, Gina Gershon","Crime, Drama, Mystery",6.1
189,Barking at the Stars,1998,95,Zdravko Sotra,"Dragan Micanovic, Natasa Tapuskovic, Nikola Simic","Comedy, Romance",8.6
190,How Stella Got Her Groove Back,1998,124,Kevin Rodney Sullivan,"Angela Bassett, Taye Diggs, Whoopi Goldberg","Comedy, Drama, Romance",5.7
191,Your Friends and Neighbors,1998,100,Neil LaBute,"Amy Brenneman, Aaron Eckhart, Ben Stiller","Comedy, Drama, Romance",6.3
192,Major League: Back to the Minors,1998,100,John Warren,"Scott Bakula, Corbin Bernsen, Dennis Haysbert","Comedy, Sport",4.7
193,Madeline,1998,88,Daisy von Scherler Mayer,"Frances McDormand, Nigel Hawthorne, Hatty Jones","Comedy, Family",6.0
194,Six-String Samurai,1998,91,Lance Mungia,"Jeffrey Falcon, Justin McGuire, Kim De Angelo","Action, Adventure, Comedy",6.4
195,Earth,1998,110,Deepa Mehta,"Aamir Khan, Nandita Das, Rahul Khanna","Drama, Romance, War",7.6
196,Permanent Midnight,1998,88,David Veloz,"Ben Stiller, Maria Bello, Jay Paulson","Biography, Drama, Romance",6.2
197,The Acid House,1998,111,Paul McGuigan,"Stephen McCole, Maurice Roëves, Garry Sweeney","Comedy, Drama",6.2
198,Strangeland,1998,85,John Pieplow,"Kevin Gage, Elizabeth Peña, Dee Snider","Horror, Thriller",5.1
199,The Players Club,1998,104,Ice Cube,"LisaRaye McCoy, Dick Anthony Williams, Judyann Elder","Comedy, Drama",5.8
200,The Dreamlife of Angels,1998,113,Erick Zonca,"Élodie Bouchez, Natacha Régnier, Grégoire Colin",Drama,7.4
201,Strike!,1998,97,Sarah Kernochan,"Kirsten Dunst, Lynn Redgrave, Gaby Hoffmann",Comedy,6.6
202,Without Limits,1998,117,Robert Towne,"Billy Crudup, Donald Sutherland, Monica Potter","Biography, Drama, Sport",7.2
203,23,1998,99,Hans-Christian Schmid,"August Diehl, Fabian Busch, Dieter Landuris","Drama, Thriller",7.2
204,The Glass Agency,1998,114,Ebrahim Hatamikia,"Parviz Parastui, Reza Kianian, Habib Rezaei","Action, Drama, Romance",7.7
205,Kurt & Courtney,1998,95,Nick Broomfield,"Courtney Love, Nick Broomfield, Kurt Cobain","Documentary, Biography, Crime",6.1
206,My Giant,1998,103,Michael Lehmann,"Billy Crystal, Gheorghe Muresan, Kathleen Quinlan","Comedy, Drama",5.0
207,Edge of Seventeen,1998,99,David Moreton,"Chris Stafford, Tina Holmes, Andersen Gabrych","Comedy, Drama, Romance",6.8
208,Hideous Kinky,1998,98,Gillies MacKinnon,"Kate Winslet, Bella Riza, Saïd Taghmaoui","Adventure, Drama, Romance",6.0
