ID,Name,Year,Duration,Directors,Actors,Genres,Rating
53,The Ghost Writer,2010,128,Roman Polanski,"Ewan McGregor, Pierce Brosnan, Olivia Williams","Crime, Drama, Mystery",7.2
54,The Sorcerer's Apprentice,2010,109,Jon Turteltaub,"Nicolas Cage, Jay Baruchel, Alfred Molina","Action, Adventure, Family",6.1
55,Buried,2010,95,Rodrigo Cortés,"Ryan Reynolds, José Luis García-Pérez, Robert Paterson","Drama, Mystery, Thriller",7.0
56,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113,Michael Apted,"Ben Barnes, Skandar Keynes, Georgie Henley","Adventure, Family, Fantasy",6.3
57,Devil,2010,80,John Erick Dowdle,"Chris Messina, Caroline Dhavernas, Bokeem Woodbine","Horror, Mystery, Thriller",6.3
58,Dear John,2010,108,Lasse Hallström,"Channing Tatum, Amanda Seyfried, Richard Jenkins","Drama, Romance, War",6.3
59,Remember Me,2010,113,Allen Coulter,"Robert Pattinson, Emilie de Ravin, Caitlyn Rund","Drama, Romance",7.1
60,Never Let Me Go,2010,103,Mark Romanek,"Keira Knightley, Carey Mulligan, Andrew Garfield","Drama, Romance",7.1
61,I Saw the Devil,2010,144,Kim Jee-woon,"Lee Byung-hun, Choi Min-sik, Jeon Gook-hwan","Action, Thriller",7.8
62,Winter's Bone,2010,100,Debra Granik,"Jennifer Lawrence, John Hawkes, Garret Dillahunt","Crime, Drama, Mystery",7.1
63,It's Kind of a Funny Story,2010,101,"Anna Boden, Ryan Fleck","Keir Gilchrist, Zach Galifianakis, Emma Roberts","Comedy, Drama, Romance",7.1
64,She's Out of My League,2010,104,Jim Field Smith,"Jay Baruchel, Alice Eve, T.J. Miller","Comedy, Romance",6.4
65,Green Zone,2010,115,Paul Greengrass,"Matt Damon, Jason Isaacs, Greg Kinnear","Action, Drama, Thriller",6.8
66,Life as We Know It,2010,114,Greg Berlanti,"Katherine Heigl, Josh Duhamel, Josh Lucas","Comedy, Drama, Romance",6.5
67,The Bounty Hunter,2010,110,Andy Tennant,"Jennifer Aniston, Gerard Butler, Vincent Nastri","Action, Comedy, Romance",5.6
68,The Kids Are All Right,2010,106,Lisa Cholodenko,"Annette Bening, Julianne Moore, Mark Ruffalo","Comedy, Drama, Romance",7.0
69,The Crazies,2010,101,Breck Eisner,"Radha Mitchell, Timothy Olyphant, Danielle Panabaker",Horror,6.5
70,Let Me In,2010,116,Matt Reeves,"Kodi Smit-McPhee, Chloë Grace Moretz, Richard Jenkins","Drama, Fantasy, Horror",7.1
71,Valentine's Day,2010,125,Garry Marshall,"Julia Roberts, Jamie Foxx, Anne Hathaway","Comedy, Romance",5.8
72,The Way Back,2010,133,Peter Weir,"Jim Sturgess, Ed Harris, Colin Farrell","Adventure, Drama, History",7.3
73,From Paris with Love,2010,92,Pierre Morel,"John Travolta, Jonathan Rhys Meyers, Kasia Smutniak","Action, Crime, Thriller",6.4
74,Little Fockers,2010,98,Paul Weitz,"Ben Stiller, Teri Polo, Robert De Niro","Comedy, Romance",5.5
75,My Name Is Khan,2010,165,Karan Johar,"Shah Rukh Khan, Kajol, Sheetal Menon","Drama, Romance",7.9
76,Legion,2010,100,Scott Stewart,"Paul Bettany, Dennis Quaid, Charles S. Dutton","Action, Fantasy, Horror",5.3
77,The Wolfman,2010,103,Joe Johnston,"Benicio Del Toro, Anthony Hopkins, Emily Blunt","Drama, Fantasy, Horror",5.9
78,Faster,2010,98,George Tillman Jr.,"Dwayne Johnson, Billy Bob Thornton, Maggie Grace","Action, Crime, Drama",6.4
79,The Switch,2010,101,"Josh Gordon, Will Speck","Jennifer Aniston, Jason Bateman, Patrick Wilson","Comedy, Drama, Romance",6.1
80,Saw 3D,2010,90,Kevin Greutert,"Tobin Bell, Costas Mandylor, Betsy Russell","Crime, Horror, Mystery",5.5
81,Ip Man 2,2010,108,Wilson Yip,"Donnie Yen, Xiaoming Huang, Sammo Kam-Bo Hung","Action, Biography, Drama",7.5
82,Leap Year,2010,100,Anand Tucker,"Amy Adams, Matthew Goode, Adam Scott","Comedy, Romance",6.4
83,Dinner for Schmucks,2010,114,Jay Roach,"Steve Carell, Paul Rudd, Stephanie Szostak",Comedy,5.9
84,Paranormal Activity 2,2010,91,Tod Williams,"Katie Featherston, Micah Sloat, Molly Ephraim","Horror, Mystery",5.7
85,Repo Men,2010,111,Miguel Sapochnik,"Jude Law, Forest Whitaker, Alice Braga","Action, Sci-Fi, Thriller",6.3
86,The Secret World of Arrietty,2010,94,Hiromasa Yonebayashi,"Bridgit Mendler, Amy Poehler, Will Arnett","Animation, Adventure, Drama",7.6
87,A Nightmare on Elm Street,2010,95,Samuel Bayer,"Jackie Earle Haley, Rooney Mara, Kyle Gallner","Crime, Drama, Horror",5.2
88,Eat Pray Love,2010,133,Ryan Murphy,"Julia Roberts, Javier Bardem, Richard Jenkins","Biography, Comedy, Drama",5.8
89,Letters to Juliet,2010,105,Gary Winick,"Amanda Seyfried, Gael García Bernal, Vanessa Redgrave","Adventure, Comedy, Drama",6.5
90,The Losers,2010,97,Sylvain White,"Idris Elba, Zoe Saldaña, Jeffrey Dean Morgan","Action, Adventure, Comedy",6.2
91,Wall Street: Money Never Sleeps,2010,133,Oliver Stone,"Shia LaBeouf, Michael Douglas, Carey Mulligan",Drama,6.2
92,The American,2010,105,Anton Corbijn,"George Clooney, Paolo Bonacelli, Violante Placido","Crime, Drama, Thriller",6.3
93,Flipped,2010,90,Rob Reiner,"Madeline Carroll, Callan McAuliffe, Rebecca De Mornay","Comedy, Drama, Romance",7.7
94,Edge of Darkness,2010,117,Martin Campbell,"Mel Gibson, Ray Winstone, Danny Huston","Action, Adventure, Drama",6.6
95,Monsters,2010,94,Gareth Edwards,"Scoot McNairy, Whitney Able, Mario Zuniga Benavides","Adventure, Drama, Romance",6.3
96,Piranha 3D,2010,88,Alexandre Aja,"Elisabeth Shue, Jerry O'Connell, Richard Dreyfuss","Comedy, Horror",5.5
97,Submarine,2010,97,Richard Ayoade,"Craig Roberts, Sally Hawkins, Paddy Considine","Comedy, Drama, Romance",7.3
98,I Spit on Your Grave,2010,108,Steven R. Monroe,"Sarah Butler, Jeff Branson, Andrew Howard","Horror, Thriller",6.2
99,Killers,2010,100,Robert Luketic,"Katherine Heigl, Ashton Kutcher, Tom Selleck","Action, Comedy, Romance",5.5
100,Unthinkable,2010,97,Gregor Jordan,"Samuel L. Jackson, Carrie-Anne Moss, Michael Sheen","Crime, Drama, Thriller",7.0
101,Hereafter,2010,129,Clint Eastwood,"Matt Damon, Cécile de France, Bryce Dallas Howard","Drama, Fantasy, Romance",6.5
102,Burlesque,2010,119,Steve Antin,"Cher, Christina Aguilera, Alan Cumming","Drama, Music, Musical",6.4
103,Biutiful,2010,148,Alejandro G. Iñárritu,"Javier Bardem, Maricel Álvarez, Hanaa Bouchaib","Drama, Romance",7.4
104,Beginners,2010,105,Mike Mills,"Ewan McGregor, Christopher Plummer, Mélanie Laurent","Comedy, Drama, Romance",7.2
105,The Last Song,2010,107,Julie Anne Robinson,"Miley Cyrus, Liam Hemsworth, Greg Kinnear","Drama, Music, Romance",6.0
106,Skyline,2010,92,"Colin Strause, Greg Strause","Eric Balfour, Donald Faison, Scottie Thompson","Action, Sci-Fi, Thriller",4.5
107,Cop Out,2010,107,Kevin Smith,"Bruce Willis, Tracy Morgan, Juan Carlos Hernández","Action, Comedy, Crime",5.5
108,Legend of the Guardians: The Owls of Ga'Hoole,2010,97,Zack Snyder,"Jim Sturgess, Hugo Weaving, David Wenham","Animation, Action, Adventure",6.9
109,Elite Squad 2: The Enemy Within,2010,115,José Padilha,"Wagner Moura, Irandhir Santos, André Ramiro","Crime, Drama, Thriller",8.0
110,Four Lions,2010,97,Christopher Morris,"Will Adamsdale, Riz Ahmed, Adeel Akhtar","Comedy, Crime, Drama",7.3
111,Centurion,2010,97,Neil Marshall,"Michael Fassbender, Dominic West, Olga Kurylenko","Action, Drama, History",6.3
112,Sex and the City 2,2010,146,Michael Patrick King,"Sarah Jessica Parker, Kim Cattrall, Kristin Davis","Comedy, Drama, Romance",4.5
113,Morning Glory,2010,107,Roger Michell,"Rachel McAdams, Harrison Ford, Diane Keaton","Comedy, Drama, Romance",6.5
114,Super,2010,96,James Gunn,"Rainn Wilson, Elliot Page, Liv Tyler","Action, Comedy, Crime",6.7
115,Frozen,2010,93,Adam Green,"Shawn Ashmore, Emma Bell, Kevin Zegers","Adventure, Thriller",6.2
116,Troll Hunter,2010,103,André Øvredal,"Otto Jespersen, Robert Stoltenberg, Knut Nærum","Drama, Fantasy, Thriller",6.9
117,Inside Job,2010,109,Charles Ferguson,"Matt Damon, Gylfi Zoega, Andri Snær Magnason","Documentary, Crime",8.2
118,Senna,2010,106,Asif Kapadia,"Ayrton Senna, Reginaldo Leme, John Bisignano","Documentary, Biography, Sport",8.5
119,The Man from Nowhere,2010,119,Lee Jeong-beom,"Won Bin, Kim Sae-ron, Kim Tae-hoon","Action, Crime, Drama",7.7
120,A Serbian Film,2010,104,Srdjan Spasojevic,"Srdjan 'Zika' Todorovic, Sergej Trifunovic, Jelena Gavrilovic","Horror, Mystery, Thriller",4.9
121,Gulliver's Travels,2010,85,Rob Letterman,"Jack Black, Emily Blunt, Jason Segel","Adventure, Comedy, Family",4.9
122,The Debt,2010,113,John Madden,"Helen Mirren, Sam Worthington, Tom Wilkinson","Drama, Thriller",6.8
123,13 Assassins,2010,141,Takashi Miike,"Kôji Yakusho, Takayuki Yamada, Yûsuke Iseya","Action, Adventure, Drama",7.5
124,Exit Through the Gift Shop,2010,87,Banksy,"Banksy, Mr. Brainwash, Space Invader","Documentary, Comedy, Crime",7.9
125,Jackass 3D,2010,94,Jeff Tremaine,"Johnny Knoxville, Steve-O, Bam Margera","Documentary, Action, Comedy",7.0
126,Takers,2010,107,John Luessenhop,"Chris Brown, Hayden Christensen, Matt Dillon","Action, Crime, Drama",6.2
127,When in Rome,2010,91,Mark Steven Johnson,"Kristen Bell, Josh Duhamel, Anjelica Huston","Comedy, Romance",5.5
128,Charlie St. Cloud,2010,99,Burr Steers,"Zac Efron, Kim Basinger, Charlie Tahan","Drama, Fantasy, Romance",6.4
129,Jonah Hex,2010,81,Jimmy Hayward,"Josh Brolin, Megan Fox, John Malkovich","Action, Drama, Fantasy",4.7
130,All Good Things,2010,101,Andrew Jarecki,"Ryan Gosling, Kirsten Dunst, Frank Langella","Crime, Drama, Mystery",6.3
131,Diary of a Wimpy Kid,2010,94,Thor Freudenthal,"Zachary Gordon, Robert Capron, Rachael Harris","Comedy, Drama, Family",6.2
132,Animal Kingdom,2010,113,David Michôd,"James Frecheville, Guy Pearce, Joel Edgerton","Crime, Drama, Thriller",7.2
133,Step Up 3D,2010,107,Jon M. Chu,"Sharni Vinson, Rick Malambri, Adam Sevani","Drama, Music, Romance",6.2
134,Going the Distance,2010,102,Nanette Burstein,"Drew Barrymore, Justin Long, Ron Livingston","Comedy, Romance",6.3
135,The Experiment,2010,96,Paul T. Scheuring,"Adrien Brody, Cam Gigandet, Forest Whitaker","Drama, Thriller",6.4
136,How Do You Know,2010,121,James L. Brooks,"Reese Witherspoon, Paul Rudd, Owen Wilson","Comedy, Drama, Romance",5.4
137,You Again,2010,105,Andy Fickman,"Kristen Bell, Odette Annable, Sigourney Weaver","Comedy, Romance",5.7
138,Death at a Funeral,2010,92,Neil LaBute,"Chris Rock, Martin Lawrence, Keith David","Comedy, Drama",5.7
139,Hesher,2010,106,Spencer Susser,"Joseph Gordon-Levitt, Devin Brochu, Natalie Portman","Comedy, Drama",6.9
140,Everything Must Go,2010,97,Dan Rush,"Will Ferrell, Rebecca Hall, Christopher Jordan Wallace","Comedy, Drama",6.4
141,The Back-up Plan,2010,104,Alan Poul,"Jennifer Lopez, Alex O'Loughlin, Michaela Watkins","Comedy, Romance",5.3
142,The Last Exorcism,2010,87,Daniel Stamm,"Patrick Fabian, Ashley Bell, Iris Bahr","Horror, Mystery, Thriller",5.7
143,Vampires Suck,2010,82,"Jason Friedberg, Aaron Seltzer","Jenn Proske, Matt Lanter, Diedrich Bader","Comedy, Horror",3.4
144,Black Death,2010,102,Christopher Smith,"Eddie Redmayne, Sean Bean, Carice van Houten","Action, Drama, History",6.4
145,Rabbit Hole,2010,91,John Cameron Mitchell,"Nicole Kidman, Aaron Eckhart, Dianne Wiest",Drama,6.9
146,Fair Game,2010,108,Doug Liman,"Naomi Watts, Sean Penn, Sonya Davison","Biography, Drama, Thriller",6.8
147,The Runaways,2010,106,Floria Sigismondi,"Kristen Stewart, Dakota Fanning, Michael Shannon","Biography, Drama, Music",6.5
148,Last Night,2010,93,Massy Tadjedin,"Keira Knightley, Sam Worthington, Eva Mendes","Drama, Romance",6.5
149,Tooth Fairy,2010,101,Michael Lembeck,"Dwayne Johnson, Ashley Judd, Julie Andrews","Comedy, Family, Fantasy",5.0
150,Don't Be Afraid of the Dark,2010,99,Troy Nixey,"Katie Holmes, Guy Pearce, Bailee Madison","Fantasy, Horror, Thriller",5.5
151,London Boulevard,2010,103,William Monahan,"Colin Farrell, Keira Knightley, Ray Winstone","Crime, Drama",6.2
152,The Company Men,2010,104,John Wells,"Ben Affleck, Chris Cooper, Tommy Lee Jones",Drama,6.7
153,MacGruber,2010,90,Jorma Taccone,"Will Forte, Kristen Wiig, Val Kilmer","Action, Comedy",5.6
154,Udaan,2010,134,Vikramaditya Motwane,"Rajat Barmecha, Ronit Roy, Manjot Singh",Drama,8.1
155,The Spy Next Door,2010,94,Brian Levant,"Jackie Chan, Amber Valletta, Billy Ray Cyrus","Action, Comedy, Family",5.5
156,You Will Meet a Tall Dark Stranger,2010,98,Woody Allen,"Anthony Hopkins, Naomi Watts, Josh Brolin","Comedy, Drama, Romance",6.3
157,Somewhere,2010,97,Sofia Coppola,"Stephen Dorff, Elle Fanning, Chris Pontius","Comedy, Drama, Romance",6.3
158,Conviction,2010,107,Tony Goldwyn,"Hilary Swank, Sam Rockwell, Melissa Leo","Biography, Crime, Drama",7.2
159,The Ward,2010,89,John Carpenter,"Amber Heard, Mamie Gummer, Danielle Panabaker","Horror, Mystery, Thriller",5.5
160,Trust,2010,106,David Schwimmer,"Clive Owen, Catherine Keener, Liana Liberato","Crime, Drama, Mystery",6.9
161,Stake Land,2010,98,Jim Mickle,"Connor Paolo, Nick Damici, Kelly McGillis","Drama, Horror",6.4
162,13,2010,91,Géla Babluani,"Sam Riley, Alice Barrett-Mitchell, Gaby Hoffmann","Crime, Drama, Thriller",6.0
163,Catfish,2010,87,"Henry Joost, Ariel Schulman","Nev Schulman, Ariel Schulman, Henry Joost","Documentary, Drama, Mystery",7.1
164,Confessions,2010,106,Tetsuya Nakashima,"Takako Matsu, Yoshino Kimura, Masaki Okada","Drama, Thriller",7.7
165,Stone,2010,105,John Curran,"Edward Norton, Milla Jovovich, Robert De Niro","Action, Drama, Mystery",5.4
166,In a Better World,2010,118,Susanne Bier,"Mikael Persbrandt, Trine Dyrholm, Markus Rygaard","Drama, Romance",7.6
167,Rubber,2010,82,Quentin Dupieux,"Stephen Spinella, Roxane Mesquida, Wings Hauser","Comedy, Fantasy, Horror",5.7
168,Wild Target,2010,98,Jonathan Lynn,"Bill Nighy, Emily Blunt, Rupert Grint","Action, Comedy, Crime",6.7
169,Greenberg,2010,107,Noah Baumbach,"Ben Stiller, Greta Gerwig, Jennifer Jason Leigh","Comedy, Drama, Romance",6.1
170,Nanny McPhee Returns,2010,109,Susanna White,"Emma Thompson, Maggie Gyllenhaal, Ralph Fiennes","Comedy, Family, Fantasy",6.1
171,Julia's Eyes,2010,118,Guillem Morales,"Belén Rueda, Lluís Homar, Pablo Derqui","Horror, Mystery, Thriller",6.7
172,Hunting Season,2010,140,Yavuz Turgul,"Sener Sen, Cem Yilmaz, Çetin Tekindor","Crime, Drama, Mystery",7.4
173,6 Souls,2010,112,"Måns Mårlind, Björn Stein","Julianne Moore, Jonathan Rhys Meyers, Jeffrey DeMunn","Horror, Mystery, Thriller",6.0
174,22 Bullets,2010,117,Richard Berry,"Jean Reno, Kad Merad, Jean-Pierre Darroussin","Action, Crime, Drama",6.6
175,Cyrus,2010,91,"Jay Duplass, Mark Duplass","John C. Reilly, Marisa Tomei, Jonah Hill","Comedy, Drama, Romance",6.3
176,The Illusionist,2010,80,Sylvain Chomet,"Jean-Claude Donda, Eilidh Rankin, Duncan MacNeil","Animation, Drama",7.4
177,The Way,2010,123,Emilio Estevez,"Martin Sheen, Emilio Estevez, Deborah Kara Unger","Comedy, Drama",7.3
178,The Whistleblower,2010,112,Larysa Kondracki,"Rachel Weisz, Monica Bellucci, Vanessa Redgrave","Biography, Crime, Drama",7.1
179,The Killer Inside Me,2010,109,Michael Winterbottom,"Casey Affleck, Kate Hudson, Jessica Alba","Crime, Drama, Mystery",6.1
180,Dabangg,2010,126,Abhinav Kashyap,"Salman Khan, Sonakshi Sinha, Sonu Sood","Action, Comedy, Crime",6.3
181,Rare Exports,2010,84,Jalmari Helander,"Jorma Tommila, Onni Tommila, Peeter Jakobi","Adventure, Fantasy, Horror",6.6
182,The Legend Is Born: Ip Man,2010,100,Herman Yau,"Yu-Hang To, Huang Yi, Biao Yuen","Action, Biography, Drama",7.0
183,"Tomorrow, When the War Began",2010,104,Stuart Beattie,"Caitlin Stasey, Rachel Hurd-Wood, Lincoln Lewis","Action, Adventure, Drama",6.1
184,Enthiran,2010,174,S. Shankar,"Rajinikanth, Aishwarya Rai Bachchan, Danny Denzongpa","Action, Sci-Fi, Thriller",7.2
185,Secretariat,2010,123,Randall Wallace,"Diane Lane, John Malkovich, Margo Martindale","Biography, Drama, Family",7.2
186,Another Year,2010,129,Mike Leigh,"Jim Broadbent, Ruth Sheen, Lesley Manville","Comedy, Drama",7.4
187,Happythankyoumoreplease,2010,100,Josh Radnor,"Josh Radnor, Malin Akerman, Zoe Kazan","Comedy, Drama, Romance",6.7
188,Heartbeats,2010,101,Xavier Dolan,"Xavier Dolan, Monia Chokri, Niels Schneider","Comedy, Drama, Romance",7.0
189,Boy,2010,87,Taika Waititi,"James Rolleston, Te Aho Eketone-Whitu, Taika Waititi","Comedy, Drama",7.5
190,The Conspirator,2010,122,Robert Redford,"Robin Wright, James McAvoy, Tom Wilkinson","Crime, Drama, History",6.9
191,Three Steps Above Heaven,2010,118,Fernando González Molina,"Mario Casas, María Valverde, Álvaro Cervantes","Action, Drama, Romance",6.7
192,The Perfect Host,2010,93,Nicholas Tomnay,"David Hyde Pierce, Clayne Crawford, Nathaniel Parker","Comedy, Crime, Thriller",6.7
193,Tekken,2010,92,Dwight H. Little,"Jon Foo, Kelly Overton, Cary-Hiroyuki Tagawa","Action, Crime, Drama",4.8
194,Heartbreaker,2010,105,Pascal Chaumeil,"Romain Duris, Vanessa Paradis, Julie Ferrier","Comedy, Romance",6.7
195,Certified Copy,2010,106,Abbas Kiarostami,"Juliette Binoche, William Shimell, Jean-Claude Carrière","Drama, Romance",7.2
196,Vanishing on 7th Street,2010,92,Brad Anderson,"Hayden Christensen, Thandiwe Newton, John Leguizamo","Horror, Mystery, Thriller",4.9
197,Little White Lies,2010,154,Guillaume Canet,"François Cluzet, Marion Cotillard, Benoît Magimel","Comedy, Drama",7.1
198,The Warrior's Way,2010,100,Sngmoo Lee,"Jang Dong-gun, Kate Bosworth, Geoffrey Rush","Action, Drama, Fantasy",6.2
199,Room in Rome,2010,107,Julio Medem,"Elena Anaya, Natasha Yarovenko, Enrico Lo Verso","Drama, Romance",6.0
200,Barney's Version,2010,134,Richard J. Lewis,"Paul Giamatti, Rosamund Pike, Jake Hoffman","Comedy, Drama",7.3
201,Birdemic: Shock and Terror,2010,105,James Nguyen,"Alan Bagh, Whitney Moore, Tippi Hedren","Horror, Thriller",1.7
202,Welcome to the Rileys,2010,110,Jake Scott,"James Gandolfini, Kristen Stewart, Melissa Leo",Drama,6.9
203,Restrepo,2010,93,"Tim Hetherington, Sebastian Junger",The Men of Battle Company 2nd of the 503rd Infantry Regiment 173rd Airborne Brigade Combat Team,"Documentary, Biography, History",7.4
204,I'm Still Here,2010,108,Casey Affleck,"Joaquin Phoenix, Antony Langdon, Carey Perloff","Comedy, Drama, Music",6.1
205,Cemetery Junction,2010,95,"Ricky Gervais, Stephen Merchant","Christian Cooke, Felicity Jones, Tom Hughes","Comedy, Drama",6.8
206,Yogi Bear,2010,80,Eric Brevig,"Dan Aykroyd, Justin Timberlake, Anna Faris","Animation, Adventure, Comedy",4.6
207,The Yellow Sea,2010,136,Na Hong-jin,"Ha Jung-woo, Kim Yoon-seok, Jo Sung-ha","Action, Crime, Drama",7.3
208,The Trip,2010,112,Michael Winterbottom,"Steve Coogan, Rob Brydon, Rebecca Johnson","Comedy, Drama",7.0
