ID,Name,Year,Duration,Directors,Actors,Genres,Rating
82,Fighter,2024,166.0,Siddharth Anand,"Hrithik Roshan, Deepika Padukone, Anil Kapoor","Action, Drama",6.2
83,Land of Bad,2024,113.0,William Eubank,"Liam Hemsworth, Russell Crowe, Luke Hemsworth","Action, Thriller",6.6
84,Fly Me to the Moon,2024,132.0,Greg Berlanti,"Scarlett Johansson, Channing Tatum, Woody Harrelson","Comedy, Romance",6.6
85,Murder Mubarak,2024,140.0,Homi Adajania,"Pankaj Tripathi, Sara Ali Khan, Vijay Varma","Comedy, Horror, Mystery",5.8
86,Terrifier 3,2024,125.0,Damien Leone,"Lauren LaVera, David Howard Thornton, Antonella Rose",Horror,6.3
87,Lift,2024,107.0,F. Gary Gray,"Kevin Hart, Gugu Mbatha-Raw, Sam Worthington","Action, Comedy, Crime",5.5
88,Borderlands,2024,101.0,Eli Roth,"Cate Blanchett, Kevin Hart, Edgar Ramírez","Action, Adventure, Comedy",4.7
89,The Order,2024,116.0,Justin Kurzel,"Jude Law, Nicholas Hoult, Tye Sheridan","Crime, Drama, Thriller",6.8
90,The Goat Life,2024,173.0,Blessy,"Prithviraj Sukumaran, Jimmy Jean-Louis, K.r. Gokul","Adventure, Drama",7.1
91,Oddity,2024,98.0,Damian Mc Carthy,"Carolyn Bracken, Gwilym Lee, Steve Wall","Horror, Thriller",6.7
92,Caddo Lake,2024,103.0,"Logan George, Celine Held","Dylan O'Brien, Eliza Scanlen, Caroline Falk","Drama, Mystery, Sci-Fi",6.8
93,Spaceman,2024,107.0,Johan Renck,"Adam Sandler, Carey Mulligan, Paul Dano","Adventure, Drama, Sci-Fi",5.7
94,It's What's Inside,2024,103.0,Greg Jardin,"Brittany O'Grady, James Morosini, Gavin Leatherwood","Comedy, Mystery, Sci-Fi",6.6
95,Stree 2: Sarkate Ka Aatank,2024,147.0,Amar Kaushik,"Rajkummar Rao, Shraddha Kapoor, Pankaj Tripathi","Comedy, Horror",6.9
96,Madgaon Express,2024,143.0,Kunal Kemmu,"Divyendu Sharma, Pratik Gandhi, Avinash Tiwary","Comedy, Drama",7.0
97,Horizon: An American Saga - Chapter 1,2024,181.0,Kevin Costner,"Kevin Costner, Sienna Miller, Sam Worthington","Drama, Western",6.6
98,The Platform 2,2024,99.0,Galder Gaztelu-Urrutia,"Milena Smit, Hovik Keuchkerian, Natalia Tena","Horror, Sci-Fi, Thriller",4.9
99,Auron Mein Kahan Dum Tha,2024,150.0,Neeraj Pandey,"Ajay Devgn, Tabu, Jimmy Shergill","Action, Crime, Drama",6.4
100,My Old Ass,2024,89.0,Megan Park,"Maisy Stella, Aubrey Plaza, Percy Hynes White","Comedy, Drama, Romance",6.9
101,Color of Victory,2024,157.0,"Abdullah Oguz, Bekir Dadas","Kubilay Aka, Gülper Özdemir, Nejat Isler","Drama, History, Sport",6.1
102,Don't Move,2024,92.0,"Brian Netto, Adam Schindler","Kelsey Asbille, Finn Wittrock, Moray Treadwell","Horror, Thriller",5.8
103,Vettaiyan,2024,163.0,T.J. Gnanavel,"Amitabh Bachchan, Fahadh Faasil, Rajinikanth","Action, Crime, Drama",6.9
104,Bade Miyan Chote Miyan,2024,163.0,Ali Abbas Zafar,"Akshay Kumar, Prithviraj Sukumaran, Tiger Shroff","Action, Adventure, Sci-Fi",3.7
105,The Instigators,2024,101.0,Doug Liman,"Matt Damon, Casey Affleck, Hong Chau","Action, Comedy, Crime",6.2
106,Mean Girls,2024,112.0,"Samantha Jayne, Arturo Perez Jr.","Angourie Rice, Reneé Rapp, Auli'i Cravalho","Comedy, Musical",5.5
107,I Saw the TV Glow,2024,100.0,Jane Schoenbrun,"Justice Smith, Jack Haven, Ian Foreman","Drama, Mystery",5.8
108,Crew,2024,118.0,Rajesh A Krishnan,"Tabu, Kareena Kapoor, Kriti Sanon","Comedy, Drama",5.8
109,A Family Affair,2024,111.0,Richard LaGravenese,"Nicole Kidman, Zac Efron, Joey King","Comedy, Drama, Romance",5.4
110,Under Paris,2024,104.0,Xavier Gens,"Bérénice Bejo, Nassim Lyes, Léa Léviant","Action, Drama, Horror",5.2
111,Megalopolis,2024,138.0,Francis Ford Coppola,"Adam Driver, Giancarlo Esposito, Nathalie Emmanuel","Drama, Fantasy, Sci-Fi",4.7
112,The Count of Monte-Cristo,2024,178.0,"Alexandre de La Patellière, Matthieu Delaporte","Pierre Niney, Bastien Bouillon, Anaïs Demoustier","Action, Adventure, Drama",7.6
113,The Crow,2024,111.0,Rupert Sanders,"Bill Skarsgård, FKA twigs, Danny Huston","Action, Crime, Fantasy",4.7
114,Martin,2024,147.0,A.P. Arjun,"Dhruva Sarja, Vaibhavi Shandilya, Sriram Reddy Polasane","Action, Drama, Thriller",2.2
115,Wallace & Gromit: Vengeance Most Fowl,2024,82.0,"Merlin Crossingham, Nick Park","Ben Whitehead, Peter Kay, Lauren Patel","Animation, Adventure, Comedy",7.5
116,Bob Marley: One Love,2024,107.0,Reinaldo Marcus Green,"Kingsley Ben-Adir, Lashana Lynch, James Norton","Biography, Drama, Music",6.2
117,Unfrosted,2024,97.0,Jerry Seinfeld,"Isaac Bae, Jerry Seinfeld, Chris Rickett","Biography, Comedy, History",5.5
118,Savi,2024,126.0,Abhinay Deo,"Divya Khossla, Harshvardhan Rane, Mairaaj Kakkar","Action, Crime, Drama",6.1
119,Arthur the King,2024,107.0,Simon Cellan Jones,"Mark Wahlberg, Simu Liu, Juliet Rylance","Adventure, Drama, Sport",7.0
120,Salem's Lot,2024,114.0,Gary Dauberman,"Lewis Pullman, Makenzie Leigh, Jordan Preston Carter","Horror, Thriller",5.6
121,Chandu Champion,2024,142.0,Kabir Khan,"Kartik Aaryan, Vijay Raaz, Bhuvan Arora","Action, Biography, Drama",7.8
122,Uglies,2024,100.0,McG,"Joey King, Brianne Tju, Keith Powers","Action, Adventure, Drama",4.7
123,Lucky Baskhar,2024,148.0,Venky Atluri,"Dulquer Salmaan, Meenaakshi Chaudhary, Tinnu Anand","Crime, Drama, Thriller",8.0
124,Tarot,2024,92.0,"Spenser Cohen, Anna Halberg","Harriet Slater, Adain Bradley, Jacob Batalon",Horror,4.8
125,The Lord of the Rings: The War of the Rohirrim,2024,134.0,Kenji Kamiyama,"Brian Cox, Gaia Wise, Miranda Otto","Animation, Action, Adventure",6.3
126,Saturday Night,2024,109.0,Jason Reitman,"Gabriel LaBelle, Rachel Sennott, Cory Michael Smith","Biography, Comedy, Drama",6.9
127,Jackpot!,2024,106.0,Paul Feig,"John Cena, Awkwafina, Simu Liu","Action, Comedy",5.8
128,A Different Man,2024,112.0,Aaron Schimberg,"Sebastian Stan, Renate Reinsve, Adam Pearson","Comedy, Drama, Thriller",6.9
129,Upgraded,2024,104.0,Carlson Young,"Camila Mendes, Archie Renaux, Marisa Tomei","Comedy, Romance",6.1
130,Merry Christmas,2024,144.0,Sriram Raghavan,"Katrina Kaif, Vijay Sethupathi, Tinnu Anand","Drama, Mystery, Thriller",6.9
131,Better Man,2024,135.0,Michael Gracey,"Robbie Williams, Jonno Davies, Steve Pemberton","Biography, Fantasy, Music",7.6
132,Hanu Man,2024,158.0,Prasanth Varma,"Teja Sajja, Amritha Aiyer, Varalaxmi Sarathkumar","Action, Adventure, Fantasy",7.7
133,Subservience,2024,106.0,S.K. Dale,"Megan Fox, Michele Morrone, Madeline Zima","Sci-Fi, Thriller",5.4
134,Aavesham,2024,155.0,Jithu Madhavan,"Fahadh Faasil, Hipzster, Mithun Jai Shankar","Action, Comedy",7.8
135,Lisa Frankenstein,2024,101.0,Zelda Williams,"Kathryn Newton, Liza Soberano, Jenna Davis","Comedy, Horror, Romance",6.1
136,Cuckoo,2024,102.0,Tilman Singer,"Hunter Schafer, Jan Bluthardt, Marton Csokas","Horror, Mystery, Thriller",5.7
137,Manjummel Boys,2024,135.0,Chidambaram,"Soubin Shahir, Sreenath Bhasi, Balu Varghese","Adventure, Drama, Thriller",8.2
138,Night Swim,2024,98.0,Bryce McGuire,"Wyatt Russell, Kerry Condon, Amélie Hoeferle","Horror, Mystery, Thriller",4.7
139,Khel Khel Mein,2024,135.0,Mudassar Aziz,"Akshay Kumar, Ammy Virk, Taapsee Pannu","Comedy, Drama",6.5
140,The Six Triple Eight,2024,127.0,Tyler Perry,"Kerry Washington, Ebony Obsidian, Milauna Jackson","Drama, History, War",6.7
141,Back to Black,2024,122.0,Sam Taylor-Johnson,"Marisa Abela, Eddie Marsan, Jack O'Connell","Biography, Drama, Music",6.3
142,In a Violent Nature,2024,94.0,Chris Nash,"Ry Barrett, Andrea Pavlovic, Cameron Love","Drama, Horror, Thriller",5.6
143,Bad Newz,2024,142.0,Anand Tiwari,"Vicky Kaushal, Triptii Dimri, Ammy Virk","Comedy, Romance",4.7
144,Munjya,2024,123.0,Aditya Sarpotdar,"Sharvari, Abhay Verma, Mona Singh","Comedy, Horror",6.3
145,Small Things Like These,2024,98.0,Tim Mielants,"Cillian Murphy, Eileen Walsh, Emily Watson","Drama, History",6.8
146,September 5,2024,95.0,Tim Fehlbaum,"Peter Sarsgaard, John Magaro, Ben Chaplin","Drama, History, Thriller",7.1
147,Sector 36,2024,123.0,Aditya Nimbalkar,"Vikrant Massey, Deepak Dobriyal, Akash Khurana","Crime, Drama, Thriller",7.1
148,Article 370,2024,158.0,Aditya Suhas Jambhale,"Yami Gautam, Priyamani, Vaibhav Tatwawadi","Action, Drama, Thriller",7.8
149,Presence,2024,84.0,Steven Soderbergh,"Lucy Liu, Chris Sullivan, Callina Liang","Drama, Horror, Thriller",6.1
150,Guntur Kaaram,2024,159.0,Trivikram Srinivas,"Mahesh Babu, Sreeleela, Meenaakshi Chaudhary","Action, Drama",5.4
151,The Sabarmati Report,2024,127.0,Dheeraj Sarna,"Vikrant Massey, Raashi Khanna, Ridhi Dogra","Crime, Drama, Thriller",6.4
152,Sikandar Ka Muqaddar,2024,142.0,Neeraj Pandey,"Jimmy Shergill, Avinash Tiwary, Tamannaah Bhatia","Action, Crime, Drama",6.0
153,The Garfield Movie,2024,101.0,Mark Dindal,"Chris Pratt, Samuel L. Jackson, Hannah Waddingham","Animation, Adventure, Comedy",5.7
154,Ulajh,2024,150.0,Sudhanshu Saria,"Janhvi Kapoor, Gulshan Devaiah, Roshan Mathew","Crime, Drama, Thriller",6.0
155,Paddington in Peru,2024,106.0,Dougal Wilson,"Hugh Bonneville, Emily Mortimer, Ben Whishaw","Animation, Adventure, Comedy",6.7
156,Exhuma,2024,134.0,Jang Jae-hyun,"Choi Min-sik, Kim Go-eun, Lee Do-hyun","Drama, Horror, Mystery",6.9
157,Miller's Girl,2024,93.0,Jade Halley Bartlett,"Martin Freeman, Jenna Ortega, Bashir Salahuddin","Comedy, Drama, Thriller",5.2
158,Arcadian,2024,92.0,Benjamin Brewer,"Nicolas Cage, Jaeden Martell, Maxwell Jenkins","Action, Drama, Horror",5.5
159,Drive-Away Dolls,2024,84.0,Ethan Coen,"Margaret Qualley, Geraldine Viswanathan, Beanie Feldstein","Action, Comedy, Thriller",5.4
160,Our Little Secret,2024,101.0,Stephen Herek,"Lindsay Lohan, Ian Harding, Kristin Chenoweth","Comedy, Romance",5.7
161,Jigra,2024,153.0,Vasan Bala,"Alia Bhatt, Akansha Ranjan Kapoor, Vedang Raina","Action, Crime, Drama",6.0
162,Thelma,2024,98.0,Josh Margolin,"June Squibb, Fred Hechinger, Richard Roundtree","Action, Comedy",7.0
163,Elevation,2024,91.0,George Nolfi,"Anthony Mackie, Morena Baccarin, Maddie Hasson","Action, Sci-Fi, Thriller",5.6
164,Queer,2024,137.0,Luca Guadagnino,"Daniel Craig, Daan de Wit, Jason Schwartzman","Biography, Drama, History",6.4
165,The Strangers: Chapter 1,2024,91.0,Renny Harlin,"Madelaine Petsch, Ryan Bown, Matus Lajcak",Horror,4.6
166,Maidaan,2024,181.0,Amit Ravindernath Sharma,"Ajay Devgn, Priyamani, Gajraj Rao","Biography, Drama, History",7.9
167,The Deliverance,2024,112.0,Lee Daniels,"Andra Day, Glenn Close, Anthony B. Jenkins","Drama, Horror, Mystery",5.1
168,The Greatest of All Time,2024,183.0,Venkat Prabhu,"Joseph Vijay, Prashanth, Prabhu Deva","Action, Thriller",5.7
169,Marco,2024,145.0,Haneef Adeni,"Unni Mukundan, Siddique, Jagadish","Action, Crime, Drama",6.8
170,Sleeping Dogs,2024,110.0,Adam Cooper,"Russell Crowe, Karen Gillan, Marton Csokas","Crime, Mystery, Thriller",6.2
171,Here,2024,104.0,Robert Zemeckis,"Tom Hanks, Robin Wright, Paul Bettany",Drama,6.3
172,The Room Next Door,2024,107.0,Pedro Almodóvar,"Julianne Moore, Tilda Swinton, John Turturro",Drama,6.8
173,Irish Wish,2024,93.0,Janeen Damian,"Lindsay Lohan, Ed Speleers, Alexander Vlahos","Comedy, Fantasy, Romance",5.2
174,Mothers' Instinct,2024,94.0,Benoît Delhomme,"Jessica Chastain, Anne Hathaway, Anders Danielsen Lie","Drama, Thriller",6.3
175,Devara Part 1,2024,176.0,Koratala Siva,"N.T. Rama Rao Jr., Saif Ali Khan, Janhvi Kapoor","Action, Drama, Thriller",6.0
176,Nightbitch,2024,99.0,Marielle Heller,"Amy Adams, Scoot McNairy, Arleigh Snowden","Comedy, Horror",5.5
177,Scoop,2024,102.0,Philip Martin,"Billie Piper, Gillian Anderson, Rufus Sewell","Biography, Drama",6.5
178,Apocalypse Z: The Beginning of the End,2024,117.0,Carles Torrens,"José María Yazpik, Iria del Río, Berta Vázquez","Action, Horror, Sci-Fi",6.1
179,Maria,2024,124.0,Pablo Larraín,"Angelina Jolie, Pierfrancesco Favino, Alba Rohrwacher","Biography, Drama, Music",6.4
180,Nickel Boys,2024,140.0,RaMell Ross,"Ethan Herisse, Brandon Wilson, Aunjanue Ellis-Taylor",Drama,6.9
181,Premalu,2024,156.0,Girish A.D.,"Naslen, Mamitha Baiju, Shyam Mohan","Comedy, Romance",7.8
182,Trigger Warning,2024,106.0,Mouly Surya,"Jessica Alba, Mark Webber, Anthony Michael Hall","Action, Crime, Thriller",4.6
183,Time Cut,2024,91.0,Hannah Macpherson,"Madison Bailey, Antonia Gentry, Michael Shanks","Horror, Mystery, Sci-Fi",5.0
184,Amaran,2024,167.0,Rajkumar Periasamy,"Sivakarthikeyan, Sai Pallavi, Bhuvan Arora","Action, Biography, Drama",8.1
185,Role Play,2024,100.0,Thomas Vincent,"Kaley Cuoco, David Oyelowo, Bill Nighy","Action, Comedy, Romance",5.5
186,Kneecap,2024,105.0,Rich Peppiatt,"Móglaí Bap, Mo Chara, DJ Próvaí","Comedy, Drama, Music",7.6
187,Dear Santa,2024,107.0,Bobby Farrelly,"Jack Black, Robert Timothy Smith, Keegan-Michael Key","Comedy, Fantasy",5.4
188,Memoir of a Snail,2024,95.0,Adam Elliot,"Jacki Weaver, Sarah Snook, Charlotte Belsey","Animation, Drama",7.8
189,The Killer's Game,2024,104.0,J.J. Perry,"Dave Bautista, Dmitrij Kalacsov, Mia Rouba M.Kiss","Action, Comedy, Thriller",5.8
190,Swatantrya Veer Savarkar,2024,176.0,Randeep Hooda,"Randeep Hooda, Ankita Lokhande, Apinderdeep Singh","Biography, Drama",7.7
191,Imaginary,2024,104.0,Jeff Wadlow,"DeWanda Wise, Taegen Burns, Pyper Braun","Horror, Mystery, Thriller",4.7
192,Orion and the Dark,2024,93.0,Sean Charmatz,"Jacob Tremblay, Paul Walter Hauser, Colin Hanks","Animation, Adventure, Comedy",6.3
193,Young Woman and the Sea,2024,129.0,Joachim Rønning,"Daisy Ridley, Tilda Cobham-Hervey, Stephen Graham","Biography, Drama, Romance",7.5
194,Baby John,2024,159.0,Kalees,"Wamiqa Gabbi, Salman Khan, Varun Dhawan","Action, Crime, Drama",5.1
195,Now or Never,2024,,Balázs Lóth,"Nándor Berettyán, Sára Mosolygó, Balázs Koltai-Nagy","Adventure, Biography, Drama",2.2
196,That Christmas,2024,91.0,Simon Otto,"Bill Nighy, Brian Cox, Guz Khan","Animation, Adventure, Comedy",6.8
197,Mother of the Bride,2024,88.0,Mark Waters,"Brooke Shields, Miranda Cosgrove, Benjamin Bratt","Comedy, Drama, Romance",4.8
198,Am I Racist?,2024,100.0,Justin Folk,"Matt Walsh, Maryna Biletska, Robin DiAngelo","Documentary, Comedy",6.6
