ID,Name,Year,Duration,Directors,Actors,Genres,Rating
57,D2: The Mighty Ducks,1994,106,Sam Weisman,"Emilio Estevez, Kathryn Erbe, Michael Tucker","Comedy, Drama, Family",6.1
58,Muriel's Wedding,1994,106,P.J. Hogan,"Toni Collette, Rachel Griffiths, Bill Hunter","Comedy, Drama",7.2
59,Bullets Over Broadway,1994,98,Woody Allen,"John Cusack, Dianne Wiest, Jennifer Tilly","Comedy, Crime",7.4
60,The Postman,1994,108,Michael Radford,"Massimo Troisi, Philippe Noiret, Maria Grazia Cucinotta","Biography, Comedy, Drama",7.8
61,Once Were Warriors,1994,102,Lee Tamahori,"Rena Owen, Temuera Morrison, Mamaengaroa Kerr-Bell","Crime, Drama",7.9
62,Police Academy: Mission to Moscow,1994,83,Alan Metter,"G.W. Bailey, George Gaynes, Michael Winslow","Comedy, Crime",3.5
63,Pom Poko,1994,119,Isao Takahata,"Shinchô Kokontei, Makoto Nonomura, Yuriko Ishida","Animation, Comedy, Drama",7.3
64,Serial Mom,1994,95,John Waters,"Kathleen Turner, Sam Waterston, Ricki Lake","Comedy, Crime, Thriller",6.8
65,Angels in the Outfield,1994,102,William Dear,"Danny Glover, Brenda Fricker, Tony Danza","Comedy, Drama, Family",6.2
66,The Next Karate Kid,1994,107,Christopher Cain,"Pat Morita, Hilary Swank, Michael Ironside","Action, Drama, Family",4.6
67,Blown Away,1994,121,Stephen Hopkins,"Jeff Bridges, Tommy Lee Jones, Suzy Amis","Action, Crime, Drama",6.2
68,Little Giants,1994,107,Duwayne Dunham,"Rick Moranis, Ed O'Neill, Shawna Waldron","Comedy, Family, Sport",6.5
69,Nell,1994,112,Michael Apted,"Jodie Foster, Liam Neeson, Natasha Richardson",Drama,6.5
70,Major League II,1994,105,David S. Ward,"Charlie Sheen, Tom Berenger, Corbin Bernsen","Comedy, Sport",5.6
71,Hoop Dreams,1994,170,Steve James,"William Gates, Arthur Agee, Emma Gates","Documentary, Drama, Sport",8.3
72,The Swan Princess,1994,90,Richard Rich,"Jack Palance, Howard McGillin, Michelle Nicastro","Animation, Adventure, Comedy",6.4
73,The Shadow,1994,108,Russell Mulcahy,"Alec Baldwin, John Lone, Penelope Ann Miller","Action, Adventure, Crime",6.1
74,Death and the Maiden,1994,103,Roman Polanski,"Sigourney Weaver, Ben Kingsley, Stuart Wilson","Drama, Mystery, Thriller",7.2
75,The Ref,1994,97,Ted Demme,"Denis Leary, Judy Davis, Kevin Spacey","Comedy, Crime, Drama",6.9
76,Only You,1994,109,Norman Jewison,"Marisa Tomei, Robert Downey Jr., Bonnie Hunt","Comedy, Romance",6.5
77,Texas Chainsaw Massacre: The Next Generation,1994,87,Kim Henkel,"Renée Zellweger, Matthew McConaughey, Robert Jacks","Comedy, Horror, Thriller",3.4
78,The Last Seduction,1994,110,John Dahl,"Linda Fiorentino, Peter Berg, Bill Pullman","Crime, Drama, Romance",7.0
79,I.Q.,1994,100,Fred Schepisi,"Tim Robbins, Meg Ryan, Walter Matthau","Comedy, Romance",6.2
80,Immortal Beloved,1994,121,Bernard Rose,"Gary Oldman, Jeroen Krabbé, Isabella Rossellini","Biography, Drama, Music",7.4
81,Color of Night,1994,121,Richard Rush,"Bruce Willis, Jane March, Rubén Blades","Drama, Mystery, Romance",5.2
82,The Pagemaster,1994,80,"Pixote Hunt, Joe Johnston","Macaulay Culkin, Christopher Lloyd, Kanin Howell","Animation, Adventure, Comedy",6.2
83,On Deadly Ground,1994,101,Steven Seagal,"Steven Seagal, Michael Caine, Joan Chen","Action, Adventure, Thriller",4.6
84,Fist of Legend,1994,103,Gordon Chan,"Jet Li, Shinobu Nakayama, Siu-Ho Chin","Action, Drama",7.5
85,Swimming with Sharks,1994,93,George Huang,"Kevin Spacey, Frank Whaley, Michelle Forbes","Comedy, Crime",7.0
86,Cemetery Man,1994,103,Michele Soavi,"Rupert Everett, François Hadji-Lazaro, Anna Falchi","Comedy, Horror",7.0
87,When a Man Loves a Woman,1994,126,Luis Mandoki,"Meg Ryan, Andy Garcia, Ellen Burstyn","Drama, Romance",6.6
88,Eat Drink Man Woman,1994,124,Ang Lee,"Sihung Lung, Kuei-Mei Yang, Wang Yu-wen","Comedy, Drama, Romance",7.8
89,Nobody's Fool,1994,110,Robert Benton,"Paul Newman, Bruce Willis, Jessica Tandy","Comedy, Drama",7.3
90,No Escape,1994,118,Martin Campbell,"Ray Liotta, Lance Henriksen, Stuart Wilson","Action, Drama, Sci-Fi",6.1
91,Hum Aapke Hain Koun..!,1994,206,Sooraj R. Barjatya,"Madhuri Dixit, Salman Khan, Mohnish Behl","Comedy, Drama, Musical",7.5
92,Blank Check,1994,93,Rupert Wainwright,"Brian Bonsall, Karen Duffy, James Rebhorn","Comedy, Crime, Family",5.3
93,The Chase,1994,94,Adam Rifkin,"Charlie Sheen, Kristy Swanson, Henry Rollins","Action, Adventure, Comedy",5.9
94,Highlander: The Final Dimension,1994,99,Andrew Morahan,"Christopher Lambert, Mario Van Peebles, Deborah Kara Unger","Action, Fantasy, Romance",4.5
95,Drop Zone,1994,101,John Badham,"Wesley Snipes, Gary Busey, Yancy Butler","Action, Adventure, Thriller",5.6
96,Crumb,1994,119,Terry Zwigoff,"Robert Crumb, Aline Kominsky-Crumb, Charles Crumb","Documentary, Biography, Comedy",8.0
97,Exotica,1994,103,Atom Egoyan,"Bruce Greenwood, Elias Koteas, Don McKellar",Drama,7.0
98,My Girl 2,1994,99,Howard Zieff,"Dan Aykroyd, Jamie Lee Curtis, Anna Chlumsky","Comedy, Drama, Family",5.3
99,To Live,1994,133,Yimou Zhang,"You Ge, Gong Li, Ben Niu","Drama, War",8.3
100,City Slickers II: The Legend of Curly's Gold,1994,116,Paul Weiland,"Billy Crystal, Jack Palance, Daniel Stern","Comedy, Western",5.6
101,The Getaway,1994,115,Roger Donaldson,"Alec Baldwin, Kim Basinger, Michael Madsen","Action, Adventure, Crime",5.8
102,Guarding Tess,1994,96,Hugh Wilson,"Shirley MacLaine, Nicolas Cage, Austin Pendleton","Comedy, Drama",6.2
103,Kabhi Haan Kabhi Naa,1994,158,Kundan Shah,"Shah Rukh Khan, Suchitra Krishnamoorthi, Deepak Tijori","Comedy, Drama, Music",7.6
104,Queen Margot,1994,161,Patrice Chéreau,"Isabelle Adjani, Daniel Auteuil, Jean-Hugues Anglade","Biography, Drama, History",7.4
105,Renaissance Man,1994,128,Penny Marshall,"Danny DeVito, Gregory Hines, James Remar","Comedy, Drama",6.2
106,Nightwatch,1994,107,Ole Bornedal,"Nikolaj Coster-Waldau, Sofie Gråbøl, Kim Bodnia",Thriller,7.2
107,The Jungle Book,1994,111,Stephen Sommers,"Jason Scott Lee, Cary Elwes, Lena Headey","Adventure, Family, Fantasy",6.1
108,Thumbelina,1994,86,"Don Bluth, Gary Goldman","Jodi Benson, Gary Imhoff, Gino Conforti","Animation, Adventure, Family",6.2
109,The Madness of King George,1994,110,Nicholas Hytner,"Nigel Hawthorne, Helen Mirren, Rupert Graves","Biography, Comedy, Drama",7.2
110,Ashes of Time,1994,93,Wong Kar-Wai,"Brigitte Lin, Maggie Cheung, Leslie Cheung","Action, Drama",7.0
111,Above the Rim,1994,96,Jeff Pollack,"Duane Martin, Tupac Shakur, Leon","Crime, Drama, Sport",6.6
112,Trapped in Paradise,1994,111,George Gallo,"Nicolas Cage, Jon Lovitz, Dana Carvey","Adventure, Comedy, Crime",5.9
113,With Honors,1994,101,Alek Keshishian,"Joe Pesci, Brendan Fraser, Moira Kelly","Comedy, Drama",6.7
114,Burnt by the Sun,1994,135,Nikita Mikhalkov,"Nikita Mikhalkov, Ingeborga Dapkunaite, Oleg Menshikov","Drama, War",7.8
115,The Paper,1994,112,Ron Howard,"Michael Keaton, Glenn Close, Robert Duvall","Comedy, Drama",6.7
116,Greedy,1994,113,Jonathan Lynn,"Michael J. Fox, Kirk Douglas, Nancy Travis",Comedy,6.3
117,Before the Rain,1994,113,Milcho Manchevski,"Katrin Cartlidge, Rade Serbedzija, Grégoire Colin","Drama, Romance, War",7.8
118,Ready to Wear,1994,133,Robert Altman,"Sophia Loren, Julia Roberts, Marcello Mastroianni","Comedy, Drama",5.2
119,Blue Chips,1994,108,William Friedkin,"Nick Nolte, Mary McDonnell, J.T. Walsh","Drama, Sport",6.3
120,Fresh,1994,114,Boaz Yakin,"Sean Nelson, Giancarlo Esposito, Samuel L. Jackson","Crime, Drama, Thriller",7.5
121,North,1994,87,Rob Reiner,"Elijah Wood, Bruce Willis, Jason Alexander","Adventure, Comedy, Drama",4.5
122,In the Army Now,1994,91,Daniel Petrie Jr.,"Pauly Shore, Lori Petty, Andy Dick","Comedy, War",5.0
123,Terminal Velocity,1994,102,Deran Sarafian,"Charlie Sheen, Nastassja Kinski, James Gandolfini","Action, Mystery, Romance",5.5
124,PCU,1994,79,Hart Bochner,"Jeremy Piven, Chris Young, Megan Ward",Comedy,6.6
125,"Corrina, Corrina",1994,115,Jessie Nelson,"Ray Liotta, Whoopi Goldberg, Tina Majorino","Comedy, Drama, Romance",6.6
126,Double Dragon,1994,96,James Yukich,"Robert Patrick, Mark Dacascos, Scott Wolf","Action, Adventure, Comedy",3.9
127,Mixed Nuts,1994,97,Nora Ephron,"Steve Martin, Madeline Kahn, Robert Klein","Comedy, Drama",5.4
128,Threesome,1994,93,Andrew Fleming,"Lara Flynn Boyle, Josh Charles, Stephen Baldwin","Comedy, Drama, Romance",6.3
129,The War,1994,126,Jon Avnet,"Elijah Wood, Kevin Costner, Mare Winningham","Drama, History, War",6.8
130,Bad Girls,1994,99,Jonathan Kaplan,"Madeleine Stowe, Mary Stuart Masterson, Andie MacDowell","Action, Adventure, Drama",5.2
131,Surviving the Game,1994,96,Ernest R. Dickerson,"Rutger Hauer, Ice-T, Charles S. Dutton","Action, Adventure, Crime",6.2
132,Brainscan,1994,96,John Flynn,"Edward Furlong, Frank Langella, T. Ryder Smith","Horror, Sci-Fi",6.0
133,The Road to Wellville,1994,118,Alan Parker,"Anthony Hopkins, Bridget Fonda, Matthew Broderick","Comedy, Drama",5.9
134,Milk Money,1994,110,Richard Benjamin,"Melanie Griffith, Ed Harris, Michael Patrick Carter","Comedy, Romance",5.7
135,Satantango,1994,439,Béla Tarr,"Mihály Vig, Putyi Horváth, László feLugossy",Drama,8.2
136,A Pure Formality,1994,108,Giuseppe Tornatore,"Gérard Depardieu, Roman Polanski, Sergio Rubini","Crime, Drama, Thriller",7.5
137,I Love Trouble,1994,123,Charles Shyer,"Nick Nolte, Julia Roberts, Saul Rubinek","Action, Comedy, Romance",5.4
138,The NeverEnding Story III,1994,95,Peter MacDonald,"Jason James Richter, Melody Kay, Jack Black","Adventure, Comedy, Family",3.2
139,Leprechaun 2,1994,85,Rodman Flender,"Warwick Davis, Charlie Heath, Shevonne Durkin","Comedy, Fantasy, Horror",4.7
140,Little Big League,1994,119,Andrew Scheinman,"Luke Edwards, Timothy Busfield, John Ashton","Comedy, Family, Sport",6.2
141,My Father the Hero,1994,90,Steve Miner,"Gérard Depardieu, Katherine Heigl, Dalton James","Comedy, Romance",5.5
142,Sirens,1994,98,John Duigan,"Hugh Grant, Tara Fitzgerald, Sam Neill","Comedy, Drama, Romance",5.9
143,The Monster,1994,112,Roberto Benigni,"Roberto Benigni, Michel Blanc, Nicoletta Braschi","Comedy, Crime, Mystery",7.3
144,Crooklyn,1994,115,Spike Lee,"Alfre Woodard, Delroy Lindo, David Patrick Kelly","Comedy, Drama",7.0
145,Priest,1994,98,Antonia Bird,"Linus Roache, Tom Wilkinson, Robert Carlyle","Drama, Romance",7.1
146,Camp Nowhere,1994,96,Jonathan Prince,"Jonathan Jackson, Christopher Lloyd, John Putch","Adventure, Comedy, Family",6.1
147,Phantasm III: Lord of the Dead,1994,91,Don Coscarelli,"Reggie Bannister, A. Michael Baldwin, Bill Thornbury","Action, Fantasy, Horror",6.0
148,Black Beauty,1994,88,Caroline Thompson,"Sean Bean, David Thewlis, Docs Keepin Time","Adventure, Drama, Family",6.6
149,Fear City: A Family-Style Comedy,1994,100,Alain Berbérian,"Chantal Lauby, Alain Chabat, Dominique Farrugia","Comedy, Horror",7.5
150,Through the Olive Trees,1994,103,Abbas Kiarostami,"Mohamad Ali Keshavarz, Farhad Kheradmand, Zarifeh Shiva",Drama,7.7
151,Blankman,1994,92,Mike Binder,"Damon Wayans, David Alan Grier, Robin Givens","Action, Comedy, Crime",5.1
152,It's Pat: The Movie,1994,77,Adam Bernstein,"Julia Sweeney, Dave Foley, Charles Rocket",Comedy,2.8
153,Street Fighter II: The Animated Movie,1994,102,Gisaburô Sugii,"Kôjiro Shimizu, Kenji Haga, Miki Fujitani","Animation, Action, Adventure",7.2
154,3 Ninjas Kick Back,1994,93,Charles T. Kanganis,"Victor Wong, Max Elliott Slade, Sean Fox","Action, Comedy, Family",4.6
155,The Secret of Roan Inish,1994,103,John Sayles,"Jeni Courtney, Eileen Colgan, Mick Lally","Drama, Family, Fantasy",7.4
156,The Puppet Masters,1994,109,Stuart Orme,"Donald Sutherland, Eric Thal, Julie Warner","Horror, Sci-Fi, Thriller",5.9
157,Iron Will,1994,108,Charles Haid,"Mackenzie Astin, Kevin Spacey, David Ogden Stiers","Adventure, Family",6.6
158,The Air Up There,1994,107,Paul Michael Glaser,"Kevin Bacon, Charles Gitonga Maina, Yolanda Vazquez","Comedy, Family, Sport",5.6
159,Little Odessa,1994,98,James Gray,"Tim Roth, Edward Furlong, Moira Kelly","Crime, Drama",6.7
160,The Cowboy Way,1994,102,Gregg Champion,"Woody Harrelson, Kiefer Sutherland, Dylan McDermott","Action, Comedy, Crime",5.9
161,Blink,1994,106,Michael Apted,"Madeleine Stowe, Aidan Quinn, James Remar","Crime, Drama, Mystery",6.2
162,Death Wish: The Face of Death,1994,95,Allan A. Goldstein,"Charles Bronson, Lesley-Anne Down, Michael Parks","Action, Crime, Drama",4.9
163,Cabin Boy,1994,80,Adam Resnick,"Chris Elliott, Ritch Brinkley, James Gammon","Adventure, Comedy, Romance",5.3
164,Intersection,1994,98,Mark Rydell,"Richard Gere, Sharon Stone, Lolita Davidovich","Drama, Romance",5.4
165,71 Fragments of a Chronology of Chance,1994,100,Michael Haneke,"Gabriel Cosmin Urdes, Lukas Miko, Otto Grünmandl","Crime, Drama",7.1
166,Getting Even with Dad,1994,109,Howard Deutch,"Macaulay Culkin, Ted Danson, Glenne Headly","Comedy, Crime, Family",4.9
167,Clifford,1994,90,Paul Flaherty,"Martin Short, Charles Grodin, Mary Steenburgen",Comedy,5.5
168,Mohra,1994,177,Rajiv Rai,"Akshay Kumar, Suniel Shetty, Raveena Tandon","Action, Drama, Thriller",7.0
169,Asterix in America,1994,85,Gerhard Hahn,"Roger Carel, Pierre Tornade, Henri Labussière","Animation, Adventure, Comedy",5.9
170,Blue Sky,1994,101,Tony Richardson,"Jessica Lange, Tommy Lee Jones, Powers Boothe","Drama, Romance",6.4
171,From Beijing with Love,1994,84,"Stephen Chow, Lik-Chi Lee","Stephen Chow, Anita Yuen, Kar-Ying Law","Action, Comedy, Thriller",7.1
172,Cobb,1994,128,Ron Shelton,"Tommy Lee Jones, Robert Wuhl, Lolita Davidovich","Biography, Drama, Sport",6.4
173,China Moon,1994,99,John Bailey,"Ed Harris, Madeleine Stowe, Charles Dance","Crime, Drama, Mystery",6.3
174,A Low Down Dirty Shame,1994,100,Keenen Ivory Wayans,"Keenen Ivory Wayans, Charles S. Dutton, Jada Pinkett Smith","Action, Comedy, Crime",5.9
175,The Fantastic Four,1994,90,Oley Sassone,"Alex Hyde-White, Jay Underwood, Rebecca Staab","Action, Adventure, Family",3.8
176,Cops and Robbersons,1994,93,Michael Ritchie,"Chevy Chase, Jack Palance, Dianne Wiest","Comedy, Crime, Thriller",5.2
177,Farinelli,1994,111,Gérard Corbiau,"Stefano Dionisi, Enrico Lo Verso, Elsa Zylberstein","Biography, Drama, Music",6.8
178,Anjaam,1994,170,Rahul Rawail,"Madhuri Dixit, Shah Rukh Khan, Tinnu Anand","Crime, Drama, Thriller",6.6
179,A Troll in Central Park,1994,76,"Don Bluth, Gary Goldman","Dom DeLuise, Cloris Leachman, Charles Nelson Reilly","Animation, Adventure, Comedy",5.3
180,Exit to Eden,1994,113,Garry Marshall,"Dana Delany, Dan Aykroyd, Rosie O'Donnell","Comedy, Crime, Romance",4.3
181,Andre,1994,94,George Miller,"Tina Majorino, Keith Carradine, Chelsea Field","Adventure, Drama, Family",5.7
182,Chasers,1994,102,Dennis Hopper,"Tom Berenger, Erika Eleniak, William McNamara","Action, Comedy, Drama",5.2
183,Monkey Trouble,1994,96,Franco Amurri,"Thora Birch, Harvey Keitel, Finster","Adventure, Comedy, Crime",5.3
184,Lightning Jack,1994,98,Simon Wincer,"Paul Hogan, Cuba Gooding Jr., Beverly D'Angelo","Comedy, Western",5.5
185,Amateur,1994,105,Hal Hartley,"Isabelle Huppert, Martin Donovan, Elina Löwensohn","Comedy, Crime, Drama",6.7
186,The Scout,1994,101,Michael Ritchie,"Albert Brooks, Brendan Fraser, Dianne Wiest","Comedy, Drama, Sport",5.4
187,Wild Reeds,1994,110,André Téchiné,"Élodie Bouchez, Gaël Morel, Stéphane Rideau",Drama,7.3
188,Spanking the Monkey,1994,100,David O. Russell,"Jeremy Davies, Alberta Watson, Benjamin Hendrickson","Comedy, Drama",6.3
189,Night of the Demons 2,1994,96,Brian Trenchard-Smith,"Cristi Harris, Darin Heames, Bobby Jacoby","Comedy, Fantasy, Horror",5.9
190,Lassie,1994,94,Daniel Petrie,"Helen Slater, Tom Guiry, Jon Tenney","Family, Adventure",5.8
191,Hell,1994,102,Claude Chabrol,"Emmanuelle Béart, François Cluzet, Nathalie Cardone","Crime, Drama, Thriller",7.0
192,Barcelona,1994,101,Whit Stillman,"Taylor Nichols, Chris Eigeman, Tushka Bergen","Comedy, Drama, Romance",7.0
193,Backbeat,1994,100,Iain Softley,"Stephen Dorff, Sheryl Lee, Ian Hart","Biography, Drama, Music",6.7
194,Dragon Ball Z: Broly - Second Coming,1994,48,Shigeyasu Yamauchi,"Masako Nozawa, Mayumi Tanaka, Takeshi Kusao","Animation, Action, Adventure",6.5
195,Main Khiladi Tu Anari,1994,175,Sameer Malkan,"Akshay Kumar, Saif Ali Khan, Shilpa Shetty Kundra","Action, Comedy, Drama",6.5
196,Dream Lover,1994,103,Nicholas Kazan,"James Spader, Mädchen Amick, Fredric Lehne","Drama, Mystery, Thriller",6.2
197,Wagons East,1994,107,Peter Markle,"John Candy, Joe Bays, Abraham Benrubi","Adventure, Comedy, Western",4.8
198,Maybe... Maybe Not,1994,93,Sönke Wortmann,"Til Schweiger, Katja Riemann, Joachim Król",Comedy,6.5
199,A Simple Twist of Fate,1994,106,Gillies MacKinnon,"Steve Martin, Gabriel Byrne, Laura Linney","Comedy, Drama",6.3
200,The New Legend of Shaolin,1994,95,Jing Wong,"Jet Li, Chingmy Yau, Deanie lp","Action, Adventure, Comedy",6.3
201,Dragon Ball Z: Bio-Broly,1994,47,Yoshihiro Ueda,"Masako Nozawa, Takeshi Kusao, Daisuke Gôri","Animation, Action, Sci-Fi",5.8
202,Tammy and the T-Rex,1994,82,Stewart Raffill,"Denise Richards, Theo Forsett, Paul Walker","Comedy, Sci-Fi",5.3
203,The Silence of the Hams,1994,81,Ezio Greggio,"Ezio Greggio, Dom DeLuise, Billy Zane","Comedy, Thriller",4.7
204,8 Seconds,1994,105,John G. Avildsen,"Luke Perry, Stephen Baldwin, James Rebhorn","Biography, Drama, Sport",6.6
205,Godzilla vs. SpaceGodzilla,1994,106,"Kenshô Yamashita, Takao Okawara, Kazuki Ômori","Jun Hashizume, Megumi Odaka, Zenkichi Yoneyama","Action, Adventure, Sci-Fi",5.8
206,The Sum of Us,1994,100,"Geoff Burton, Kevin Dowling","Jack Thompson, Russell Crowe, John Polson","Comedy, Drama",7.3
207,In the Heat of the Sun,1994,134,Wen Jiang,"Yu Xia, Wei Chen, Shaobo Dai","Drama, Romance",8.1
208,The Bodyguard from Beijing,1994,92,Corey Yuen,"Jet Li, Christy Chung, Wai-Kwok Ng","Action, Crime, Thriller",6.4
