ID,Name,Year,Duration,Directors,Actors,Genres,Rating
140,Q&A,1990,132,Sidney Lumet,"Nick Nolte, Timothy Hutton, Armand Assante","Crime, Drama, Thriller",6.6
141,My Father's Glory,1990,105,Yves Robert,"Philippe Caubère, Nathalie Roussel, Didier Pain","Adventure, Biography, Drama",7.6
142,Avalon,1990,128,Barry Levinson,"Aidan Quinn, Elizabeth Perkins, Leo Fuchs",Drama,7.2
143,The Field,1990,107,Jim Sheridan,"Richard Harris, John Hurt, Sean Bean","Drama, Thriller",7.3
144,The Comfort of Strangers,1990,107,Paul Schrader,"Christopher Walken, Rupert Everett, Natasha Richardson","Crime, Drama, Fantasy",6.3
145,The Guardian,1990,92,William Friedkin,"Jenny Seagrove, Dwier Brown, Carey Lowell","Drama, Fantasy, Horror",5.4
146,Werner and the Wizard of Booze,1990,93,"Gerhard Hahn, Niki List, Michael Schaack","Klaus Büchner, Andi Feldmann, Kulle Westphal","Animation, Action, Adventure",6.7
147,"Welcome Home, Roxy Carmichael",1990,95,Jim Abrahams,"Winona Ryder, Jeff Daniels, Laila Robins","Comedy, Drama",5.9
148,Cadence,1990,97,Martin Sheen,"Charlie Sheen, Martin Sheen, Jay Brazeau",Drama,6.5
149,A Tale of Springtime,1990,108,Éric Rohmer,"Anne Teyssèdre, Hugues Quester, Florence Darel","Comedy, Drama, Romance",7.1
150,A Shock to the System,1990,88,Jan Egleson,"Michael Caine, Elizabeth McGovern, Peter Riegert","Comedy, Crime, Thriller",6.6
151,Basket Case 2,1990,90,Frank Henenlotter,"Kevin VanHentenryck, Judy Grafe, Annie Ross","Comedy, Horror",5.4
152,Moon 44,1990,98,Roland Emmerich,"Michael Paré, Lisa Eichhorn, Dean Devlin","Action, Sci-Fi, Thriller",5.1
153,Brain Dead,1990,85,Adam Simon,"Bill Pullman, Bill Paxton, Bud Cort","Horror, Mystery, Sci-Fi",5.9
154,Dil,1990,172,Indra Kumar,"Aamir Khan, Madhuri Dixit, Saeed Jaffrey","Comedy, Drama, Romance",6.6
155,Jetsons: The Movie,1990,82,"Iwao Takamoto, Joseph Barbera, William Hanna","George O'Hanlon, Penny Singleton, Mel Blanc","Animation, Comedy, Family",5.5
156,My Mother's Castle,1990,98,Yves Robert,"Julien Ciamaca, Philippe Caubère, Nathalie Roussel","Adventure, Biography, Comedy",7.6
157,Flashback,1990,108,Franco Amurri,"Dennis Hopper, Kiefer Sutherland, Carol Kane","Action, Adventure, Comedy",6.2
158,American Ninja 4: The Annihilation,1990,99,Cedric Sundstrom,"Michael Dudikoff, David Bradley, James Booth","Action, Crime, Drama",4.0
159,Loose Cannons,1990,94,Bob Clark,"Gene Hackman, Dan Aykroyd, Dom DeLuise","Action, Comedy, Crime",4.9
160,Michael Madana Kama Rajan,1990,162,Singeetam Srinivasa Rao,"Kamal Haasan, Urvashi, Komal Mahuvakar",Comedy,8.5
161,Ghayal,1990,163,Rajkumar Santoshi,"Sunny Deol, Amrish Puri, Meenakshi Sheshadri","Action, Crime, Drama",7.7
162,Mother,1990,108,Ali Hatami,"Rogheyeh Chehreh-Azad, Mohamad Ali Keshavarz, Farimah Farjami",Drama,8.5
163,The Long Walk Home,1990,97,Richard Pearce,"Sissy Spacek, Whoopi Goldberg, Dwight Schultz","Drama, History",7.3
164,The First Power,1990,98,Robert Resnikoff,"Lou Diamond Phillips, Tracy Griffith, Jeff Kober","Crime, Horror, Thriller",5.7
165,Almost an Angel,1990,95,John Cornell,"Paul Hogan, Linda Kozlowski, Elias Koteas","Comedy, Drama",5.6
166,Crazy People,1990,90,"Tony Bill, Barry L. Young","Dudley Moore, Daryl Hannah, Paul Reiser","Comedy, Drama",6.0
167,Hidden Agenda,1990,108,Ken Loach,"Frances McDormand, Maurice Roëves, Robert Patterson","Drama, Thriller",6.9
168,Catchfire,1990,116,Dennis Hopper,"Dennis Hopper, Jodie Foster, Dean Stockwell","Action, Comedy, Crime",5.3
169,The Ambulance,1990,96,Larry Cohen,"Eric Roberts, James Earl Jones, Megan Gallagher","Action, Comedy, Horror",6.0
170,Everybody's Fine,1990,118,Giuseppe Tornatore,"Marcello Mastroianni, Michèle Morgan, Valeria Cavalli",Drama,7.7
171,The Unforgettable Director of Love Movies,1990,106,Yavuz Turgul,"Sener Sen, Pitircik Akerman, Aytaç Yörükaslan","Comedy, Drama",7.6
172,"After Dark, My Sweet",1990,114,James Foley,"Jason Patric, Rachel Ward, Bruce Dern","Crime, Drama, Mystery",6.5
173,Mountains of the Moon,1990,136,Bob Rafelson,"Patrick Bergin, Iain Glen, Richard E. Grant","Adventure, Drama, History",7.1
174,The Ages of Lulu,1990,95,Bigas Luna,"Francesca Neri, Óscar Ladoire, María Barranco",Drama,5.5
175,The Laughing Man,1990,91,Kartal Tibet,"Kemal Sunal, Aydan Burhan, Ahmet Sezerel","Comedy, Drama",6.9
176,Ski Patrol,1990,91,Richard Correll,"Roger Rose, T.K. Carter, Yvette Nipar","Action, Comedy, Sport",5.1
177,Frankenstein Unbound,1990,85,Roger Corman,"John Hurt, Raul Julia, Nick Brimble","Drama, Horror, Sci-Fi",5.4
178,In Harihar Nagar,1990,133,"Lal, Siddique","Mukesh, Siddique, Jagadish","Comedy, Crime, Mystery",8.6
179,Vincent & Theo,1990,138,Robert Altman,"Tim Roth, Paul Rhys, Adrian Brine","Biography, Drama",6.9
180,Heart Condition,1990,100,James D. Parriott,"Bob Hoskins, Denzel Washington, Chloe Webb","Comedy, Crime, Drama",5.5
181,A Chinese Ghost Story II,1990,104,Siu-Tung Ching,"Leslie Cheung, Joey Wang, Michelle Reis","Action, Comedy, Fantasy",6.9
182,Betsy's Wedding,1990,94,Alan Alda,"Alan Alda, Molly Ringwald, Joey Bishop","Comedy, Romance",5.7
183,Spaced Invaders,1990,100,Patrick Read Johnson,"Douglas Barr, Royal Dano, Ariana Richards","Adventure, Comedy, Sci-Fi",5.3
184,A Cat in the Brain,1990,93,Lucio Fulci,"Lucio Fulci, Brett Halsey, Ria De Simone","Comedy, Fantasy, Horror",5.5
185,Soultaker,1990,94,Michael Rissi,"Joe Estevez, Vivian Schilling, Gregg Thomsen","Fantasy, Horror",2.5
186,The Invisible Maniac,1990,86,Adam Rifkin,"Noel Peters, Savannah, Stephanie Blake","Comedy, Horror, Sci-Fi",4.3
187,Madhouse,1990,90,Tom Ropelewski,"Richard Alexander, Kirstie Alley, John Larroquette",Comedy,5.4
188,Auntie Danielle,1990,110,Étienne Chatiliez,"Tsilla Chelton, Catherine Jacob, Isabelle Nanty","Comedy, Drama, Romance",7.1
189,God of Gamblers II,1990,99,Jing Wong,"Andy Lau, Stephen Chow, Man-Tat Ng","Action, Adventure, Comedy",6.8
190,Mr. & Mrs. Bridge,1990,126,James Ivory,"Paul Newman, Joanne Woodward, Saundra McClain",Drama,6.6
191,Slumber Party Massacre III,1990,87,Sally Mattison,"Keely Christian, Brittain Frye, Michael Harris","Comedy, Horror",4.5
192,Tatar Ramazan,1990,95,Melih Gülgen,"Kadir Inanir, Esin Moralioglu, Hayati Hamzaoglu",Drama,7.9
193,Demon Wind,1990,96,Charles Philip Moore,"Eric Larson, Francine Lapensée, Jack Forcinito",Horror,4.8
194,May Fools,1990,107,Louis Malle,"Miou-Miou, Michel Piccoli, Michel Duchaussoy","Comedy, Romance",7.2
195,The Voice of the Moon,1990,126,Federico Fellini,"Roberto Benigni, Paolo Villaggio, Nadia Ottaviani","Comedy, Drama",6.3
196,Sgt. Kabukiman N.Y.P.D.,1990,105,"Michael Herz, Lloyd Kaufman","Rick Gianasi, Susan Byun, Bill Weeden","Action, Comedy, Crime",5.7
197,Opportunity Knocks,1990,103,Donald Petrie,"Dana Carvey, Robert Loggia, Todd Graff","Action, Comedy, Romance",6.0
198,"Oh, Carmela!",1990,102,Carlos Saura,"Carmen Maura, Andrés Pajares, Gabino Diego","Comedy, Drama, War",7.1
199,The Boyfriend School,1990,101,Malcolm Mowbray,"Steve Guttenberg, Jami Gertz, Shelley Long","Comedy, Romance",5.7
200,Mindwalk,1990,112,Bernt Amadeus Capra,"Liv Ullmann, Sam Waterston, John Heard",Drama,7.6
201,Shipwrecked,1990,92,Nils Gaup,"Stian Smestad, Gabriel Byrne, Louisa Milwood-Haigh","Adventure, Family",6.5
202,Anjali,1990,150,Mani Ratnam,"Shamili, Revathi, Raghuvaran",Drama,8.2
203,Texasville,1990,126,Peter Bogdanovich,"Jeff Bridges, Cybill Shepherd, Timothy Bottoms","Drama, Romance",6.0
204,Come See the Paradise,1990,138,Alan Parker,"Dennis Quaid, Tamlyn Tomita, Sab Shimono","Drama, Romance, War",6.7
205,The Rift,1990,83,Juan Piquer Simón,"Jack Scalia, R. Lee Ermey, Ray Wise","Action, Adventure, Horror",4.7
206,To Sleep with Anger,1990,102,Charles Burnett,"Danny Glover, Paul Butler, DeVaughn Nixon",Drama,7.1
207,The Dark Side of the Moon,1990,87,D.J. Webster,"Robert Sampson, Will Bledsoe, Joe Turkel","Action, Drama, Fantasy",4.9
208,Sibling Rivalry,1990,87,Carl Reiner,"Kirstie Alley, Bill Pullman, Carrie Fisher",Comedy,5.4
209,The Death King,1990,80,Jörg Buttgereit,"Hermann Kopp, Heinrich Ebber, Michael Krause","Drama, Horror",6.3
210,Singapore Sling,1990,111,Nikos Nikolaidis,"Meredyth Herold, Panos Thanassoulis, Michele Valley","Drama, Horror",6.4
