ID,Name,Year,Duration,Directors,Actors,Genres,Rating
26,Anchorman: The Legend of Ron Burgundy,2004,94.0,Adam McKay,"Will Ferrell, Christina Applegate, Steve Carell",Comedy,7.1
27,Downfall,2004,156.0,Oliver Hirschbiegel,"Bruno Ganz, Alexandra Maria Lara, Ulrich Matthes","Biography, Drama, History",8.2
28,Hotel Rwanda,2004,121.0,Terry George,"Don Cheadle, Sophie Okonedo, Joaquin Phoenix","Biography, Drama, History",8.1
29,National Treasure,2004,131.0,Jon Turteltaub,"Nicolas Cage, Diane Kruger, Justin Bartha","Action, Adventure, Mystery",6.9
30,Hellboy,2004,122.0,Guillermo del Toro,"Ron Perlman, Doug Jones, Selma Blair","Action, Adventure, Fantasy",6.9
31,Before Sunset,2004,80.0,Richard Linklater,"Ethan Hawke, Julie Delpy, Vernon Dobtcheff","Drama, Romance",8.1
32,Van Helsing,2004,131.0,Stephen Sommers,"Hugh Jackman, Kate Beckinsale, Richard Roxburgh","Action, Adventure, Fantasy",6.1
33,Meet the Fockers,2004,115.0,Jay Roach,"Ben Stiller, Robert De Niro, Blythe Danner","Comedy, Romance",6.4
34,The Village,2004,108.0,M. Night Shyamalan,"Sigourney Weaver, William Hurt, Joaquin Phoenix","Drama, Mystery, Thriller",6.6
35,Dawn of the Dead,2004,101.0,Zack Snyder,"Sarah Polley, Ving Rhames, Mekhi Phifer","Action, Horror",7.2
36,Dodgeball: A True Underdog Story,2004,92.0,Rawson Marshall Thurber,"Ben Stiller, Christine Taylor, Vince Vaughn","Comedy, Sport",6.7
37,The Passion of the Christ,2004,127.0,Mel Gibson,"Jim Caviezel, Monica Bellucci, Maia Morgenstern",Drama,7.2
38,The Polar Express,2004,100.0,Robert Zemeckis,"Tom Hanks, Chris Coppola, Michael Jeter","Animation, Adventure, Family",6.6
39,The Girl Next Door,2004,109.0,Luke Greenfield,"Emile Hirsch, Elisha Cuthbert, Timothy Olyphant","Comedy, Drama, Romance",6.7
40,The Chronicles of Riddick,2004,119.0,David Twohy,"Vin Diesel, Judi Dench, Colm Feore","Action, Adventure, Sci-Fi",6.6
41,Napoleon Dynamite,2004,96.0,Jared Hess,"Jon Heder, Efren Ramirez, Jon Gries",Comedy,7.0
42,Closer,2004,104.0,Mike Nichols,"Natalie Portman, Jude Law, Clive Owen","Drama, Romance",7.2
43,EuroTrip,2004,92.0,"Jeff Schaffer, Alec Berg, David Mandel","Scott Mechlowicz, Jacob Pitts, Michelle Trachtenberg",Comedy,6.6
44,13 Going on 30,2004,98.0,Gary Winick,"Jennifer Garner, Mark Ruffalo, Judy Greer","Comedy, Fantasy, Romance",6.3
45,A Series of Unfortunate Events,2004,108.0,Brad Silberling,"Jim Carrey, Jude Law, Meryl Streep","Adventure, Comedy, Family",6.8
46,Garden State,2004,102.0,Zach Braff,"Zach Braff, Peter Sarsgaard, Natalie Portman","Comedy, Drama, Romance",7.4
47,Alien vs. Predator,2004,101.0,Paul W.S. Anderson,"Sanaa Lathan, Lance Henriksen, Raoul Bova","Action, Adventure, Horror",5.7
48,The Life Aquatic with Steve Zissou,2004,119.0,Wes Anderson,"Bill Murray, Owen Wilson, Anjelica Huston","Action, Adventure, Comedy",7.2
49,Secret Window,2004,96.0,David Koepp,"Johnny Depp, Maria Bello, John Turturro","Drama, Mystery, Thriller",6.5
50,Resident Evil: Apocalypse,2004,94.0,Alexander Witt,"Milla Jovovich, Sienna Guillory, Eric Mabius","Action, Horror, Sci-Fi",6.1
51,Finding Neverland,2004,106.0,Marc Forster,"Johnny Depp, Kate Winslet, Julie Christie","Biography, Drama, Family",7.6
52,Harold & Kumar Go to White Castle,2004,88.0,Danny Leiner,"John Cho, Kal Penn, Ethan Embry","Adventure, Comedy",7.0
53,Sideways,2004,127.0,Alexander Payne,"Paul Giamatti, Thomas Haden Church, Virginia Madsen","Comedy, Drama, Romance",7.5
54,Shark Tale,2004,90.0,"Bibo Bergeron, Vicky Jenson, Rob Letterman","Will Smith, Robert De Niro, Renée Zellweger","Animation, Adventure, Comedy",6.0
55,Layer Cake,2004,105.0,Matthew Vaughn,"Daniel Craig, Sienna Miller, Michael Gambon","Crime, Drama, Thriller",7.2
56,Blade: Trinity,2004,113.0,David S. Goyer,"Wesley Snipes, Kris Kristofferson, Parker Posey","Action, Horror, Sci-Fi",5.8
57,Team America: World Police,2004,98.0,Trey Parker,"Trey Parker, Matt Stone, Kristen Miller","Action, Comedy",7.2
58,Alexander,2004,175.0,Oliver Stone,"Colin Farrell, Anthony Hopkins, Rosario Dawson","Action, Biography, Drama",5.6
59,King Arthur,2004,126.0,Antoine Fuqua,"Clive Owen, Stephen Dillane, Keira Knightley","Action, Adventure, Drama",6.3
60,White Chicks,2004,109.0,Keenen Ivory Wayans,"Marlon Wayans, Shawn Wayans, Busy Philipps","Comedy, Crime",5.9
61,The Punisher,2004,124.0,Jonathan Hensleigh,"Thomas Jane, John Travolta, Samantha Mathis","Action, Crime, Drama",6.4
62,Ray,2004,152.0,Taylor Hackford,"Jamie Foxx, Regina King, Kerry Washington","Biography, Drama, Music",7.7
63,Starsky & Hutch,2004,101.0,Todd Phillips,"Ben Stiller, Owen Wilson, Snoop Dogg","Comedy, Crime",6.1
64,Kung Fu Hustle,2004,99.0,Stephen Chow,"Stephen Chow, Wah Yuen, Qiu Yuen","Action, Comedy, Fantasy",7.7
65,The Grudge,2004,91.0,Takashi Shimizu,"Sarah Michelle Gellar, Jason Behr, Clea DuVall","Horror, Mystery, Thriller",5.9
66,Along Came Polly,2004,90.0,John Hamburg,"Ben Stiller, Jennifer Aniston, Debra Messing","Comedy, Romance",6.0
67,The Phantom of the Opera,2004,143.0,Joel Schumacher,"Gerard Butler, Emmy Rossum, Patrick Wilson","Drama, Musical, Romance",7.2
68,Fahrenheit 9/11,2004,122.0,Michael Moore,"Michael Moore, George W. Bush, Ben Affleck","Documentary, Drama, War",7.5
69,Bridget Jones: The Edge of Reason,2004,108.0,Beeban Kidron,"Renée Zellweger, Colin Firth, Hugh Grant","Comedy, Drama, Romance",6.0
70,Catwoman,2004,104.0,Pitof,"Halle Berry, Sharon Stone, Benjamin Bratt","Action, Crime, Fantasy",3.4
71,The Manchurian Candidate,2004,129.0,Jonathan Demme,"Denzel Washington, Liev Schreiber, Meryl Streep","Drama, Mystery, Sci-Fi",6.6
72,Primer,2004,77.0,Shane Carruth,"Shane Carruth, David Sullivan, Casey Gooden","Drama, Sci-Fi, Thriller",6.7
73,House of Flying Daggers,2004,119.0,Yimou Zhang,"Ziyi Zhang, Takeshi Kaneshiro, Andy Lau","Action, Adventure, Drama",7.5
74,Super Size Me,2004,100.0,Morgan Spurlock,"Morgan Spurlock, Daryl Isaacs, Chemeeka Walker",Documentary,7.2
75,Walking Tall,2004,86.0,Kevin Bray,"Dwayne Johnson, Ashley Scott, Johnny Knoxville","Action, Crime",6.3
76,The Ladykillers,2004,104.0,"Ethan Coen, Joel Coen","Tom Hanks, Marlon Wayans, Irma P. Hall","Comedy, Crime, Thriller",6.2
77,Cellular,2004,94.0,David R. Ellis,"Kim Basinger, Chris Evans, Jason Statham","Action, Crime, Thriller",6.5
78,The SpongeBob SquarePants Movie,2004,87.0,"Stephen Hillenburg, Mark Osborne","Tom Kenny, Jeffrey Tambor, Rodger Bumpass","Animation, Adventure, Comedy",7.2
79,The Motorcycle Diaries,2004,126.0,Walter Salles,"Gael García Bernal, Rodrigo de la Serna, Mía Maestro","Adventure, Biography, Drama",7.7
80,Swades,2004,189.0,Ashutosh Gowariker,"Shah Rukh Khan, Gayatri Joshi, Kishori Ballal","Drama, Musical",8.2
81,Taking Lives,2004,103.0,D.J. Caruso,"Angelina Jolie, Ethan Hawke, Kiefer Sutherland","Crime, Mystery, Thriller",6.2
82,A Cinderella Story,2004,95.0,Mark Rosman,"Hilary Duff, Chad Michael Murray, Jennifer Coolidge","Comedy, Family, Romance",5.9
83,Garfield: The Movie,2004,80.0,Peter Hewitt,"Breckin Meyer, Jennifer Love Hewitt, Stephen Tobolowsky","Adventure, Comedy, Family",5.1
84,Around the World in 80 Days,2004,120.0,Frank Coraci,"Jackie Chan, Steve Coogan, Jim Broadbent","Action, Adventure, Comedy",5.9
85,The Princess Diaries 2: Royal Engagement,2004,113.0,Garry Marshall,"Anne Hathaway, Callum Blue, Julie Andrews","Comedy, Family, Romance",5.9
86,Spanglish,2004,131.0,James L. Brooks,"Adam Sandler, Téa Leoni, Paz Vega","Comedy, Drama, Romance",6.4
87,Sky Captain and the World of Tomorrow,2004,106.0,Kerry Conran,"Gwyneth Paltrow, Jude Law, Angelina Jolie","Action, Adventure, Mystery",6.1
88,Hidalgo,2004,136.0,Joe Johnston,"Viggo Mortensen, Omar Sharif, Zuleikha Robinson","Action, Adventure, Biography",6.7
89,The Sea Inside,2004,126.0,Alejandro Amenábar,"Javier Bardem, Belén Rueda, Lola Dueñas","Biography, Drama",8.0
90,Mysterious Skin,2004,105.0,Gregg Araki,"Brady Corbet, Joseph Gordon-Levitt, Elisabeth Shue",Drama,7.6
91,Ella Enchanted,2004,96.0,Tommy O'Haver,"Anne Hathaway, Hugh Dancy, Cary Elwes","Comedy, Family, Fantasy",6.3
92,A Very Long Engagement,2004,133.0,Jean-Pierre Jeunet,"Audrey Tautou, Gaspard Ulliel, Jodie Foster","Drama, Mystery, Romance",7.6
93,District B13,2004,84.0,Pierre Morel,"Cyril Raffaelli, David Belle, Tony D'Amario","Action, Crime, Sci-Fi",7.1
94,Jersey Girl,2004,102.0,Kevin Smith,"Ben Affleck, Liv Tyler, Raquel Castro","Comedy, Drama, Romance",6.2
95,The Stepford Wives,2004,93.0,Frank Oz,"Nicole Kidman, Bette Midler, Matthew Broderick","Comedy, Horror, Sci-Fi",5.4
96,The Forgotten,2004,91.0,Joseph Ruben,"Julianne Moore, Dominic West, Christopher Kovaleski","Drama, Mystery, Sci-Fi",5.8
97,The Chorus,2004,97.0,Christophe Barratier,"Gérard Jugnot, François Berléand, Jean-Baptiste Maunier","Drama, Music",7.8
98,G.O.R.A.,2004,127.0,Ömer Faruk Sorak,"Cem Yilmaz, Özge Özberk, Ozan Güven","Adventure, Comedy, Sci-Fi",8.0
99,Friday Night Lights,2004,118.0,Peter Berg,"Billy Bob Thornton, Jay Hernandez, Derek Luke","Action, Drama, Sport",7.2
100,Scooby-Doo 2: Monsters Unleashed,2004,93.0,Raja Gosnell,"Freddie Prinze Jr., Sarah Michelle Gellar, Matthew Lillard","Adventure, Comedy, Family",5.3
101,Wimbledon,2004,98.0,Richard Loncraine,"Kirsten Dunst, Paul Bettany, Jon Favreau","Comedy, Romance, Sport",6.3
102,I Heart Huckabees,2004,107.0,David O. Russell,"Jason Schwartzman, Jude Law, Naomi Watts",Comedy,6.5
103,Mindhunters,2004,106.0,Renny Harlin,"Val Kilmer, LL Cool J, Christian Slater","Crime, Horror, Thriller",6.3
104,Bad Education,2004,106.0,Pedro Almodóvar,"Gael García Bernal, Fele Martínez, Javier Cámara","Crime, Drama",7.4
105,2046,2004,129.0,Wong Kar-Wai,"Tony Leung Chiu-wai, Ziyi Zhang, Faye Wong","Drama, Romance, Sci-Fi",7.4
106,Christmas with the Kranks,2004,99.0,Joe Roth,"Tim Allen, Jamie Lee Curtis, Dan Aykroyd","Comedy, Family",5.5
107,Miracle,2004,135.0,Gavin O'Connor,"Kurt Russell, Patricia Clarkson, Nathan West","Biography, Drama, History",7.5
108,Dead Man's Shoes,2004,90.0,Shane Meadows,"Paddy Considine, Gary Stretch, Toby Kebbell","Crime, Drama, Thriller",7.5
109,Ladder 49,2004,115.0,Jay Russell,"Joaquin Phoenix, John Travolta, Jacinda Barrett","Action, Drama, Thriller",6.5
110,3-Iron,2004,88.0,Kim Ki-duk,"Lee Seung-yun, Jae Hee, Hyuk-ho Kwon","Crime, Drama, Romance",7.9
111,Wicker Park,2004,114.0,Paul McGuigan,"Josh Hartnett, Diane Kruger, Matthew Lillard","Drama, Mystery, Romance",6.9
112,Veer-Zaara,2004,192.0,Yash Chopra,"Shah Rukh Khan, Preity G Zinta, Rani Mukerji","Drama, Family, Musical",7.8
113,The Whole Ten Yards,2004,98.0,Howard Deutch,"Bruce Willis, Matthew Perry, Natasha Henstridge","Comedy, Crime, Thriller",5.5
114,Head-On,2004,121.0,Fatih Akin,"Birol Ünel, Sibel Kekilli, Güven Kiraç","Drama, Romance",7.8
115,Flight of the Phoenix,2004,113.0,John Moore,"Dennis Quaid, Miranda Otto, Giovanni Ribisi","Action, Adventure, Drama",6.1
116,In Good Company,2004,109.0,Paul Weitz,"Dennis Quaid, Topher Grace, Scarlett Johansson","Comedy, Drama, Romance",6.5
117,Night Watch,2004,114.0,Timur Bekmambetov,"Konstantin Khabensky, Vladimir Menshov, Mariya Poroshina","Action, Fantasy, Horror",6.4
118,Alfie,2004,103.0,Charles Shyer,"Jude Law, Sienna Miller, Susan Sarandon","Comedy, Drama, Romance",6.2
119,Without a Paddle,2004,95.0,Steven Brill,"Matthew Lillard, Seth Green, Dax Shepard","Adventure, Comedy, Mystery",5.8
120,Seed of Chucky,2004,87.0,Don Mancini,"Jennifer Tilly, Brad Dourif, John Waters","Comedy, Horror, Thriller",4.9
121,Kinsey,2004,118.0,Bill Condon,"Liam Neeson, Laura Linney, Chris O'Donnell","Biography, Drama, Romance",7.0
122,Shutter,2004,97.0,"Banjong Pisanthanakun, Parkpoom Wongpoom","Ananda Everingham, Natthaweeranuch Thongmee, Achita Sikamana","Horror, Mystery, Thriller",7.0
123,Shall We Dance?,2004,106.0,Peter Chelsom,"Richard Gere, Jennifer Lopez, Susan Sarandon","Comedy, Drama, Music",6.2
124,After the Sunset,2004,97.0,Brett Ratner,"Pierce Brosnan, Salma Hayek, Woody Harrelson","Action, Comedy, Crime",6.2
125,Saved!,2004,92.0,Brian Dannelly,"Jena Malone, Mandy Moore, Macaulay Culkin","Comedy, Drama",6.7
126,Taxi,2004,97.0,Tim Story,"Queen Latifah, Jimmy Fallon, Gisele Bündchen","Action, Comedy, Crime",4.6
127,Cube Zero,2004,97.0,Ernie Barbarash,"Zachary Bennett, Stephanie Moore, Martin Roach","Drama, Mystery, Sci-Fi",5.6
128,Birth,2004,100.0,Jonathan Glazer,"Nicole Kidman, Cameron Bright, Lauren Bacall","Drama, Fantasy, Mystery",6.3
129,The Prince and Me,2004,111.0,Martha Coolidge,"Julia Stiles, Luke Mably, Miranda Richardson","Comedy, Family, Romance",5.9
130,Main Hoon Na,2004,182.0,Farah Khan,"Shah Rukh Khan, Sushmita Sen, Suniel Shetty","Action, Comedy, Drama",7.1
131,Tae Guk Gi: The Brotherhood of War,2004,140.0,Kang Je-kyu,"Jang Dong-gun, Won Bin, Lee Eun-ju","Action, Drama, War",8.0
132,Chasing Liberty,2004,111.0,Andy Cadiff,"Mandy Moore, Matthew Goode, Mark Harmon","Comedy, Romance",6.1
133,Ghost in the Shell 2: Innocence,2004,100.0,"Mamoru Oshii, Naoko Kusumi, Mizuho Nishikubo","Akio Ôtsuka, Atsuko Tanaka, Tamio Ôki","Animation, Drama, Mystery",7.4
134,Exorcist: The Beginning,2004,114.0,Renny Harlin,"Stellan Skarsgård, Izabella Scorupco, James D'Arcy","Horror, Mystery, Thriller",5.1
135,The Merchant of Venice,2004,131.0,Michael Radford,"Al Pacino, Joseph Fiennes, Lynn Collins","Drama, Romance",7.0
136,Raising Helen,2004,119.0,Garry Marshall,"Kate Hudson, John Corbett, Joan Cusack","Comedy, Drama, Romance",6.0
137,The Libertine,2004,114.0,Laurence Dunmore,"Johnny Depp, Samantha Morton, John Malkovich","Biography, Drama, History",6.2
138,Maria Full of Grace,2004,101.0,Joshua Marston,"Catalina Sandino Moreno, Guilied Lopez, Orlando Tobón","Crime, Drama",7.4
139,The Woodsman,2004,87.0,Nicole Kassell,"Kevin Bacon, Kyra Sedgwick, Yasiin Bey",Drama,7.1
140,Anacondas: The Hunt for the Blood Orchid,2004,97.0,Dwight H. Little,"Morris Chestnut, KaDee Strickland, Eugene Byrd","Action, Adventure, Horror",4.7
141,The Final Cut,2004,95.0,Omar Naim,"Robin Williams, Jim Caviezel, Mira Sorvino","Drama, Sci-Fi, Thriller",6.1
142,If Only,2004,92.0,Gil Junger,"Jennifer Love Hewitt, Paul Nicholls, Tom Wilkinson","Comedy, Drama, Fantasy",7.0
143,Mean Creek,2004,90.0,Jacob Estes,"Rory Culkin, Ryan Kelley, Scott Mechlowicz","Crime, Drama",7.1
144,Spartan,2004,106.0,David Mamet,"Val Kilmer, Derek Luke, William H. Macy","Action, Crime, Drama",6.5
145,The Football Factory,2004,91.0,Nick Love,"Danny Dyer, Frank Harper, Tamer Hassan","Crime, Drama, Sport",6.7
146,Melinda and Melinda,2004,99.0,Woody Allen,"Will Ferrell, Vinessa Shaw, Chiwetel Ejiofor","Comedy, Drama, Romance",6.4
147,Nobody Knows,2004,141.0,Hirokazu Koreeda,"Yûya Yagira, Ayu Kitaura, Hiei Kimura",Drama,8.0
148,Creep,2004,85.0,Christopher Smith,"Franka Potente, Sean Harris, Vas Blackwood","Horror, Mystery, Thriller",5.6
149,Envy,2004,99.0,Barry Levinson,"Ben Stiller, Jack Black, Rachel Weisz",Comedy,4.8
150,The Edukators,2004,127.0,Hans Weingartner,"Daniel Brühl, Julia Jentsch, Stipe Erceg","Drama, Romance",7.4
151,Confessions of a Teenage Drama Queen,2004,89.0,Sara Sugarman,"Lindsay Lohan, Megan Fox, Adam Garcia","Comedy, Family, Music",4.7
152,Club Dread,2004,104.0,Jay Chandrasekhar,"Jay Chandrasekhar, Bill Paxton, Kevin Heffernan","Comedy, Horror, Mystery",5.7
153,Superbabies: Baby Geniuses 2,2004,88.0,Bob Clark,"Jon Voight, Scott Baio, Vanessa Angel","Comedy, Family, Sci-Fi",1.5
154,Speak,2004,89.0,Jessica Sharzer,"Kristen Stewart, Elizabeth Perkins, Richard Hagerman",Drama,7.2
155,Win a Date with Tad Hamilton!,2004,95.0,Robert Luketic,"Kate Bosworth, Josh Duhamel, Topher Grace","Comedy, Romance",5.6
156,Dirty Dancing: Havana Nights,2004,86.0,Guy Ferland,"Diego Luna, Romola Garai, Sela Ward","Drama, Music, Romance",5.9
157,Torque,2004,84.0,Joseph Kahn,"Martin Henderson, Ice Cube, Monet Mazur","Action, Comedy, Crime",4.1
158,New Police Story,2004,123.0,Benny Chan,"Jackie Chan, Nicholas Tse, Charlie Yeung","Action, Crime, Thriller",6.9
159,First Daughter,2004,106.0,Forest Whitaker,"Katie Holmes, Marc Blucas, Michael Keaton","Comedy, Drama, Romance",5.2
160,Surviving Christmas,2004,91.0,Mike Mitchell,"Ben Affleck, Christina Applegate, James Gandolfini","Comedy, Romance",5.5
161,Raise Your Voice,2004,103.0,Sean McNamara,"Hilary Duff, John Corbett, Rebecca De Mornay","Family, Music, Musical",5.8
162,You Got Served,2004,95.0,Chris Stokes,"Omarion, Jarell Houston, Raz B","Drama, Music",3.9
163,Vera Drake,2004,125.0,Mike Leigh,"Imelda Staunton, Jim Broadbent, Heather Craney","Crime, Drama",7.6
164,A Love Song for Bobby Long,2004,119.0,Shainee Gabel,"Scarlett Johansson, John Travolta, Gabriel Macht",Drama,7.1
165,Home on the Range,2004,76.0,"Will Finn, John Sanford","Judi Dench, Cuba Gooding Jr., Jennifer Tilly","Animation, Adventure, Comedy",5.4
166,Pusher II,2004,100.0,Nicolas Winding Refn,"Mads Mikkelsen, Leif Sylvester, Anne Sørensen","Action, Crime, Drama",7.3
167,Godsend,2004,102.0,Nick Hamm,"Robert De Niro, Greg Kinnear, Rebecca Romijn","Action, Drama, Fantasy",4.8
168,Lakshya,2004,186.0,Farhan Akhtar,"Hrithik Roshan, Preity G Zinta, Amitabh Bachchan","Action, Drama, Romance",7.8
169,The Perfect Score,2004,93.0,Brian Robbins,"Scarlett Johansson, Erika Christensen, Chris Evans","Comedy, Crime, Drama",5.7
170,Millions,2004,98.0,Danny Boyle,"Alex Etel, James Nesbitt, Daisy Donovan","Comedy, Crime, Drama",6.8
171,A Moment to Remember,2004,117.0,"Park Kyung-Jin, John H. Lee, Kim Tae-won","Jung Woo-sung, Son Ye-jin, Baek Jong-hak","Drama, Romance",8.1
172,The Assassination of Richard Nixon,2004,95.0,Niels Mueller,"Sean Penn, Naomi Watts, Don Cheadle","Biography, Crime, Drama",6.9
173,New York Minute,2004,91.0,Dennie Gordon,"Mary-Kate Olsen, Ashley Olsen, Eugene Levy","Adventure, Comedy, Crime",5.0
174,Soul Plane,2004,86.0,Jessy Terrero,"Dwayne Adway, Snoop Dogg, Tom Arnold",Comedy,4.6
175,Laws of Attraction,2004,90.0,Peter Howitt,"Pierce Brosnan, Julianne Moore, Parker Posey","Comedy, Romance",5.9
176,9 Songs,2004,71.0,Michael Winterbottom,"Kieran O'Brien, Margo Stilley, Robert Levon Been","Drama, Music, Romance",4.8
177,Twisted,2004,97.0,Philip Kaufman,"Ashley Judd, Samuel L. Jackson, Andy Garcia","Crime, Drama, Mystery",5.3
178,Vanity Fair,2004,141.0,Mira Nair,"Reese Witherspoon, Romola Garai, James Purefoy",Drama,6.2
179,Dhoom,2004,129.0,Sanjay Gadhvi,"Abhishek Bachchan, John Abraham, Uday Chopra","Action, Crime, Drama",6.6
180,The Lizard,2004,115.0,Kamal Tabrizi,"Parviz Parastui, Bahram Ebrahimi, Reza Saeedi","Comedy, Drama",8.4
181,The Alamo,2004,137.0,John Lee Hancock,"Dennis Quaid, Billy Bob Thornton, Emilio Echevarría","Drama, History, War",6.1
182,Dear Frankie,2004,105.0,Shona Auerbach,"Emily Mortimer, Jack McElhone, Gerard Butler","Drama, Romance",7.7
183,Black Friday,2004,143.0,Anurag Kashyap,"Kay Kay Menon, Pawan Malhotra, Aditya Srivastav","Action, Crime, Drama",8.4
184,My Summer of Love,2004,86.0,Pawel Pawlikowski,"Natalie Press, Emily Blunt, Paddy Considine","Drama, Romance",6.7
185,Crimson Rivers 2: Angels of the Apocalypse,2004,100.0,Olivier Dahan,"Jean Reno, Benoît Magimel, Christopher Lee","Action, Crime, Mystery",5.9
186,Bride & Prejudice,2004,122.0,Gurinder Chadha,"Martin Henderson, Aishwarya Rai Bachchan, Nadira Babbar","Comedy, Drama, Musical",6.2
187,Immortal,2004,103.0,Enki Bilal,"Linda Hardy, Thomas Kretschmann, Charlotte Rampling","Drama, Sci-Fi, Thriller",5.9
188,Suspect Zero,2004,99.0,E. Elias Merhige,"Aaron Eckhart, Ben Kingsley, Carrie-Anne Moss","Crime, Horror, Mystery",5.8
189,Turtles Can Fly,2004,98.0,Bahman Ghobadi,"Soran Ebrahim, Avaz Latif, Hiresh Feysal Rahman","Drama, War",8.0
190,Three... Extremes,2004,125.0,"Fruit Chan, Park Chan-wook, Takashi Miike","Bai Ling, Lee Byung-hun, Kyôko Hasegawa",Horror,6.9
191,It's All Gone Pete Tong,2004,90.0,Michael Dowse,"Paul Kaye, Beatriz Batarda, Kate Magowan","Biography, Comedy, Drama",7.2
192,Metallica: Some Kind of Monster,2004,84.0,"Joe Berlinger, Bruce Sinofsky","James Hetfield, Kirk Hammett, Lars Ulrich","Documentary, Music",7.5
193,The Consequences of Love,2004,100.0,Paolo Sorrentino,"Toni Servillo, Olivia Magnani, Adriano Giannini","Crime, Drama, Romance",7.5
194,Little Black Book,2004,107.0,Nick Hurran,"Brittany Murphy, Ron Livingston, Holly Hunter","Comedy, Drama, Romance",5.3
195,Steamboy,2004,126.0,"Shinji Takagi, Katsuhiro Ôtomo","Anna Paquin, Patrick Stewart, Alfred Molina","Animation, Action, Adventure",6.8
196,The Big Bounce,2004,88.0,George Armitage,"Owen Wilson, Morgan Freeman, Gary Sinise","Comedy, Crime",4.9
197,36th Precinct,2004,111.0,Olivier Marchal,"Daniel Auteuil, Gérard Depardieu, André Dussollier","Action, Crime, Drama",7.1
198,D.E.B.S.,2004,91.0,Angela Robinson,"Sara Foster, Jordana Brewster, Devon Aoki","Action, Comedy, Romance",5.4
199,Appleseed,2004,101.0,Shinji Aramaki,"Ai Kobayashi, Jûrôta Kosugi, Yuki Matsuoka","Animation, Action, Adventure",6.9
