ID,Name,Year,Duration,Directors,Actors,Genres,Rating
34,Sinister,2012,110,Scott Derrickson,"Ethan Hawke, Juliet Rylance, James Ransone","Horror, Mystery, Thriller",6.8
35,Hotel Transylvania,2012,91,Genndy Tartakovsky,"Adam Sandler, Kevin James, Andy Samberg","Animation, Comedy, Family",7.0
36,John Carter,2012,132,Andrew Stanton,"Taylor Kitsch, Lynn Collins, Willem Dafoe","Action, Adventure, Sci-Fi",6.6
37,Dark Shadows,2012,113,Tim Burton,"Johnny Depp, Michelle Pfeiffer, Eva Green","Comedy, Fantasy, Horror",6.2
38,End of Watch,2012,109,David Ayer,"Jake Gyllenhaal, Michael Peña, Anna Kendrick","Action, Crime, Drama",7.6
39,Seven Psychopaths,2012,110,Martin McDonagh,"Colin Farrell, Woody Harrelson, Sam Rockwell","Comedy, Crime",7.1
40,Lincoln,2012,150,Steven Spielberg,"Daniel Day-Lewis, Sally Field, David Strathairn","Biography, Drama, History",7.3
41,The Twilight Saga: Breaking Dawn - Part 2,2012,115,Bill Condon,"Kristen Stewart, Robert Pattinson, Taylor Lautner","Adventure, Drama, Fantasy",5.6
42,Total Recall,2012,118,Len Wiseman,"Colin Farrell, Bokeem Woodbine, Bryan Cranston","Action, Adventure, Sci-Fi",6.2
43,Chronicle,2012,84,Josh Trank,"Dane DeHaan, Alex Russell, Michael B. Jordan","Adventure, Drama, Sci-Fi",7.0
44,Battleship,2012,131,Peter Berg,"Alexander Skarsgård, Brooklyn Decker, Liam Neeson","Action, Adventure, Sci-Fi",5.8
45,Lawless,2012,116,John Hillcoat,"Tom Hardy, Shia LaBeouf, Guy Pearce","Biography, Crime, Drama",7.2
46,The Impossible,2012,114,J.A. Bayona,"Naomi Watts, Ewan McGregor, Tom Holland","Drama, History, Thriller",7.5
47,Project X,2012,88,Nima Nourizadeh,"Thomas Mann, Oliver Cooper, Jonathan Daniel Brown",Comedy,6.7
48,Safe House,2012,115,Daniel Espinosa,"Denzel Washington, Ryan Reynolds, Robert Patrick","Action, Thriller",6.7
49,Ice Age: Continental Drift,2012,88,"Steve Martino, Michael Thurmeier","Ray Romano, Denis Leary, John Leguizamo","Animation, Adventure, Comedy",6.5
50,American Reunion,2012,113,"Jon Hurwitz, Hayden Schlossberg","Jason Biggs, Alyson Hannigan, Seann William Scott",Comedy,6.7
51,The Vow,2012,104,Michael Sucsy,"Rachel McAdams, Channing Tatum, Sam Neill","Drama, Romance",6.8
52,Madagascar 3: Europe's Most Wanted,2012,93,"Eric Darnell, Tom McGrath, Conrad Vernon","Ben Stiller, Jada Pinkett Smith, Chris Rock","Animation, Adventure, Comedy",6.8
53,Rise of the Guardians,2012,97,Peter Ramsey,"Hugh Jackman, Alec Baldwin, Isla Fisher","Animation, Action, Adventure",7.2
54,Wrath of the Titans,2012,99,Jonathan Liebesman,"Sam Worthington, Liam Neeson, Rosamund Pike","Action, Adventure, Fantasy",5.7
55,This Means War,2012,103,McG,"Reese Witherspoon, Chris Pine, Tom Hardy","Action, Comedy, Romance",6.3
56,The Woman in Black,2012,95,James Watkins,"Daniel Radcliffe, Janet McTeer, Ciarán Hinds","Drama, Fantasy, Horror",6.4
57,Mud,2012,130,Jeff Nichols,"Matthew McConaughey, Tye Sheridan, Jacob Lofland","Adventure, Drama",7.4
58,The Master,2012,138,Paul Thomas Anderson,"Joaquin Phoenix, Philip Seymour Hoffman, Amy Adams","Drama, History",7.1
59,Abraham Lincoln: Vampire Hunter,2012,105,Timur Bekmambetov,"Benjamin Walker, Rufus Sewell, Dominic Cooper","Action, Fantasy, Horror",5.9
60,Underworld: Awakening,2012,88,"Måns Mårlind, Björn Stein","Kate Beckinsale, Michael Ealy, India Eisley","Action, Fantasy, Thriller",6.3
61,Man on a Ledge,2012,102,Asger Leth,"Sam Worthington, Elizabeth Banks, Jamie Bell","Action, Crime, Thriller",6.6
62,Killing Them Softly,2012,97,Andrew Dominik,"Brad Pitt, Ray Liotta, Richard Jenkins","Crime, Drama, Thriller",6.2
63,This Is 40,2012,134,Judd Apatow,"Paul Rudd, Leslie Mann, Maude Apatow","Comedy, Drama, Romance",6.2
64,Resident Evil: Retribution,2012,95,Paul W.S. Anderson,"Milla Jovovich, Sienna Guillory, Michelle Rodriguez","Action, Horror, Sci-Fi",5.3
65,Spring Breakers,2012,94,Harmony Korine,"Vanessa Hudgens, Selena Gomez, Ashley Benson","Crime, Drama, Thriller",5.3
66,Magic Mike,2012,110,Steven Soderbergh,"Channing Tatum, Alex Pettyfer, Olivia Munn","Comedy, Drama, Music",6.1
67,The Campaign,2012,85,Jay Roach,"Will Ferrell, Zach Galifianakis, Jason Sudeikis",Comedy,6.1
68,The Lorax,2012,86,"Chris Renaud, Kyle Balda","Zac Efron, Taylor Swift, Danny DeVito","Animation, Adventure, Comedy",6.4
69,Savages,2012,131,Oliver Stone,"Aaron Taylor-Johnson, Taylor Kitsch, Blake Lively","Crime, Drama, Thriller",6.4
70,The Watch,2012,102,Akiva Schaffer,"Ben Stiller, Vince Vaughn, Jonah Hill","Comedy, Sci-Fi",5.7
71,Safety Not Guaranteed,2012,86,Colin Trevorrow,"Aubrey Plaza, Mark Duplass, Jake Johnson","Adventure, Comedy, Drama",6.9
72,Contraband,2012,109,Baltasar Kormákur,"Mark Wahlberg, Giovanni Ribisi, Kate Beckinsale","Action, Adventure, Crime",6.4
73,Frankenweenie,2012,87,Tim Burton,"Winona Ryder, Catherine O'Hara, Martin Short","Animation, Comedy, Drama",6.9
74,Safe,2012,94,Boaz Yakin,"Jason Statham, Catherine Chan, Chris Sarandon","Action, Crime, Thriller",6.5
75,Seeking a Friend for the End of the World,2012,101,Lorene Scafaria,"Steve Carell, Keira Knightley, Melanie Lynskey","Adventure, Comedy, Drama",6.7
76,Premium Rush,2012,91,David Koepp,"Joseph Gordon-Levitt, Michael Shannon, Dania Ramirez","Action, Thriller",6.5
77,Journey 2: The Mysterious Island,2012,94,Brad Peyton,"Josh Hutcherson, Dwayne Johnson, Michael Caine","Action, Adventure, Comedy",5.7
78,The Lucky One,2012,101,Scott Hicks,"Zac Efron, Taylor Schilling, Blythe Danner","Drama, Mystery, Romance",6.4
79,That's My Boy,2012,116,Sean Anders,"Adam Sandler, Andy Samberg, Leighton Meester","Comedy, Drama",5.6
80,ParaNorman,2012,92,"Chris Butler, Sam Fell","Kodi Smit-McPhee, Anna Kendrick, Christopher Mintz-Plasse","Animation, Adventure, Comedy",7.0
81,Get the Gringo,2012,96,Adrian Grunberg,"Mel Gibson, Kevin Balmore, Daniel Giménez Cacho","Action, Drama, Thriller",6.9
82,Anna Karenina,2012,129,Joe Wright,"Keira Knightley, Jude Law, Aaron Taylor-Johnson","Drama, Romance",6.6
83,Amour,2012,127,Michael Haneke,"Jean-Louis Trintignant, Emmanuelle Riva, Isabelle Huppert",Drama,7.9
84,Gangs of Wasseypur,2012,321,Anurag Kashyap,"Manoj Bajpayee, Nawazuddin Siddiqui, Tigmanshu Dhulia","Action, Comedy, Crime",8.2
85,Ruby Sparks,2012,104,"Jonathan Dayton, Valerie Faris","Paul Dano, Zoe Kazan, Annette Bening","Comedy, Drama, Fantasy",7.2
86,The Five-Year Engagement,2012,124,Nicholas Stoller,"Jason Segel, Emily Blunt, Chris Pratt","Comedy, Drama, Romance",6.2
87,Lockout,2012,95,"James Mather, Steve Saint Leger","Guy Pearce, Maggie Grace, Peter Stormare","Action, Sci-Fi, Thriller",6.0
88,Frances Ha,2012,86,Noah Baumbach,"Greta Gerwig, Mickey Sumner, Adam Driver","Comedy, Drama, Romance",7.4
89,Iron Sky,2012,93,Timo Vuorensola,"Julia Dietze, Christopher Kirby, Götz Otto","Action, Adventure, Comedy",5.9
90,Here Comes the Boom,2012,105,Frank Coraci,"Kevin James, Salma Hayek, Henry Winkler","Action, Comedy, Sport",6.4
91,Stuck in Love.,2012,97,Josh Boone,"Greg Kinnear, Jennifer Connelly, Lily Collins","Comedy, Drama, Romance",7.2
92,Mirror Mirror,2012,106,Tarsem Singh,"Lily Collins, Julia Roberts, Armie Hammer","Adventure, Comedy, Drama",5.6
93,To Rome with Love,2012,112,Woody Allen,"Woody Allen, Penélope Cruz, Jesse Eisenberg","Comedy, Music, Romance",6.3
94,Barfi!,2012,151,Anurag Basu,"Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz","Comedy, Drama, Romance",8.1
95,The Raven,2012,110,James McTeigue,"John Cusack, Alice Eve, Luke Evans","Crime, Drama, Mystery",6.4
96,Beasts of the Southern Wild,2012,93,Benh Zeitlin,"Quvenzhané Wallis, Dwight Henry, Levy Easterly","Adventure, Drama, Fantasy",7.2
97,The Words,2012,102,"Brian Klugman, Lee Sternthal","Bradley Cooper, Dennis Quaid, Olivia Wilde","Drama, Mystery, Romance",7.0
98,House at the End of the Street,2012,101,Mark Tonderai,"Jennifer Lawrence, Elisabeth Shue, Max Thieriot","Drama, Horror, Mystery",5.5
99,Rock of Ages,2012,123,Adam Shankman,"Julianne Hough, Diego Boneta, Tom Cruise","Comedy, Drama, Musical",5.9
100,Red Dawn,2012,93,Dan Bradley,"Chris Hemsworth, Isabel Lucas, Josh Hutcherson","Action, War",5.3
101,Wanderlust,2012,98,David Wain,"Jennifer Aniston, Paul Rudd, Malin Akerman","Comedy, Romance",5.6
102,The Iceman,2012,106,Ariel Vromen,"Michael Shannon, Chris Evans, James Franco","Biography, Crime, Drama",6.8
103,Hitchcock,2012,98,Sacha Gervasi,"Anthony Hopkins, Helen Mirren, Scarlett Johansson","Biography, Drama, Romance",6.8
104,Disconnect,2012,115,Henry Alex Rubin,"Jason Bateman, Jonah Bobo, Haley Ramm","Crime, Drama, Mystery",7.5
105,What to Expect When You're Expecting,2012,110,Kirk Jones,"Cameron Diaz, Matthew Morrison, J. Todd Smith","Comedy, Drama, Romance",5.7
106,The Body,2012,112,Oriol Paulo,"Jose Coronado, Hugo Silva, Belén Rueda","Crime, Drama, Mystery",7.6
107,Upside Down,2012,109,Juan Solanas,"Jim Sturgess, Kirsten Dunst, Timothy Spall","Drama, Romance, Sci-Fi",6.3
108,Searching for Sugar Man,2012,86,Malik Bendjelloul,"Rodriguez, Stephen 'Sugar' Segerman, Dennis Coffey","Documentary, Biography, Music",8.2
109,The First Time,2012,95,Jonathan Kasdan,"Dylan O'Brien, Britt Robertson, Victoria Justice","Comedy, Drama, Romance",6.8
110,Act of Valor,2012,110,"Mike McCoy, Scott Waugh","Alex Veadov, Roselyn Sanchez, Nestor Serrano","Action, Adventure, Thriller",6.4
111,V/H/S,2012,116,"Matt Bettinelli-Olpin, David Bruckner, Tyler Gillett","Calvin Lee Reeder, Lane Hughes, Adam Wingard","Horror, Mystery, Thriller",5.8
112,Paranormal Activity 4,2012,88,"Henry Joost, Ariel Schulman","Stephen Dunham, Katie Featherston, Matt Shively","Horror, Mystery",4.7
113,Rust and Bone,2012,120,Jacques Audiard,"Marion Cotillard, Matthias Schoenaerts, Armand Verdure","Drama, Romance",7.4
114,Trouble with the Curve,2012,111,Robert Lorenz,"Clint Eastwood, Amy Adams, John Goodman","Drama, Romance, Sport",6.8
115,Chernobyl Diaries,2012,86,Bradley Parker,"Jesse McCartney, Jonathan Sadowski, Olivia Taylor Dudley","Horror, Mystery, Thriller",5.0
116,Red Lights,2012,114,Rodrigo Cortés,"Sigourney Weaver, Robert De Niro, Cillian Murphy","Drama, Fantasy, Mystery",6.2
117,Silent Hill: Revelation,2012,95,M.J. Bassett,"Adelaide Clemens, Kit Harington, Sean Bean","Horror, Mystery, Thriller",4.9
118,OMG: Oh My God!,2012,125,Umesh Shukla,"Paresh Rawal, Akshay Kumar, Mithun Chakraborty","Comedy, Drama, Fantasy",8.1
119,Kahaani,2012,122,Sujoy Ghosh,"Vidya Balan, Parambrata Chattopadhyay, Indraneil Sengupta","Mystery, Thriller",8.1
120,Robot & Frank,2012,89,Jake Schreier,"Peter Sarsgaard, Frank Langella, Susan Sarandon","Comedy, Crime, Drama",7.0
121,The Man with the Iron Fists,2012,95,RZA,"Russell Crowe, Cung Le, Lucy Liu",Action,5.4
122,The Possession,2012,92,Ole Bornedal,"Natasha Calis, Jeffrey Dean Morgan, Kyra Sedgwick","Horror, Mystery, Thriller",5.9
123,Jab Tak Hai Jaan,2012,176,Yash Chopra,"Shah Rukh Khan, Katrina Kaif, Anushka Sharma","Drama, Romance",6.7
124,Conquest 1453,2012,162,Faruk Aksoy,"Devrim Evin, Ibrahim Celikkol, Dilek Serbest","Action, Drama, History",6.4
125,Step Up Revolution,2012,99,Scott Speer,"Kathryn McCormick, Ryan Guzman, Cleopatra Coleman","Drama, Music, Romance",6.4
126,LOL,2012,97,Lisa Azuelos,"Miley Cyrus, Douglas Booth, Ashley Greene","Comedy, Drama, Romance",4.4
127,Stand Up Guys,2012,95,Fisher Stevens,"Al Pacino, Christopher Walken, Alan Arkin","Comedy, Crime, Thriller",6.4
128,Arbitrage,2012,107,Nicholas Jarecki,"Richard Gere, Susan Sarandon, Brit Marling","Drama, Thriller",6.6
129,The Collection,2012,82,Marcus Dunstan,"Josh Stewart, Emma Fitzpatrick, Christopher McDonald","Horror, Thriller",6.1
130,Bullet to the Head,2012,92,Walter Hill,"Sylvester Stallone, Jason Momoa, Christian Slater","Action, Crime, Thriller",5.7
131,Kon-Tiki,2012,118,"Joachim Rønning, Espen Sandberg","Pål Sverre Hagen, Anders Baasmo, Gustaf Skarsgård","Adventure, Biography, Drama",7.1
132,The Pirates! Band of Misfits,2012,88,"Peter Lord, Jeff Newitt","Hugh Grant, Salma Hayek, Jeremy Piven","Animation, Action, Adventure",6.7
133,A Royal Affair,2012,137,Nikolaj Arcel,"Alicia Vikander, Mads Mikkelsen, Mikkel Boe Følsgaard","Biography, Drama, History",7.5
134,Wolf Children,2012,117,Mamoru Hosoda,"Aoi Miyazaki, Takao Osawa, Haru Kuroki","Animation, Drama, Family",8.1
135,The Imposter,2012,99,Bart Layton,"Adam O'Brian, Nicholas Barclay, Carey Gibson","Documentary, Biography, Crime",7.4
136,Think Like a Man,2012,122,Tim Story,"Chris Brown, Gabrielle Union, Kevin Hart","Comedy, Romance",6.5
137,Cosmopolis,2012,109,David Cronenberg,"Robert Pattinson, Juliette Binoche, Sarah Gadon","Crime, Drama, Mystery",5.1
138,Holy Motors,2012,115,Leos Carax,"Denis Lavant, Edith Scob, Eva Mendes","Drama, Fantasy",7.0
139,Bachelorette,2012,87,Leslye Headland,"Kirsten Dunst, Isla Fisher, Lizzy Caplan","Comedy, Romance",5.3
140,The Odd Life of Timothy Green,2012,105,Peter Hedges,"Jennifer Garner, Joel Edgerton, CJ Adams","Comedy, Drama, Family",6.6
141,Would You Rather,2012,93,David Guy Levy,"Brittany Snow, June Squibb, Jeffrey Combs","Horror, Thriller",5.7
142,Gone,2012,94,Heitor Dhalia,"Amanda Seyfried, Jennifer Carpenter, Wes Bentley","Action, Adventure, Mystery",5.9
143,Byzantium,2012,118,Neil Jordan,"Saoirse Ronan, Gemma Arterton, Sam Riley","Drama, Fantasy, Horror",6.5
144,Stolen,2012,96,Simon West,"Nicolas Cage, Malin Akerman, Josh Lucas","Action, Crime, Thriller",5.5
145,Talaash: The Answer Lies Within,2012,140,Reema Kagti,"Aamir Khan, Kareena Kapoor, Rani Mukerji","Crime, Drama, Mystery",7.3
146,Piranha 3DD,2012,83,John Gulager,"Danielle Panabaker, Ving Rhames, David Hasselhoff","Comedy, Horror, Sci-Fi",3.8
147,A Thousand Words,2012,91,Brian Robbins,"Eddie Murphy, Cliff Curtis, Kerry Washington","Comedy, Drama, Fantasy",5.9
148,Vicky Donor,2012,126,Shoojit Sircar,"Ayushmann Khurrana, Yami Gautam, Annu Kapoor","Comedy, Romance",7.7
149,Hope Springs,2012,100,David Frankel,"Meryl Streep, Tommy Lee Jones, Steve Carell","Comedy, Drama, Romance",6.3
150,One for the Money,2012,91,Julie Anne Robinson,"Katherine Heigl, Jason O'Mara, Daniel Sunjata","Action, Comedy, Crime",5.3
151,People Like Us,2012,114,Alex Kurtzman,"Chris Pine, Elizabeth Banks, Michelle Pfeiffer","Comedy, Drama",7.0
152,The Sessions,2012,95,Ben Lewin,"John Hawkes, Helen Hunt, William H. Macy","Biography, Comedy, Drama",7.2
153,The Broken Circle Breakdown,2012,111,Felix van Groeningen,"Veerle Baetens, Johan Heldenbergh, Nell Cattrysse","Drama, Music, Romance",7.7
154,The Tall Man,2012,106,Pascal Laugier,"Jessica Biel, Jodelle Ferland, William B. Davis","Crime, Drama, Horror",5.9
155,On the Road,2012,124,Walter Salles,"Sam Riley, Garrett Hedlund, Kristen Stewart","Adventure, Drama, Romance",6.0
156,The Act of Killing,2012,117,"Joshua Oppenheimer, Anonymous, Christine Cynn","Anwar Congo, Herman Koto, Syamsul Arifin","Documentary, Biography, Crime",8.2
157,Deadfall,2012,95,Stefan Ruzowitzky,"Eric Bana, Olivia Wilde, Charlie Hunnam","Action, Adventure, Crime",6.2
158,Maniac,2012,89,Franck Khalfoun,"Elijah Wood, Nora Arnezeder, America Olivo","Crime, Horror, Thriller",6.1
159,Liberal Arts,2012,97,Josh Radnor,"Josh Radnor, Elizabeth Olsen, Zac Efron","Comedy, Drama, Romance",6.7
160,The Guilt Trip,2012,95,Anne Fletcher,"Barbra Streisand, Seth Rogen, Julene Renee","Comedy, Drama",5.8
161,John Dies at the End,2012,99,Don Coscarelli,"Chase Williamson, Rob Mayes, Paul Giamatti","Comedy, Fantasy, Horror",6.3
162,The Paperboy,2012,107,Lee Daniels,"Matthew McConaughey, Nicole Kidman, John Cusack","Crime, Drama, Mystery",5.7
163,English Vinglish,2012,134,Gauri Shinde,"Sridevi, Adil Hussain, Mehdi Nebbou","Comedy, Drama, Family",7.8
164,The Cold Light of Day,2012,93,Mabrouk El Mechri,"Henry Cavill, Bruce Willis, Sigourney Weaver","Action, Adventure, Thriller",4.9
165,Promised Land,2012,106,Gus Van Sant,"Matt Damon, Frances McDormand, John Krasinski",Drama,6.6
166,Ek Tha Tiger,2012,132,Kabir Khan,"Salman Khan, Katrina Kaif, Girish Karnad","Action, Adventure, Drama",5.7
167,Thuppakki,2012,165,A.R. Murugadoss,"Joseph Vijay, Kajal Aggarwal, Vidyut Jammwal","Action, Crime, Thriller",8.1
168,[REC] 3: Genesis,2012,80,Paco Plaza,"Leticia Dolera, Diego Martín, Ismael Martínez","Action, Horror, Thriller",5.0
169,Compliance,2012,90,Craig Zobel,"Ann Dowd, Dreama Walker, Pat Healy","Crime, Drama, Thriller",6.4
170,Paan Singh Tomar,2012,135,Tigmanshu Dhulia,"Irrfan Khan, Mahie Gill, Rajesh Abhay","Action, Biography, Crime",8.2
171,Hit and Run,2012,100,"David Palmer, Dax Shepard","Dax Shepard, Kristen Bell, Bradley Cooper","Action, Adventure, Comedy",6.1
172,The Devil Inside,2012,83,William Brent Bell,"Fernanda Andrade, Simon Quarterman, Evan Helmuth",Horror,4.2
173,Red Tails,2012,125,Anthony Hemingway,"Cuba Gooding Jr., Gerald McRaney, David Oyelowo","Action, Drama, History",5.9
174,The Company You Keep,2012,125,Robert Redford,"Robert Redford, Brit Marling, Stanley Tucci","Drama, Thriller",6.4
175,Alex Cross,2012,101,Rob Cohen,"Tyler Perry, Matthew Fox, Rachel Nichols","Action, Crime, Mystery",5.2
176,Chasing Mavericks,2012,116,"Michael Apted, Curtis Hanson","Jonny Weston, Gerard Butler, Elisabeth Shue","Biography, Drama, Sport",7.1
177,Now Is Good,2012,103,Ol Parker,"Dakota Fanning, Josef Altin, Jeremy Irvine","Drama, Romance",7.0
178,In the House,2012,105,François Ozon,"Fabrice Luchini, Vincent Schmitt, Ernst Umhauer","Drama, Mystery, Thriller",7.3
179,Celeste & Jesse Forever,2012,92,Lee Toland Krieger,"Rashida Jones, Andy Samberg, Elijah Wood","Comedy, Drama, Romance",6.6
180,The Three Stooges,2012,92,"Bobby Farrelly, Peter Farrelly","Sean Hayes, Chris Diamantopoulos, Will Sasso","Comedy, Family",5.1
181,The Lords of Salem,2012,101,Rob Zombie,"Sheri Moon Zombie, Meg Foster, Bruce Davison","Horror, Thriller",5.2
182,Erased,2012,100,Philipp Stölzl,"Aaron Eckhart, Nick Alachiotis, Liana Liberato","Action, Thriller",6.0
183,Diary of a Wimpy Kid: Dog Days,2012,94,David Bowers,"Zachary Gordon, Robert Capron, Devon Bostick","Comedy, Family",6.3
184,Playing for Keeps,2012,105,Gabriele Muccino,"Gerard Butler, Jessica Biel, Dennis Quaid","Comedy, Romance, Sport",5.7
185,The Bay,2012,85,Barry Levinson,"Will Rogers, Kristen Connolly, Kether Donohue","Horror, Sci-Fi, Thriller",5.7
186,Sightseers,2012,88,Ben Wheatley,"Alice Lowe, Kenneth Hadley, Steve Oram","Adventure, Comedy, Crime",6.5
187,To the Wonder,2012,112,Terrence Malick,"Ben Affleck, Olga Kurylenko, Javier Bardem","Drama, Romance",5.8
188,Rurouni Kenshin Part I: Origins,2012,134,Keishi Otomo,"Takeru Satoh, Emi Takei, Yû Aoi","Action, Adventure, Drama",7.4
189,Thanks for Sharing,2012,112,Stuart Blumberg,"Mark Ruffalo, Tim Robbins, Gwyneth Paltrow","Comedy, Drama, Romance",6.4
190,American Mary,2012,103,"Jen Soska, Sylvia Soska","Katharine Isabelle, Antonio Cupo, Tristan Risk","Drama, Horror",6.2
191,What Maisie Knew,2012,99,"Scott McGehee, David Siegel","Julianne Moore, Alexander Skarsgård, Steve Coogan",Drama,7.4
192,Grave Encounters 2,2012,98,John Poliquin,"Richard Harmon, Shawn C. Phillips, Jennica Fulton","Horror, Mystery",5.1
193,Eega,2012,145,S.S. Rajamouli,"Sudeep, Nani, Samantha Ruth Prabhu","Action, Comedy, Drama",7.7
194,Fire with Fire,2012,97,David Barrett,"Josh Duhamel, Bruce Willis, Rosario Dawson","Action, Crime, Mystery",5.6
195,Agneepath,2012,174,Karan Malhotra,"Hrithik Roshan, Priyanka Chopra Jonas, Sanjay Dutt","Action, Crime, Drama",6.9
196,The Angels' Share,2012,101,Ken Loach,"Paul Brannigan, John Henshaw, Roger Allam","Comedy, Crime, Drama",7.0
197,Escape from Planet Earth,2012,89,Cal Brunker,"Brendan Fraser, Sarah Jessica Parker, Jessica Alba","Animation, Adventure, Comedy",5.8
198,Parental Guidance,2012,105,Andy Fickman,"Billy Crystal, Bette Midler, Marisa Tomei","Comedy, Family",6.0
199,No,2012,118,Pablo Larraín,"Gael García Bernal, Alfredo Castro, Antonia Zegers","Drama, History",7.4
200,Gambit,2012,89,Michael Hoffman,"Colin Firth, Cameron Diaz, Alan Rickman","Comedy, Crime",5.7
201,ATM,2012,90,David Brooks,"Alice Eve, Josh Peck, Brian Geraghty","Horror, Mystery, Thriller",4.7
202,The Pact,2012,89,Nicholas McCarthy,"Caity Lotz, Casper Van Dien, Mark Steger","Horror, Mystery, Thriller",5.7
203,Excision,2012,81,Richard Bates Jr.,"AnnaLynne McCord, Roger Bart, Ariel Winter","Comedy, Drama, Horror",6.1
204,No One Lives,2012,86,Ryûhei Kitamura,"Luke Evans, Gary Grubbs, Adelaide Clemens","Horror, Thriller",6.0
205,Chinese Zodiac,2012,109,Jackie Chan,"Jackie Chan, Shu Qi, Xingtong Yao","Action, Adventure, Comedy",6.0
