ID,Name,Year,Duration,Directors,Actors,Genres,Rating
69,Vikram,2022,175.0,Lokesh Kanagaraj,"Kamal Haasan, Vijay Sethupathi, Fahadh Faasil","Action, Crime, Thriller",8.3
70,The Woman King,2022,135.0,Gina Prince-Bythewood,"Viola Davis, Thuso Mbedu, Lashana Lynch","Action, Drama, History",6.9
71,DC League of Super-Pets,2022,105.0,"Jared Stern, Sam J. Levine","Dwayne Johnson, Kevin Hart, Kate McKinnon","Animation, Action, Adventure",7.0
72,Halloween Ends,2022,111.0,David Gordon Green,"Jamie Lee Curtis, Andi Matichak, James Jude Courtney","Drama, Horror, Mystery",5.0
73,Ticket to Paradise,2022,104.0,Ol Parker,"George Clooney, Sean Lynch, Julia Roberts","Comedy, Drama, Romance",6.1
74,Sita Ramam,2022,163.0,Hanu Raghavapudi,"Dulquer Salmaan, Mrunal Thakur, Rashmika Mandanna","Action, Drama, Mystery",8.5
75,Blonde,2022,167.0,Andrew Dominik,"Ana de Armas, Lily Fisher, Julianne Nicholson","Drama, History",5.5
76,The Tinder Swindler,2022,114.0,Felicity Morris,"Simon Leviev, Cecilie Fjellhøy, Ayleen Charlotte","Documentary, Crime",7.1
77,Thirteen Lives,2022,147.0,Ron Howard,"Viggo Mortensen, Colin Farrell, Joel Edgerton","Biography, Drama, Thriller",7.8
78,Men,2022,100.0,Alex Garland,"Jessie Buckley, Rory Kinnear, Paapa Essiedu","Drama, Fantasy, Horror",6.0
79,Terrifier 2,2022,138.0,Damien Leone,"Lauren LaVera, David Howard Thornton, Elliott Fullam",Horror,6.1
80,See How They Run,2022,98.0,Tom George,"Kieran Hodgson, Pearl Chanda, Gregory Cox","Comedy, Crime, Mystery",6.5
81,Spiderhead,2022,106.0,Joseph Kosinski,"Chris Hemsworth, Miles Teller, Jurnee Smollett","Action, Crime, Drama",5.5
82,Three Thousand Years of Longing,2022,108.0,George Miller,"Tilda Swinton, Idris Elba, Erdil Yasaroglu","Drama, Fantasy, Romance",6.7
83,The Bad Guys,2022,100.0,Pierre Perifel,"Sam Rockwell, Marc Maron, Awkwafina","Animation, Adventure, Comedy",6.8
84,Bones and All,2022,131.0,Luca Guadagnino,"Timothée Chalamet, Taylor Russell, Mark Rylance","Drama, Horror, Romance",6.8
85,Texas Chainsaw Massacre,2022,81.0,David Blue Garcia,"Sarah Yarkin, Elsie Fisher, Mark Burnham","Crime, Horror, Thriller",4.7
86,Deep Water,2022,115.0,Adrian Lyne,"Ben Affleck, Ana de Armas, Tracy Letts","Crime, Drama, Mystery",5.5
87,Karthikeya 2,2022,150.0,Chandoo Mondeti,"Nikhil Siddharth, Anupama Parameswaran, Srinivasa Reddy","Action, Adventure, Fantasy",7.9
88,Gangubai Kathiawadi,2022,152.0,Sanjay Leela Bhansali,"Alia Bhatt, Shantanu Maheshwari, Vijay Raaz","Biography, Crime, Drama",7.8
89,Emily the Criminal,2022,97.0,John Patton Ford,"Aubrey Plaza, Theo Rossi, Bernardo Badillo","Crime, Drama, Mystery",6.7
90,The Man from Toronto,2022,110.0,Patrick Hughes,"Kevin Hart, Woody Harrelson, Jasmine Mathews","Action, Adventure, Comedy",5.8
91,Purple Hearts,2022,122.0,Elizabeth Allen Rosenbaum,"Sofia Carson, Nicholas Galitzine, Chosen Jacobs","Drama, Music, Romance",6.7
92,The Sea Beast,2022,115.0,Chris Williams,"Karl Urban, Zaris-Angel Hator, Jared Harris","Animation, Action, Adventure",7.0
93,Decision to Leave,2022,139.0,Park Chan-wook,"Tang Wei, Park Hae-il, Lee Jung-hyun","Crime, Drama, Mystery",7.3
94,Dasvi,2022,125.0,Tushar Jalota,"Abhishek Bachchan, Nimrat Kaur, Yami Gautam","Comedy, Drama",7.4
95,Rocketry: The Nambi Effect,2022,157.0,Madhavan,"Madhavan, Simran, Rajit Kapoor","Biography, Drama",8.6
96,Samaritan,2022,102.0,Julius Avery,"Sylvester Stallone, Javon 'Wanna' Walton, Pilou Asbæk","Action, Drama, Fantasy",5.7
97,Luckiest Girl Alive,2022,113.0,Mike Barker,"Mila Kunis, Chiara Aurelia, Finn Wittrock","Drama, Mystery, Thriller",6.4
98,Speak No Evil,2022,97.0,Christian Tafdrup,"Morten Burian, Sidsel Siem Koch, Fedja van Huêt","Drama, Horror, Mystery",6.6
99,Shamshera,2022,178.0,Karan Malhotra,"Ranbir Kapoor, Sanjay Dutt, Vaani Kapoor","Action, Adventure, Drama",4.7
100,Watcher,2022,96.0,Chloe Okuno,"Maika Monroe, Karl Glusman, Burn Gorman","Drama, Horror, Thriller",6.3
101,Hocus Pocus 2,2022,103.0,Anne Fletcher,"Bette Midler, Sarah Jessica Parker, Kathy Najimy","Comedy, Family, Fantasy",6.0
102,Spirited,2022,127.0,Sean Anders,"Will Ferrell, Ryan Reynolds, Octavia Spencer","Comedy, Family, Fantasy",6.6
103,Do Revenge,2022,118.0,Jennifer Kaytin Robinson,"Camila Mendes, Maya Hawke, Austin Abrams","Comedy, Romance",6.3
104,Suzume,2022,122.0,Makoto Shinkai,"Nanoka Hara, Hokuto Matsumura, Eri Fukatsu","Animation, Adventure, Drama",7.6
105,Samrat Prithviraj,2022,135.0,"Chandra Prakash Dwivedi, Grswkk","Akshay Kumar, Sakshi Tanwar, Sanjay Dutt","Action, Drama, History",5.6
106,Jackass Forever,2022,96.0,Jeff Tremaine,"Johnny Knoxville, Steve-O, Chris Pontius","Documentary, Action, Comedy",6.8
107,Hellraiser,2022,121.0,David Bruckner,"Odessa A'zion, Jamie Clayton, Adam Faison","Horror, Mystery, Thriller",5.9
108,Troll,2022,101.0,Roar Uthaug,"Ine Marie Wilmann, Kim Falck, Mads Sjøgård Pettersen","Action, Adventure, Drama",5.8
109,Orphan: First Kill,2022,99.0,William Brent Bell,"Isabelle Fuhrman, Julia Stiles, Rossif Sutherland","Crime, Drama, Horror",5.9
110,Dog,2022,101.0,"Reid Carolin, Channing Tatum","Channing Tatum, Ryder McLaughlin, Aavi Haas","Comedy, Drama",6.5
111,Chip 'n Dale: Rescue Rangers,2022,97.0,Akiva Schaffer,"Andy Samberg, John Mulaney, KiKi Layne","Animation, Action, Adventure",6.9
112,Drishyam 2,2022,140.0,Abhishek Pathak,"Ajay Devgn, Akshaye Khanna, Tabu","Crime, Drama, Mystery",8.2
113,Strange World,2022,102.0,"Don Hall, Qui Nguyen","Jake Gyllenhaal, Jaboukie Young-White, Gabrielle Union","Animation, Action, Adventure",5.7
114,Liger,2022,140.0,Puri Jagannadh,"Vijay Deverakonda, Ananya Panday, Ramya Krishnan","Action, Drama, Romance",2.6
115,The Wonder,2022,108.0,Sebastián Lelio,"Florence Pugh, Tom Burke, Kíla Lord Cassidy","Drama, Mystery, Thriller",6.6
116,She Said,2022,129.0,Maria Schrader,"Zoe Kazan, Carey Mulligan, Patricia Clarkson","Crime, Drama, History",7.3
117,What Is a Woman?,2022,95.0,Justin Folk,"Matt Walsh, Gert Comfrey, Marci Bowers",Documentary,8.1
118,The Prototype,2022,97.0,Marcelo Grion,"Mark Vasconcellos, Frank Spinelli, Victoria De Mare","Action, Sci-Fi, Thriller",2.3
119,White Noise,2022,136.0,Noah Baumbach,"Adam Driver, Greta Gerwig, Don Cheadle","Comedy, Drama, Horror",5.7
120,Senior Year,2022,111.0,Alex Hardcastle,"Rebel Wilson, Angourie Rice, Mary Holland","Comedy, Drama",5.5
121,Beast,2022,93.0,Baltasar Kormákur,"Liyabuya Gongo, Martin Munro, Daniel Hadebe","Action, Adventure, Drama",5.6
122,Marry Me,2022,112.0,Kat Coiro,"Jennifer Lopez, Owen Wilson, Maluma","Comedy, Music, Romance",6.1
123,Women Talking,2022,104.0,Sarah Polley,"Rooney Mara, Claire Foy, Jessie Buckley",Drama,6.9
124,Weird: The Al Yankovic Story,2022,108.0,Eric Appel,"Diedrich Bader, Daniel Radcliffe, Lin-Manuel Miranda","Action, Biography, Comedy",6.8
125,Gehraiyaan,2022,148.0,Shakun Batra,"Deepika Padukone, Ananya Panday, Naseeruddin Shah","Drama, Romance",5.8
126,Crimes of the Future,2022,107.0,David Cronenberg,"Viggo Mortensen, Léa Seydoux, Kristen Stewart","Drama, Horror, Sci-Fi",5.8
127,Pinocchio,2022,105.0,Robert Zemeckis,"Joseph Gordon-Levitt, Tom Hanks, Benjamin Evan Ainsworth","Adventure, Comedy, Drama",5.1
128,Jayeshbhai Jordaar,2022,121.0,Divyang Thakkar,"Pratik Nanda, Ranveer Singh, Shalini Pandey","Comedy, Drama",6.0
129,Hotel Transylvania 4: Transformania,2022,87.0,"Derek Drymon, Jennifer Kluska","Andy Samberg, Selena Gomez, Kathryn Hahn","Animation, Adventure, Comedy",6.0
130,Close,2022,104.0,Lukas Dhont,"Eden Dambrine, Gustav De Waele, Émilie Dequenne",Drama,7.8
131,Me Time,2022,101.0,John Hamburg,"Kevin Hart, Mark Wahlberg, Regina Hall",Comedy,5.1
132,777 Charlie,2022,164.0,Kiranraj K,"Rakshit Shetty, Charlie, Sangeetha Sringeri","Adventure, Comedy, Drama",8.7
133,Mr. Harrigan's Phone,2022,104.0,John Lee Hancock,"Donald Sutherland, Jaeden Martell, Joe Tippett","Drama, Horror, Mystery",6.0
134,"Good Luck to You, Leo Grande",2022,97.0,Sophie Hyde,"Emma Thompson, Daryl McCormack, Isabella Laughland","Comedy, Drama",7.2
135,Kimi,2022,89.0,Steven Soderbergh,"Zoë Kravitz, Byron Bowers, Rita Wilson","Crime, Drama, Mystery",6.3
136,The 355,2022,122.0,Simon Kinberg,"Jessica Chastain, Penélope Cruz, Bingbing Fan","Action, Thriller",5.6
137,Shotgun Wedding,2022,101.0,Jason Moore,"Jennifer Lopez, Josh Duhamel, Lenny Kravitz","Action, Comedy, Romance",5.5
138,Vengeance,2022,107.0,B.J. Novak,"B.J. Novak, Boyd Holbrook, Lio Tipton","Comedy, Music, Mystery",6.8
139,The School for Good and Evil,2022,147.0,Paul Feig,"Sophia Anne Caruso, Sofia Wylie, Laurence Fishburne","Action, Comedy, Drama",5.9
140,Jug Jugg Jeeyo,2022,148.0,Raj Mehta,"Varun Dhawan, Anil Kapoor, Kiara Advani","Comedy, Drama, Family",6.1
141,Memory,2022,114.0,Martin Campbell,"Liam Neeson, Guy Pearce, Taj Atwal","Action, Crime, Thriller",5.7
142,The Swimmers,2022,134.0,Sally El Hosaini,"Matthias Schweighöfer, Ali Suliman, Dritan Kastrati","Biography, Drama, Sport",7.4
143,Beast,2022,155.0,Nelson Dilipkumar,"Joseph Vijay, Pooja Hegde, K. Selvaraghavan","Action, Comedy, Crime",5.2
144,The Invitation,2022,105.0,Jessica M. Thompson,"Nathalie Emmanuel, Thomas Doherty, Sean Pertwee","Horror, Thriller",5.3
145,Bros,2022,115.0,Nicholas Stoller,"Billy Eichner, Luke Macfarlane, Guy Branum","Comedy, Romance",6.4
146,Persuasion,2022,108.0,Carrie Cracknell,"Richard E. Grant, Henry Golding, Ben Bailey Smith","Drama, Romance",5.8
147,Ponniyin Selvan: Part I,2022,167.0,"Mani Ratnam, Sruti Harihara Subramanian","Vikram, Aishwarya Rai Bachchan, Trisha Krishnan","Action, Drama",7.5
148,Living,2022,102.0,Oliver Hermanus,"Bill Nighy, Aimee Lou Wood, Alex Sharp",Drama,7.2
149,Bachchhan Paandey,2022,147.0,Farhad Samji,"Akshay Kumar, Kriti Sanon, Jacqueline Fernandez","Action, Comedy, Crime",5.0
150,I Came By,2022,110.0,Babak Anvari,"Antonio Aakeel, Alicia Ambrose-Bayly, Percelle Ascott",Thriller,6.2
151,No Exit,2022,95.0,Damien Power,"Havana Rose Liu, Danny Ramirez, David Rysdahl","Drama, Horror, Mystery",6.1
152,Lou,2022,107.0,Anna Foerster,"Allison Janney, Jurnee Smollett, Logan Marshall-Green","Action, Adventure, Crime",6.1
153,Bhool Bhulaiyaa 2,2022,143.0,Anees Bazmee,"Tabu, Kartik Aaryan, Kiara Advani","Comedy, Horror",5.7
154,Freddy,2022,124.0,Shashanka Ghosh,"Kartik Aaryan, Alaya F, Karan Pandit","Drama, Mystery, Romance",7.3
155,Downton Abbey: A New Era,2022,124.0,Simon Curtis,"Hugh Bonneville, Jim Carter, Michelle Dockery","Drama, Romance",7.4
156,Mrs. Harris Goes to Paris,2022,115.0,Anthony Fabian,"Lesley Manville, Isabelle Huppert, Lambert Wilson","Comedy, Drama",7.1
157,Metal Lords,2022,97.0,Peter Sollett,"Jaeden Martell, Adrian Greensmith, Isis Hainsworth","Comedy, Music",6.7
158,Slumberland,2022,117.0,Francis Lawrence,"Jason Momoa, Marlow Barkley, Chris O'Dowd","Adventure, Comedy, Drama",6.7
159,"Argentina, 1985",2022,140.0,Santiago Mitre,"Ricardo Darín, Gina Mastronicola, Francisco Bertín","Biography, Crime, Drama",7.6
160,Father Stu,2022,124.0,Rosalind Ross,"Mark Wahlberg, Mel Gibson, Jacki Weaver","Biography, Drama",6.5
161,Last Seen Alive,2022,95.0,Brian Goodman,"Gerard Butler, Jaimie Alexander, Russell Hornsby","Action, Crime, Drama",5.7
162,Major,2022,150.0,Sashi Kiran Tikka,"Sobhita Dhulipala, Adivi Sesh, Prakash Raj","Action, Biography, Drama",8.1
163,The Weekend Away,2022,89.0,Kim Farrant,"Leighton Meester, Christina Wolfe, Ziad Bakri","Crime, Drama, Mystery",5.7
164,The Greatest Beer Run Ever,2022,126.0,Peter Farrelly,"Zac Efron, Russell Crowe, Jake Picking","Adventure, Drama, War",6.8
165,An Action Hero,2022,130.0,Anirudh Iyer,"Ayushmann Khurrana, Jaideep Ahlawat, Gautam Joglekar","Action, Comedy, Crime",7.0
166,Luck,2022,105.0,"Peggy Holmes, Javier Abad","Eva Noblezada, Simon Pegg, Jane Fonda","Animation, Adventure, Comedy",6.4
167,The Contractor,2022,103.0,Tarik Saleh,"Chris Pine, Gillian Jacobs, Sander Thomas","Action, Drama, Thriller",5.8
168,Radhe Shyam,2022,138.0,K.K. Radhakrishna Kumar,"Prabhas, Pooja Hegde, Bhagyashree Patwardhan",Romance,5.2
169,Falling for Christmas,2022,93.0,Janeen Damian,"Lindsay Lohan, Chord Overstreet, George Young","Comedy, Romance",5.3
170,Navalny,2022,99.0,Daniel Roher,"Alexei Navalny, Yulia Navalnaya, Christo Grozev","Documentary, Biography",7.7
171,Matilda: The Musical,2022,117.0,Matthew Warchus,"Alisha Weir, Emma Thompson, Lashana Lynch","Comedy, Drama, Family",7.0
172,Runway 34,2022,145.0,Ajay Devgn,"Ajay Devgn, Amitabh Bachchan, Rakul Preet Singh","Drama, Thriller",7.0
173,Jerry and Marge Go Large,2022,96.0,David Frankel,"Bryan Cranston, Annette Bening, Rainn Wilson","Biography, Comedy, Drama",6.9
174,Devotion,2022,139.0,J.D. Dillard,"Jonathan Majors, Glen Powell, Christina Jackson","Action, Biography, Drama",6.6
175,All the Old Knives,2022,101.0,Janus Metz,"Goksin Erdemli, Kasia Madera, Chris Pine","Mystery, Thriller",6.1
176,Against the Ice,2022,102.0,Peter Flinth,"Nikolaj Coster-Waldau, Joe Cole, Heida Reed","Adventure, Drama, History",6.5
177,Holy Spider,2022,118.0,Ali Abbasi,"Zar Amir Ebrahimi, Diana Al Hussen, Soraya Helli","Crime, Drama, Thriller",7.3
178,The Bubble,2022,126.0,Judd Apatow,"Harry Trevaldwyn, Samson Kayo, Peter Serafinowicz",Comedy,4.7
179,Emancipation,2022,132.0,Antoine Fuqua,"Will Smith, Ben Foster, Charmaine Bingwa","Action, Thriller",6.3
180,The Legend,2022,161.0,"Jerry, Joseph D. Sami","Archana, Mayilsamy, Nassar","Action, Drama, Romance",4.7
181,Cha Cha Real Smooth,2022,107.0,Cooper Raiff,"Cooper Raiff, Dakota Johnson, Evan Assante","Comedy, Drama",7.3
182,Vikrant Rona,2022,148.0,Anup Bhandari,"Sudeep, Nirup Bhandari, Neetha Ashok","Action, Drama, Mystery",6.9
183,The Stranger,2022,117.0,Thomas M. Wright,"Joel Edgerton, Sean Harris, Jada Alberts","Crime, Drama, Thriller",6.6
184,Interceptor,2022,99.0,Matthew Reilly,"Elsa Pataky, Luke Bracey, Aaron Glenane","Action, Adventure, Drama",4.7
185,Disenchanted,2022,119.0,Adam Shankman,"Amy Adams, Patrick Dempsey, Maya Rudolph","Animation, Adventure, Comedy",5.6
186,Heropanti 2,2022,145.0,Ahmed Khan,"Nawazuddin Siddiqui, Kriti Sanon, Tiger Shroff","Action, Comedy, Crime",2.3
187,Bhediya,2022,156.0,Amar Kaushik,"Varun Dhawan, Kriti Sanon, Abhishek Banerjee","Comedy, Horror, Thriller",6.7
188,Black Crab,2022,114.0,Adam Berg,"Noomi Rapace, Jakob Oftebro, Dar Salim","Action, Adventure, Drama",5.7
189,Choose or Die,2022,84.0,Toby Meakins,"Iola Evans, Asa Butterfield, Robert Englund","Drama, Horror, Thriller",4.8
190,Windfall,2022,92.0,Charlie McDowell,"Jason Segel, Lily Collins, Jesse Plemons","Crime, Drama, Thriller",5.7
191,Raksha Bandhan,2022,108.0,Aanand L. Rai,"Bhumi Pednekar, Sadia Khateeb, Akshay Kumar","Comedy, Drama, Family",5.4
192,Blacklight,2022,104.0,Mark Williams,"Liam Neeson, Aidan Quinn, Taylor John Smith","Action, Drama, Thriller",4.8
193,God's Crooked Lines,2022,154.0,Oriol Paulo,"Bárbara Lennie, Eduard Fernández, Loreto Mauleón","Drama, Mystery, Thriller",7.1
194,A Thursday,2022,128.0,Behzad Khambata,"Yami Gautam, Atul Kulkarni, Neha Dhupia","Drama, Thriller",7.6
195,365 Days: This Day,2022,111.0,"Barbara Bialowas, Tomasz Mandes","Anna-Maria Sieklucka, Michele Morrone, Simone Susinna","Drama, Romance",2.7
196,Chup,2022,135.0,R Balki,"Dulquer Salmaan, Shreya Dhanwanthary, Sunny Deol","Drama, Horror, Mystery",7.5
197,The Quiet Girl,2022,95.0,Colm Bairéad,"Carrie Crowley, Andrew Bennett, Catherine Clinch",Drama,7.7
198,Empire of Light,2022,115.0,Sam Mendes,"Olivia Colman, Micheal Ward, Colin Firth","Drama, Romance",6.7
199,Jhund,2022,176.0,Nagraj Manjule,"Amitabh Bachchan, Bharat Kumar Bhograt, Ankush Gedam","Biography, Drama, Sport",7.4
