ID,Name,Year,Duration,Directors,Actors,Genres,Rating
62,Vantage Point,2008,90.0,Pete Travis,"Dennis Quaid, Forest Whitaker, Matthew Fox","Action, Drama, Thriller",6.6
63,Horton Hears a Who!,2008,86.0,"Jimmy Hayward, Steve Martino","Jim Carrey, Steve Carell, Carol Burnett","Animation, Adventure, Comedy",6.8
64,The Strangers,2008,86.0,Bryan Bertino,"Scott Speedman, Liv Tyler, Gemma Ward","Horror, Mystery, Thriller",6.1
65,Bronson,2008,92.0,Nicolas Winding Refn,"Tom Hardy, Kelly Adams, Luing Andrews","Action, Crime, Drama",7.0
66,Harold & Kumar Escape from Guantanamo Bay,2008,114.0,"Jon Hurwitz, Hayden Schlossberg","John Cho, Kal Penn, Neil Patrick Harris","Adventure, Comedy",6.5
67,Saw V,2008,92.0,David Hackl,"Scott Patterson, Costas Mandylor, Tobin Bell","Horror, Thriller",5.8
68,Doubt,2008,104.0,John Patrick Shanley,"Meryl Streep, Philip Seymour Hoffman, Amy Adams","Drama, Mystery",7.5
69,"10,000 BC",2008,109.0,Roland Emmerich,"Camilla Belle, Steven Strait, Marco Khan","Action, Adventure, Drama",5.1
70,Journey to the Center of the Earth,2008,93.0,Eric Brevig,"Brendan Fraser, Josh Hutcherson, Aníta Briem","Action, Adventure, Family",5.8
71,Max Payne,2008,100.0,John Moore,"Mark Wahlberg, Mila Kunis, Beau Bridges","Action, Crime, Drama",5.3
72,Australia,2008,165.0,Baz Luhrmann,"Nicole Kidman, Hugh Jackman, Shea Adams","Adventure, Drama, Romance",6.6
73,Sex and the City,2008,145.0,Michael Patrick King,"Sarah Jessica Parker, Kim Cattrall, Cynthia Nixon","Comedy, Drama, Romance",5.7
74,Street Kings,2008,109.0,David Ayer,"Keanu Reeves, Forest Whitaker, Hugh Laurie","Action, Crime, Thriller",6.8
75,The Other Boleyn Girl,2008,115.0,Justin Chadwick,"Natalie Portman, Scarlett Johansson, Eric Bana","Biography, Drama, History",6.7
76,The Wave,2008,107.0,Dennis Gansel,"Jürgen Vogel, Frederick Lau, Max Riemelt","Drama, Thriller",7.6
77,Mirrors,2008,110.0,Alexandre Aja,"Kiefer Sutherland, Paula Patton, Amy Smart","Horror, Mystery",6.1
78,Frost/Nixon,2008,122.0,Ron Howard,"Frank Langella, Michael Sheen, Kevin Bacon","Biography, Drama, History",7.6
79,Martyrs,2008,99.0,Pascal Laugier,"Morjana Alaoui, Mylène Jampanoï, Catherine Bégin",Horror,7.0
80,Meet the Spartans,2008,87.0,"Jason Friedberg, Aaron Seltzer","Sean Maguire, Kevin Sorbo, Carmen Electra","Comedy, Fantasy",2.8
81,The Forbidden Kingdom,2008,104.0,Rob Minkoff,"Jackie Chan, Jet Li, Michael Angarano","Action, Adventure, Fantasy",6.5
82,Never Back Down,2008,113.0,Jeff Wadlow,"Sean Faris, Djimon Hounsou, Amber Heard","Action, Drama, Sport",6.5
83,The Spiderwick Chronicles,2008,96.0,Mark Waters,"Freddie Highmore, Sarah Bolger, David Strathairn","Action, Adventure, Drama",6.5
84,Bedtime Stories,2008,99.0,Adam Shankman,"Adam Sandler, Keri Russell, Courteney Cox","Adventure, Comedy, Family",6.0
85,Eden Lake,2008,91.0,James Watkins,"Kelly Reilly, Michael Fassbender, Tara Ellis","Horror, Thriller",6.7
86,"Synecdoche, New York",2008,124.0,Charlie Kaufman,"Philip Seymour Hoffman, Samantha Morton, Michelle Williams",Drama,7.5
87,Babylon A.D.,2008,90.0,Mathieu Kassovitz,"Vin Diesel, Michelle Yeoh, Mélanie Thierry","Action, Adventure, Sci-Fi",5.5
88,Disaster Movie,2008,87.0,"Jason Friedberg, Aaron Seltzer","Carmen Electra, Vanessa Lachey, Nicole Parker","Comedy, Sci-Fi",1.9
89,Nick and Norah's Infinite Playlist,2008,90.0,Peter Sollett,"Michael Cera, Kat Dennings, Aaron Yoo","Comedy, Drama, Music",6.6
90,Be Kind Rewind,2008,102.0,Michel Gondry,"Jack Black, Yasiin Bey, Danny Glover",Comedy,6.4
91,The X Files: I Want to Believe,2008,104.0,Chris Carter,"David Duchovny, Gillian Anderson, Billy Connolly","Crime, Drama, Horror",5.9
92,Sex Drive,2008,109.0,Sean Anders,"Josh Zuckerman, Clark Duke, Amanda Crew","Comedy, Romance",6.5
93,Righteous Kill,2008,101.0,Jon Avnet,"Robert De Niro, Al Pacino, Carla Gugino","Crime, Mystery, Thriller",6.0
94,The House Bunny,2008,97.0,Fred Wolf,"Anna Faris, Colin Hanks, Emma Stone",Comedy,5.6
95,Step Up 2: The Streets,2008,98.0,Jon M. Chu,"Robert Hoffman, Briana Evigan, Cassie Ventura","Drama, Music, Romance",6.2
96,The Duchess,2008,110.0,Saul Dibb,"Keira Knightley, Ralph Fiennes, Dominic Cooper","Biography, Drama, History",6.9
97,Semi-Pro,2008,91.0,Kent Alterman,"Will Ferrell, Woody Harrelson, André 3000","Comedy, Sport",5.8
98,The Ruins,2008,90.0,Carter Smith,"Shawn Ashmore, Jena Malone, Jonathan Tucker","Adventure, Horror, Thriller",5.9
99,Fool's Gold,2008,112.0,Andy Tennant,"Matthew McConaughey, Kate Hudson, Donald Sutherland","Action, Adventure, Comedy",5.7
100,Felon,2008,104.0,Ric Roman Waugh,"Stephen Dorff, Marisol Nichols, Vincent Miller","Action, Drama, Thriller",7.4
101,Four Christmases,2008,88.0,Seth Gordon,"Reese Witherspoon, Vince Vaughn, Mary Steenburgen","Comedy, Drama, Romance",5.7
102,A Wednesday,2008,104.0,"Neeraj Pandey, Ritesh Kumar","Anupam Kher, Naseeruddin Shah, Virendra Saxena","Action, Crime, Drama",8.1
103,Inkheart,2008,106.0,Iain Softley,"Brendan Fraser, Andy Serkis, Eliza Bennett","Adventure, Family, Fantasy",6.1
104,Doomsday,2008,105.0,Neil Marshall,"Rhona Mitra, Bob Hoskins, Alexander Siddig","Action, Sci-Fi, Thriller",5.9
105,Speed Racer,2008,135.0,"Lana Wachowski, Lilly Wachowski","Emile Hirsch, Matthew Fox, Christina Ricci","Action, Adventure, Comedy",6.1
106,Quarantine,2008,89.0,John Erick Dowdle,"Jennifer Carpenter, Steve Harris, Columbus Short","Horror, Sci-Fi, Thriller",6.0
107,Outlander,2008,115.0,Howard McCain,"Jim Caviezel, Sophia Myles, Ron Perlman","Action, Adventure, Sci-Fi",6.2
108,Superhero Movie,2008,75.0,Craig Mazin,"Drake Bell, Leslie Nielsen, Sara Paxton","Action, Comedy, Sci-Fi",4.7
109,Ghost Town,2008,102.0,David Koepp,"Ricky Gervais, Greg Kinnear, Téa Leoni","Comedy, Drama, Fantasy",6.7
110,Made of Honor,2008,101.0,Paul Weiland,"Patrick Dempsey, Michelle Monaghan, Kevin McKidd","Comedy, Romance",5.8
111,Star Wars: The Clone Wars,2008,98.0,Dave Filoni,"Matt Lanter, Nika Futterman, Tom Kane","Animation, Action, Adventure",5.9
112,The Chaser,2008,125.0,Na Hong-jin,"Kim Yoon-seok, Ha Jung-woo, Seo Young-hee","Action, Crime, Drama",7.8
113,Blindness,2008,121.0,Fernando Meirelles,"Julianne Moore, Mark Ruffalo, Gael García Bernal","Drama, Mystery, Thriller",6.5
114,Sunshine Cleaning,2008,91.0,Christine Jeffs,"Amy Adams, Emily Blunt, Alan Arkin","Comedy, Drama",6.8
115,Hunger,2008,96.0,Steve McQueen,"Michael Fassbender, Liam Cunningham, Stuart Graham","Biography, Crime, Drama",7.5
116,The Midnight Meat Train,2008,100.0,Ryûhei Kitamura,"Vinnie Jones, Bradley Cooper, Leslie Bibb","Horror, Mystery, Thriller",6.0
117,City of Ember,2008,90.0,Gil Kenan,"Saoirse Ronan, Toby Jones, Bill Murray","Adventure, Drama, Family",6.4
118,How to Lose Friends & Alienate People,2008,110.0,Robert B. Weide,"Simon Pegg, Kirsten Dunst, Megan Fox","Biography, Comedy, Drama",6.4
119,High School Musical 3: Senior Year,2008,112.0,Kenny Ortega,"Zac Efron, Vanessa Hudgens, Ashley Tisdale","Comedy, Drama, Family",5.0
120,Ghajini,2008,186.0,A.R. Murugadoss,"Aamir Khan, Asin, Jiah Khan","Action, Mystery, Thriller",7.4
121,Punisher: War Zone,2008,103.0,Lexi Alexander,"Ray Stevenson, Dominic West, Julie Benz","Action, Crime, Drama",5.9
122,Wild Child,2008,98.0,Nick Moore,"Emma Roberts, Aidan Quinn, Natasha Richardson",Comedy,6.1
123,Appaloosa,2008,115.0,Ed Harris,"Ed Harris, Viggo Mortensen, Renée Zellweger","Crime, Drama, Romance",6.7
124,Pride and Glory,2008,130.0,Gavin O'Connor,"Edward Norton, Colin Farrell, Noah Emmerich","Crime, Drama, Thriller",6.6
125,The Spirit,2008,103.0,Frank Miller,"Gabriel Macht, Samuel L. Jackson, Scarlett Johansson","Action, Crime, Fantasy",4.7
126,Drillbit Taylor,2008,110.0,Steven Brill,"Owen Wilson, Josh Peck, Alex Frost","Action, Comedy, Crime",5.7
127,Waltz with Bashir,2008,90.0,Ari Folman,"Ari Folman, Ron Ben-Yishai, Ronny Dayag","Documentary, Animation, Biography",8.0
128,Religulous,2008,101.0,Larry Charles,"Bill Maher, Tal Bachman, Jonathan Boulden","Documentary, Comedy, War",7.6
129,Traitor,2008,114.0,Jeffrey Nachmanoff,"Don Cheadle, Guy Pearce, Archie Panjabi","Action, Crime, Drama",6.9
130,Man on Wire,2008,94.0,James Marsh,"Philippe Petit, Jean François Heckel, Jean-Louis Blondeau","Documentary, Biography, Crime",7.7
131,Bangkok Dangerous,2008,99.0,"Danny Pang, Oxide Chun Pang","Nicolas Cage, Charlie Yeung, Shahkrit Yamnarm","Action, Crime, Thriller",5.3
132,The Eye,2008,98.0,"David Moreau, Xavier Palud","Jessica Alba, Alessandro Nivola, Parker Posey","Horror, Mystery",5.4
133,Lakeview Terrace,2008,110.0,Neil LaBute,"Samuel L. Jackson, Patrick Wilson, Kerry Washington","Crime, Drama, Thriller",6.2
134,Departures,2008,130.0,Yôjirô Takita,"Masahiro Motoki, Ryôko Hirosue, Tsutomu Yamazaki",Drama,8.0
135,Rab Ne Bana Di Jodi,2008,167.0,Aditya Chopra,"Shah Rukh Khan, Anushka Sharma, Vinay Pathak","Comedy, Drama, Music",7.2
136,The Love Guru,2008,87.0,Marco Schnabel,"Mike Myers, Jessica Alba, Romany Malco","Comedy, Romance, Sport",3.8
137,Transsiberian,2008,111.0,Brad Anderson,"Woody Harrelson, Emily Mortimer, Ben Kingsley","Crime, Drama, Mystery",6.6
138,Untraceable,2008,101.0,Gregory Hoblit,"Diane Lane, Colin Hanks, Joseph Cross","Crime, Mystery, Thriller",6.2
139,The Brothers Bloom,2008,114.0,Rian Johnson,"Rachel Weisz, Adrien Brody, Mark Ruffalo","Action, Adventure, Comedy",6.7
140,"Food, Inc.",2008,94.0,Robert Kenner,"Michael Pollan, Eric Schlosser, Richard Lobb","Documentary, News",7.8
141,Rachel Getting Married,2008,113.0,Jonathan Demme,"Anne Hathaway, Rosemarie DeWitt, Debra Winger","Drama, Romance",6.7
142,Gomorrah,2008,137.0,Matteo Garrone,"Gianfelice Imparato, Salvatore Abbruzzese, Toni Servillo","Crime, Drama",7.0
143,W.,2008,129.0,Oliver Stone,"Josh Brolin, Elizabeth Banks, Ioan Gruffudd","Biography, Comedy, Drama",6.3
144,Red Cliff,2008,148.0,John Woo,"Tony Leung Chiu-wai, Takeshi Kaneshiro, Fengyi Zhang","Action, Adventure, Drama",7.3
145,"New York, I Love You",2008,103.0,"Fatih Akin, Yvan Attal, Randall Balsmeyer","Shia LaBeouf, Natalie Portman, Bradley Cooper","Comedy, Drama, Romance",6.2
146,Che: Part One,2008,134.0,Steven Soderbergh,"Julia Ormond, Benicio Del Toro, Oscar Isaac","Biography, Drama, History",7.1
147,Baby Mama,2008,99.0,Michael McCullers,"Tina Fey, Amy Poehler, Sigourney Weaver","Comedy, Romance",6.0
148,My Best Friend's Girl,2008,101.0,Howard Deutch,"Kate Hudson, Dane Cook, Jason Biggs","Comedy, Romance",5.8
149,A.R.O.G,2008,127.0,"Ali Taner Baltaci, Cem Yilmaz","Cem Yilmaz, Özge Özberk, Zafer Algöz","Comedy, Sci-Fi",7.4
150,Welcome to the Sticks,2008,106.0,Dany Boon,"Kad Merad, Dany Boon, Zoé Félix","Comedy, Romance",7.1
151,Meet Dave,2008,90.0,Brian Robbins,"Eddie Murphy, Elizabeth Banks, Gabrielle Union","Adventure, Comedy, Family",5.1
152,Two Lovers,2008,110.0,James Gray,"Joaquin Phoenix, Gwyneth Paltrow, Vinessa Shaw","Drama, Romance",7.0
153,Dear Zachary: A Letter to a Son About His Father,2008,95.0,Kurt Kuenne,"Kurt Kuenne, Andrew Bagby, David Bagby","Documentary, Biography, Crime",8.5
154,Splinter,2008,82.0,Toby Wilkins,"Shea Whigham, Jill Wagner, Paulo Costanzo","Crime, Horror, Sci-Fi",6.1
155,Happy-Go-Lucky,2008,118.0,Mike Leigh,"Sally Hawkins, Alexis Zegerman, Samuel Roukin","Comedy, Drama, Romance",7.0
156,Deception,2008,107.0,Marcel Langenegger,"Hugh Jackman, Ewan McGregor, Michelle Williams","Crime, Drama, Mystery",6.0
157,The Baader Meinhof Complex,2008,150.0,Uli Edel,"Martina Gedeck, Moritz Bleibtreu, Johanna Wokalek","Action, Biography, Crime",7.3
158,JCVD,2008,97.0,Mabrouk El Mechri,"Jean-Claude Van Damme, Valérie Bodson, Hervé Sogne","Comedy, Crime, Drama",7.0
159,Nothing But the Truth,2008,108.0,Rod Lurie,"Kate Beckinsale, Matt Dillon, Vera Farmiga","Crime, Drama, Mystery",7.1
160,The Tale of Despereaux,2008,93.0,"Sam Fell, Robert Stevenhagen","Matthew Broderick, Emma Watson, Dustin Hoffman","Animation, Adventure, Comedy",6.1
161,The Rocker,2008,102.0,Peter Cattaneo,"Rainn Wilson, Josh Gad, Christina Applegate","Comedy, Music",6.2
162,Passengers,2008,93.0,Rodrigo García,"Anne Hathaway, Patrick Wilson, David Morse","Mystery, Romance, Thriller",5.8
163,The Hottie & the Nottie,2008,91.0,Tom Putnam,"Paris Hilton, Joel David Moore, Christine Lakin","Comedy, Romance",2.0
164,Prom Night,2008,88.0,Nelson McCormick,"Brittany Snow, Scott Porter, Jessica Stroup",Horror,4.0
165,The Good the Bad the Weird,2008,130.0,Kim Jee-woon,"Song Kang-ho, Lee Byung-hun, Jung Woo-sung","Action, Adventure, Comedy",7.2
166,Shutter,2008,85.0,Masayuki Ochiai,"Joshua Jackson, Rachael Taylor, James Kyson","Horror, Mystery, Thriller",5.2
167,Keith,2008,95.0,Todd Kessler,"Elisabeth Harnois, Jesse McCartney, Margo Harshman","Drama, Romance",7.3
168,Nim's Island,2008,96.0,"Jennifer Flackett, Mark Levin","Jodie Foster, Gerard Butler, Abigail Breslin","Adventure, Family, Fantasy",6.0
169,Pontypool,2008,93.0,Bruce McDonald,"Stephen McHattie, Lisa Houle, Georgina Reilly","Horror, Sci-Fi",6.5
170,The Class,2008,128.0,Laurent Cantet,"François Bégaudeau, Agame Malembo-Emene, Angélica Sancio",Drama,7.5
171,Mesrine: Killer Instinct,2008,113.0,Jean-François Richet,"Vincent Cassel, Cécile de France, Gérard Depardieu","Action, Biography, Crime",7.5
172,Che: Part Two,2008,135.0,Steven Soderbergh,"Demián Bichir, Rodrigo Santoro, Benicio Del Toro","Biography, Drama, History",6.8
173,Jodhaa Akbar,2008,213.0,Ashutosh Gowariker,"Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood","Action, Drama, History",7.5
174,One Missed Call,2008,87.0,Eric Valette,"Edward Burns, Shannyn Sossamon, Ana Claudia Talancón","Horror, Mystery",4.0
175,Choke,2008,92.0,Clark Gregg,"Sam Rockwell, Anjelica Huston, Kelly Macdonald","Comedy, Drama",6.4
176,Pathology,2008,95.0,Marc Schölermann,"Alyssa Milano, Milo Ventimiglia, Keir O'Donnell","Crime, Horror, Thriller",5.9
177,Leatherheads,2008,114.0,George Clooney,"George Clooney, Renée Zellweger, John Krasinski","Comedy, Drama, Romance",6.0
178,Resident Evil: Degeneration,2008,98.0,Makoto Kamiya,"Paul Mercier, Alyson Court, Laura Bailey","Animation, Action, Horror",6.4
179,Asterix at the Olympic Games,2008,116.0,"Frédéric Forestier, Thomas Langmann","Gérard Depardieu, Clovis Cornillac, Benoît Poelvoorde","Adventure, Comedy, Family",5.2
180,Lake Mungo,2008,87.0,Joel Anderson,"Rosie Traynor, David Pledger, Martin Sharpe","Drama, Horror, Mystery",6.2
181,Ong Bak 2,2008,98.0,"Tony Jaa, Panna Rittikrai","Tony Jaa, Sarunyu Wongkrachang, Sorapong Chatree",Action,6.2
182,Mesrine: Public Enemy No. 1,2008,133.0,Jean-François Richet,"Vincent Cassel, Ludivine Sagnier, Mathieu Amalric","Action, Biography, Crime",7.4
183,The Wackness,2008,99.0,Jonathan Levine,"Josh Peck, Ben Kingsley, Olivia Thirlby","Comedy, Drama, Romance",6.9
184,The Sisterhood of the Traveling Pants 2,2008,119.0,Sanaa Hamri,"America Ferrera, Alexis Bledel, Amber Tamblyn","Comedy, Drama, Romance",6.2
185,The Oxford Murders,2008,108.0,Álex de la Iglesia,"Elijah Wood, John Hurt, Leonor Watling","Crime, Mystery, Thriller",6.1
186,"Angus, Thongs and Perfect Snogging",2008,100.0,Gurinder Chadha,"Georgia Groome, Aaron Taylor-Johnson, Karen Taylor","Comedy, Drama, Romance",6.3
187,Max Manus: Man of War,2008,118.0,"Joachim Rønning, Espen Sandberg","Aksel Hennie, Agnes Kittelsen, Nicolai Cleve Broch","Action, Biography, Crime",7.3
188,Miss Pettigrew Lives for a Day,2008,92.0,Bharat Nalluri,"Frances McDormand, Amy Adams, Ciarán Hinds","Comedy, Romance",7.0
189,Recep Ivedik,2008,90.0,Togan Gökbakar,"Sahan Gökbakar, Fatma Toptas, Tulug Çizgen",Comedy,4.9
190,The Secret Life of Bees,2008,114.0,Gina Prince-Bythewood,"Dakota Fanning, Jennifer Hudson, Queen Latifah",Drama,7.2
191,What Just Happened,2008,104.0,Barry Levinson,"Robert De Niro, John Turturro, Stanley Tucci","Comedy, Drama",5.6
192,Jaane Tu... Ya Jaane Na,2008,155.0,Abbas Tyrewala,"Imran Khan, Genelia Deshmukh, Manjari Fadnnis","Comedy, Drama, Romance",7.4
193,Open Season 2,2008,76.0,"Matthew O'Callaghan, Todd Wilderman","Joel McHale, Mike Epps, Jane Krakowski","Animation, Adventure, Comedy",5.5
194,Repo! The Genetic Opera,2008,98.0,Darren Lynn Bousman,"Paul Sorvino, Anthony Head, Alexa PenaVega","Horror, Musical, Sci-Fi",6.4
195,Mutant Chronicles,2008,111.0,Simon Hunter,"Thomas Jane, Ron Perlman, Devon Aoki","Action, Adventure, Mystery",5.2
196,Nights in Rodanthe,2008,97.0,George C. Wolfe,"Diane Lane, Richard Gere, Christopher Meloni","Drama, Romance",6.0
197,Frozen River,2008,97.0,Courtney Hunt,"Melissa Leo, Misty Upham, Charlie McDermott","Crime, Drama",7.1
198,Beverly Hills Chihuahua,2008,91.0,Raja Gosnell,"Drew Barrymore, George Lopez, Piper Perabo","Adventure, Comedy, Drama",4.0
199,The Accidental Husband,2008,90.0,Griffin Dunne,"Uma Thurman, Jeffrey Dean Morgan, Justina Machado","Comedy, Romance",5.6
