ID,Name,Year,Duration,Directors,Actors,Genres,Rating
21,Father of the Bride,1991,105,Charles Shyer,"Steve Martin, Diane Keaton, Martin Short","Comedy, Family, Romance",6.6
22,Fried Green Tomatoes,1991,130,Jon Avnet,"Kathy Bates, Jessica Tandy, Mary Stuart Masterson",Drama,7.7
23,Star Trek VI: The Undiscovered Country,1991,110,Nicholas Meyer,"William Shatner, Leonard Nimoy, DeForest Kelley","Action, Adventure, Sci-Fi",7.2
24,Bill & Ted's Bogus Journey,1991,93,Peter Hewitt,"Keanu Reeves, Alex Winter, William Sadler","Adventure, Comedy, Fantasy",6.3
25,What About Bob?,1991,99,Frank Oz,"Bill Murray, Richard Dreyfuss, Julie Hagerty",Comedy,7.0
26,Night on Earth,1991,129,Jim Jarmusch,"Winona Ryder, Gena Rowlands, Lisanne Falk","Comedy, Drama",7.7
27,Sleeping with the Enemy,1991,99,Joseph Ruben,"Julia Roberts, Patrick Bergin, Kevin Anderson","Drama, Thriller",6.3
28,City Slickers,1991,113,Ron Underwood,"Billy Crystal, Jack Palance, Daniel Stern","Comedy, Western",6.8
29,My Own Private Idaho,1991,104,Gus Van Sant,"River Phoenix, Keanu Reeves, James Russo",Drama,6.9
30,The Rocketeer,1991,108,Joe Johnston,"Billy Campbell, Jennifer Connelly, Alan Arkin","Action, Adventure, Family",6.6
31,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,88,Michael Pressman,"Paige Turco, David Warner, Michelan Sisti","Action, Adventure, Comedy",6.0
32,Hudson Hawk,1991,100,Michael Lehmann,"Bruce Willis, Danny Aiello, Andie MacDowell","Action, Adventure, Comedy",5.7
33,Naked Lunch,1991,115,David Cronenberg,"Peter Weller, Judy Davis, Ian Holm","Drama, Mystery",6.9
34,The Double Life of Véronique,1991,98,Krzysztof Kieslowski,"Irène Jacob, Wladyslaw Kowalski, Halina Gryglaszewska","Drama, Fantasy, Music",7.6
35,Freddy's Dead: The Final Nightmare,1991,89,Rachel Talalay,"Robert Englund, Lisa Zane, Shon Greenblatt","Fantasy, Horror",4.7
36,Highlander II: The Quickening,1991,91,Russell Mulcahy,"Christopher Lambert, Sean Connery, Virginia Madsen","Action, Adventure, Drama",4.2
37,Child's Play 3,1991,90,Jack Bender,"Justin Whalin, Perrey Reeves, Jeremy Sylvers","Horror, Thriller",5.2
38,Double Impact,1991,110,Sheldon Lettich,"Jean-Claude Van Damme, Geoffrey Lewis, Alonna Shaw","Action, Crime",5.6
39,The People Under the Stairs,1991,102,Wes Craven,"Brandon Quintin Adams, Everett McGill, Wendy Robie","Comedy, Horror, Mystery",6.4
40,Doc Hollywood,1991,104,Michael Caton-Jones,"Michael J. Fox, Julie Warner, Barnard Hughes","Comedy, Drama, Romance",6.3
41,The Commitments,1991,118,Alan Parker,"Robert Arkins, Michael Aherne, Angeline Ball","Comedy, Drama, Music",7.6
42,New Jack City,1991,97,Mario Van Peebles,"Wesley Snipes, Ice-T, Allen Payne","Action, Crime, Drama",6.6
43,Only Yesterday,1991,119,Isao Takahata,"Miki Imai, Toshirô Yanagiba, Yoko Honna","Animation, Drama, Romance",7.6
44,Don't Tell Mom the Babysitter's Dead,1991,102,Stephen Herek,"Christina Applegate, Joanna Cassidy, John Getz",Comedy,6.3
45,Raise the Red Lantern,1991,125,Yimou Zhang,"Gong Li, Jingwu Ma, Saifei He","Drama, Romance",8.1
46,Frankie and Johnny,1991,118,Garry Marshall,"Al Pacino, Michelle Pfeiffer, Hector Elizondo","Comedy, Drama, Romance",6.7
47,Oscar,1991,109,John Landis,"Sylvester Stallone, Ornella Muti, Peter Riegert","Comedy, Crime",6.5
48,Regarding Henry,1991,108,Mike Nichols,"Harrison Ford, Annette Bening, Michael Haley","Drama, Romance",6.7
49,L.A. Story,1991,95,Mick Jackson,"Steve Martin, Victoria Tennant, Richard E. Grant","Comedy, Drama, Fantasy",6.7
50,Drop Dead Fred,1991,103,Ate de Jong,"Phoebe Cates, Rik Mayall, Marsha Mason","Comedy, Drama, Fantasy",6.0
51,Bugsy,1991,136,Barry Levinson,"Warren Beatty, Annette Bening, Harvey Keitel","Biography, Crime, Drama",6.8
52,Dead Again,1991,107,Kenneth Branagh,"Kenneth Branagh, Emma Thompson, Andy Garcia","Crime, Drama, Mystery",6.8
53,An American Tail: Fievel Goes West,1991,75,"Phil Nibbelink, Simon Wells","James Stewart, John Cleese, Amy Irving","Animation, Adventure, Family",6.5
54,Nothing But Trouble,1991,94,Dan Aykroyd,"Chevy Chase, Dan Aykroyd, John Candy",Comedy,5.1
55,Out for Justice,1991,91,John Flynn,"Steven Seagal, William Forsythe, Jerry Orbach","Action, Crime, Drama",6.1
56,Toy Soldiers,1991,111,Daniel Petrie Jr.,"Sean Astin, Wil Wheaton, Keith Coogan","Action, Drama, Thriller",6.6
57,Problem Child 2,1991,90,Brian Levant,"John Ritter, Michael Oliver, Jack Warden","Comedy, Family",4.9
58,Hearts of Darkness: A Filmmaker's Apocalypse,1991,96,"Fax Bahr, George Hickenlooper, Eleanor Coppola","Dennis Hopper, Martin Sheen, Marlon Brando",Documentary,8.1
59,Curly Sue,1991,101,John Hughes,"Jim Belushi, Kelly Lynch, Alisan Porter","Comedy, Drama, Family",5.9
60,Harley Davidson and the Marlboro Man,1991,98,Simon Wincer,"Mickey Rourke, Don Johnson, Chelsea Field","Action, Crime, Drama",6.1
61,Europa,1991,108,Lars von Trier,"Barbara Sukowa, Jean-Marc Barr, Udo Kier","Crime, Drama, Thriller",7.5
62,Armour of God 2: Operation Condor,1991,80,Jackie Chan,"Jackie Chan, Do Do Cheng, Eva Cobo","Action, Adventure, Comedy",7.2
63,White Fang,1991,107,Randal Kleiser,"Ethan Hawke, Klaus Maria Brandauer, Jed","Adventure, Drama, Family",6.7
64,The Hard Way,1991,111,John Badham,"Michael J. Fox, James Woods, Stephen Lang","Action, Comedy, Crime",6.4
65,Return to the Blue Lagoon,1991,102,William A. Graham,"Brian Krause, Milla Jovovich, Lisa Pelikan","Adventure, Drama, Romance",5.2
66,Defending Your Life,1991,112,Albert Brooks,"Albert Brooks, Meryl Streep, Rip Torn","Comedy, Drama, Fantasy",7.2
67,Ricochet,1991,102,Russell Mulcahy,"Denzel Washington, John Lithgow, Ice-T","Action, Crime, Drama",6.2
68,Showdown in Little Tokyo,1991,79,Mark L. Lester,"Dolph Lundgren, Brandon Lee, Cary-Hiroyuki Tagawa","Action, Comedy, Crime",6.1
69,Once Upon a Time in China,1991,134,Hark Tsui,"Jet Li, Rosamund Kwan, Biao Yuen",Action,7.2
70,The Prince of Tides,1991,132,Barbra Streisand,"Barbra Streisand, Nick Nolte, Blythe Danner","Drama, Romance",6.8
71,The Man in the Moon,1991,99,Robert Mulligan,"Sam Waterston, Tess Harper, Gail Strickland","Drama, Romance",7.2
72,Jungle Fever,1991,132,Spike Lee,"Wesley Snipes, Annabella Sciorra, Spike Lee","Drama, Romance",6.6
73,Career Opportunities,1991,83,Bryan Gordon,"Frank Whaley, Jennifer Connelly, Dermot Mulroney","Comedy, Romance",5.8
74,Shadows and Fog,1991,85,Woody Allen,"Woody Allen, Mia Farrow, Michael Kirby",Comedy,6.7
75,Soapdish,1991,97,Michael Hoffman,"Sally Field, Kevin Kline, Cathy Moriarty","Comedy, Romance",6.6
76,High Heels,1991,112,Pedro Almodóvar,"Victoria Abril, Marisa Paredes, Miguel Bosé","Comedy, Drama, Romance",7.0
77,Dying Young,1991,111,Joel Schumacher,"Julia Roberts, Campbell Scott, Vincent D'Onofrio","Drama, Romance",6.0
78,King Ralph,1991,97,David S. Ward,"John Goodman, Peter O'Toole, John Hurt","Comedy, Romance",5.4
79,Grand Canyon,1991,134,Lawrence Kasdan,"Danny Glover, Kevin Kline, Steve Martin","Crime, Drama",6.8
80,Mediterraneo,1991,96,Gabriele Salvatores,"Diego Abatantuono, Claudio Bigagli, Giuseppe Cederna","Comedy, Drama, War",7.4
81,Little Man Tate,1991,99,Jodie Foster,"Jodie Foster, Dianne Wiest, Adam Hann-Byrd",Drama,6.6
82,The Lovers on the Bridge,1991,125,Leos Carax,"Juliette Binoche, Denis Lavant, Klaus-Michael Grüber","Drama, Romance",7.6
83,Not Without My Daughter,1991,116,Brian Gilbert,"Sally Field, Alfred Molina, Sheila Rosenthal","Drama, Thriller",6.5
84,Riki-Oh: The Story of Ricky,1991,91,Ngai Choi Lam,"Louis Fan, Fan Mei-Sheng, Ka-Kui Ho","Action, Comedy, Crime",7.0
85,One False Move,1991,105,Carl Franklin,"Bill Paxton, Billy Bob Thornton, Cynda Williams","Crime, Drama, Thriller",7.1
86,Dutch,1991,107,Peter Faiman,"Ed O'Neill, Ethan Embry, JoBeth Williams","Comedy, Drama",6.5
87,Thalapathi,1991,157,Mani Ratnam,"Rajinikanth, Mammootty, Shobana","Action, Crime, Drama",8.5
88,A Brighter Summer Day,1991,237,Edward Yang,"Chang Chen, Lisa Yang, Kuo-Chu Chang","Crime, Drama, Romance",8.2
89,Critters 3,1991,86,Kristine Peterson,"John Calvin, Aimee Brooks, Christian Cousins","Comedy, Horror, Sci-Fi",4.5
90,Necessary Roughness,1991,108,Stan Dragoti,"Scott Bakula, Hector Elizondo, Robert Loggia","Comedy, Sport",6.2
91,Ernest Scared Stupid,1991,91,John R. Cherry III,"Jim Varney, Eartha Kitt, Austin Nagler","Comedy, Family, Fantasy",5.8
92,Billy Bathgate,1991,106,Robert Benton,"Dustin Hoffman, Nicole Kidman, Loren Dean","Crime, Drama, Thriller",5.9
93,Only the Lonely,1991,104,Chris Columbus,"John Candy, Maureen O'Hara, Ally Sheedy","Comedy, Romance",6.4
94,F/X2,1991,108,Richard Franklin,"Bryan Brown, Brian Dennehy, Rachel Ticotin","Action, Thriller",5.9
95,Shattered,1991,98,Wolfgang Petersen,"Tom Berenger, Bob Hoskins, Greta Scacchi","Crime, Drama, Mystery",6.5
96,Johnny Stecchino,1991,102,Roberto Benigni,"Roberto Benigni, Nicoletta Braschi, Paolo Bonacelli","Comedy, Crime, Romance",7.2
97,Until the End of the World,1991,287,Wim Wenders,"William Hurt, Solveig Dommartin, Pietro Falcone","Action, Drama, Sci-Fi",6.8
98,Life Stinks,1991,92,Mel Brooks,"Mel Brooks, Lesley Ann Warren, Jeffrey Tambor",Comedy,5.9
99,Suburban Commando,1991,90,Burt Kennedy,"Hulk Hogan, Christopher Lloyd, Shelley Duvall","Action, Comedy, Sci-Fi",4.6
100,Rock-A-Doodle,1991,77,"Don Bluth, Gary Goldman, Dan Kuenster","Glen Campbell, Christopher Plummer, Sorrell Booke","Animation, Adventure, Comedy",6.0
101,Switch,1991,103,Blake Edwards,"Ellen Barkin, Jimmy Smits, JoBeth Williams","Comedy, Fantasy",5.8
102,Kafka,1991,98,Steven Soderbergh,"Jeremy Irons, Theresa Russell, Joel Grey","Drama, Mystery, Sci-Fi",6.8
103,Samurai Cop,1991,96,Amir Shervan,"Robert Z'Dar, Mathew Karedas, Janis Farley","Action, Crime, Thriller",4.6
104,Dogfight,1991,94,Nancy Savoca,"River Phoenix, Lili Taylor, Richard Panebianco","Comedy, Drama, Romance",7.3
105,Cool as Ice,1991,91,David Kellogg,"Vanilla Ice, Kristin Minter, Naomi Campbell","Comedy, Drama, Music",3.0
106,Stone Cold,1991,92,Craig R. Baxley,"Brian Bosworth, Lance Henriksen, William Forsythe","Action, Crime, Drama",6.1
107,Rush,1991,120,Lili Fini Zanuck,"Jason Patric, Jennifer Jason Leigh, Sam Elliott","Action, Crime, Drama",6.7
108,Madonna: Truth or Dare,1991,120,Alek Keshishian,"Madonna, Donna DeLory, Niki Haris","Documentary, Music",6.4
109,Mortal Thoughts,1991,103,Alan Rudolph,"Demi Moore, Glenne Headly, Bruce Willis","Mystery, Thriller",5.8
110,The Indian Runner,1991,127,Sean Penn,"David Morse, Viggo Mortensen, Valeria Golino",Drama,6.9
111,Delirious,1991,96,Tom Mankiewicz,"John Candy, Mariel Hemingway, Emma Samms","Comedy, Fantasy",5.8
112,La belle noiseuse,1991,238,Jacques Rivette,"Michel Piccoli, Jane Birkin, Emmanuelle Béart",Drama,7.5
113,Mobsters,1991,104,Michael Karbelnikoff,"Christian Slater, Patrick Dempsey, Rodney Eastman","Crime, Drama",5.9
114,Guilty by Suspicion,1991,105,Irwin Winkler,"Robert De Niro, Annette Bening, George Wendt",Drama,6.5
115,Other People's Money,1991,103,Norman Jewison,"Danny DeVito, Gregory Peck, Penelope Ann Miller","Comedy, Drama, Romance",6.2
116,Wedlock,1991,101,Lewis Teague,"Rutger Hauer, Mimi Rogers, Joan Chen","Action, Crime, Drama",5.9
117,The Butcher's Wife,1991,107,Terry Hughes,"Demi Moore, Jeff Daniels, George Dzundza","Comedy, Fantasy, Romance",5.4
118,Dragon Ball Z: Cooler's Revenge,1991,47,Mitsuo Hashimoto,"Masako Nozawa, Toshio Furukawa, Mayumi Tanaka","Animation, Action, Sci-Fi",7.0
119,Class Action,1991,110,Michael Apted,"Gene Hackman, Mary Elizabeth Mastrantonio, Colin Friels","Drama, Thriller",6.4
120,Homicide,1991,102,David Mamet,"Joe Mantegna, William H. Macy, Vincent Guastaferro","Crime, Mystery, Thriller",6.9
121,Deceived,1991,104,Damian Harris,"Goldie Hawn, John Heard, Damon Redfern","Crime, Drama, Mystery",6.1
122,Tous les matins du monde,1991,115,Alain Corneau,"Gérard Depardieu, Jean-Pierre Marielle, Anne Brochet","Biography, Drama, History",7.5
123,If Looks Could Kill,1991,88,William Dear,"Richard Grieco, Linda Hunt, Roger Rees","Action, Comedy",5.8
124,Flight of the Intruder,1991,115,John Milius,"Danny Glover, Willem Dafoe, Brad Johnson","Action, Drama, Thriller",5.8
125,Pure Luck,1991,96,Nadia Tass,"Martin Short, Danny Glover, Sheila Kelley","Comedy, Crime, Mystery",5.8
126,Black Robe,1991,101,Bruce Beresford,"Lothaire Bluteau, Aden Young, Sandrine Holt","Adventure, Drama, War",7.1
127,Rhapsody in August,1991,98,Akira Kurosawa,"Sachiko Murase, Richard Gere, Hisashi Igawa","Drama, War",7.2
128,Saajan,1991,193,Lawrence D'Souza,"Sanjay Dutt, Madhuri Dixit, Salman Khan","Drama, Musical, Romance",7.2
129,Godzilla vs. King Ghidorah,1991,100,"Kazuki Ômori, Kôji Hashimoto","Kôsuke Toyohara, Anna Nakagawa, Megumi Odaka","Action, Adventure, Drama",6.5
130,Once a Thief,1991,108,John Woo,"Leslie Cheung, Chow Yun-Fat, Cherie Chung","Action, Comedy, Crime",6.7
131,Enchanted April,1991,95,Mike Newell,"Alfred Molina, Joan Plowright, Miranda Richardson",Drama,7.3
132,"He Said, She Said",1991,115,"Ken Kwapis, Marisa Silver","Kevin Bacon, Elizabeth Perkins, Nathan Lane","Comedy, Drama, Romance",5.7
133,K2,1991,104,Franc Roddam,"Michael Biehn, Matt Craven, Annie Grindlay","Adventure, Drama, Sport",6.2
134,Proof,1991,86,Jocelyn Moorhouse,"Hugo Weaving, Geneviève Picot, Russell Crowe","Drama, Romance",7.2
135,House Party 2,1991,94,"George Jackson, Doug McHenry","Christopher Reid, Christopher Martin, Martin Lawrence","Comedy, Drama, Music",5.3
136,Talkin' Dirty After Dark,1991,89,Topper Carew,"Martin Lawrence, John Witherspoon, Phyllis Yvonne Stickney",Comedy,5.1
137,Dragon Ball Z: Lord Slug,1991,43,Mitsuo Hashimoto,"Masako Nozawa, Toshio Furukawa, Mayumi Tanaka","Animation, Action, Fantasy",6.5
138,Mannequin: On the Move,1991,95,Stewart Raffill,"Kristy Swanson, William Ragsdale, Meshach Taylor","Comedy, Fantasy, Romance",4.5
139,A Scene at the Sea,1991,101,Takeshi Kitano,"Claude Maki, Hiroko Ôshima, Sabu Kawahara","Comedy, Drama, Romance",7.5
140,Prospero's Books,1991,124,Peter Greenaway,"John Gielgud, Michael Clark, Michel Blanc","Drama, Fantasy",6.8
141,The Super,1991,95,Rod Daniel,"Joe Pesci, Vincent Gardenia, Madolyn Smith Osborne",Comedy,5.7
142,Popcorn,1991,91,"Mark Herrier, Alan Ormsby","Jill Schoelen, Tom Villard, Dee Wallace","Comedy, Horror",5.9
143,Mississippi Masala,1991,118,Mira Nair,"Denzel Washington, Sarita Choudhury, Roshan Seth","Drama, Romance",6.8
144,Flirting,1991,99,John Duigan,"Noah Taylor, Thandiwe Newton, Nicole Kidman","Drama, Romance",7.1
145,Guyver,1991,88,"Screaming Mad George, Steve Wang","Greg Joung Paik, Jimmie 'JJ' Walker, Peter Spellos","Action, Comedy, Horror",4.9
146,Kickboxer 2: The Road Back,1991,90,Albert Pyun,"Sasha Mitchell, Peter Boyle, Dennis Chan","Action, Sport",4.6
147,Toto the Hero,1991,91,Jaco Van Dormael,"Michel Bouquet, Mireille Perrier, Jo De Backer","Comedy, Drama, Fantasy",7.4
148,The Marrying Man,1991,115,Jerry Rees,"Kim Basinger, Alec Baldwin, Robert Loggia","Comedy, Music, Romance",5.7
149,For the Boys,1991,138,Mark Rydell,"Bette Midler, James Caan, George Segal","Comedy, Drama, Music",6.4
150,The Rapture,1991,100,Michael Tolkin,"Mimi Rogers, David Duchovny, Darwyn Carson","Drama, Mystery, Thriller",6.3
151,A Kiss Before Dying,1991,94,James Dearden,"Matt Dillon, Sean Young, James Bonfanti","Crime, Drama, Mystery",5.7
152,Wild Hearts Can't Be Broken,1991,88,Steve Miner,"Gabrielle Anwar, Michael Schoeffling, Cliff Robertson","Drama, Family, Romance",7.2
153,Robin Hood,1991,104,John Irvin,"Danny Webb, Conrad Asquith, Barry Stanton","Action, Adventure, Drama",5.7
154,"Attention, Papa Arrives!",1991,89,"Vicco von Bülow, Renate Westphal-Lorenz","Evelyn Hamann, Vicco von Bülow, Irm Hermann","Comedy, Family",7.8
155,"Manta, Manta",1991,91,Wolfgang Büld,"Til Schweiger, Tina Ruland, Stefan Gebelhoff",Comedy,5.7
156,The Doctor,1991,122,Randa Haines,"William Hurt, Christine Lahti, Elizabeth Perkins",Drama,6.9
157,A Brief History of Time,1991,80,Errol Morris,"Stephen Hawking, Isobel Hawking, Janet Humphrey","Documentary, Biography",7.3
158,Shakes the Clown,1991,87,Bobcat Goldthwait,"Bobcat Goldthwait, Julie Brown, Bruce Baum","Comedy, Crime, Drama",5.6
159,All I Want for Christmas,1991,92,Robert Lieberman,"Harley Jane Kozak, Jamey Sheridan, Ethan Embry","Comedy, Family, Romance",5.9
160,The Pit and the Pendulum,1991,97,Stuart Gordon,"Lance Henriksen, Stephen Lee, William Norris","Horror, Romance",6.0
161,Sandesham,1991,138,Sathyan Anthikad,"Thilakan, Sreenivasan, Jayaram","Comedy, Drama",9.0
162,Highway to Hell,1991,94,Ate de Jong,"Patrick Bergin, Adam Storke, Chad Lowe","Adventure, Comedy, Fantasy",6.0
163,True Colors,1991,111,Herbert Ross,"John Cusack, James Spader, Imogen Stubbs",Drama,6.3
164,Rambling Rose,1991,112,Martha Coolidge,"Laura Dern, Robert Duvall, Diane Ladd",Drama,6.5
165,Impromptu,1991,107,James Lapine,"Judy Davis, Hugh Grant, Mandy Patinkin","Biography, Comedy, Music",6.8
166,Paprika,1991,99,Tinto Brass,"Debora Caprioglio, Stéphane Ferrara, Martine Brochard",Drama,5.5
167,V.I. Warshawski,1991,89,Jeff Kanew,"Kathleen Turner, Jay O. Sanders, Charles Durning","Action, Comedy, Crime",5.0
168,Under Suspicion,1991,99,Simon Moore,"Liam Neeson, Laura San Giacomo, Kenneth Cranham","Crime, Drama, Mystery",6.4
169,Scenes from a Mall,1991,89,Paul Mazursky,"Bette Midler, Woody Allen, Bill Irwin",Comedy,5.4
170,Body Parts,1991,88,Eric Red,"Jeff Fahey, Lindsay Duncan, Kim Delaney","Horror, Sci-Fi, Thriller",5.7
171,Once Around,1991,115,Lasse Hallström,"Richard Dreyfuss, Holly Hunter, Danny Aiello","Comedy, Drama, Romance",6.5
172,Poison,1991,85,Todd Haynes,"Edith Meeks, Larry Maxwell, Susan Norman","Drama, Horror, Romance",6.3
173,The Resurrected,1991,108,Dan O'Bannon,"John Terry, Jane Sibbett, Chris Sarandon",Horror,6.2
174,Den ofrivillige golfaren,1991,107,Lasse Åberg,"Lasse Åberg, Mats Bergman, Jon Skolmen","Comedy, Sport",5.7
175,The Five Heartbeats,1991,121,Robert Townsend,"Robert Townsend, Michael Wright, Leon","Drama, Music",7.6
176,Pushing Hands,1991,105,Ang Lee,"Sihung Lung, Lai Wang, Bozhao Wang","Comedy, Drama",7.2
177,The Perfect Weapon,1991,83,Mark DiSalle,"Jeff Speakman, John Dye, Mako","Action, Crime, Drama",6.0
178,Fight Back to School,1991,100,Gordon Chan,"Stephen Chow, Sharla Cheung, Man-Tat Ng","Action, Comedy, Crime",7.1
179,Riff-Raff,1991,95,Ken Loach,"Robert Carlyle, Emer McCourt, Jim R. Coleman","Comedy, Drama",7.0
180,Kilukkam,1991,155,Priyadarshan,"Mohanlal, Jagathy Sreekumar, Revathi",Comedy,8.7
181,Dil Hai Ki Manta Nahin,1991,154,Mahesh Bhatt,"Aamir Khan, Pooja Bhatt, Anupam Kher","Adventure, Comedy, Drama",7.2
182,Ski School,1991,95,Damian Lee,"Dean Cameron, Tom Bresnahan, Patrick Labyorteaux","Comedy, Sport",4.9
183,Madame Bovary,1991,143,Claude Chabrol,"Isabelle Huppert, Jean-François Balmer, Christophe Malavoy","Drama, Romance",6.6
184,One Good Cop,1991,114,Heywood Gould,"Michael Keaton, Rene Russo, Anthony LaPaglia","Action, Crime, Drama",5.8
185,Whore,1991,85,Ken Russell,"Theresa Russell, Benjamin Mouton, Antonio Fargas",Drama,5.6
186,Johnny Suede,1991,97,Tom DiCillo,"Brad Pitt, Richard Boes, Cheryl Costa","Comedy, Drama, Music",5.8
187,The Hitman,1991,95,Aaron Norris,"Chuck Norris, Michael Parks, Al Waxman","Action, Crime, Thriller",5.3
188,Godfather,1991,150,"Lal, Siddique","N.N. Pillai, Mukesh, Philomina","Comedy, Drama, Romance",8.6
189,Another You,1991,94,Maurice Phillips,"Richard Pryor, Gene Wilder, Mercedes Ruehl","Comedy, Crime",5.3
190,The Stranger,1991,97,Satyajit Ray,"Utpal Dutt, Dipankar Dey, Mamata Shankar",Drama,8.0
191,Nekromantik 2,1991,104,Jörg Buttgereit,"Monika M., Mark Reeder, Simone Spörl",Horror,5.2
192,Basket Case 3,1991,90,Frank Henenlotter,"Kevin VanHentenryck, Annie Ross, Gil Roper","Comedy, Horror",4.8
193,Zandalee,1991,100,Sam Pillsbury,"Nicolas Cage, Erika Anderson, Judge Reinhold","Drama, Romance, Thriller",4.3
194,Lucky Luke,1991,92,Terence Hill,"Terence Hill, Nancy Morgan, Roger Miller","Comedy, Western",5.2
195,Love in the Time of Hysteria,1991,94,Alfonso Cuarón,"Daniel Giménez Cacho, Claudia Ramírez, Luis de Icaza","Comedy, Romance",6.8
196,The Dark Backward,1991,101,Adam Rifkin,"Judd Nelson, Bill Paxton, Wayne Newton",Comedy,5.7
197,Island of Fire,1991,125,Yen-Ping Chu,"Jackie Chan, Andy Lau, Sammo Kam-Bo Hung","Action, Crime, Drama",5.7
198,Close to Eden,1991,119,Nikita Mikhalkov,"Badema, Bayaertu, Vladimir Gostyukhin","Adventure, Drama, Romance",7.5
199,Scanners II: The New Order,1991,104,Christian Duguay,"David Hewlett, Deborah Raffin, Yvan Ponton","Action, Horror, Sci-Fi",5.3
200,Let Him Have It,1991,115,Peter Medak,"Tom Courtenay, Christopher Eccleston, Eileen Atkins","Crime, Drama, History",7.1
201,The Adjuster,1991,102,Atom Egoyan,"Elias Koteas, Arsinée Khanjian, Maury Chaykin","Comedy, Drama",6.6
202,Close My Eyes,1991,108,Stephen Poliakoff,"Alan Rickman, Clive Owen, Saskia Reeves","Drama, Romance",6.2
203,The Sect,1991,125,Michele Soavi,"Kelly Curtis, Herbert Lom, Mariangela Giordano",Horror,6.1
204,Beastmaster 2: Through the Portal of Time,1991,107,Sylvio Tabet,"Marc Singer, James Avery, Michael Berryman","Action, Adventure, Fantasy",4.2
205,Mother,1991,157,Henri Verneuil,"Claudia Cardinale, Omar Sharif, Nathalie Roussel",Drama,7.5
206,Voyager,1991,117,Volker Schlöndorff,"Sam Shepard, Julie Delpy, Barbara Sukowa","Drama, Romance",6.7
207,At Play in the Fields of the Lord,1991,189,Hector Babenco,"Tom Berenger, John Lithgow, Daryl Hannah","Drama, Romance",6.8
208,Dolly Dearest,1991,93,Maria Lease,"Denise Crosby, Sam Bottoms, Rip Torn","Comedy, Drama, Horror",4.8
209,Daughters of the Dust,1991,113,Julie Dash,"Cora Lee Day, Alva Rogers, Barbara O","Drama, History, Romance",6.6
210,Hum,1991,184,Mukul Anand,"Amitabh Bachchan, Rajinikanth, Govinda","Action, Comedy, Drama",6.9
211,Company Business,1991,98,Nicholas Meyer,"Gene Hackman, Mikhail Baryshnikov, Kurtwood Smith","Action, Comedy, Crime",5.7
