ID,Name,Year,Duration,Directors,Actors,Genres,Rating
28,Sense and Sensibility,1995,136,Ang Lee,"Emma Thompson, Kate Winslet, James Fleet","Drama, Romance",7.7
29,Friday,1995,91,F. Gary Gray,"Ice Cube, Chris Tucker, Nia Long","Comedy, Drama",7.2
30,Crimson Tide,1995,116,Tony Scott,"Gene Hackman, Denzel Washington, Matt Craven","Action, Drama, Thriller",7.4
31,Judge Dredd,1995,96,Danny Cannon,"Sylvester Stallone, Armand Assante, Rob Schneider","Action, Crime, Sci-Fi",5.6
32,Mortal Kombat,1995,101,Paul W.S. Anderson,"Christopher Lambert, Robin Shou, Linden Ashby","Action, Adventure, Fantasy",5.8
33,The Basketball Diaries,1995,102,Scott Kalvert,"Leonardo DiCaprio, Lorraine Bracco, Marilyn Sokol","Biography, Crime, Drama",7.3
34,While You Were Sleeping,1995,103,Jon Turteltaub,"Sandra Bullock, Bill Pullman, Peter Gallagher","Comedy, Drama, Romance",6.8
35,Four Rooms,1995,98,"Allison Anders, Alexandre Rockwell, Robert Rodriguez","Tim Roth, Antonio Banderas, Sammi Davis",Comedy,6.7
36,The Quick and the Dead,1995,108,Sam Raimi,"Sharon Stone, Gene Hackman, Russell Crowe","Action, Drama, Romance",6.5
37,Dead Man,1995,121,Jim Jarmusch,"Johnny Depp, Gary Farmer, Crispin Glover","Adventure, Drama, Western",7.5
38,Dead Man Walking,1995,122,Tim Robbins,"Susan Sarandon, Sean Penn, Robert Prosky","Crime, Drama",7.5
39,Tommy Boy,1995,97,Peter Segal,"Chris Farley, David Spade, Brian Dennehy","Adventure, Comedy",7.1
40,Get Shorty,1995,105,Barry Sonnenfeld,"Gene Hackman, Rene Russo, Danny DeVito","Comedy, Crime, Thriller",6.9
41,The Bridges of Madison County,1995,135,Clint Eastwood,"Clint Eastwood, Meryl Streep, Annie Corley","Drama, Romance",7.6
42,Assassins,1995,133,Richard Donner,"Sylvester Stallone, Antonio Banderas, Julianne Moore","Action, Crime, Thriller",6.3
43,Species,1995,108,Roger Donaldson,"Natasha Henstridge, Michael Madsen, Ben Kingsley","Action, Horror, Sci-Fi",5.9
44,Kids,1995,91,Larry Clark,"Leo Fitzpatrick, Justin Pierce, Chloë Sevigny",Drama,7.0
45,Strange Days,1995,145,Kathryn Bigelow,"Ralph Fiennes, Angela Bassett, Juliette Lewis","Crime, Drama, Sci-Fi",7.2
46,First Knight,1995,134,Jerry Zucker,"Sean Connery, Richard Gere, Julia Ormond","Action, Adventure, Drama",6.0
47,Dilwale Dulhania Le Jayenge,1995,181,Aditya Chopra,"Shah Rukh Khan, Kajol, Amrish Puri","Drama, Romance",8.0
48,Johnny Mnemonic,1995,96,Robert Longo,"Keanu Reeves, Dolph Lundgren, Dina Meyer","Action, Drama, Sci-Fi",5.6
49,Whisper of the Heart,1995,111,Yoshifumi Kondô,"Yoko Honna, Issei Takahashi, Takashi Tachibana","Animation, Drama, Family",7.8
50,Showgirls,1995,128,Paul Verhoeven,"Elizabeth Berkley, Kyle MacLachlan, Gina Gershon",Drama,5.1
51,Hackers,1995,105,Iain Softley,"Jonny Lee Miller, Angelina Jolie, Jesse Bradford","Crime, Drama, Romance",6.2
52,The Net,1995,114,Irwin Winkler,"Sandra Bullock, Jeremy Northam, Dennis Miller","Action, Crime, Drama",6.0
53,The City of Lost Children,1995,112,"Marc Caro, Jean-Pierre Jeunet","Ron Perlman, Daniel Emilfork, Judith Vittet","Adventure, Drama, Fantasy",7.4
54,Copycat,1995,123,Jon Amiel,"Sigourney Weaver, Holly Hunter, Dermot Mulroney","Drama, Mystery, Thriller",6.6
55,A Goofy Movie,1995,78,Kevin Lima,"Bill Farmer, Jason Marsden, Jim Cummings","Animation, Adventure, Comedy",6.9
56,Empire Records,1995,90,Allan Moyle,"Anthony LaPaglia, Debi Mazar, Maxwell Caulfield","Comedy, Drama, Music",6.7
57,Underground,1995,167,Emir Kusturica,"Predrag 'Miki' Manojlovic, Lazar Ristovski, Mirjana Jokovic","Comedy, Drama, Fantasy",8.0
58,The American President,1995,114,Rob Reiner,"Michael Douglas, Annette Bening, Martin Sheen","Comedy, Drama, Romance",6.8
59,Dangerous Minds,1995,99,John N. Smith,"Michelle Pfeiffer, George Dzundza, Courtney B. Vance","Biography, Drama",6.5
60,To Die For,1995,106,Gus Van Sant,"Nicole Kidman, Matt Dillon, Joaquin Phoenix","Comedy, Crime, Drama",6.8
61,Fallen Angels,1995,99,Wong Kar-Wai,"Leon Lai, Michelle Reis, Takeshi Kaneshiro","Comedy, Crime, Drama",7.5
62,French Kiss,1995,111,Lawrence Kasdan,"Meg Ryan, Kevin Kline, Timothy Hutton","Comedy, Drama, Romance",6.6
63,Under Siege 2: Dark Territory,1995,100,Geoff Murphy,"Steven Seagal, Eric Bogosian, Everett McGill","Action, Adventure, Thriller",5.6
64,Dolores Claiborne,1995,132,Taylor Hackford,"Kathy Bates, Jennifer Jason Leigh, Christopher Plummer","Crime, Drama, Mystery",7.4
65,Congo,1995,109,Frank Marshall,"Laura Linney, Tim Curry, Dylan Walsh","Action, Adventure, Mystery",5.3
66,Balto,1995,78,Simon Wells,"Kevin Bacon, Bob Hoskins, Bridget Fonda","Animation, Adventure, Drama",7.1
67,Rumble in the Bronx,1995,87,Stanley Tong,"Jackie Chan, Anita Mui, Françoise Yip","Action, Comedy, Crime",6.8
68,Rob Roy,1995,139,Michael Caton-Jones,"Liam Neeson, Jessica Lange, John Hurt","Adventure, Biography, Drama",6.9
69,Dracula: Dead and Loving It,1995,88,Mel Brooks,"Leslie Nielsen, Mel Brooks, Peter MacNicol","Comedy, Fantasy, Horror",5.8
70,Nick of Time,1995,89,John Badham,"Johnny Depp, Christopher Walken, Courtney Chase","Action, Crime, Drama",6.3
71,Sabrina,1995,127,Sydney Pollack,"Harrison Ford, Julia Ormond, Greg Kinnear","Comedy, Drama, Romance",6.3
72,Halloween: The Curse of Michael Myers,1995,87,Joe Chappelle,"Donald Pleasence, Paul Rudd, Marianne Hagan","Horror, Thriller",4.7
73,Money Train,1995,110,Joseph Ruben,"Wesley Snipes, Woody Harrelson, Jennifer Lopez","Action, Comedy, Crime",5.7
74,Mighty Aphrodite,1995,95,Woody Allen,"Woody Allen, Mira Sorvino, Pamela Blair","Comedy, Fantasy, Romance",7.0
75,Father of the Bride Part II,1995,106,Charles Shyer,"Steve Martin, Diane Keaton, Martin Short","Comedy, Family, Romance",6.1
76,Mr. Holland's Opus,1995,144,Stephen Herek,"Richard Dreyfuss, Glenne Headly, Jay Thomas","Drama, Music",7.3
77,Major Payne,1995,95,Nick Castle,"Damon Wayans, Michael Ironside, Bam Bam Bigelow","Adventure, Comedy, Family",6.3
78,Nine Months,1995,103,Chris Columbus,"Hugh Grant, Julianne Moore, Tom Arnold","Comedy, Romance",5.5
79,Smoke,1995,112,Wayne Wang,"Harvey Keitel, William Hurt, Giancarlo Esposito","Comedy, Drama",7.4
80,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,109,Beeban Kidron,"Wesley Snipes, Patrick Swayze, John Leguizamo","Comedy, Drama",6.8
81,Welcome to the Dollhouse,1995,88,Todd Solondz,"Heather Matarazzo, Christina Brucato, Victoria Davis","Comedy, Drama",7.3
82,Sudden Death,1995,111,Peter Hyams,"Jean-Claude Van Damme, Powers Boothe, Raymond J. Barry","Action, Crime, Thriller",5.9
83,A Little Princess,1995,97,Alfonso Cuarón,"Liesel Matthews, Eleanor Bron, Liam Cunningham","Drama, Family, Fantasy",7.6
84,A Walk in the Clouds,1995,102,Alfonso Arau,"Keanu Reeves, Aitana Sánchez-Gijón, Anthony Quinn","Drama, Romance",6.7
85,Tank Girl,1995,104,Rachel Talalay,"Lori Petty, Ice-T, Naomi Watts","Action, Comedy, Sci-Fi",5.4
86,Village of the Damned,1995,98,John Carpenter,"Christopher Reeve, Kirstie Alley, Linda Kozlowski","Horror, Sci-Fi, Thriller",5.6
87,The Prophecy,1995,98,Gregory Widen,"Christopher Walken, Elias Koteas, Virginia Madsen","Action, Crime, Drama",6.4
88,Now and Then,1995,102,Lesli Linka Glatter,"Christina Ricci, Demi Moore, Rosie O'Donnell","Comedy, Drama, Romance",6.8
89,Powder,1995,111,Victor Salva,"Mary Steenburgen, Sean Patrick Flanery, Lance Henriksen","Drama, Fantasy, Mystery",6.6
90,Virtuosity,1995,106,Brett Leonard,"Denzel Washington, Russell Crowe, Kelly Lynch","Action, Crime, Sci-Fi",5.5
91,Nixon,1995,192,Oliver Stone,"Anthony Hopkins, Joan Allen, Powers Boothe","Biography, Drama, History",7.0
92,The Indian in the Cupboard,1995,96,Frank Oz,"Hal Scardino, Litefoot, Lindsay Crouse","Drama, Family, Fantasy",6.0
93,Heavyweights,1995,97,Steven Brill,"Tom McGowan, Aaron Schwartz, Ben Stiller","Comedy, Drama, Family",6.6
94,Cutthroat Island,1995,124,Renny Harlin,"Geena Davis, Matthew Modine, Frank Langella","Action, Adventure, Comedy",5.7
95,Murder in the First,1995,122,Marc Rocco,"Christian Slater, Kevin Bacon, Gary Oldman","Drama, Thriller",7.3
96,Just Cause,1995,102,Arne Glimcher,"Sean Connery, Laurence Fishburne, Kate Capshaw","Action, Crime, Drama",6.4
97,Mighty Morphin Power Rangers,1995,95,Bryan Spicer,"Karan Ashley, Johnny Yong Bosch, Steve Cardenas","Action, Adventure, Family",5.3
98,Grumpier Old Men,1995,101,Howard Deutch,"Walter Matthau, Jack Lemmon, Ann-Margret","Comedy, Romance",6.7
99,Things to Do in Denver When You're Dead,1995,115,Gary Fleder,"Andy Garcia, Christopher Walken, Christopher Lloyd","Crime, Drama, Thriller",6.7
100,Screamers,1995,108,Christian Duguay,"Peter Weller, Roy Dupuis, Jennifer Rubin","Horror, Sci-Fi, Thriller",6.3
101,Tales from the Crypt: Demon Knight,1995,92,Ernest R. Dickerson,"Billy Zane, William Sadler, Jada Pinkett Smith","Action, Fantasy, Horror",6.7
102,It Takes Two,1995,101,Andy Tennant,"Kirstie Alley, Steve Guttenberg, Mary-Kate Olsen","Comedy, Family, Romance",6.0
103,Devil in a Blue Dress,1995,102,Carl Franklin,"Denzel Washington, Tom Sizemore, Jennifer Beals","Crime, Drama, Mystery",6.8
104,Vampire in Brooklyn,1995,100,Wes Craven,"Eddie Murphy, Angela Bassett, Allen Payne","Comedy, Fantasy, Horror",4.7
105,Dead Presidents,1995,119,"Albert Hughes, Allen Hughes","Larenz Tate, Keith David, Chris Tucker","Action, Crime, Drama",6.9
106,The Brady Bunch Movie,1995,90,Betty Thomas,"Shelley Long, Gary Cole, Christine Taylor",Comedy,6.2
107,The Day of the Beast,1995,99,Álex de la Iglesia,"Álex Angulo, Armando De Razza, Santiago Segura","Action, Comedy, Crime",7.3
108,Clockers,1995,128,Spike Lee,"Harvey Keitel, John Turturro, Delroy Lindo","Crime, Drama, Mystery",6.9
109,Memories,1995,113,"Katsuhiro Ôtomo, Kôji Morimoto, Tensai Okamura","Tsutomu Isobe, Shôzô Îzuka, Kôichi Yamadera","Animation, Drama, Horror",7.5
110,Higher Learning,1995,128,John Singleton,"Omar Epps, Kristy Swanson, Michael Rapaport","Crime, Drama, Thriller",6.5
111,Living in Oblivion,1995,90,Tom DiCillo,"Steve Buscemi, Catherine Keener, Dermot Mulroney","Comedy, Drama",7.5
112,Kiss of Death,1995,101,Barbet Schroeder,"David Caruso, Samuel L. Jackson, Nicolas Cage","Crime, Drama, Thriller",6.0
113,Lord of Illusions,1995,109,Clive Barker,"Scott Bakula, Kevin J. O'Connor, J. Trevor Edmond","Horror, Mystery, Thriller",6.0
114,Free Willy 2: The Adventure Home,1995,95,Dwight H. Little,"Jason James Richter, Michael Madsen, Francis Capra","Adventure, Drama, Family",5.1
115,The Grass Harp,1995,107,Charles Matthau,"Piper Laurie, Sissy Spacek, Walter Matthau","Comedy, Drama",6.6
116,The Englishman Who Went Up a Hill But Came Down a Mountain,1995,99,Christopher Monger,"Hugh Grant, Tara Fitzgerald, Colm Meaney","Comedy, Drama, Romance",6.6
117,The Doom Generation,1995,83,Gregg Araki,"James Duval, Rose McGowan, Johnathon Schaech","Comedy, Crime, Drama",6.2
118,Canadian Bacon,1995,91,Michael Moore,"John Candy, Alan Alda, Rhea Perlman","Action, Comedy",5.9
119,Safe,1995,119,Todd Haynes,"Julianne Moore, Xander Berkeley, Dean Norris",Drama,7.1
120,Total Eclipse,1995,111,Agnieszka Holland,"Leonardo DiCaprio, David Thewlis, Romane Bohringer","Biography, Drama, Romance",6.4
121,The Scarlet Letter,1995,135,Roland Joffé,"Demi Moore, Gary Oldman, Robert Duvall","Drama, Romance",5.3
122,Karan Arjun,1995,175,Rakesh Roshan,"Rakhee Gulzar, Salman Khan, Shah Rukh Khan","Action, Drama, Fantasy",6.8
123,Something to Talk About,1995,106,Lasse Hallström,"Julia Roberts, Dennis Quaid, Robert Duvall","Comedy, Drama, Romance",5.8
124,The Last Supper,1995,92,Stacy Title,"Cameron Diaz, Ron Eldard, Annabeth Gish","Comedy, Crime, Drama",6.7
125,Richard III,1995,104,Richard Loncraine,"Ian McKellen, Annette Bening, Christopher Bowen","Drama, Sci-Fi, War",7.3
126,Kicking and Screaming,1995,96,Noah Baumbach,"Josh Hamilton, Eric Stoltz, Samuel Gould","Comedy, Drama, Romance",6.7
127,Home for the Holidays,1995,103,Jodie Foster,"Holly Hunter, Anne Bancroft, Robert Downey Jr.","Comedy, Drama, Romance",6.6
128,Candyman: Farewell to the Flesh,1995,95,Bill Condon,"Tony Todd, Kelly Rowan, Caroline Barclay","Horror, Thriller",5.3
129,The Crossing Guard,1995,111,Sean Penn,"Jack Nicholson, David Morse, Anjelica Huston","Drama, Thriller",6.3
130,Jade,1995,95,William Friedkin,"David Caruso, Linda Fiorentino, Chazz Palminteri","Crime, Drama, Thriller",5.3
131,Boys on the Side,1995,115,Herbert Ross,"Whoopi Goldberg, Mary-Louise Parker, Drew Barrymore","Comedy, Drama",6.5
132,The Ceremony,1995,111,Claude Chabrol,"Isabelle Huppert, Sandrine Bonnaire, Jacqueline Bisset","Crime, Drama, Thriller",7.5
133,Fair Game,1995,91,Andrew Sipes,"William Baldwin, Cindy Crawford, Steven Berkoff","Action, Romance, Thriller",4.4
134,Bombay,1995,130,Mani Ratnam,"Arvind Swamy, Manisha Koirala, Nassar","Drama, Romance",8.1
135,Crying Freeman,1995,102,Christophe Gans,"Julie Condra, Kevan Ohtsji, Mark Dacascos","Action, Crime, Thriller",6.4
136,The Pillow Book,1995,126,Peter Greenaway,"Vivian Wu, Ewan McGregor, Yoshi Oida",Drama,6.5
137,Forget Paris,1995,101,Billy Crystal,"Billy Crystal, Debra Winger, Joe Mantegna","Comedy, Romance",6.5
138,The Flower of My Secret,1995,103,Pedro Almodóvar,"Marisa Paredes, Juan Echanove, Carme Elias","Comedy, Drama",7.0
139,Dragon Ball Z: Fusion Reborn,1995,51,Shigeyasu Yamauchi,"Masako Nozawa, Ryô Horikawa, Takeshi Kusao","Animation, Action, Sci-Fi",7.6
140,Waiting to Exhale,1995,124,Forest Whitaker,"Whitney Houston, Angela Bassett, Loretta Devine","Comedy, Drama, Romance",6.0
141,How to Make an American Quilt,1995,117,Jocelyn Moorhouse,"Winona Ryder, Ellen Burstyn, Anne Bancroft","Comedy, Drama, Romance",6.3
142,Land and Freedom,1995,109,Ken Loach,"Ian Hart, Rosana Pastor, Icíar Bollaín","Drama, War",7.5
143,The Addiction,1995,82,Abel Ferrara,"Lili Taylor, Christopher Walken, Annabella Sciorra","Drama, Horror",6.5
144,Love Letter,1995,117,Shunji Iwai,"Miho Nakayama, Etsushi Toyokawa, Bunjaku Han","Drama, Romance",7.9
145,Baasha,1995,145,Suresh Krishna,"Rajinikanth, Nagma, Raghuvaran","Action, Crime, Drama",8.3
146,Tom and Huck,1995,97,Peter Hewitt,"Jonathan Taylor Thomas, Brad Renfro, Charles Rocket","Adventure, Drama, Family",5.5
147,The Big Green,1995,100,Holly Goldberg Sloan,"Steve Guttenberg, Olivia d'Abo, Jay O. Sanders","Comedy, Family, Sport",5.5
148,The Cure,1995,97,Peter Horton,"Joseph Mazzello, Brad Renfro, Aeryk Egan","Adventure, Drama",7.7
149,Man of the House,1995,96,James Orr,"Chevy Chase, Farrah Fawcett, Jonathan Taylor Thomas","Comedy, Family",5.3
150,Rangeela,1995,142,Ram Gopal Varma,"Aamir Khan, Urmila Matondkar, Jackie Shroff","Comedy, Drama, Musical",7.4
151,Lawnmower Man 2: Beyond Cyberspace,1995,93,Farhad Mann,"Patrick Bergin, Matt Frewer, Austin O'Brien","Action, Sci-Fi, Thriller",2.6
152,Thunderbolt,1995,110,Gordon Chan,"Jackie Chan, Anita Yuen, Michael Wong","Action, Crime, Thriller",6.3
153,Dragon Ball Z: Wrath of the Dragon,1995,52,Mitsuo Hashimoto,"Masako Nozawa, Takeshi Kusao, Mayumi Tanaka","Animation, Action, Sci-Fi",7.4
154,Othello,1995,123,Oliver Parker,"Laurence Fishburne, Kenneth Branagh, Irène Jacob","Drama, Romance",6.8
155,Blue in the Face,1995,83,"Paul Auster, Wayne Wang, Harvey Wang","Harvey Keitel, Lou Reed, Michael J. Fox",Comedy,6.6
156,The Mangler,1995,106,Tobe Hooper,"Robert Englund, Ted Levine, Daniel Matmor","Drama, Horror, Mystery",4.4
157,Tales from the Hood,1995,98,Rusty Cundieff,"Clarence Williams III, Corbin Bernsen, Joe Torry","Crime, Drama, Horror",6.5
158,Restoration,1995,117,Michael Hoffman,"Robert Downey Jr., Sam Neill, David Thewlis","Biography, Drama, History",6.6
159,Operation Dumbo Drop,1995,107,Simon Wincer,"Danny Glover, Ray Liotta, Denis Leary","Action, Adventure, Comedy",5.2
160,Antonia's Line,1995,102,Marleen Gorris,"Willeke van Ammelrooy, Jan Decleir, Veerle van Overloop","Comedy, Drama",7.4
161,Circle of Friends,1995,103,Pat O'Connor,"Chris O'Donnell, Minnie Driver, Geraldine O'Rawe","Drama, Romance",6.6
162,A Chinese Odyssey: Part 2 - Cinderella,1995,98,Jeffrey Lau,"Stephen Chow, Man-Tat Ng, Athena Chu","Action, Adventure, Comedy",7.8
163,Jury Duty,1995,88,John Fortenberry,"Pauly Shore, Tia Carrere, Stanley Tucci",Comedy,4.3
164,A Chinese Odyssey: Part One - Pandora's Box,1995,87,Jeffrey Lau,"Stephen Chow, Man-Tat Ng, Kar-Ying Law","Action, Adventure, Comedy",7.5
165,Children of the Corn III: Urban Harvest,1995,92,James D.R. Hickox,"Daniel Cerny, Ron Melendez, Jim Metzler","Horror, Thriller",4.3
166,The White Balloon,1995,85,Jafar Panahi,"Aida Mohammadkhani, Mohsen Kafili, Fereshteh Sadre Orafaiy","Drama, Family",7.6
167,The Brothers McMullen,1995,98,Edward Burns,"Jack Mulcahy, Michael McGlone, Edward Burns","Comedy, Drama, Romance",6.6
168,Wild Bill,1995,97,Walter Hill,"Jeff Bridges, Ellen Barkin, John Hurt","Action, Biography, Drama",5.8
169,All Things Fair,1995,130,Bo Widerberg,"Johan Widerberg, Marika Lagercrantz, Tomas von Brömssen","Drama, Romance, War",6.8
170,Godzilla vs. Destoroyah,1995,103,"Takao Okawara, Ishirô Honda, Kôji Hashimoto","Takurô Tatsumi, Yôko Ishino, Yasufumi Hayashi","Action, Drama, Horror",6.9
171,Party Girl,1995,94,Daisy von Scherler Mayer,"Parker Posey, Omar Townsend, The Lady Bunny","Comedy, Drama, Romance",6.5
172,Maborosi,1995,110,Hirokazu Koreeda,"Makiko Esumi, Takashi Naitô, Tadanobu Asano",Drama,7.5
173,Fluke,1995,96,Carlo Carlei,"Matthew Modine, Nancy Travis, Samuel L. Jackson","Drama, Family, Fantasy",6.6
174,Hideaway,1995,106,Brett Leonard,"Jeff Goldblum, Christine Lahti, Alicia Silverstone","Fantasy, Horror, Thriller",5.3
175,Les trois frères,1995,105,"Didier Bourdon, Bernard Campan","Didier Bourdon, Bernard Campan, Pascal Légitimus",Comedy,7.2
176,Houseguest,1995,113,Randall Miller,"Sinbad, Phil Hartman, Kim Greist",Comedy,5.9
177,I.D.,1995,107,Phil Davis,"Reece Dinsdale, Richard Graham, Perry Fenwick","Crime, Drama",7.3
178,The Celluloid Closet,1995,102,"Rob Epstein, Jeffrey Friedman","Lily Tomlin, Tony Curtis, Susie Bright","Documentary, History",7.8
179,Ulysses' Gaze,1995,176,Theodoros Angelopoulos,"Harvey Keitel, Maia Morgenstern, Erland Josephson","Drama, War",7.6
180,When Night Is Falling,1995,94,Patricia Rozema,"Pascale Bussières, Rachael Crawford, Henry Czerny","Drama, Romance",6.5
181,Never Talk to Strangers,1995,86,Peter Hall,"Rebecca De Mornay, Antonio Banderas, Dennis Miller","Crime, Drama, Mystery",5.2
182,Haunted,1995,108,Lewis Gilbert,"Aidan Quinn, Kate Beckinsale, Anthony Andrews","Drama, Horror",6.2
183,Mute Witness,1995,95,Anthony Waller,"Marina Zudina, Fay Ripley, Evan Richards","Crime, Horror, Thriller",6.7
184,Spadikam,1995,150,Bhadran,"Mohanlal, Thilakan, Urvashi","Action, Drama",8.6
185,Angus,1995,90,Patrick Read Johnson,"Charlie Talbert, George C. Scott, Kathy Bates","Comedy, Drama",6.7
186,Embrace of the Vampire,1995,92,Anne Goursaud,"Martin Kemp, Rebecca Ferratti, Alyssa Milano","Horror, Thriller",4.4
187,Mad Love,1995,93,Antonia Bird,"Chris O'Donnell, Drew Barrymore, Matthew Lillard","Comedy, Drama, Romance",5.4
188,Bushwhacked,1995,90,Greg Beeman,"Daniel Stern, Jon Polito, Brad Sullivan","Adventure, Comedy, Crime",5.6
189,A Kid in King Arthur's Court,1995,89,Michael Gottlieb,"Thomas Ian Nicholas, Joss Ackland, Art Malik","Adventure, Comedy, Family",4.7
190,Jeffrey,1995,92,Christopher Ashley,"Steven Weber, Michael T. Weiss, Peter Jacobson","Comedy, Drama",6.8
191,The Baby-Sitters Club,1995,94,Melanie Mayron,"Schuyler Fisk, Bre Blair, Rachael Leigh Cook","Comedy, Drama, Family",5.7
192,Losing Isaiah,1995,111,Stephen Gyllenhaal,"Jessica Lange, Halle Berry, David Strathairn",Drama,6.4
193,Bye Bye Love,1995,106,Sam Weisman,"Matthew Modine, Randy Quaid, Paul Reiser","Comedy, Drama, Romance",6.2
194,National Lampoon's Senior Trip,1995,91,Kelly Makin,"Matt Frewer, Valerie Mahaffey, Lawrence Dane","Adventure, Comedy",5.6
195,3 Ninjas: Knuckle Up,1995,85,Shin Sang-ok,"Victor Wong, Charles Napier, Michael Treanor","Action, Comedy, Family",4.4
196,The Horseman on the Roof,1995,118,Jean-Paul Rappeneau,"Olivier Martinez, Juliette Binoche, Pierre Arditi","Adventure, Drama, Romance",7.0
197,Beyond the Clouds,1995,110,"Michelangelo Antonioni, Wim Wenders","Fanny Ardant, Chiara Caselli, Irène Jacob","Drama, Romance",6.4
198,Last of the Dogmen,1995,118,Tab Murphy,"Tom Berenger, Barbara Hershey, Kurtwood Smith","Adventure, Western",6.9
199,The Babysitter,1995,90,Guy Ferland,"Alicia Silverstone, Jeremy London, J.T. Walsh","Drama, Thriller",4.3
200,Shanghai Triad,1995,108,Yimou Zhang,"Gong Li, Baotian Li, Xiaoxiao Wang","Crime, Drama, History",7.1
201,Two Much,1995,118,Fernando Trueba,"Antonio Banderas, Melanie Griffith, Daryl Hannah","Comedy, Romance",5.4
202,Heavy,1995,105,James Mangold,"Pruitt Taylor Vince, Liv Tyler, Shelley Winters","Drama, Romance",6.7
203,Coolie No. 1,1995,143,David Dhawan,"Govinda, Karisma Kapoor, Harish","Action, Comedy, Romance",6.6
204,Carrington,1995,121,Christopher Hampton,"Emma Thompson, Jonathan Pryce, Steven Waddington","Biography, Drama, Romance",6.8
205,The Hunted,1995,110,J.F. Lawton,"Christopher Lambert, John Lone, Joan Chen","Action, Drama, Thriller",5.9
206,The Pebble and the Penguin,1995,74,"Don Bluth, Gary Goldman","Martin Short, Jim Belushi, Annie Golden","Animation, Adventure, Comedy",5.5
207,Cyclo,1995,123,Anh Hung Tran,"Le Van Loc, Tony Leung Chiu-wai, Nu Yên-Khê Tran","Crime, Drama",7.1
