ID,Name,Year,Duration,Directors,Actors,Genres,Rating
37,Scary Movie 3,2003,84.0,David Zucker,"Anna Faris, Charlie Sheen, Regina Hall",Comedy,5.6
38,Dogville,2003,171.0,Lars von Trier,"Nicole Kidman, Paul Bettany, Lauren Bacall","Crime, Drama",8.0
39,Bad Santa,2003,92.0,Terry Zwigoff,"Billy Bob Thornton, Bernie Mac, Lauren Graham","Comedy, Crime, Drama",7.0
40,Freaky Friday,2003,97.0,Mark Waters,"Jamie Lee Curtis, Lindsay Lohan, Mark Harmon","Comedy, Family, Fantasy",6.3
41,Cold Mountain,2003,154.0,Anthony Minghella,"Jude Law, Nicole Kidman, Renée Zellweger","Adventure, Drama, Romance",7.2
42,The Texas Chainsaw Massacre,2003,98.0,Marcus Nispel,"Jessica Biel, Jonathan Tucker, Andrew Bryniarski",Horror,6.2
43,S.W.A.T.,2003,117.0,Clark Johnson,"Samuel L. Jackson, Colin Farrell, Michelle Rodriguez","Action, Adventure, Crime",6.1
44,Good Bye Lenin!,2003,121.0,Wolfgang Becker,"Daniel Brühl, Katrin Sass, Chulpan Khamatova","Comedy, Drama, Romance",7.7
45,Lara Croft: Tomb Raider - The Cradle of Life,2003,117.0,Jan de Bont,"Angelina Jolie, Gerard Butler, Chris Barrie","Action, Adventure, Fantasy",5.5
46,The Rundown,2003,104.0,Peter Berg,"Dwayne Johnson, Seann William Scott, Christopher Walken","Action, Adventure, Comedy",6.7
47,The Recruit,2003,115.0,Roger Donaldson,"Al Pacino, Colin Farrell, Bridget Moynahan","Action, Thriller",6.6
48,Matchstick Men,2003,116.0,Ridley Scott,"Nicolas Cage, Alison Lohman, Sam Rockwell","Comedy, Crime, Drama",7.3
49,Wrong Turn,2003,84.0,Rob Schmidt,"Eliza Dushku, Jeremy Sisto, Emmanuelle Chriqui","Horror, Thriller",6.1
50,The Dreamers,2003,115.0,Bernardo Bertolucci,"Michael Pitt, Louis Garrel, Eva Green","Drama, Romance",7.1
51,Charlie's Angels: Full Throttle,2003,106.0,McG,"Drew Barrymore, Lucy Liu, Cameron Diaz","Action, Adventure, Comedy",4.9
52,Tears of the Sun,2003,121.0,Antoine Fuqua,"Bruce Willis, Cole Hauser, Monica Bellucci","Action, Drama, Thriller",6.6
53,Something's Gotta Give,2003,128.0,Nancy Meyers,"Jack Nicholson, Diane Keaton, Keanu Reeves","Comedy, Drama, Romance",6.7
54,Freddy vs. Jason,2003,97.0,Ronny Yu,"Robert Englund, Ken Kirzinger, Kelly Rowland","Action, Horror",5.7
55,Brother Bear,2003,85.0,"Aaron Blaise, Robert Walker","Joaquin Phoenix, Jeremy Suarez, Rick Moranis","Animation, Adventure, Comedy",6.9
56,The Life of David Gale,2003,130.0,Alan Parker,"Kevin Spacey, Kate Winslet, Laura Linney","Crime, Drama, Mystery",7.5
57,Gothika,2003,98.0,Mathieu Kassovitz,"Halle Berry, Penélope Cruz, Robert Downey Jr.","Horror, Mystery, Thriller",5.8
58,Paycheck,2003,119.0,John Woo,"Ben Affleck, Aaron Eckhart, Uma Thurman","Action, Mystery, Sci-Fi",6.3
59,Runaway Jury,2003,127.0,Gary Fleder,"John Cusack, Rachel Weisz, Gene Hackman","Crime, Drama, Thriller",7.1
60,Shanghai Knights,2003,114.0,David Dobkin,"Jackie Chan, Owen Wilson, Fann Wong","Action, Adventure, Comedy",6.2
61,Cheaper by the Dozen,2003,98.0,Shawn Levy,"Steve Martin, Bonnie Hunt, Hilary Duff","Comedy, Family",5.9
62,The Core,2003,135.0,Jon Amiel,"Aaron Eckhart, Hilary Swank, Delroy Lindo","Action, Adventure, Sci-Fi",5.5
63,Holes,2003,117.0,Andrew Davis,"Shia LaBeouf, Sigourney Weaver, Jon Voight","Adventure, Comedy, Drama",7.0
64,Intolerable Cruelty,2003,100.0,"Joel Coen, Ethan Coen","George Clooney, Catherine Zeta-Jones, Billy Bob Thornton","Comedy, Crime, Romance",6.3
65,Thirteen,2003,100.0,Catherine Hardwicke,"Evan Rachel Wood, Holly Hunter, Nikki Reed",Drama,6.8
66,Elephant,2003,81.0,Gus Van Sant,"Elias McConnell, Alex Frost, Eric Deulen","Crime, Drama, Thriller",7.1
67,Dreamcatcher,2003,134.0,Lawrence Kasdan,"Morgan Freeman, Thomas Jane, Jason Lee","Drama, Horror, Sci-Fi",5.5
68,The Room,2003,99.0,Tommy Wiseau,"Tommy Wiseau, Juliette Danielle, Greg Sestero",Drama,3.6
69,House of 1000 Corpses,2003,89.0,Rob Zombie,"Sid Haig, Karen Black, Bill Moseley",Horror,6.0
70,Mona Lisa Smile,2003,117.0,Mike Newell,"Julia Roberts, Kirsten Dunst, Julia Stiles",Drama,6.6
71,Munna Bhai M.B.B.S.,2003,156.0,Rajkumar Hirani,"Sanjay Dutt, Arshad Warsi, Gracy Singh","Comedy, Drama",8.1
72,The Cat in the Hat,2003,82.0,Bo Welch,"Mike Myers, Spencer Breslin, Dakota Fanning","Adventure, Comedy, Family",4.1
73,"Spring, Summer, Fall, Winter... and Spring",2003,103.0,Kim Ki-duk,"Kim Ki-duk, Oh Yeong-su, Jong-ho Kim","Drama, Romance",8.0
74,Girl with a Pearl Earring,2003,100.0,Peter Webber,"Scarlett Johansson, Colin Firth, Tom Wilkinson","Biography, Drama, Romance",6.9
75,Peter Pan,2003,113.0,P.J. Hogan,"Jeremy Sumpter, Jason Isaacs, Olivia Williams","Adventure, Family, Fantasy",6.8
76,Open Range,2003,139.0,Kevin Costner,"Kevin Costner, Robert Duvall, Diego Luna","Action, Drama, Romance",7.4
77,High Tension,2003,91.0,Alexandre Aja,"Cécile de France, Maïwenn, Philippe Nahon",Horror,6.7
78,Ong-Bak: The Thai Warrior,2003,105.0,Prachya Pinkaew,"Tony Jaa, Phetthai Vongkumlao, Pumwaree Yodkamol","Action, Crime, Thriller",7.1
79,Seabiscuit,2003,140.0,Gary Ross,"Tobey Maguire, Jeff Bridges, Elizabeth Banks","Drama, History, Sport",7.3
80,Kal Ho Naa Ho,2003,186.0,Nikkhil Advani,"Preity G Zinta, Shah Rukh Khan, Saif Ali Khan","Comedy, Drama, Musical",7.9
81,Daddy Day Care,2003,92.0,Steve Carr,"Eddie Murphy, Jeff Garlin, Anjelica Huston","Comedy, Family",5.6
82,Just Married,2003,95.0,Shawn Levy,"Ashton Kutcher, Brittany Murphy, Christian Kane","Comedy, Romance",5.5
83,"Legally Blonde 2: Red, White & Blonde",2003,95.0,Charles Herman-Wurmfeld,"Reese Witherspoon, Sally Field, Bob Newhart",Comedy,4.8
84,The Station Agent,2003,89.0,Tom McCarthy,"Peter Dinklage, Patricia Clarkson, Bobby Cannavale","Comedy, Drama",7.6
85,House of Sand and Fog,2003,126.0,Vadim Perelman,"Jennifer Connelly, Ben Kingsley, Ron Eldard","Crime, Drama",7.5
86,Jeepers Creepers 2,2003,104.0,Victor Salva,"Jonathan Breck, Ray Wise, Nicki Aycox",Horror,5.7
87,Love Me If You Dare,2003,93.0,Yann Samuell,"Guillaume Canet, Marion Cotillard, Thibault Verhaeghe","Comedy, Drama, Romance",7.5
88,A Tale of Two Sisters,2003,114.0,Kim Jee-woon,"Lim Soo-jung, Yum Jung-ah, Kim Kap-su","Drama, Horror, Mystery",7.1
89,Coffee and Cigarettes,2003,95.0,Jim Jarmusch,"Bill Murray, Tom Waits, Roberto Benigni","Comedy, Drama, Music",7.0
90,Spy Kids 3: Game Over,2003,84.0,Robert Rodriguez,"Daryl Sabara, Alexa PenaVega, Antonio Banderas","Action, Adventure, Comedy",4.4
91,Out of Time,2003,105.0,Carl Franklin,"Denzel Washington, Sanaa Lathan, Eva Mendes","Crime, Drama, Mystery",6.5
92,What a Girl Wants,2003,105.0,Dennie Gordon,"Amanda Bynes, Colin Firth, Kelly Preston","Comedy, Drama, Family",5.8
93,Basic,2003,98.0,John McTiernan,"John Travolta, Samuel L. Jackson, Connie Nielsen","Crime, Drama, Mystery",6.4
94,Timeline,2003,116.0,Richard Donner,"Paul Walker, Gerard Butler, Billy Connolly","Action, Adventure, Sci-Fi",5.6
95,Secondhand Lions,2003,109.0,Tim McCanlies,"Haley Joel Osment, Michael Caine, Robert Duvall","Comedy, Drama, Family",7.5
96,Duplex,2003,89.0,Danny DeVito,"Ben Stiller, Drew Barrymore, Eileen Essell",Comedy,5.9
97,Under the Tuscan Sun,2003,113.0,Audrey Wells,"Diane Lane, Raoul Bova, Sandra Oh","Comedy, Drama, Romance",6.7
98,Sinbad: Legend of the Seven Seas,2003,86.0,"Patrick Gilmore, Tim Johnson","Brad Pitt, Catherine Zeta-Jones, Joseph Fiennes","Animation, Adventure, Comedy",6.7
99,The Haunted Mansion,2003,88.0,Rob Minkoff,"Eddie Murphy, Marsha Thomason, Jennifer Tilly","Comedy, Family, Fantasy",5.2
100,The Triplets of Belleville,2003,80.0,Sylvain Chomet,"Michèle Caucheteux, Jean-Claude Donda, Michel Robin","Animation, Adventure, Comedy",7.7
101,Open Water,2003,79.0,Chris Kentis,"Blanchard Ryan, Daniel Travis, Saul Stein","Adventure, Drama, Horror",5.8
102,National Security,2003,88.0,Dennis Dugan,"Martin Lawrence, Steve Zahn, Colm Feore","Action, Comedy, Crime",5.6
103,Stuck on You,2003,118.0,"Bobby Farrelly, Peter Farrelly","Matt Damon, Greg Kinnear, Eva Mendes",Comedy,5.8
104,American Splendor,2003,101.0,"Shari Springer Berman, Robert Pulcini","Paul Giamatti, Shari Springer Berman, Harvey Pekar","Biography, Comedy, Drama",7.4
105,The Hunted,2003,94.0,William Friedkin,"Tommy Lee Jones, Benicio Del Toro, Connie Nielsen","Action, Crime, Drama",6.1
106,Bulletproof Monk,2003,104.0,Paul Hunter,"Chow Yun-Fat, Seann William Scott, Jaime King","Action, Comedy, Fantasy",5.5
107,The Blind Swordsman: Zatoichi,2003,116.0,Takeshi Kitano,"Takeshi Kitano, Tadanobu Asano, Yui Natsukawa","Action, Comedy, Crime",7.4
108,Gigli,2003,121.0,Martin Brest,"Ben Affleck, Jennifer Lopez, Justin Bartha","Comedy, Crime, Romance",2.7
109,11:14,2003,86.0,Greg Marcks,"Henry Thomas, Colin Hanks, Ben Foster","Comedy, Crime, Drama",7.1
110,Tokyo Godfathers,2003,92.0,"Shôgo Furuya, Satoshi Kon","Tôru Emori, Yoshiaki Umegaki, Aya Okamoto","Animation, Adventure, Comedy",7.8
111,A Man Apart,2003,109.0,F. Gary Gray,"Vin Diesel, Timothy Olyphant, Larenz Tate","Action, Crime, Drama",6.0
112,Swimming Pool,2003,102.0,François Ozon,"Charlotte Rampling, Charles Dance, Ludivine Sagnier","Crime, Drama, Mystery",6.7
113,The Return,2003,110.0,Andrey Zvyagintsev,"Vladimir Garin, Ivan Dobronravov, Konstantin Lavronenko",Drama,7.9
114,Honey,2003,94.0,Bille Woodruff,"Jessica Alba, Mekhi Phifer, Romeo Miller","Drama, Music, Romance",5.3
115,Cradle 2 the Grave,2003,101.0,Andrzej Bartkowiak,"Jet Li, DMX, Mark Dacascos","Action, Crime, Drama",5.8
116,Taxi 3,2003,84.0,Gérard Krawczyk,"Samy Naceri, Frédéric Diefenthal, Bernard Farcy","Action, Comedy, Crime",5.8
117,Uptown Girls,2003,92.0,Boaz Yakin,"Brittany Murphy, Dakota Fanning, Heather Locklear","Comedy, Drama, Romance",6.2
118,Down with Love,2003,101.0,Peyton Reed,"Ewan McGregor, Renée Zellweger, David Hyde Pierce","Comedy, Romance",6.3
119,Radio,2003,109.0,Michael Tollin,"Cuba Gooding Jr., Ed Harris, Debra Winger","Biography, Drama, Sport",6.9
120,The Medallion,2003,88.0,Gordon Chan,"Jackie Chan, Lee Evans, Claire Forlani","Action, Comedy, Fantasy",5.2
121,Dumb and Dumberer: When Harry Met Lloyd,2003,85.0,Troy Miller,"Derek Richardson, Eric Christian Olsen, Eugene Levy",Comedy,3.5
122,The Lizzie McGuire Movie,2003,94.0,Jim Fall,"Hilary Duff, Adam Lamberg, Clayton Snyder","Adventure, Comedy, Family",5.6
123,Evil,2003,113.0,Mikael Håfström,"Andreas Wilson, Henrik Lundström, Gustaf Skarsgård",Drama,7.7
124,Looney Tunes: Back in Action,2003,91.0,Joe Dante,"Brendan Fraser, Jenna Elfman, Steve Martin","Animation, Adventure, Comedy",5.8
125,Hollywood Homicide,2003,116.0,Ron Shelton,"Harrison Ford, Josh Hartnett, Isaiah Washington","Action, Comedy, Crime",5.3
126,The Missing,2003,137.0,Ron Howard,"Tommy Lee Jones, Cate Blanchett, Evan Rachel Wood","Adventure, Drama, Thriller",6.5
127,Bringing Down the House,2003,105.0,Adam Shankman,"Steve Martin, Queen Latifah, Eugene Levy",Comedy,5.6
128,House of the Dead,2003,90.0,Uwe Boll,"Jonathan Cherry, Tyron Leitso, Clint Howard","Action, Adventure, Horror",2.1
129,Touching the Void,2003,106.0,Kevin Macdonald,"Simon Yates, Joe Simpson, Brendan Mackey","Documentary, Adventure, Drama",7.9
130,Shattered Glass,2003,94.0,Billy Ray,"Hayden Christensen, Chloë Sevigny, Steve Zahn","Drama, History",7.1
131,Agent Cody Banks,2003,102.0,Harald Zwart,"Frankie Muniz, Hilary Duff, Andrew Francis","Action, Adventure, Comedy",5.1
132,The Cooler,2003,101.0,Wayne Kramer,"William H. Macy, Maria Bello, Alec Baldwin","Drama, Romance",6.9
133,Confidence,2003,97.0,James Foley,"Edward Burns, Dustin Hoffman, Rachel Weisz","Crime, Thriller",6.6
134,Kangaroo Jack,2003,89.0,David McNally,"Anthony Anderson, Jerry O'Connell, Estella Warren","Action, Adventure, Comedy",4.5
135,Darkness Falls,2003,86.0,Jonathan Liebesman,"Chaney Kley, Emma Caulfield Ford, Antony Burrows","Fantasy, Horror, Mystery",5.0
136,Dead End,2003,85.0,"Jean-Baptiste Andrea, Fabrice Canepa","Ray Wise, Lin Shaye, Mick Cain","Adventure, Horror, Mystery",6.5
137,Anything Else,2003,108.0,Woody Allen,"Woody Allen, Jason Biggs, Christina Ricci","Comedy, Romance",6.3
138,The Human Stain,2003,106.0,Robert Benton,"Anthony Hopkins, Nicole Kidman, Ed Harris","Drama, Romance, Thriller",6.2
139,Ruby & Quentin,2003,85.0,Francis Veber,"Gérard Depardieu, Jean Reno, Richard Berry","Comedy, Crime",7.1
140,My Boss's Daughter,2003,86.0,David Zucker,"Ashton Kutcher, Tara Reid, Andy Richter","Comedy, Romance",4.7
141,The Barbarian Invasions,2003,99.0,Denys Arcand,"Rémy Girard, Dorothée Berryman, Stéphane Rousseau","Comedy, Crime, Drama",7.5
142,A Mighty Wind,2003,91.0,Christopher Guest,"Christopher Guest, Eugene Levy, Michael McKean","Comedy, Music",7.2
143,View from the Top,2003,87.0,Bruno Barreto,"Gwyneth Paltrow, Christina Applegate, Kelly Preston","Comedy, Romance",5.3
144,Koi... Mil Gaya,2003,171.0,Rakesh Roshan,"Rekha, Hrithik Roshan, Preity G Zinta","Action, Drama, Fantasy",7.2
145,Beyond Borders,2003,127.0,Martin Campbell,"Clive Owen, Angelina Jolie, Linus Roache","Adventure, Drama, Romance",6.4
146,Calendar Girls,2003,108.0,Nigel Cole,"Helen Mirren, Julie Walters, Penelope Wilton","Comedy, Drama",6.9
147,Ned Kelly,2003,110.0,Gregor Jordan,"Heath Ledger, Orlando Bloom, Geoffrey Rush","Action, Adventure, Biography",6.4
148,Capturing the Friedmans,2003,107.0,Andrew Jarecki,"Arnold Friedman, Jesse Friedman, David Friedman","Documentary, Biography, Crime",7.6
149,Control,2003,111.0,Nimród Antal,"Sándor Csányi, Eszter Balla, Zoltán Mucsi","Comedy, Crime, Drama",7.6
150,In the Cut,2003,119.0,Jane Campion,"Meg Ryan, Mark Ruffalo, Jennifer Jason Leigh","Mystery, Thriller",5.4
151,From Justin to Kelly,2003,81.0,Robert Iscove,"Kelly Clarkson, Justin Guarini, Katherine Bailess","Comedy, Music, Musical",1.9
152,Anbe Sivam,2003,160.0,Sundar C.,"Kamal Haasan, Madhavan, Kiran Rathod","Adventure, Comedy, Drama",8.6
153,My Life Without Me,2003,106.0,Isabel Coixet,"Sarah Polley, Scott Speedman, Mark Ruffalo","Drama, Romance",7.4
154,The Green Butchers,2003,100.0,Anders Thomas Jensen,"Nikolaj Lie Kaas, Mads Mikkelsen, Line Kruse","Comedy, Drama",7.2
155,The Fog of War,2003,107.0,Errol Morris,"Robert McNamara, John F. Kennedy, Fidel Castro","Documentary, Biography, History",8.0
156,Cold Creek Manor,2003,118.0,Mike Figgis,"Dennis Quaid, Sharon Stone, Stephen Dorff","Drama, Mystery, Thriller",5.0
157,The Best of Youth,2003,374.0,Marco Tullio Giordana,"Luigi Lo Cascio, Alessio Boni, Jasmine Trinca","Drama, Romance",8.5
158,The United States of Leland,2003,108.0,Matthew Ryan Hoge,"Ryan Gosling, Don Cheadle, Kevin Spacey",Drama,6.9
159,Wonderland,2003,104.0,James Cox,"Val Kilmer, Lisa Kudrow, Kate Bosworth","Crime, Drama, Mystery",6.5
160,Kopps,2003,90.0,Josef Fares,"Fares Fares, Torkel Petersson, Göran Ragnerstam","Action, Comedy",6.7
161,Carandiru,2003,145.0,Hector Babenco,"Enrique Diaz, Wagner Moura, Caio Blat","Crime, Drama",7.6
162,Pieces of April,2003,80.0,Peter Hedges,"Katie Holmes, Oliver Platt, Patricia Clarkson","Comedy, Drama",7.0
163,Veronica Guerin,2003,98.0,Joel Schumacher,"Cate Blanchett, Colin Farrell, Brenda Fricker","Biography, Crime, Drama",6.8
164,In Hell,2003,98.0,Ringo Lam,"Jean-Claude Van Damme, Lawrence Taylor, Lloyd Battista","Action, Drama, Thriller",6.1
165,The Corporation,2003,145.0,"Mark Achbar, Jennifer Abbott","Mikela Jay, Rob Beckwermert, Christopher Gora","Documentary, History",8.0
166,Battle Royale II,2003,133.0,"Kenta Fukasaku, Kinji Fukasaku","Tatsuya Fujiwara, Ai Maeda, Shûgo Oshinari","Action, Adventure, Drama",4.6
167,Saints and Soldiers,2003,90.0,Ryan Little,"Corbin Allred, Alexander Polinsky, Kirby Heyborne","Action, Drama, War",6.7
168,Head of State,2003,95.0,Chris Rock,"Chris Rock, Bernie Mac, Lynn Whitfield",Comedy,5.5
169,In Your Name,2003,132.0,Satish Kaushik,"Salman Khan, Bhoomika Chawla, Sachin Khedekar","Action, Drama, Romance",7.2
170,Malibu's Most Wanted,2003,86.0,John Whitesell,"Jamie Kennedy, Ryan O'Neal, Blair Underwood","Comedy, Crime",5.2
171,Code 46,2003,93.0,Michael Winterbottom,"Tim Robbins, Samantha Morton, Om Puri","Drama, Romance, Sci-Fi",6.1
172,Willard,2003,100.0,Glen Morgan,"Crispin Glover, R. Lee Ermey, Laura Harring","Drama, Horror, Thriller",6.1
173,Infernal Affairs II,2003,119.0,"Wai Keung Lau, Alan Mak","Edison Chen, Shawn Yue, Anthony Chau-Sang Wong","Action, Crime, Drama",7.2
174,One Missed Call,2003,112.0,Takashi Miike,"Kô Shibasaki, Shin'ichi Tsutsumi, Kazue Fukiishi","Horror, Mystery",6.2
175,Latter Days,2003,107.0,C. Jay Cox,"Wes Ramsey, Steve Sandvoss, Mary Kay Place","Comedy, Drama, Romance",7.0
176,A Guy Thing,2003,101.0,Chris Koch,"Jason Lee, Julia Stiles, Selma Blair","Comedy, Romance",5.6
177,The Jungle Book 2,2003,72.0,Steve Trenbirth,"John Goodman, Haley Joel Osment, Tony Jay","Animation, Adventure, Comedy",5.3
178,The Order,2003,102.0,Brian Helgeland,"Heath Ledger, Mark Addy, Shannyn Sossamon","Horror, Mystery, Thriller",5.1
179,Gangaajal,2003,157.0,Prakash Jha,"Ajay Devgn, Gracy Singh, Mohan Joshi","Action, Crime, Drama",7.8
180,Baghban,2003,181.0,Ravi Chopra,"Amitabh Bachchan, Hema Malini, Salman Khan","Drama, Romance",7.4
181,The In-Laws,2003,98.0,Andrew Fleming,"Albert Brooks, Michael Douglas, Ryan Reynolds","Action, Comedy, Thriller",5.7
182,Hungama,2003,153.0,Priyadarshan,"Akshaye Khanna, Aftab Shivdasani, Rimi Sen","Comedy, Drama, Romance",7.6
183,Party Monster,2003,98.0,"Fenton Bailey, Randy Barbato","Macaulay Culkin, Wilson Cruz, Seth Green","Biography, Crime, Drama",6.2
184,Gods and Generals,2003,219.0,Ron Maxwell,"Stephen Lang, Robert Duvall, Jeff Daniels","Biography, Drama, History",6.2
185,I'm Not Scared,2003,108.0,Gabriele Salvatores,"Aitana Sánchez-Gijón, Dino Abbrescia, Giorgio Careccia","Crime, Drama, Mystery",7.4
186,Chalte Chalte,2003,167.0,Aziz Mirza,"Shah Rukh Khan, Rani Mukerji, Jas Arora","Drama, Romance",6.5
187,The Brown Bunny,2003,93.0,Vincent Gallo,"Vincent Gallo, Chloë Sevigny, Cheryl Tiegs",Drama,4.9
188,Vizontele Tuuba,2003,111.0,Yilmaz Erdogan,"Yilmaz Erdogan, Demet Akbag, Altan Erkekli","Comedy, Drama, History",6.5
189,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,68.0,"Daisuke Nishio, Hirotoshi Rissen, Kazuhisa Takenouchi","Romanthony, Thomas Bangalter","Animation, Adventure, Music",7.8
190,Intermission,2003,105.0,John Crowley,"Cillian Murphy, Kelly Macdonald, Colin Farrell","Comedy, Crime, Drama",6.8
191,Luther,2003,123.0,Eric Till,"Joseph Fiennes, Bruno Ganz, Peter Ustinov","Biography, Drama, History",6.6
192,Dickie Roberts: Former Child Star,2003,98.0,Sam Weisman,"David Spade, Mary McCormack, Alyssa Milano",Comedy,5.6
193,Owning Mahowny,2003,104.0,Richard Kwietniowski,"Philip Seymour Hoffman, Minnie Driver, John Hurt","Crime, Drama, Thriller",7.0
194,Azumi,2003,128.0,Ryûhei Kitamura,"Aya Ueto, Kenji Kohashi, Hiroki Narimiya","Action, Adventure, Drama",6.7
195,Infernal Affairs III,2003,118.0,"Wai Keung Lau, Alan Mak","Tony Leung Chiu-wai, Andy Lau, Leon Lai","Action, Crime, Drama",6.8
196,A Touch of Spice,2003,108.0,Tassos Boulmetis,"Georges Corraface, Ieroklis Michaelidis, Renia Louizidou",Drama,7.4
197,Undead,2003,97.0,"Michael Spierig, Peter Spierig","Felicity Mason, Mungo McKay, Rob Jenkins","Action, Comedy, Fantasy",5.3
198,Young Adam,2003,98.0,David Mackenzie,"Ewan McGregor, Tilda Swinton, Peter Mullan","Crime, Drama",6.3
199,Biker Boyz,2003,110.0,Reggie Rock Bythewood,"Laurence Fishburne, Derek Luke, Orlando Jones","Action, Drama",4.7
200,Alex & Emma,2003,96.0,Rob Reiner,"Luke Wilson, Kate Hudson, David Paymer","Comedy, Romance",5.5
201,Grind,2003,105.0,Casey La Scala,"Adam Brody, Joey Kern, Mike Vogel","Adventure, Comedy, Sport",5.9
