ID,Name,Year,Duration,Directors,Actors,Genres,Rating
84,Cats & Dogs,2001,87.0,Lawrence Guterman,"Alec Baldwin, Tobey Maguire, Jeff Goldblum","Action, Adventure, Comedy",5.2
85,How High,2001,93.0,Jesse Dylan,"Method Man, Redman, Obba Babatundé","Comedy, Fantasy",6.2
86,Joe Dirt,2001,91.0,Dennie Gordon,"David Spade, Brittany Daniel, Dennis Miller","Adventure, Comedy, Drama",6.0
87,Ichi the Killer,2001,129.0,Takashi Miike,"Tadanobu Asano, Nao Ômori, Shin'ya Tsukamoto","Action, Crime, Drama",6.9
88,Wet Hot American Summer,2001,97.0,David Wain,"Janeane Garofalo, David Hyde Pierce, Michael Showalter","Comedy, Romance",6.5
89,Original Sin,2001,116.0,Michael Cristofer,"Antonio Banderas, Angelina Jolie, Thomas Jane","Crime, Drama, Mystery",6.0
90,America's Sweethearts,2001,102.0,Joe Roth,"Julia Roberts, John Cusack, Billy Crystal","Comedy, Romance",5.7
91,Heartbreakers,2001,123.0,David Mirkin,"Sigourney Weaver, Jennifer Love Hewitt, Gene Hackman","Comedy, Crime, Romance",6.3
92,Ghosts of Mars,2001,98.0,John Carpenter,"Natasha Henstridge, Ice Cube, Pam Grier","Action, Horror, Sci-Fi",4.9
93,Kabhi Khushi Kabhie Gham...,2001,210.0,Karan Johar,"Shah Rukh Khan, Kajol, Amitabh Bachchan","Drama, Musical, Romance",7.4
94,The Majestic,2001,152.0,Frank Darabont,"Jim Carrey, Martin Landau, Bob Balaban","Drama, Romance",6.9
95,Don't Say a Word,2001,113.0,Gary Fleder,"Michael Douglas, Sean Bean, Brittany Murphy","Drama, Mystery, Thriller",6.3
96,Cowboy Bebop: The Movie,2001,115.0,"Shin'ichirô Watanabe, Tensai Okamura, Hiroyuki Okiura","Beau Billingslea, Melissa Fahn, Nicholas Guest","Animation, Action, Crime",7.8
97,Freddy Got Fingered,2001,87.0,Tom Green,"Tom Green, Rip Torn, Marisa Coughlan",Comedy,4.7
98,15 Minutes,2001,120.0,John Herzfeld,"Robert De Niro, Edward Burns, Kelsey Grammer","Action, Crime, Drama",6.1
99,Formula 51,2001,93.0,Ronny Yu,"Samuel L. Jackson, Robert Carlyle, Emily Mortimer","Action, Comedy, Crime",6.3
100,My Sassy Girl,2001,137.0,Jae-young Kwak,"Cha Tae-hyun, Jun Ji-hyun, In-mun Kim","Comedy, Drama, Romance",7.9
101,3000 Miles to Graceland,2001,125.0,Demian Lichtenstein,"Kurt Russell, Kevin Costner, Courteney Cox","Action, Comedy, Crime",6.0
102,No Man's Land,2001,98.0,Danis Tanovic,"Branko Djuric, Rene Bitorajac, Filip Sovagovic","Comedy, Drama, War",7.9
103,The Hole,2001,102.0,Nick Hamm,"Thora Birch, Desmond Harrington, Daniel Brocklebank","Drama, Mystery, Thriller",6.2
104,Dr. Dolittle 2,2001,87.0,Steve Carr,"Eddie Murphy, Cedric The Entertainer, Kristen Wilson","Comedy, Family, Fantasy",4.8
105,Life as a House,2001,125.0,Irwin Winkler,"Hayden Christensen, Kevin Kline, Kristin Scott Thomas",Drama,7.4
106,Rock Star,2001,105.0,Stephen Herek,"Mark Wahlberg, Jennifer Aniston, Dominic West","Drama, Music",6.3
107,Black Knight,2001,95.0,Gil Junger,"Martin Lawrence, Marsha Thomason, Tom Wilkinson","Adventure, Comedy, Fantasy",4.9
108,Wasabi,2001,94.0,Gérard Krawczyk,"Jean Reno, Ryôko Hirosue, Michel Muller","Action, Comedy, Crime",6.6
109,Saving Silverman,2001,90.0,Dennis Dugan,"Jason Biggs, Steve Zahn, Jack Black","Comedy, Crime, Romance",5.9
110,Driven,2001,116.0,Renny Harlin,"Sylvester Stallone, Kip Pardue, Til Schweiger","Action, Drama, Sport",4.6
111,In the Bedroom,2001,131.0,Todd Field,"Tom Wilkinson, Sissy Spacek, Nick Stahl","Crime, Drama",7.4
112,The Curse of the Jade Scorpion,2001,103.0,Woody Allen,"Greg Stebner, Woody Allen, John Tormey","Comedy, Crime, Mystery",6.7
113,Mean Machine,2001,99.0,Barry Skolnick,"Vinnie Jones, David Kelly, David Hemmings","Comedy, Crime, Drama",6.4
114,The Believer,2001,98.0,Henry Bean,"Ryan Gosling, Summer Phoenix, Peter Meadows",Drama,7.1
115,Hearts in Atlantis,2001,101.0,Scott Hicks,"Anthony Hopkins, Anton Yelchin, Hope Davis","Drama, Mystery",6.9
116,Bully,2001,108.0,Larry Clark,"Brad Renfro, Nick Stahl, Bijou Phillips","Biography, Crime, Drama",6.9
117,The Glass House,2001,106.0,Daniel Sackheim,"Diane Lane, Leelee Sobieski, Stellan Skarsgård","Crime, Drama, Mystery",5.8
118,Heist,2001,109.0,David Mamet,"Gene Hackman, Rebecca Pidgeon, Danny DeVito","Action, Crime, Drama",6.5
119,Osmosis Jones,2001,95.0,"Bobby Farrelly, Peter Farrelly","Laurence Fishburne, Chris Rock, David Hyde Pierce","Animation, Action, Adventure",6.3
120,Vizontele,2001,110.0,"Yilmaz Erdogan, Ömer Faruk Sorak","Yilmaz Erdogan, Demet Akbag, Altan Erkekli","Comedy, Drama, History",8.0
121,Sex and Lucía,2001,128.0,Julio Medem,"Paz Vega, Tristán Ulloa, Najwa Nimri","Drama, Romance",7.0
122,Jimmy Neutron: Boy Genius,2001,82.0,John A. Davis,"Debi Derryberry, Rob Paulsen, Megan Cavanagh","Animation, Action, Adventure",6.1
123,Hedwig and the Angry Inch,2001,95.0,John Cameron Mitchell,"John Cameron Mitchell, Miriam Shor, Stephen Trask","Comedy, Drama, Music",7.7
124,Exit Wounds,2001,101.0,Andrzej Bartkowiak,"Steven Seagal, DMX, Isaiah Washington","Action, Crime, Thriller",5.6
125,Captain Corelli's Mandolin,2001,131.0,John Madden,"Nicolas Cage, Penélope Cruz, John Hurt","Drama, Music, Romance",5.9
126,Bubble Boy,2001,84.0,Blair Hayes,"Jake Gyllenhaal, Swoosie Kurtz, Marley Shelton","Adventure, Comedy, Romance",5.7
127,Hardball,2001,106.0,Brian Robbins,"Keanu Reeves, Diane Lane, John Hawkes","Comedy, Drama, Sport",6.4
128,Millennium Actress,2001,87.0,"Satoshi Kon, Kô Matsuo","Miyoko Shôji, Shôzô Îzuka, Mami Koyama","Animation, Drama, Fantasy",7.8
129,The Shipping News,2001,111.0,Lasse Hallström,"Kevin Spacey, Julianne Moore, Judi Dench",Drama,6.7
130,The Tailor of Panama,2001,109.0,John Boorman,"Pierce Brosnan, Geoffrey Rush, Jamie Lee Curtis","Drama, Thriller",6.1
131,One Night at McCool's,2001,93.0,Harald Zwart,"Liv Tyler, Matt Dillon, Mary Jo Smith","Comedy, Crime",6.2
132,Riding in Cars with Boys,2001,132.0,Penny Marshall,"Drew Barrymore, Steve Zahn, Adam Garcia","Biography, Comedy, Drama",6.5
133,Antitrust,2001,108.0,Peter Howitt,"Ryan Phillippe, Tim Robbins, Rachael Leigh Cook","Action, Crime, Drama",6.1
134,Valentine,2001,96.0,Jamie Blanks,"Denise Richards, David Boreanaz, Marley Shelton","Horror, Mystery, Thriller",4.9
135,Domestic Disturbance,2001,89.0,Harold Becker,"John Travolta, Nick Loren, Matt O'Leary","Crime, Thriller",5.6
136,Pulse,2001,119.0,Kiyoshi Kurosawa,"Haruhiko Katô, Kumiko Asô, Koyuki","Horror, Mystery, Sci-Fi",6.5
137,Someone Like You,2001,97.0,Tony Goldwyn,"Ashley Judd, Greg Kinnear, Hugh Jackman","Comedy, Romance",6.1
138,Monsoon Wedding,2001,114.0,Mira Nair,"Naseeruddin Shah, Lillete Dubey, Shefali Shah","Comedy, Drama, Romance",7.3
139,Crocodile Dundee in Los Angeles,2001,95.0,Simon Wincer,"Paul Hogan, Linda Kozlowski, Jere Burns","Adventure, Comedy, Crime",4.8
140,Birthday Girl,2001,93.0,Jez Butterworth,"Nicole Kidman, Vincent Cassel, Ben Chaplin","Comedy, Crime, Thriller",6.0
141,Angel Eyes,2001,102.0,Luis Mandoki,"Jennifer Lopez, Jim Caviezel, Jeremy Sisto","Drama, Romance",5.7
142,Crazy/Beautiful,2001,99.0,John Stockwell,"Kirsten Dunst, Jay Hernandez, Bruce Davison","Drama, Romance",6.4
143,Buffalo Soldiers,2001,98.0,Gregor Jordan,"Joaquin Phoenix, Anna Paquin, Ed Harris","Comedy, Crime, Drama",6.7
144,Josie and the Pussycats,2001,98.0,"Harry Elfont, Deborah Kaplan","Rachael Leigh Cook, Tara Reid, Rosario Dawson","Comedy, Music",5.7
145,Knockaround Guys,2001,92.0,"Brian Koppelman, David Levien","Barry Pepper, Vin Diesel, Seth Green","Crime, Drama, Thriller",6.1
146,Down to Earth,2001,87.0,"Chris Weitz, Paul Weitz","Chris Rock, Regina King, Chazz Palminteri","Comedy, Fantasy",5.4
147,Impostor,2001,95.0,Gary Fleder,"Shane Brolly, Vincent D'Onofrio, Gary Sinise","Drama, Mystery, Sci-Fi",6.2
148,Glitter,2001,104.0,Vondie Curtis-Hall,"Mariah Carey, Eric Benét, Max Beesley","Drama, Music, Romance",2.4
149,Vidocq,2001,98.0,Pitof,"Gérard Depardieu, Guillaume Canet, Inés Sastre","Action, Crime, Fantasy",6.4
150,Metropolis,2001,108.0,Rintarô,"Toshio Furukawa, Scott Weinger, Yuka Imoto","Animation, Adventure, Drama",7.2
151,Suicide Club,2001,99.0,Sion Sono,"Ryô Ishibashi, Masatoshi Nagase, Mai Hôshô","Crime, Drama, Horror",6.5
152,Lost and Delirious,2001,103.0,Léa Pool,"Piper Perabo, Jessica Paré, Mischa Barton","Drama, Romance",6.8
153,Enigma,2001,119.0,Michael Apted,"Dougray Scott, Kate Winslet, Saffron Burrows","Drama, Mystery, Romance",6.4
154,O,2001,95.0,Tim Blake Nelson,"Mekhi Phifer, Julia Stiles, Martin Sheen","Drama, Romance, Thriller",6.1
155,Dagon,2001,98.0,Stuart Gordon,"Ezra Godden, Francisco Rabal, Raquel Meroño","Fantasy, Horror, Mystery",6.2
156,The Son's Room,2001,99.0,Nanni Moretti,"Nanni Moretti, Laura Morante, Jasmine Trinca",Drama,7.3
157,Tape,2001,86.0,Richard Linklater,"Ethan Hawke, Robert Sean Leonard, Uma Thurman",Drama,7.2
158,Manitou's Shoe,2001,87.0,Michael Herbig,"Michael Herbig, Christian Tramitz, Marie Bäumer","Comedy, Western",6.7
159,Just Visiting,2001,88.0,Jean-Marie Poiré,"Jean Reno, Christina Applegate, Christian Clavier","Adventure, Comedy, Fantasy",5.7
160,Lantana,2001,121.0,Ray Lawrence,"Anthony LaPaglia, Geoffrey Rush, Rachael Blake","Drama, Mystery, Romance",7.2
161,Get Over It,2001,87.0,Tommy O'Haver,"Kirsten Dunst, Ben Foster, Melissa Sagemiller","Comedy, Romance",5.7
162,Tomcats,2001,95.0,Gregory Poirier,"Shannon Elizabeth, Jerry O'Connell, Jake Busey",Comedy,5.3
163,Made,2001,95.0,Jon Favreau,"Vince Vaughn, Jon Favreau, Joe Goossen","Comedy, Crime, Drama",6.3
164,Prozac Nation,2001,95.0,Erik Skjoldbjærg,"Christina Ricci, Jonathan Rhys Meyers, Jessica Lange","Biography, Drama, Romance",6.2
165,Monkeybone,2001,93.0,Henry Selick,"Brendan Fraser, Bridget Fonda, John Turturro","Comedy, Fantasy",4.8
166,Iris,2001,91.0,Richard Eyre,"Judi Dench, Jim Broadbent, Kate Winslet","Biography, Drama, Romance",7.0
167,Human Nature,2001,96.0,Michel Gondry,"Tim Robbins, Patricia Arquette, Rhys Ifans","Comedy, Drama",6.4
168,The Accidental Spy,2001,87.0,Teddy Chan,"Jackie Chan, Min Kim, Eric Tsang","Action, Comedy, Crime",5.8
169,Out Cold,2001,89.0,"Brendan Malloy, Emmett Malloy","Flex Alexander, David Denman, A.J. Cook","Comedy, Sport",6.3
170,The Closet,2001,84.0,Francis Veber,"Daniel Auteuil, Gérard Depardieu, Thierry Lhermitte",Comedy,7.0
171,Storytelling,2001,87.0,Todd Solondz,"Selma Blair, Leo Fitzpatrick, Robert Wisdom","Comedy, Drama, Romance",6.8
172,Nayak: The Real Hero,2001,187.0,S. Shankar,"Anil Kapoor, Rani Mukerji, Amrish Puri","Action, Drama, Thriller",7.8
173,American Outlaws,2001,94.0,Les Mayfield,"Colin Farrell, Scott Caan, Ali Larter","Action, Western",5.9
174,Kissing Jessica Stein,2001,97.0,Charles Herman-Wurmfeld,"Jennifer Westfeldt, Heather Juergensen, Tovah Feldshuh","Comedy, Drama, Romance",6.5
175,Visitor Q,2001,84.0,Takashi Miike,"Ken'ichi Endô, Shungiku Uchida, Kazushi Watanabe","Comedy, Drama, Horror",6.5
176,Baby Boy,2001,130.0,John Singleton,"Alexsandra Wright, Tyrese Gibson, Taraji P. Henson","Crime, Drama, Romance",6.5
177,What's the Worst That Could Happen?,2001,94.0,Sam Weisman,"Martin Lawrence, Danny DeVito, John Leguizamo","Comedy, Crime",5.5
178,Son of the Bride,2001,123.0,Juan José Campanella,"Ricardo Darín, Héctor Alterio, Norma Aleandro","Comedy, Drama",7.8
179,Summer Catch,2001,104.0,Michael Tollin,"Freddie Prinze Jr., Jessica Biel, Fred Ward","Comedy, Drama, Romance",5.1
180,Read My Lips,2001,115.0,Jacques Audiard,"Vincent Cassel, Emmanuelle Devos, Olivier Gourmet","Crime, Drama, Romance",7.3
181,Elling,2001,89.0,Petter Næss,"Per Christian Ellefsen, Sven Nordin, Marit Pia Jacobsen","Comedy, Drama",7.4
182,Replicant,2001,100.0,Ringo Lam,"Jean-Claude Van Damme, Michael Rooker, Catherine Dent","Action, Sci-Fi, Thriller",5.4
183,Gadar: Ek Prem Katha,2001,170.0,Anil Sharma,"Sunny Deol, Ameesha Patel, Amrish Puri","Action, Drama, Romance",7.3
184,Sugar & Spice,2001,81.0,Francine McDougall,"Marla Sokoloff, Marley Shelton, Melissa George","Comedy, Crime",5.7
185,Asoka,2001,180.0,Santosh Sivan,"Shah Rukh Khan, Kareena Kapoor, Danny Denzongpa","Action, Biography, Drama",6.4
186,Head Over Heels,2001,86.0,Mark Waters,"Monica Potter, Freddie Prinze Jr., Shalom Harlow","Comedy, Mystery, Romance",5.4
187,Pootie Tang,2001,81.0,Louis C.K.,"Chris Rock, Lance Crouther, J.B. Smoove","Action, Adventure, Comedy",5.3
188,The Musketeer,2001,104.0,Peter Hyams,"Justin Chambers, Catherine Deneuve, Mena Suvari","Action, Adventure, Romance",4.8
189,Nowhere in Africa,2001,141.0,Caroline Link,"Juliane Köhler, Merab Ninidze, Matthias Habich","Biography, Drama, History",7.5
190,Say It Isn't So,2001,95.0,J.B. Rogers,"Chris Klein, Heather Graham, Orlando Jones","Comedy, Romance",5.0
191,Corky Romano,2001,86.0,Rob Pritts,"Chris Kattan, Peter Falk, Vinessa Shaw","Comedy, Crime",4.7
192,Avalon,2001,107.0,Mamoru Oshii,"Malgorzata Foremniak, Wladyslaw Kowalski, Jerzy Gudejko","Action, Drama, Fantasy",6.4
193,Intacto,2001,108.0,Juan Carlos Fresnadillo,"Max von Sydow, Eusebio Poncela, Leonardo Sbaraglia","Drama, Fantasy, Romance",6.8
194,Intimacy,2001,119.0,Patrice Chéreau,"Mark Rylance, Kerry Fox, Susannah Harker","Drama, Romance",6.0
195,Yamakasi,2001,90.0,"Ariel Zeitoun, Julien Seri","Châu Belle Dinh, Williams Belle, Malik Diouf","Action, Crime, Drama",6.1
196,Dogtown and Z-Boys,2001,91.0,Stacy Peralta,"Sean Penn, Jay Adams, Tony Alva","Documentary, Sport",7.6
197,Charlotte Gray,2001,121.0,Gillian Armstrong,"Cate Blanchett, James Fleet, Abigail Cruttenden","Drama, Romance, Thriller",6.4
198,Fat Girl,2001,86.0,Catherine Breillat,"Anaïs Reboux, Roxane Mesquida, Libero De Rienzo",Drama,6.4
199,All About Lily Chou-Chou,2001,146.0,Shunji Iwai,"Hayato Ichihara, Shûgo Oshinari, Ayumi Ito","Crime, Drama, Music",7.5
200,Winged Migration,2001,89.0,"Jacques Perrin, Jacques Cluzaud, Michel Debats","Jacques Perrin, Philippe Labro",Documentary,7.9
201,Stanley Kubrick: A Life in Pictures,2001,142.0,Jan Harlan,"Katharina Kubrick, Malcolm McDowell, Stanley Kubrick","Documentary, Biography",8.0
