ID,Name,Year,Duration,Directors,Actors,Genres,Rating
21,Sister Act,1992,100,Emile Ardolino,"Whoopi Goldberg, Maggie Smith, Harvey Keitel","Comedy, Family, Music",6.5
22,Twin Peaks: Fire Walk with Me,1992,134,David Lynch,"Sheryl Lee, Ray Wise, Mädchen Amick","Drama, Horror, Mystery",7.3
23,Porco Rosso,1992,94,Hayao Miyazaki,"Shûichirô Moriyama, Tokiko Katô, Bunshi Katsura VI","Animation, Adventure, Comedy",7.7
24,Dead Alive,1992,104,Peter Jackson,"Timothy Balme, Diana Peñalver, Elizabeth Moody","Comedy, Fantasy, Horror",7.5
25,Malcolm X,1992,202,Spike Lee,"Denzel Washington, Angela Bassett, Delroy Lindo","Biography, Drama, History",7.7
26,Candyman,1992,99,Bernard Rose,"Virginia Madsen, Xander Berkeley, Tony Todd","Horror, Thriller",6.7
27,White Men Can't Jump,1992,115,Ron Shelton,"Wesley Snipes, Woody Harrelson, Rosie Perez","Comedy, Sport",6.8
28,Universal Soldier,1992,102,Roland Emmerich,"Jean-Claude Van Damme, Dolph Lundgren, Ally Walker","Action, Sci-Fi",6.1
29,Under Siege,1992,103,Andrew Davis,"Steven Seagal, Gary Busey, Tommy Lee Jones","Action, Thriller",6.5
30,Beethoven,1992,87,Brian Levant,"Charles Grodin, Bonnie Hunt, Dean Jones","Comedy, Drama, Family",5.7
31,The Muppet Christmas Carol,1992,85,Brian Henson,"Michael Caine, Dave Goelz, Steve Whitmire","Comedy, Drama, Family",7.8
32,The Mighty Ducks,1992,104,Stephen Herek,"Emilio Estevez, Joss Ackland, Lane Smith","Comedy, Drama, Family",6.6
33,El Mariachi,1992,81,Robert Rodriguez,"Carlos Gallardo, Consuelo Gómez, Jaime de Hoyos","Action, Crime, Thriller",6.8
34,Far and Away,1992,140,Ron Howard,"Tom Cruise, Nicole Kidman, Thomas Gibson","Adventure, Drama, Romance",6.6
35,The Player,1992,124,Robert Altman,"Tim Robbins, Greta Scacchi, Fred Ward","Comedy, Crime, Drama",7.5
36,A River Runs Through It,1992,123,Robert Redford,"Craig Sheffer, Brad Pitt, Tom Skerritt",Drama,7.2
37,Sneakers,1992,126,Phil Alden Robinson,"Robert Redford, Dan Aykroyd, Sidney Poitier","Comedy, Crime, Drama",7.1
38,Chaplin,1992,143,Richard Attenborough,"Robert Downey Jr., Geraldine Chaplin, Paul Rhys","Biography, Comedy, Drama",7.5
39,The Crying Game,1992,112,Neil Jordan,"Stephen Rea, Jaye Davidson, Forest Whitaker","Crime, Drama, Romance",7.2
40,Hard Boiled,1992,128,John Woo,"Chow Yun-Fat, Tony Leung Chiu-wai, Teresa Sun-Kwan Mo","Action, Crime, Thriller",7.7
41,Passenger 57,1992,84,Kevin Hooks,"Wesley Snipes, Bruce Payne, Tom Sizemore","Action, Crime, Thriller",5.9
42,Buffy the Vampire Slayer,1992,86,Fran Rubel Kuzui,"Kristy Swanson, Donald Sutherland, Paul Reubens","Action, Comedy, Fantasy",5.7
43,Forever Young,1992,102,Steve Miner,"Mel Gibson, Jamie Lee Curtis, Elijah Wood","Drama, Romance, Sci-Fi",6.4
44,The Hand That Rocks the Cradle,1992,110,Curtis Hanson,"Annabella Sciorra, Rebecca De Mornay, Matt McCoy","Drama, Thriller",6.7
45,Bad Lieutenant,1992,96,Abel Ferrara,"Harvey Keitel, Brian McElroy, Frank Acciarito","Crime, Drama, Thriller",7.0
46,Of Mice and Men,1992,115,Gary Sinise,"John Malkovich, Gary Sinise, Ray Walston","Drama, Western",7.4
47,"Honey, I Blew Up the Kid",1992,89,Randal Kleiser,"Rick Moranis, Marcia Strassman, Robert Oliveri","Adventure, Comedy, Family",4.9
48,Encino Man,1992,88,Les Mayfield,"Sean Astin, Brendan Fraser, Pauly Shore",Comedy,5.9
49,Stop! Or My Mom Will Shoot,1992,87,Roger Spottiswoode,"Sylvester Stallone, Estelle Getty, JoBeth Williams","Action, Comedy",4.4
50,Man Bites Dog,1992,95,"Rémy Belvaux, André Bonzel, Benoît Poelvoorde","Benoît Poelvoorde, Jacqueline Poelvoorde-Pappaert, Nelly Pappaert","Comedy, Crime, Drama",7.4
51,Bitter Moon,1992,139,Roman Polanski,"Hugh Grant, Kristin Scott Thomas, Emmanuelle Seigner","Drama, Romance, Thriller",7.2
52,Single White Female,1992,107,Barbet Schroeder,"Bridget Fonda, Jennifer Jason Leigh, Steven Weber","Drama, Thriller",6.4
53,Romper Stomper,1992,94,Geoffrey Wright,"Russell Crowe, Daniel Pollock, Jacqueline McKenzie","Crime, Drama, Thriller",6.8
54,Baraka,1992,96,Ron Fricke,Patrick Disanto,Documentary,8.5
55,The Lawnmower Man,1992,108,Brett Leonard,"Jeff Fahey, Pierce Brosnan, Jenny Wright","Horror, Sci-Fi",5.4
56,Howards End,1992,142,James Ivory,"Anthony Hopkins, Emma Thompson, Vanessa Redgrave","Drama, Romance",7.4
57,Hellraiser III: Hell on Earth,1992,97,Anthony Hickox,"Terry Farrell, Doug Bradley, Kevin Bernhardt",Horror,5.5
58,FernGully: The Last Rainforest,1992,76,Bill Kroyer,"Samantha Mathis, Christian Slater, Robin Williams","Animation, Adventure, Family",6.6
59,Cronos,1992,94,Guillermo del Toro,"Federico Luppi, Ron Perlman, Claudio Brook","Drama, Fantasy, Horror",6.7
60,Toys,1992,118,Barry Levinson,"Robin Williams, Michael Gambon, Joan Cusack","Adventure, Comedy, Drama",5.1
61,Singles,1992,99,Cameron Crowe,"Bridget Fonda, Campbell Scott, Kyra Sedgwick","Comedy, Drama, Music",6.7
62,1492: Conquest of Paradise,1992,154,Ridley Scott,"Gérard Depardieu, Armand Assante, Sigourney Weaver","Adventure, Biography, Drama",6.4
63,Boomerang,1992,117,Reginald Hudlin,"Eddie Murphy, Robin Givens, Halle Berry","Comedy, Drama, Romance",5.6
64,Husbands and Wives,1992,108,Woody Allen,"Woody Allen, Mia Farrow, Sydney Pollack","Comedy, Drama, Romance",7.5
65,Juice,1992,95,Ernest R. Dickerson,"Omar Epps, Tupac Shakur, Jermaine Hopkins","Action, Crime, Drama",7.0
66,Fortress,1992,95,Stuart Gordon,"Christopher Lambert, Loryn Locklin, Kurtwood Smith","Action, Crime, Sci-Fi",5.9
67,Strictly Ballroom,1992,94,Baz Luhrmann,"Paul Mercurio, Tara Morice, Bill Hunter","Comedy, Drama, Music",7.2
68,School Ties,1992,106,Robert Mandel,"Brendan Fraser, Matt Damon, Chris O'Donnell",Drama,6.9
69,Memoirs of an Invisible Man,1992,99,John Carpenter,"Chevy Chase, Daryl Hannah, Sam Neill","Comedy, Romance, Sci-Fi",6.0
70,HouseSitter,1992,102,Frank Oz,"Steve Martin, Goldie Hawn, Dana Delany","Comedy, Romance",6.2
71,Cool World,1992,102,Ralph Bakshi,"Gabriel Byrne, Kim Basinger, Janni Brenn","Animation, Comedy, Fantasy",4.8
72,Sleepwalkers,1992,91,Mick Garris,"Brian Krause, Mädchen Amick, Alice Krige","Fantasy, Horror",5.4
73,Supercop,1992,91,Stanley Tong,"Jackie Chan, Michelle Yeoh, Maggie Cheung","Action, Comedy, Crime",7.0
74,Jo Jeeta Wohi Sikandar,1992,174,Mansoor Khan,"Aamir Khan, Ayesha Jhulka, Deepak Tijori","Comedy, Drama, Romance",8.1
75,Hoffa,1992,140,Danny DeVito,"Jack Nicholson, Danny DeVito, Armand Assante","Biography, Crime, Drama",6.6
76,Medicine Man,1992,106,John McTiernan,"Sean Connery, Lorraine Bracco, José Wilker","Adventure, Drama, Romance",6.0
77,Lorenzo's Oil,1992,129,George Miller,"Nick Nolte, Susan Sarandon, Peter Ustinov","Biography, Drama",7.3
78,Hero,1992,119,Stephen Frears,"Dustin Hoffman, Geena Davis, Andy Garcia","Comedy, Drama, Romance",6.5
79,The Lover,1992,115,Jean-Jacques Annaud,"Jane March, Tony Ka Fai Leung, Jeanne Moreau","Biography, Drama, Romance",6.8
80,Pet Sematary II,1992,100,Mary Lambert,"Edward Furlong, Anthony Edwards, Clancy Brown","Fantasy, Horror, Thriller",4.9
81,3 Ninjas,1992,84,Jon Turteltaub,"Victor Wong, Michael Treanor, Max Elliott Slade","Action, Comedy, Family",5.4
82,The Cutting Edge,1992,101,Paul Michael Glaser,"D.B. Sweeney, Moira Kelly, Roy Dotrice","Comedy, Drama, Romance",6.9
83,Captain Ron,1992,100,Thom Eberhardt,"Kurt Russell, Martin Short, Mary Kay Place","Adventure, Comedy",5.8
84,Newsies,1992,121,Kenny Ortega,"Christian Bale, Bill Pullman, Robert Duvall","Drama, Family, History",6.9
85,Damage,1992,111,Louis Malle,"Jeremy Irons, Juliette Binoche, Miranda Richardson","Drama, Romance",6.7
86,Poison Ivy,1992,93,Katt Shea,"Drew Barrymore, Sara Gilbert, Tom Skerritt","Drama, Thriller",5.4
87,Unlawful Entry,1992,111,Jonathan Kaplan,"Kurt Russell, Ray Liotta, Madeleine Stowe","Crime, Drama, Thriller",6.4
88,Orlando,1992,94,Sally Potter,"Tilda Swinton, Billy Zane, Quentin Crisp","Biography, Drama, Fantasy",7.1
89,Benny's Video,1992,110,Michael Haneke,"Arno Frisch, Angela Winkler, Ulrich Mühe","Crime, Drama",7.1
90,Honeymoon in Vegas,1992,96,Andrew Bergman,"James Caan, Nicolas Cage, Sarah Jessica Parker","Comedy, Romance, Thriller",5.9
91,Like Water for Chocolate,1992,105,Alfonso Arau,"Marco Leonardi, Lumi Cavazos, Regina Torné","Drama, Romance",7.1
92,Jennifer 8,1992,124,Bruce Robinson,"Andy Garcia, Uma Thurman, Lance Henriksen","Crime, Drama, Mystery",6.3
93,Thunderheart,1992,119,Michael Apted,"Val Kilmer, Sam Shepard, Graham Greene","Crime, Mystery, Thriller",6.8
94,Raising Cain,1992,92,Brian De Palma,"John Lithgow, Lolita Davidovich, Steven Bauer","Crime, Drama, Horror",6.1
95,Freejack,1992,110,Geoff Murphy,"Emilio Estevez, Mick Jagger, Rene Russo","Action, Crime, Sci-Fi",5.4
96,Split Second,1992,90,Tony Maylam,"Rutger Hauer, Kim Cattrall, Alastair Duncan","Action, Crime, Horror",6.0
97,The Distinguished Gentleman,1992,112,Jonathan Lynn,"Eddie Murphy, Lane Smith, Sheryl Lee Ralph","Comedy, Crime",5.9
98,Bob Roberts,1992,102,Tim Robbins,"Tim Robbins, Giancarlo Esposito, Alan Rickman","Comedy, Drama",7.0
99,"Jamón, Jamón",1992,95,Bigas Luna,"Penélope Cruz, Stefania Sandrelli, Anna Galiena","Comedy, Drama, Romance",6.4
100,Final Analysis,1992,124,Phil Joanou,"Richard Gere, Kim Basinger, Uma Thurman","Drama, Thriller",5.9
101,Love Potion No. 9,1992,92,Dale Launer,"Tate Donovan, Sandra Bullock, Mary Mara","Comedy, Fantasy, Romance",5.7
102,Deep Cover,1992,107,Bill Duke,"Laurence Fishburne, Jeff Goldblum, Lira Angel","Action, Crime, Thriller",7.0
103,Leap of Faith,1992,108,Richard Pearce,"Steve Martin, Debra Winger, Lolita Davidovich","Comedy, Drama, Romance",6.1
104,Stay Tuned,1992,88,Peter Hyams,"John Ritter, Pam Dawber, Jeffrey Jones","Adventure, Comedy, Fantasy",6.3
105,Wuthering Heights,1992,105,Peter Kosminsky,"Juliette Binoche, Ralph Fiennes, Janet McTeer","Drama, History, Romance",6.6
106,Radio Flyer,1992,114,"Richard Donner, David Mickey Evans","Lorraine Bracco, John Heard, Adam Baldwin",Drama,6.9
107,Trespass,1992,101,Walter Hill,"Bill Paxton, Ice-T, William Sadler","Action, Thriller",6.3
108,Roja,1992,137,Mani Ratnam,"Arvind Swamy, Madhoo, Pankaj Kapur","Drama, Romance, Thriller",8.1
109,Twin Dragons,1992,104,"Ringo Lam, Hark Tsui","Jackie Chan, Maggie Cheung, Teddy Robin Kwan","Action, Comedy",6.4
110,Noises Off...,1992,101,Peter Bogdanovich,"Michael Caine, Carol Burnett, Denholm Elliott",Comedy,7.4
111,Tom and Jerry: The Movie,1992,84,Phil Roman,"Richard Kind, Dana Hill, Anndi McAfee","Animation, Adventure, Comedy",5.4
112,Mr. Baseball,1992,108,Fred Schepisi,"Tom Selleck, Ken Takakura, Aya Takanashi","Comedy, Romance, Sport",6.0
113,Peter's Friends,1992,101,Kenneth Branagh,"Hugh Laurie, Stephen Fry, Emma Thompson","Comedy, Drama, Romance",7.0
114,Kuffs,1992,102,Bruce A. Evans,"Christian Slater, Milla Jovovich, Ric Roman Waugh","Action, Comedy, Crime",5.9
115,The Babe,1992,115,Arthur Hiller,"John Goodman, Kelly McGillis, Trini Alvarado","Biography, Drama, Sport",5.9
116,Belle Epoque,1992,109,Fernando Trueba,"Fernando Fernán Gómez, Jorge Sanz, Penélope Cruz","Comedy, Drama, Romance",7.1
117,Innocent Blood,1992,112,John Landis,"Anne Parillaud, Anthony LaPaglia, Robert Loggia","Action, Comedy, Crime",6.2
118,Indochine,1992,160,Régis Wargnier,"Catherine Deneuve, Vincent Perez, Linh-Dan Pham","Drama, Romance, War",7.0
119,Gladiator,1992,101,Rowdy Herrington,"James Marshall, Cuba Gooding Jr., Brian Dennehy","Action, Drama, Sport",6.5
120,Shining Through,1992,132,David Seltzer,"Michael Douglas, Melanie Griffith, Liam Neeson","Drama, Romance, Thriller",6.4
121,A Heart in Winter,1992,105,Claude Sautet,"Daniel Auteuil, Emmanuelle Béart, André Dussollier","Drama, Music, Romance",7.6
122,The Power of One,1992,127,John G. Avildsen,"Stephen Dorff, Armin Mueller-Stahl, Morgan Freeman","Drama, Sport",7.1
123,Once Upon a Time in China II,1992,113,Hark Tsui,"Jet Li, Rosamund Kwan, Mok Siu-Chung","Action, Adventure, Biography",7.3
124,American Me,1992,125,Edward James Olmos,"Edward James Olmos, William Forsythe, Sal Lopez","Biography, Crime, Drama",7.1
125,Ladybugs,1992,90,Sidney J. Furie,"Rodney Dangerfield, Jackée Harry, Jonathan Brandis","Comedy, Sport",5.5
126,Rapid Fire,1992,95,Dwight H. Little,"Brandon Lee, Powers Boothe, Nick Mancuso","Action, Crime, Drama",6.3
127,Light Sleeper,1992,103,Paul Schrader,"Willem Dafoe, Susan Sarandon, Dana Delany","Crime, Drama",6.9
128,Sidekicks,1992,101,Aaron Norris,"Chuck Norris, Beau Bridges, Jonathan Brandis","Action, Adventure, Comedy",5.2
129,A Midnight Clear,1992,108,Keith Gordon,"Peter Berg, Kevin Dillon, Arye Gross","Drama, War",7.1
130,Children of the Corn II: The Final Sacrifice,1992,92,David Price,"Terence Knox, Paul Scherrer, Ryan Bollman","Horror, Thriller",4.4
131,We Are Not Angels,1992,98,Srdjan Dragojevic,"Nikola Kojo, Milena Pavlovic, Branka Katic","Comedy, Fantasy, Romance",8.3
132,Knight Moves,1992,116,Carl Schenkel,"Christopher Lambert, Tom Skerritt, Codie Lucas Wilbee","Crime, Drama, Mystery",6.1
133,White Sands,1992,101,Roger Donaldson,"Willem Dafoe, Mary Elizabeth Mastrantonio, Mickey Rourke","Action, Crime, Drama",6.0
134,Dragon Ball Z: The Return of Cooler,1992,45,Daisuke Nishio,"Masako Nozawa, Toshio Furukawa, Mayumi Tanaka","Animation, Action, Fantasy",6.9
135,Critters 4,1992,87,Rupert Harvey,"Don Keith Opper, Terrence Mann, Paul Whitthorne","Horror, Sci-Fi",4.1
136,Khiladi,1992,157,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Akshay Kumar, Ayesha Jhulka, Deepak Tijori","Action, Comedy, Musical",7.1
137,Prelude to a Kiss,1992,105,Norman René,"Meg Ryan, Alec Baldwin, Kathy Bates","Comedy, Fantasy, Romance",5.6
138,Consenting Adults,1992,99,Alan J. Pakula,"Kevin Kline, Mary Elizabeth Mastrantonio, Kevin Spacey","Crime, Drama, Mystery",5.7
139,Raju Ban Gaya Gentleman,1992,152,Aziz Mirza,"Shah Rukh Khan, Juhi Chawla, Nana Patekar","Comedy, Drama, Musical",6.7
140,Thevar Magan,1992,145,Bharathan,"Kamal Haasan, Shivaji Ganesan, Nassar","Action, Drama, Romance",8.7
141,Mo' Money,1992,89,Peter MacDonald,"Damon Wayans, Stacey Dash, Marlon Wayans","Action, Comedy, Crime",5.5
142,Diggstown,1992,98,Michael Ritchie,"James Woods, Louis Gossett Jr., Bruce Dern","Drama, Sport",6.9
143,Dragon Ball Z: Super Android 13!,1992,46,Daisuke Nishio,"Masako Nozawa, Toshio Furukawa, Mayumi Tanaka","Animation, Action, Sci-Fi",7.0
144,Class Act,1992,98,Randall Miller,"Christopher Reid, Christopher Martin, Andre Rosey Brown",Comedy,6.1
145,And Life Goes On,1992,95,Abbas Kiarostami,"Farhad Kheradmand, Pouya Payvar, Behrouz Abedini","Adventure, Drama",7.9
146,Dr. Giggles,1992,95,Manny Coto,"Larry Drake, Holly Marie Combs, Cliff De Young","Comedy, Drama, Horror",5.3
147,Once Upon a Time in China III,1992,125,Hark Tsui,"Jet Li, Rosamund Kwan, Mok Siu-Chung","Action, Adventure, Biography",6.7
148,Deewana,1992,185,Raj Kanwar,"Rishi Kapoor, Divya Bharti, Shah Rukh Khan","Action, Comedy, Drama",6.7
149,Leolo,1992,107,Jean-Claude Lauzon,"Maxime Collin, Ginette Reno, Gilbert Sicotte","Comedy, Drama, Fantasy",7.4
150,Chamatkar,1992,171,Rajiv Mehra,"Naseeruddin Shah, Shah Rukh Khan, Urmila Matondkar","Comedy, Drama, Fantasy",6.5
151,Nemesis,1992,95,Albert Pyun,"Olivier Gruner, Tim Thomerson, Cary-Hiroyuki Tagawa","Action, Drama, Sci-Fi",5.4
152,All Ladies Do It,1992,97,Tinto Brass,"Claudia Koll, Paolo Lanza, Franco Branciaroli","Comedy, Drama",5.2
153,South Central,1992,98,Stephen Milburn Anderson,"Glenn Plummer, Byron Minns, Lexie Bigham","Crime, Drama",6.8
154,The Story of Qiu Ju,1992,100,Yimou Zhang,"Gong Li, Peiqi Liu, Liuchun Yang","Comedy, Drama",7.5
155,The Bohemian Life,1992,103,Aki Kaurismäki,"Matti Pellonpää, Evelyne Didi, André Wilms","Comedy, Drama, Romance",7.6
156,A Tale of Winter,1992,114,Éric Rohmer,"Charlotte Véry, Frédéric van den Driessche, Michel Voletti","Drama, Romance",7.2
157,Mr. Saturday Night,1992,119,Billy Crystal,"Billy Crystal, David Paymer, Julie Warner","Comedy, Drama",5.9
158,Tito and Me,1992,104,Goran Markovic,"Dimitrije Vojnov, Lazar Ristovski, Predrag 'Miki' Manojlovic","Comedy, Drama, Romance",7.9
159,Passion Fish,1992,135,John Sayles,"Mary McDonnell, Alfre Woodard, Angela Bassett",Drama,7.3
160,Dust Devil,1992,87,Richard Stanley,"Robert John Burke, Chelsea Field, Zakes Mokae","Horror, Mystery, Thriller",6.2
161,The Mambo Kings,1992,104,Arne Glimcher,"Armand Assante, Antonio Banderas, Pablo Calogero","Drama, Music",6.4
162,Godzilla and Mothra: The Battle for Earth,1992,100,Takao Okawara,"Tetsuya Bessho, Satomi Kobayashi, Takehiro Murata","Adventure, Fantasy, Sci-Fi",6.1
163,Rebels of the Neon God,1992,106,Tsai Ming-liang,"Wang Yu-wen, Chen Chao-jung, Kang-sheng Lee","Crime, Drama, Romance",7.5
164,City of Joy,1992,132,Roland Joffé,"Patrick Swayze, Pauline Collins, Om Puri","Crime, Drama",6.5
165,Psy,1992,104,Wladyslaw Pasikowski,"Boguslaw Linda, Marek Kondrat, Cezary Pazura","Action, Crime, Drama",7.6
166,Once Upon a Crime...,1992,94,Eugene Levy,"John Candy, Jim Belushi, Cybill Shepherd","Comedy, Crime, Mystery",5.8
167,Bebe's Kids,1992,72,Bruce W. Smith,"Faizon Love, Vanessa Bell Calloway, Robin Harris","Animation, Comedy, Fantasy",5.8
168,Pure Country,1992,112,Christopher Cain,"George Strait, Lesley Ann Warren, Isabel Glasser","Drama, Music, Romance",7.1
169,House of Angels,1992,127,Colin Nutley,"Helena Bergström, Rikard Wolff, Sven Wollter","Comedy, Drama",6.4
170,Maniac Cop 3: Badge of Silence,1992,85,William Lustig,"Robert Davi, Robert Z'Dar, Caitlin Dulany","Action, Horror",5.0
171,Mom and Dad Save the World,1992,88,Greg Beeman,"Teri Garr, Jeffrey Jones, Jon Lovitz","Adventure, Comedy, Family",5.4
172,Tetsuo II: Body Hammer,1992,83,Shin'ya Tsukamoto,"Tomorô Taguchi, Shin'ya Tsukamoto, Nobu Kanaoka","Drama, Fantasy, Horror",6.4
173,Night and the City,1992,105,Irwin Winkler,"Robert De Niro, Jessica Lange, Cliff Gorman","Crime, Drama",5.8
174,Flodder in Amerika!,1992,120,Dick Maas,"Huub Stapel, Nelly Frijda, René van 't Hof","Comedy, Family",5.7
175,Waxwork II: Lost in Time,1992,104,Anthony Hickox,"Zach Galligan, Monika Schnarre, Martin Kemp","Comedy, Fantasy, Horror",5.4
176,Yoddha,1992,149,Sangeeth Sivan,"Mohanlal, Siddharth Lama, Madhoo","Action, Comedy, Drama",8.4
177,Full Contact,1992,99,Ringo Lam,"Chow Yun-Fat, Simon Yam, Ann Bridgewater","Action, Crime, Thriller",7.1
178,Dragon Inn,1992,88,"Raymond Lee, Siu-Tung Ching, Hark Tsui","Tony Ka Fai Leung, Brigitte Lin, Maggie Cheung","Action, Thriller",7.2
179,For a Lost Soldier,1992,92,Roeland Kerbosch,"Maarten Smit, Andrew Kelley, Jeroen Krabbé","Drama, Romance, War",7.5
180,Manufacturing Consent: Noam Chomsky and the Media,1992,167,"Mark Achbar, Peter Wintonick","Noam Chomsky, Mark Achbar, Karin Aguilar-San Juan","Documentary, Biography, War",8.1
181,Swordsman II,1992,112,Siu-Tung Ching,"Jet Li, Brigitte Lin, Michelle Reis","Action, Comedy, Fantasy",7.1
182,Simple Men,1992,105,Hal Hartley,"Robert John Burke, Bill Sage, Martin Donovan","Crime, Drama, Romance",7.1
183,Brain Donors,1992,80,Dennis Dugan,"John Turturro, Bob Nelson, Mel Smith",Comedy,6.9
184,The Public Eye,1992,99,Howard Franklin,"Joe Pesci, Barbara Hershey, Richard Riehle","Crime, Drama, Romance",6.5
185,In the Soup,1992,96,Alexandre Rockwell,"Steve Buscemi, Seymour Cassel, Jennifer Beals","Comedy, Drama",7.1
186,Love Field,1992,105,Jonathan Kaplan,"Michelle Pfeiffer, Dennis Haysbert, Stephanie McFadden",Drama,6.5
187,Gas Food Lodging,1992,101,Allison Anders,"Brooke Adams, Ione Skye, Fairuza Balk","Drama, Romance",6.6
188,Daens,1992,138,Stijn Coninx,"Jan Decleir, Gérard Desarthe, Antje de Boeck","Biography, Drama, History",7.5
189,A Stranger Among Us,1992,110,Sidney Lumet,"Melanie Griffith, Eric Thal, John Pankow","Crime, Drama, Mystery",5.6
190,King of Beggars,1992,101,Gordon Chan,"Stephen Chow, Sharla Cheung, Man-Tat Ng","Action, Comedy, Drama",6.9
191,Royal Tramp,1992,110,Jing Wong,"Stephen Chow, Sharla Cheung, Chingmy Yau","Action, Comedy, Crime",7.1
192,Midori,1992,55,Hiroshi Harada,"Minako Naka, Norihiko Morishita, Keinosuke Okamoto","Animation, Drama, Horror",6.3
193,Brother's Keeper,1992,104,"Joe Berlinger, Bruce Sinofsky","Delbert Ward, Roscoe Ward, Lyman Ward","Documentary, Crime, Mystery",7.5
194,The Dark Side of the Heart,1992,127,Eliseo Subiela,"Darío Grandinetti, Sandra Ballesteros, Nacha Guevara","Comedy, Romance, Drama",7.3
195,The Waterdance,1992,106,"Neal Jimenez, Michael Steinberg","Eric Stoltz, Helen Hunt, Wesley Snipes","Comedy, Drama, Romance",6.8
196,Schtonk,1992,115,Helmut Dietl,"Götz George, Uwe Ochsenknecht, Christiane Hörbiger","Comedy, Crime",7.1
197,The Long Day Closes,1992,85,Terence Davies,"Leigh McCormack, Marjorie Yates, Anthony Watson","Biography, Drama",7.3
198,Straight Talk,1992,91,Barnet Kellman,"Dolly Parton, James Woods, Griffin Dunne","Comedy, Drama, Romance",5.7
199,Live Wire,1992,85,Christian Duguay,"Pierce Brosnan, Ron Silver, Ben Cross","Action, Drama, Thriller",5.6
200,Where the Day Takes You,1992,105,Marc Rocco,"Dermot Mulroney, Robert Knepper, Laura San Giacomo","Crime, Drama, Thriller",6.5
201,The Oak,1992,105,Lucian Pintilie,"Maia Morgenstern, Razvan Vasilescu, Victor Rebengiuc","Comedy, Drama",7.9
202,Cows,1992,96,Julio Medem,"Emma Suárez, Carmelo Gómez, Ana Torrent","Drama, Mystery, Romance",7.1
203,The Living End,1992,81,Gregg Araki,"Mike Dytri, Craig Gilmore, Mark Finch","Comedy, Crime, Drama",6.5
204,Evil Toons,1992,90,Fred Olen Ray,"David Carradine, Arte Johnson, Dick Miller","Animation, Comedy, Fantasy",4.2
205,Tokyo Decadence,1992,112,Ryû Murakami,"Miho Nikaido, Yayoi Kusama, Sayoko Amano",Drama,5.9
206,The Black Bomber,1992,116,Darko Bajic,"Dragan Bjelogrlic, Anica Dobra, Srdjan 'Zika' Todorovic",Drama,7.8
207,The Yellow Mercedes,1992,99,Bay Okan,"Ilyas Salman, Valérie Lemoine, Micky Sébastian","Comedy, Drama",7.8
