ID,Name,Year,Duration,Directors,Actors,Genres,Rating
23,The Nutty Professor,1996,95,Tom Shadyac,"Eddie Murphy, Jada Pinkett Smith, James Coburn","Comedy, Romance, Sci-Fi",5.7
24,Jingle All the Way,1996,89,Brian Levant,"Arnold Schwarzenegger, Sinbad, Phil Hartman","Adventure, Comedy, Family",5.8
25,Eraser,1996,115,Chuck Russell,"Arnold Schwarzenegger, Vanessa Williams, James Caan","Action, Crime, Thriller",6.2
26,101 Dalmatians,1996,103,Stephen Herek,"Glenn Close, Jeff Daniels, Joely Richardson","Adventure, Comedy, Crime",5.8
27,The Craft,1996,101,Andrew Fleming,"Robin Tunney, Fairuza Balk, Neve Campbell","Drama, Fantasy, Horror",6.5
28,The Birdcage,1996,117,Mike Nichols,"Robin Williams, Nathan Lane, Gene Hackman",Comedy,7.2
29,Broken Arrow,1996,108,John Woo,"John Travolta, Christian Slater, Samantha Mathis","Action, Adventure, Thriller",6.1
30,DragonHeart,1996,103,Rob Cohen,"Dennis Quaid, Sean Connery, Dina Meyer","Action, Adventure, Fantasy",6.4
31,The People vs. Larry Flynt,1996,130,Milos Forman,"Woody Harrelson, Courtney Love, Edward Norton","Biography, Drama",7.3
32,Sling Blade,1996,135,Billy Bob Thornton,"Billy Bob Thornton, Dwight Yoakam, J.T. Walsh",Drama,8.0
33,The Frighteners,1996,110,Peter Jackson,"Michael J. Fox, Trini Alvarado, Peter Dobson","Comedy, Drama, Fantasy",7.1
34,Kingpin,1996,114,"Bobby Farrelly, Peter Farrelly","Woody Harrelson, Randy Quaid, Bill Murray","Comedy, Sport",6.9
35,Swingers,1996,96,Doug Liman,"Vince Vaughn, Heather Graham, Jon Favreau","Comedy, Drama",7.2
36,The Long Kiss Goodnight,1996,121,Renny Harlin,"Geena Davis, Samuel L. Jackson, Yvonne Zima","Action, Crime, Drama",6.8
37,Phenomenon,1996,123,Jon Turteltaub,"John Travolta, Kyra Sedgwick, Forest Whitaker","Drama, Fantasy, Romance",6.4
38,Bottle Rocket,1996,91,Wes Anderson,"Luke Wilson, Owen Wilson, Ned Dowd","Comedy, Crime, Drama",6.9
39,Escape from L.A.,1996,101,John Carpenter,"Kurt Russell, Steve Buscemi, Stacy Keach","Action, Adventure, Sci-Fi",5.7
40,Daylight,1996,114,Rob Cohen,"Sylvester Stallone, Amy Brenneman, Viggo Mortensen","Action, Adventure, Drama",6.0
41,James and the Giant Peach,1996,79,Henry Selick,"Paul Terry, Joanna Lumley, Pete Postlethwaite","Animation, Adventure, Family",6.7
42,That Thing You Do!,1996,108,Tom Hanks,"Tom Hanks, Liv Tyler, Charlize Theron","Comedy, Drama, Music",7.0
43,Breaking the Waves,1996,153,Lars von Trier,"Emily Watson, Stellan Skarsgård, Katrin Cartlidge",Drama,7.8
44,The Bandit,1996,128,Yavuz Turgul,"Sener Sen, Ugur Yücel, Sermin Hürmeriç","Crime, Drama",8.1
45,Crash,1996,100,David Cronenberg,"James Spader, Holly Hunter, Elias Koteas",Drama,6.4
46,The Ghost and the Darkness,1996,110,Stephen Hopkins,"Michael Douglas, Val Kilmer, Tom Wilkinson","Adventure, Drama, Thriller",6.8
47,Jack,1996,113,Francis Ford Coppola,"Robin Williams, Diane Lane, Brian Kerwin","Comedy, Drama, Fantasy",5.8
48,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,89,Paris Barclay,"Shawn Wayans, Marlon Wayans, Keenen Ivory Wayans","Comedy, Crime",6.5
49,Bound,1996,109,"Lana Wachowski, Lilly Wachowski","Jennifer Tilly, Gina Gershon, Joe Pantoliano","Crime, Thriller",7.3
50,Executive Decision,1996,133,Stuart Baird,"Kurt Russell, Halle Berry, Steven Seagal","Action, Adventure, Thriller",6.5
51,Last Man Standing,1996,101,Walter Hill,"Bruce Willis, Bruce Dern, William Sanderson","Action, Crime, Drama",6.4
52,Courage Under Fire,1996,116,Edward Zwick,"Denzel Washington, Meg Ryan, Lou Diamond Phillips","Action, Drama, Mystery",6.6
53,Beavis and Butt-Head Do America,1996,81,"Geoffrey Johnson, Mike Judge, Mike de Seve","Mike Judge, Bruce Willis, Demi Moore","Animation, Adventure, Comedy",6.8
54,Fear,1996,97,James Foley,"Mark Wahlberg, Reese Witherspoon, William Petersen","Drama, Thriller",6.2
55,Chain Reaction,1996,107,Andrew Davis,"Keanu Reeves, Morgan Freeman, Rachel Weisz","Action, Drama, Sci-Fi",5.7
56,Shine,1996,105,Scott Hicks,"Geoffrey Rush, Armin Mueller-Stahl, Justin Braine","Biography, Drama, Music",7.6
57,Hard Eight,1996,101,Paul Thomas Anderson,"Philip Baker Hall, John C. Reilly, Gwyneth Paltrow","Crime, Drama",7.1
58,The First Wives Club,1996,103,Hugh Wilson,"Goldie Hawn, Bette Midler, Diane Keaton",Comedy,6.5
59,Tin Cup,1996,135,Ron Shelton,"Kevin Costner, Rene Russo, Don Johnson","Comedy, Drama, Romance",6.4
60,The Fan,1996,116,Tony Scott,"Robert De Niro, Wesley Snipes, Ellen Barkin","Action, Drama, Sport",5.9
61,Striptease,1996,115,Andrew Bergman,"Demi Moore, Burt Reynolds, Armand Assante","Comedy, Crime, Drama",4.6
62,Secrets & Lies,1996,136,Mike Leigh,"Timothy Spall, Brenda Blethyn, Phyllis Logan","Comedy, Drama",8.0
63,One Fine Day,1996,108,Michael Hoffman,"Michelle Pfeiffer, George Clooney, Mae Whitman","Comedy, Drama, Romance",6.5
64,Pusher,1996,110,Nicolas Winding Refn,"Kim Bodnia, Zlatko Buric, Laura Drasbæk","Crime, Thriller",7.3
65,Michael,1996,105,Nora Ephron,"John Travolta, Andie MacDowell, William Hurt","Comedy, Drama, Fantasy",5.7
66,Black Sheep,1996,87,Penelope Spheeris,"Chris Farley, David Spade, Tim Matheson",Comedy,6.2
67,Thesis,1996,125,Alejandro Amenábar,"Ana Torrent, Fele Martínez, Eduardo Noriega","Crime, Horror, Mystery",7.4
68,Emma,1996,120,Douglas McGrath,"Gwyneth Paltrow, James Cosmo, Greta Scacchi","Comedy, Drama, Romance",6.6
69,Spy Hard,1996,81,Rick Friedberg,"Leslie Nielsen, Nicollette Sheridan, Charles Durning","Action, Comedy",5.3
70,The Crucible,1996,124,Nicholas Hytner,"Daniel Day-Lewis, Winona Ryder, Paul Scofield","Drama, History",6.8
71,Bulletproof,1996,84,Ernest R. Dickerson,"Damon Wayans, Adam Sandler, James Caan","Action, Comedy, Crime",5.8
72,Hamlet,1996,242,Kenneth Branagh,"Kenneth Branagh, Julie Christie, Derek Jacobi",Drama,7.7
73,Everyone Says I Love You,1996,101,Woody Allen,"Woody Allen, Goldie Hawn, Julia Roberts","Comedy, Musical, Romance",6.7
74,The Arrival,1996,115,David Twohy,"Charlie Sheen, Lindsay Crouse, Richard Schiff","Mystery, Sci-Fi, Thriller",6.2
75,Evita,1996,135,Alan Parker,"Madonna, Jonathan Pryce, Antonio Banderas","Biography, Drama, History",6.3
76,The Island of Dr. Moreau,1996,96,"John Frankenheimer, Richard Stanley","David Thewlis, Marlon Brando, Val Kilmer","Horror, Sci-Fi, Thriller",4.6
77,The Phantom,1996,100,Simon Wincer,"Billy Zane, Kristy Swanson, Treat Williams","Action, Adventure, Comedy",5.1
78,Multiplicity,1996,117,Harold Ramis,"Michael Keaton, Andie MacDowell, Zack Duhame","Comedy, Romance, Sci-Fi",6.1
79,Beautiful Girls,1996,112,Ted Demme,"Matt Dillon, Timothy Hutton, Noah Emmerich","Comedy, Drama, Romance",7.1
80,Thinner,1996,93,Tom Holland,"Robert John Burke, Joe Mantegna, Lucinda Jenney","Fantasy, Horror",5.8
81,Michael Collins,1996,133,Neil Jordan,"Liam Neeson, Aidan Quinn, Julia Roberts","Biography, Drama, History",7.1
82,Lone Star,1996,135,John Sayles,"Chris Cooper, Elizabeth Peña, Stephen Mendillo","Drama, Mystery, Western",7.4
83,Freeway,1996,104,Matthew Bright,"Reese Witherspoon, Kiefer Sutherland, Bokeem Woodbine","Crime, Drama, Thriller",6.8
84,Barb Wire,1996,98,David Hogan,"Pamela Anderson, Amir AboulEla, Adriana Alexander","Action, Sci-Fi",3.6
85,Waiting for Guffman,1996,84,Christopher Guest,"Christopher Guest, Fred Willard, Catherine O'Hara",Comedy,7.4
86,Stealing Beauty,1996,118,Bernardo Bertolucci,"Jeremy Irons, Liv Tyler, Carlo Cecchi","Drama, Mystery, Romance",6.5
87,Marvin's Room,1996,98,Jerry Zaks,"Meryl Streep, Leonardo DiCaprio, Diane Keaton",Drama,6.7
88,Bio-Dome,1996,88,Jason Bloom,"Pauly Shore, Stephen Baldwin, William Atherton",Comedy,4.4
89,The Truth About Cats & Dogs,1996,97,Michael Lehmann,"Uma Thurman, Janeane Garofalo, Ben Chaplin","Comedy, Romance",6.3
90,D3: The Mighty Ducks,1996,104,Robert Lieberman,"Emilio Estevez, Jeffrey Nordling, David Selby","Action, Comedy, Drama",5.5
91,The Quest,1996,95,Jean-Claude Van Damme,"Jean-Claude Van Damme, Roger Moore, James Remar","Action, Adventure, Drama",5.6
92,Down Periscope,1996,92,David S. Ward,"Kelsey Grammer, Lauren Holly, Rob Schneider",Comedy,6.2
93,Fly Away Home,1996,107,Carroll Ballard,"Jeff Daniels, Anna Paquin, Dana Delany","Adventure, Drama, Family",6.9
94,Muppet Treasure Island,1996,99,Brian Henson,"Tim Curry, Billy Connolly, Jennifer Saunders","Action, Adventure, Comedy",6.9
95,Beautiful Thing,1996,90,Hettie Macdonald,"Glen Berry, Linda Henry, Scott Neal","Comedy, Drama, Romance",7.6
96,White Squall,1996,129,Ridley Scott,"Jeff Bridges, Caroline Goodall, John Savage","Adventure, Drama",6.6
97,Kazaam,1996,93,Paul Michael Glaser,"Shaquille O'Neal, Francis Capra, Ally Walker","Comedy, Family, Fantasy",3.1
98,Hellraiser: Bloodline,1996,85,Kevin Yagher,"Bruce Ramsay, Valentina Vargas, Doug Bradley","Horror, Sci-Fi",5.1
99,Maximum Risk,1996,101,Ringo Lam,"Jean-Claude Van Damme, Natasha Henstridge, Jean-Hugues Anglade","Action, Crime, Thriller",5.6
100,Sgt. Bilko,1996,94,Jonathan Lynn,"Steve Martin, Dan Aykroyd, Phil Hartman",Comedy,5.8
101,The Mirror Has Two Faces,1996,126,Barbra Streisand,"Barbra Streisand, Jeff Bridges, Lauren Bacall","Comedy, Drama, Romance",6.6
102,Big Night,1996,109,"Campbell Scott, Stanley Tucci","Tony Shalhoub, Stanley Tucci, Marc Anthony","Drama, Romance",7.3
103,First Strike,1996,107,Stanley Tong,"Jackie Chan, Jackson Lou, Annie Wu","Action, Adventure, Comedy",6.6
104,City Hall,1996,111,Harold Becker,"Al Pacino, John Cusack, Bridget Fonda","Crime, Drama, Mystery",6.2
105,Basquiat,1996,107,Julian Schnabel,"Jeffrey Wright, Michael Wincott, Benicio Del Toro","Biography, Drama",6.9
106,The Crow: City of Angels,1996,84,Tim Pope,"Vincent Perez, Mia Kirshner, Richard Brooks","Action, Crime, Fantasy",4.6
107,2 Days in the Valley,1996,104,John Herzfeld,"Teri Hatcher, Jeff Daniels, Danny Aiello","Comedy, Crime, Thriller",6.5
108,The Glimmer Man,1996,91,John Gray,"Steven Seagal, Keenen Ivory Wayans, Bob Gunton","Action, Comedy, Crime",5.4
109,Brassed Off,1996,108,Mark Herman,"Pete Postlethwaite, Tara Fitzgerald, Ewan McGregor","Comedy, Drama, Music",7.2
110,Extreme Measures,1996,118,Michael Apted,"Hugh Grant, Gene Hackman, Sarah Jessica Parker","Crime, Drama, Mystery",6.2
111,Eye for an Eye,1996,101,John Schlesinger,"Sally Field, Kiefer Sutherland, Ed Harris","Crime, Drama, Thriller",6.2
112,The Juror,1996,118,Brian Gibson,"Demi Moore, Alec Baldwin, Joseph Gordon-Levitt","Crime, Drama, Thriller",5.7
113,Flirting with Disaster,1996,92,David O. Russell,"Ben Stiller, Patricia Arquette, Téa Leoni",Comedy,6.7
114,Mulholland Falls,1996,107,Lee Tamahori,"Nick Nolte, Melanie Griffith, Jennifer Connelly","Crime, Drama, Mystery",6.3
115,When We Were Kings,1996,88,Leon Gast,"Muhammad Ali, George Foreman, Don King","Documentary, Sport",7.9
116,Set It Off,1996,123,F. Gary Gray,"Jada Pinkett Smith, Queen Latifah, Vivica A. Fox","Action, Crime, Drama",6.9
117,Mystery Science Theater 3000: The Movie,1996,73,Jim Mallon,"Trace Beaulieu, Michael J. Nelson, Jim Mallon","Comedy, Drama, Fantasy",7.1
118,She's the One,1996,96,Edward Burns,"Edward Burns, Jennifer Aniston, John Mahoney","Comedy, Drama, Romance",6.0
119,Paradise Lost: The Child Murders at Robin Hood Hills,1996,150,"Joe Berlinger, Bruce Sinofsky","Tony Brooks, Diana Davis, Terry Wood","Documentary, Crime",8.2
120,"Pretty Village, Pretty Flame",1996,115,Srdjan Dragojevic,"Dragan Bjelogrlic, Nikola Kojo, Dragan Maksimovic","Drama, History, War",8.6
121,Trees Lounge,1996,95,Steve Buscemi,"Steve Buscemi, Carol Kane, Mark Boone Junior","Comedy, Drama",7.1
122,The Substitute,1996,114,Robert Mandel,"Tom Berenger, Raymond Cruz, William Forsythe","Action, Crime, Drama",6.1
123,Homeward Bound II: Lost in San Francisco,1996,88,David R. Ellis,"Michael J. Fox, Sally Field, Ralph Waite","Adventure, Comedy, Family",5.9
124,The Chamber,1996,113,James Foley,"Chris O'Donnell, Gene Hackman, Faye Dunaway","Crime, Drama, Thriller",6.0
125,Kolya,1996,111,Jan Sverák,"Zdenek Sverák, Andrey Khalimon, Libuse Safránková","Comedy, Drama, Music",7.7
126,The Apartment,1996,116,Gilles Mimouni,"Romane Bohringer, Vincent Cassel, Jean-Philippe Écoffey","Drama, Mystery, Romance",7.3
127,Bordello of Blood,1996,87,Gilbert Adler,"Dennis Miller, Erika Eleniak, Angie Everhart","Comedy, Fantasy, Horror",5.4
128,My Fellow Americans,1996,101,Peter Segal,"Jack Lemmon, James Garner, Dan Aykroyd","Adventure, Comedy",6.5
129,Mary Reilly,1996,108,Stephen Frears,"Julia Roberts, John Malkovich, George Cole","Drama, Horror, Romance",5.8
130,Diabolique,1996,107,Jeremiah S. Chechik,"Sharon Stone, Isabelle Adjani, Chazz Palminteri","Drama, Horror, Mystery",5.5
131,Up Close & Personal,1996,124,Jon Avnet,"Robert Redford, Michelle Pfeiffer, Stockard Channing","Drama, Romance",6.1
132,Indian,1996,185,S. Shankar,"Kamal Haasan, Sukanya, Manisha Koirala","Action, Drama, Musical",8.1
133,Joe's Apartment,1996,80,John Payson,"Jerry O'Connell, Megan Ward, Billy West","Comedy, Fantasy, Musical",5.5
134,High School High,1996,86,Hart Bochner,"Jon Lovitz, Tia Carrere, Louise Fletcher","Comedy, Crime, Romance",5.6
135,The Preacher's Wife,1996,123,Penny Marshall,"Denzel Washington, Whitney Houston, Courtney B. Vance","Comedy, Drama, Fantasy",5.7
136,Dunston Checks In,1996,88,Ken Kwapis,"Jason Alexander, Faye Dunaway, Eric Lloyd","Adventure, Comedy, Family",5.4
137,The Portrait of a Lady,1996,144,Jane Campion,"Nicole Kidman, John Malkovich, Barbara Hershey","Drama, Romance",6.2
138,Black Mask,1996,99,Daniel Lee,"Jet Li, Ching-Wan Lau, Karen Mok","Action, Adventure, Comedy",6.0
139,Ghosts of Mississippi,1996,130,Rob Reiner,"Alec Baldwin, James Woods, Whoopi Goldberg","Drama, History",6.7
140,A Very Brady Sequel,1996,90,Arlene Sanford,"Shelley Long, Gary Cole, Tim Matheson",Comedy,5.9
141,Shall We Dance?,1996,136,Masayuki Suô,"Kôji Yakusho, Tamiyo Kusakari, Naoto Takenaka","Comedy, Drama, Music",7.7
142,Flipper,1996,95,Alan Shapiro,"Paul Hogan, Elijah Wood, Jonathan Banks","Adventure, Crime, Drama",5.3
143,First Kid,1996,101,David Mickey Evans,"Sinbad, Brock Pierce, Blake Boyd","Comedy, Family",5.3
144,Microcosmos,1996,80,"Claude Nuridsany, Marie Pérennou","Kristin Scott Thomas, Jacques Perrin",Documentary,7.9
145,Harriet the Spy,1996,100,Bronwen Hughes,"Michelle Trachtenberg, Rosie O'Donnell, Gregory Smith","Comedy, Drama, Family",6.0
146,Feeling Minnesota,1996,99,Steven Baigelman,"Keanu Reeves, Vincent D'Onofrio, Cameron Diaz","Comedy, Crime, Drama",5.4
147,The Pallbearer,1996,98,Matt Reeves,"David Schwimmer, Gwyneth Paltrow, Michael Rapaport","Comedy, Romance",5.0
148,Somersault in a Coffin,1996,76,Dervis Zaim,"Ahmet Ugurlu, Tuncel Kurtiz, Aysen Aydemir",Drama,7.6
149,Eddie,1996,100,Steve Rash,"Whoopi Goldberg, Frank Langella, Dennis Farina","Comedy, Sport",5.2
150,Kama Sutra: A Tale of Love,1996,114,Mira Nair,"Naveen Andrews, Sarita Choudhury, Indira Varma","Crime, Drama, History",6.0
151,Jude,1996,123,Michael Winterbottom,"Christopher Eccleston, Kate Winslet, Liam Cunningham","Drama, Romance",6.9
152,SubUrbia,1996,121,Richard Linklater,"Giovanni Ribisi, Steve Zahn, Jayce Bartok","Comedy, Drama",6.7
153,Blood and Wine,1996,101,Bob Rafelson,"Jack Nicholson, Michael Caine, Stephen Dorff","Crime, Drama, Thriller",6.0
154,The Dentist,1996,92,Brian Yuzna,"Corbin Bernsen, Linda Hoffman, Michael Stadvec","Horror, Thriller",5.4
155,A Summer's Tale,1996,113,Éric Rohmer,"Melvil Poupaud, Amanda Langlet, Gwenaëlle Simon","Comedy, Drama, Romance",7.6
156,The Great White Hype,1996,91,Reginald Hudlin,"Samuel L. Jackson, Jeff Goldblum, Damon Wayans","Comedy, Sport",5.5
157,Before and After,1996,108,Barbet Schroeder,"Meryl Streep, Liam Neeson, Edward Furlong","Crime, Drama, Mystery",6.1
158,Celtic Pride,1996,91,Tom DeCerchio,"Damon Wayans, Daniel Stern, Dan Aykroyd","Comedy, Sport",5.3
159,Jane Eyre,1996,112,Franco Zeffirelli,"William Hurt, Charlotte Gainsbourg, Anna Paquin","Drama, Romance",6.8
160,The Eighth Day,1996,118,Jaco Van Dormael,"Daniel Auteuil, Pascal Duquenne, Miou-Miou","Comedy, Drama",7.5
161,The God of Cookery,1996,95,"Stephen Chow, Lik-Chi Lee","Stephen Chow, Karen Mok, Vincent Kok","Action, Comedy, Fantasy",7.2
162,Irma Vep,1996,99,Olivier Assayas,"Maggie Cheung, Jean-Pierre Léaud, Nathalie Richard","Comedy, Drama",7.0
163,Fled,1996,98,Kevin Hooks,"Laurence Fishburne, Stephen Baldwin, Will Patton","Action, Adventure, Comedy",5.4
164,Foxfire,1996,102,Annette Haywood-Carter,"Hedy Burress, Angelina Jolie, Jenny Lewis","Drama, Romance",6.1
165,Drifting Clouds,1996,95,Aki Kaurismäki,"Kati Outinen, Kari Väänänen, Elina Salo","Comedy, Drama",7.6
166,The Hunters,1996,113,Kjell Sundvall,"Rolf Lassgård, Lennart Jähkel, Jarmo Mäkinen","Crime, Thriller",7.0
167,Santa with Muscles,1996,97,John Murlowski,"Hulk Hogan, Don Stark, Robin Curtis",Comedy,2.6
168,The Funeral,1996,99,Abel Ferrara,"Christopher Walken, Chris Penn, Annabella Sciorra","Crime, Drama",6.6
169,Kids in the Hall: Brain Candy,1996,89,Kelly Makin,"Dave Foley, Bruce McCulloch, Kevin McDonald",Comedy,6.9
170,The Stendhal Syndrome,1996,113,Dario Argento,"Asia Argento, Thomas Kretschmann, Marco Leonardi","Horror, Mystery, Thriller",6.0
171,House Arrest,1996,108,Harry Winer,"Jamie Lee Curtis, Kevin Pollak, Kyle Howard","Comedy, Family",5.8
172,Citizen Ruth,1996,106,Alexander Payne,"Laura Dern, Swoosie Kurtz, Mary Kay Place","Comedy, Drama",7.0
173,The Associate,1996,114,Donald Petrie,"Whoopi Goldberg, Dianne Wiest, Eli Wallach",Comedy,6.2
174,In Love and War,1996,113,Richard Attenborough,"Sandra Bullock, Chris O'Donnell, Mackenzie Astin","Biography, Drama, Romance",5.9
175,Space Truckers,1996,95,Stuart Gordon,"Tim Loane, Ian Beattie, Olwen Fouéré","Adventure, Comedy, Sci-Fi",5.4
176,Bullet,1996,96,Julien Temple,"Mickey Rourke, Frank Senger, Adrien Brody","Action, Crime, Drama",6.4
177,Night Falls on Manhattan,1996,113,Sidney Lumet,"Andy Garcia, Richard Dreyfuss, Lena Olin","Crime, Drama, Mystery",6.6
178,Bad Moon,1996,80,Eric Red,"Mariel Hemingway, Michael Paré, Mason Gamble","Horror, Thriller",5.8
179,Ed,1996,94,Bill Couturié,"Matt LeBlanc, Jayne Brook, Gene Ross","Comedy, Family, Sport",2.8
180,Bed of Roses,1996,87,Michael Goldenberg,"Christian Slater, Mary Stuart Masterson, Pamela Adlon","Drama, Romance",6.1
181,Mrs. Winterbourne,1996,105,Richard Benjamin,"Shirley MacLaine, Ricki Lake, Brendan Fraser","Comedy, Drama, Romance",6.2
182,Raja Hindustani,1996,177,Dharmesh Darshan,"Aamir Khan, Karisma Kapoor, Suresh Oberoi","Action, Comedy, Drama",6.1
183,Albino Alligator,1996,94,Kevin Spacey,"Matt Dillon, Faye Dunaway, Gary Sinise","Crime, Drama, Thriller",6.1
184,The Promise,1996,90,"Jean-Pierre Dardenne, Luc Dardenne","Jérémie Renier, Olivier Gourmet, Assita Ouedraogo",Drama,7.7
185,Looking for Richard,1996,111,Al Pacino,"Al Pacino, Alec Baldwin, Kevin Spacey","Documentary, Drama",7.3
186,Head Above Water,1996,92,Jim Wilson,"Harvey Keitel, Cameron Diaz, Craig Sheffer","Comedy, Thriller",6.0
187,Comrades: Almost a Love Story,1996,118,Peter Ho-Sun Chan,"Maggie Cheung, Leon Lai, Eric Tsang","Drama, Romance",8.1
188,Ridicule,1996,102,Patrice Leconte,"Charles Berling, Jean Rochefort, Fanny Ardant","Comedy, Drama, History",7.3
189,The Trigger Effect,1996,94,David Koepp,"Kyle MacLachlan, Elisabeth Shue, Dermot Mulroney","Drama, Thriller",5.7
190,Larger Than Life,1996,93,Howard Franklin,"Bill Murray, Matthew McConaughey, Jerry Adler","Comedy, Family",5.6
191,The Daytrippers,1996,87,Greg Mottola,"Hope Davis, Stanley Tucci, Parker Posey","Comedy, Drama",7.0
192,Surviving Picasso,1996,125,James Ivory,"Anthony Hopkins, Natascha McElhone, Julianne Moore","Biography, Drama, Romance",6.3
193,The Spitfire Grill,1996,117,Lee David Zlotoff,"Alison Elliott, Ellen Burstyn, Marcia Gay Harden",Drama,7.0
194,The Stupids,1996,94,John Landis,"Tom Arnold, Jessica Lundy, Bug Hall","Adventure, Comedy",4.3
195,Poove Unakkaga,1996,150,Vikraman,"Joseph Vijay, Sangeetha, Anju Aravind","Comedy, Drama, Romance",8.6
196,I Shot Andy Warhol,1996,103,Mary Harron,"Lili Taylor, Jared Harris, Martha Plimpton","Biography, Drama",6.6
197,Bogus,1996,110,Norman Jewison,"Whoopi Goldberg, Gérard Depardieu, Haley Joel Osment","Comedy, Family, Fantasy",5.4
198,Mother,1996,104,Albert Brooks,"Albert Brooks, Debbie Reynolds, Paul Collins","Comedy, Drama",6.9
199,Tromeo and Juliet,1996,107,Lloyd Kaufman,"Jane Jensen, Will Keenan, Valentine Miele","Comedy, Romance",6.0
200,Kids Return,1996,107,Takeshi Kitano,"Ken Kaneko, Masanobu Andô, Leo Morimoto","Crime, Drama, Sport",7.4
201,All Dogs Go to Heaven 2,1996,82,"Larry Leker, Paul Sabella","Charlie Sheen, Sheena Easton, Dom DeLuise","Animation, Adventure, Family",5.5
202,Girl 6,1996,108,Spike Lee,"Theresa Randle, Isaiah Washington, Spike Lee","Comedy, Drama",5.3
203,Twelfth Night,1996,134,Trevor Nunn,"Helena Bonham Carter, Richard E. Grant, Imogen Stubbs","Comedy, Drama, Romance",7.1
204,Two If by Sea,1996,96,Bill Bennett,"Sandra Bullock, Denis Leary, Stephen Dillane","Comedy, Crime, Romance",5.3
205,Fire,1996,104,Deepa Mehta,"Shabana Azmi, Nandita Das, Karishma Jhalani","Crime, Drama, Romance",7.1
206,The Adventures of Pinocchio,1996,96,Steve Barron,"Martin Landau, Jonathan Taylor Thomas, Geneviève Bujold","Adventure, Drama, Family",5.2
207,Khiladiyon Ka Khiladi,1996,162,Umesh Mehra,"Akshay Kumar, Rekha, Raveena Tandon","Action, Crime, Drama",6.0
208,Box of Moonlight,1996,112,Tom DiCillo,"John Turturro, Sam Rockwell, Catherine Keener","Comedy, Drama",7.1
209,Get on the Bus,1996,120,Spike Lee,"Ossie Davis, Charles S. Dutton, Andre Braugher","Adventure, Drama, History",6.9
210,Schizopolis,1996,96,Steven Soderbergh,"Steven Soderbergh, Scott Allen, Betsy Brantley","Comedy, Fantasy, Mystery",6.7
211,Unforgettable,1996,117,John Dahl,"Ray Liotta, Linda Fiorentino, Peter Coyote","Drama, Mystery, Sci-Fi",6.0
