ID,Name,Year,Duration,Directors,Actors,Genres,Rating
146,The Quiet American,2002,101.0,Phillip Noyce,"Michael Caine, Brendan Fraser, Do Thi Hai Yen","Drama, Romance, Thriller",7.0
147,Rollerball,2002,98.0,John McTiernan,"Chris Klein, Jean Reno, LL Cool J","Action, Sci-Fi, Sport",3.1
148,D-Tox,2002,96.0,Jim Gillespie,"Sylvester Stallone, Charles S. Dutton, Polly Walker","Crime, Thriller",5.3
149,Snow Dogs,2002,99.0,Brian Levant,"Cuba Gooding Jr., James Coburn, Sisqó","Adventure, Comedy, Family",5.2
150,The Magdalene Sisters,2002,114.0,Peter Mullan,"Eileen Walsh, Dorothy Duffy, Nora-Jane Noone",Drama,7.7
151,Hollywood Ending,2002,112.0,Woody Allen,"Woody Allen, Téa Leoni, Bob Dorian","Comedy, Romance",6.5
152,The Master of Disguise,2002,80.0,Perry Andelin Blake,"Dana Carvey, Jennifer Esposito, Harold Gould","Adventure, Comedy, Family",3.4
153,The Man Without a Past,2002,97.0,Aki Kaurismäki,"Markku Peltola, Kati Outinen, Annikki Tähti","Comedy, Drama, Romance",7.6
154,The Adventures of Pluto Nash,2002,95.0,Ron Underwood,"Eddie Murphy, Jay Mohr, Randy Quaid","Action, Comedy, Sci-Fi",3.9
155,City by the Sea,2002,108.0,Michael Caton-Jones,"Robert De Niro, James Franco, Frances McDormand","Crime, Drama, Mystery",6.1
156,Eight Crazy Nights,2002,76.0,Seth Kearsley,"Adam Sandler, Rob Schneider, Jackie Sandler","Animation, Comedy, Musical",5.3
157,Heaven,2002,97.0,Tom Tykwer,"Cate Blanchett, Giovanni Ribisi, Remo Girone","Crime, Drama, Romance",6.9
158,Trapped,2002,106.0,Luis Mandoki,"Kevin Bacon, Charlize Theron, Courtney Love","Action, Crime, Drama",6.1
159,The Twilight Samurai,2002,129.0,Yôji Yamada,"Hiroyuki Sanada, Rie Miyazawa, Nenji Kobayashi","Drama, Romance",8.1
160,Bloody Sunday,2002,111.0,Paul Greengrass,"James Nesbitt, Tim Pigott-Smith, Nicholas Farrell","Drama, History, War",7.6
161,Tuck Everlasting,2002,90.0,Jay Russell,"Alexis Bledel, Jonathan Jackson, Sissy Spacek","Drama, Family, Fantasy",6.6
162,The Importance of Being Earnest,2002,97.0,Oliver Parker,"Rupert Everett, Colin Firth, Frances O'Connor","Comedy, Drama, Romance",6.8
163,Below,2002,105.0,David Twohy,"Bruce Greenwood, David Crow, Matthew Davis","Action, Horror, Mystery",6.1
164,Dark Blue,2002,118.0,Ron Shelton,"Kurt Russell, Ving Rhames, Scott Speedman","Crime, Drama, Thriller",6.6
165,Distant,2002,110.0,Nuri Bilge Ceylan,"Muzaffer Özdemir, Mehmet Emin Toprak, Zuhal Gencer","Comedy, Drama",7.5
166,Like Mike,2002,99.0,John Schultz,"Shad Moss, Jonathan Lipnicki, Morris Chestnut","Comedy, Family, Fantasy",5.4
167,Feardotcom,2002,101.0,William Malone,"Stephen Dorff, Natascha McElhone, Stephen Rea","Crime, Horror, Thriller",3.4
168,Return to Never Land,2002,72.0,"Robin Budd, Donovan Cook","Blayne Weaver, Harriet Owen, Corey Burton","Animation, Adventure, Family",5.8
169,Russian Ark,2002,99.0,Aleksandr Sokurov,"Sergey Dreyden, Mariya Kuznetsova, Leonid Mozgovoy","Drama, Fantasy, History",7.2
170,Big Trouble,2002,85.0,Barry Sonnenfeld,"Tim Allen, Rene Russo, Stanley Tucci","Comedy, Crime, Thriller",6.4
171,Swimfan,2002,85.0,John Polson,"Jesse Bradford, Erika Christensen, Shiri Appleby","Drama, Thriller",5.1
172,Ballistic: Ecks vs. Sever,2002,91.0,Wych Kaosayananda,"Antonio Banderas, Lucy Liu, Talisa Soto","Action, Crime, Mystery",3.7
173,Divine Secrets of the Ya-Ya Sisterhood,2002,116.0,Callie Khouri,"Sandra Bullock, Ellen Burstyn, Fionnula Flanagan",Drama,6.1
174,Darkness,2002,88.0,Jaume Balagueró,"Anna Paquin, Lena Olin, Iain Glen",Horror,5.4
175,Gerry,2002,103.0,Gus Van Sant,"Casey Affleck, Matt Damon","Adventure, Drama, Mystery",6.0
176,Killing Me Softly,2002,100.0,Kaige Chen,"Heather Graham, Joseph Fiennes, Natascha McElhone","Drama, Mystery, Romance",5.4
177,Ripley's Game,2002,110.0,Liliana Cavani,"John Malkovich, Dougray Scott, Lena Headey","Crime, Drama, Mystery",6.6
178,"He Loves Me, He Loves Me Not",2002,92.0,Laetitia Colombani,"Audrey Tautou, Samuel Le Bihan, Isabelle Carré","Romance, Thriller",7.1
179,Serving Sara,2002,99.0,Reginald Hudlin,"Matthew Perry, Elizabeth Hurley, Bruce Campbell","Comedy, Romance",5.3
180,Swept Away,2002,89.0,Guy Ritchie,"Madonna, Adriano Giannini, Bruce Greenwood","Comedy, Romance",3.6
181,The Emperor's Club,2002,109.0,Michael Hoffman,"Kevin Kline, Emile Hirsch, Joel Gretsch",Drama,6.9
182,Roger Dodger,2002,106.0,Dylan Kidd,"Campbell Scott, Jesse Eisenberg, Isabella Rossellini","Comedy, Drama",6.8
183,Laurel Canyon,2002,103.0,Lisa Cholodenko,"Frances McDormand, Alessandro Nivola, Christian Bale",Drama,6.4
184,The Legend of Bhagat Singh,2002,155.0,Rajkumar Santoshi,"Ajay Devgn, Sushant Singh, D. Santosh","Biography, Drama, History",8.1
185,The Banger Sisters,2002,98.0,Bob Dolman,"Susan Sarandon, Goldie Hawn, Geoffrey Rush","Comedy, Drama",5.7
186,Dolls,2002,114.0,Takeshi Kitano,"Miho Kanno, Hidetoshi Nishijima, Tatsuya Mihashi","Drama, Romance",7.5
187,Half Past Dead,2002,98.0,Don Michael Paul,"Morris Chestnut, Steven Seagal, Matt Battaglia","Action, Crime, Thriller",4.6
188,Company,2002,142.0,Ram Gopal Varma,"Ajay Devgn, Mohanlal, Manisha Koirala","Action, Crime, Drama",7.9
189,Sorority Boys,2002,93.0,Wallace Wolodarsky,"Barry Watson, Harland Williams, Michael Rosenbaum",Comedy,5.5
190,Sweet Sixteen,2002,106.0,Ken Loach,"Martin Compston, Michelle Coulter, Annmarie Fulton","Crime, Drama",7.4
191,All About the Benjamins,2002,95.0,Kevin Bray,"Ice Cube, Mike Epps, Tommy Flanagan","Action, Comedy, Crime",5.8
192,Welcome to Collinwood,2002,86.0,"Anthony Russo, Joe Russo","George Clooney, Sam Rockwell, William H. Macy","Comedy, Crime",6.3
193,Mondays in the Sun,2002,113.0,Fernando León de Aranoa,"Javier Bardem, Luis Tosar, José Ángel Egido","Comedy, Drama",7.5
194,The Guru,2002,94.0,Daisy von Scherler Mayer,"Jimi Mistry, Heather Graham, Marisa Tomei","Comedy, Music, Romance",5.4
195,Auto Focus,2002,105.0,Paul Schrader,"Greg Kinnear, Willem Dafoe, Maria Bello","Biography, Crime, Drama",6.7
196,The Wild Thornberrys,2002,85.0,"Cathy Malkasian, Jeff McGrath","Tim Curry, Rupert Everett, Flea","Animation, Adventure, Comedy",5.7
197,Slackers,2002,86.0,Dewey Nicks,"Devon Sawa, Robert B. Martin Jr., Jason Segel","Comedy, Romance",5.3
198,Clockstoppers,2002,94.0,Jonathan Frakes,"Jesse Bradford, French Stewart, Paula Garcés","Action, Adventure, Comedy",5.2
199,Amen.,2002,132.0,Costa-Gavras,"Ulrich Tukur, Mathieu Kassovitz, Ulrich Mühe","Biography, Crime, Drama",7.2
200,Paid in Full,2002,97.0,Charles Stone III,"Mekhi Phifer, Wood Harris, Chi McBride","Action, Crime, Drama",7.0
201,Moonlight Mile,2002,117.0,Brad Silberling,"Jake Gyllenhaal, Dustin Hoffman, Susan Sarandon","Drama, Romance",6.6
202,Ararat,2002,115.0,Atom Egoyan,"Charles Aznavour, Brent Carver, Eric Bogosian","Drama, War",6.3
