ID,Name,Year,Duration,Directors,Actors,Genres,Rating
35,Paranormal Activity,2007,86,Oren Peli,"Katie Featherston, Micah Sloat, Mark Fredrichs","Horror, Mystery",6.3
36,Disturbia,2007,105,D.J. Caruso,"Shia LaBeouf, David Morse, Carrie-Anne Moss","Crime, Drama, Mystery",6.8
37,National Treasure: Book of Secrets,2007,124,Jon Turteltaub,"Nicolas Cage, Diane Kruger, Justin Bartha","Action, Adventure, Mystery",6.5
38,Ghost Rider,2007,110,Mark Steven Johnson,"Nicolas Cage, Eva Mendes, Sam Elliott","Action, Fantasy, Thriller",5.3
39,Planet Terror,2007,105,Robert Rodriguez,"Rose McGowan, Freddy Rodríguez, Josh Brolin","Action, Comedy, Horror",7.0
40,Fracture,2007,113,Gregory Hoblit,"Anthony Hopkins, Ryan Gosling, David Strathairn","Crime, Drama, Thriller",7.2
41,The Darjeeling Limited,2007,91,Wes Anderson,"Owen Wilson, Adrien Brody, Jason Schwartzman","Adventure, Comedy, Drama",7.2
42,Enchanted,2007,107,Kevin Lima,"Amy Adams, Susan Sarandon, James Marsden","Animation, Adventure, Comedy",7.1
43,P.S. I Love You,2007,126,Richard LaGravenese,"Hilary Swank, Gerard Butler, Harry Connick Jr.","Comedy, Drama, Romance",7.0
44,Like Stars on Earth,2007,162,Aamir Khan,"Darsheel Safary, Aamir Khan, Tisca Chopra","Drama, Family",8.3
45,The Number 23,2007,98,Joel Schumacher,"Jim Carrey, Virginia Madsen, Logan Lerman","Crime, Mystery, Thriller",6.4
46,Resident Evil: Extinction,2007,94,Russell Mulcahy,"Milla Jovovich, Ali Larter, Oded Fehr","Action, Horror, Sci-Fi",6.2
47,The Man from Earth,2007,87,Richard Schenkman,"David Lee Smith, Tony Todd, John Billingsley","Drama, Fantasy, Mystery",7.8
48,REC,2007,78,"Jaume Balagueró, Paco Plaza","Manuela Velasco, Ferran Terraza, Jorge-Yamam Serrano","Horror, Mystery, Thriller",7.4
49,The Golden Compass,2007,113,Chris Weitz,"Nicole Kidman, Daniel Craig, Dakota Blue Richards","Adventure, Family, Fantasy",6.1
50,The Assassination of Jesse James by the Coward Robert Ford,2007,160,Andrew Dominik,"Brad Pitt, Casey Affleck, Sam Shepard","Biography, Crime, Drama",7.5
51,30 Days of Night,2007,113,David Slade,"Josh Hartnett, Melissa George, Danny Huston","Horror, Thriller",6.6
52,Grindhouse,2007,191,"Robert Rodriguez, Eli Roth, Quentin Tarantino","Kurt Russell, Rose McGowan, Danny Trejo","Horror, Thriller",7.5
53,Rush Hour 3,2007,91,Brett Ratner,"Jackie Chan, Chris Tucker, Max von Sydow","Action, Comedy, Crime",6.2
54,Bee Movie,2007,91,"Simon J. Smith, Steve Hickner","Jerry Seinfeld, Renée Zellweger, Matthew Broderick","Animation, Adventure, Comedy",6.1
55,Hitman,2007,94,Xavier Gens,"Timothy Olyphant, Dougray Scott, Olga Kurylenko","Action, Crime, Thriller",6.2
56,Bridge to Terabithia,2007,96,Gabor Csupo,"Josh Hutcherson, AnnaSophia Robb, Zooey Deschanel","Drama, Family, Fantasy",7.2
57,Blades of Glory,2007,93,"Josh Gordon, Will Speck","Will Ferrell, Jon Heder, Amy Poehler","Comedy, Sport",6.3
58,Michael Clayton,2007,119,Tony Gilroy,"George Clooney, Tilda Swinton, Tom Wilkinson","Crime, Drama, Mystery",7.2
59,Beowulf,2007,115,Robert Zemeckis,"Ray Winstone, Crispin Glover, Angelina Jolie","Animation, Action, Adventure",6.3
60,Saw IV,2007,93,Darren Lynn Bousman,"Tobin Bell, Scott Patterson, Louis Ferreira","Horror, Mystery, Thriller",5.9
61,Next,2007,96,Lee Tamahori,"Nicolas Cage, Julianne Moore, Jessica Biel","Action, Sci-Fi, Thriller",6.2
62,The Orphanage,2007,105,J.A. Bayona,"Belén Rueda, Fernando Cayo, Roger Príncep","Drama, Horror, Mystery",7.4
63,Lars and the Real Girl,2007,106,Craig Gillespie,"Ryan Gosling, Emily Mortimer, Paul Schneider","Comedy, Drama, Romance",7.3
64,Mr. Brooks,2007,120,Bruce A. Evans,"Kevin Costner, Demi Moore, William Hurt","Crime, Drama, Mystery",7.3
65,Evan Almighty,2007,96,Tom Shadyac,"Steve Carell, Morgan Freeman, Lauren Graham","Comedy, Family, Fantasy",5.4
66,I Now Pronounce You Chuck & Larry,2007,115,Dennis Dugan,"Adam Sandler, Kevin James, Jessica Biel","Comedy, Romance",5.9
67,Shoot 'Em Up,2007,86,Michael Davis,"Clive Owen, Monica Bellucci, Paul Giamatti","Action, Comedy, Thriller",6.6
68,Hairspray,2007,117,Adam Shankman,"John Travolta, Queen Latifah, Nikki Blonsky","Comedy, Drama, Musical",6.7
69,Aliens vs. Predator: Requiem,2007,94,"Colin Strause, Greg Strause","Reiko Aylesworth, Steven Pasquale, Shareeka Epps","Action, Horror, Sci-Fi",4.6
70,Mr. Bean's Holiday,2007,90,Steve Bendelack,"Rowan Atkinson, Willem Dafoe, Steve Pemberton","Comedy, Family",6.4
71,Halloween,2007,109,Rob Zombie,"Scout Taylor-Compton, Malcolm McDowell, Tyler Mane",Horror,6.0
72,The Kingdom,2007,110,Peter Berg,"Jamie Foxx, Chris Cooper, Jennifer Garner","Action, Drama, Thriller",7.0
73,Charlie Wilson's War,2007,102,Mike Nichols,"Tom Hanks, Julia Roberts, Philip Seymour Hoffman","Biography, Comedy, Drama",7.0
74,Wild Hogs,2007,100,Walt Becker,"Tim Allen, Martin Lawrence, John Travolta","Action, Adventure, Comedy",5.9
75,Death at a Funeral,2007,90,Frank Oz,"Matthew Macfadyen, Peter Dinklage, Ewen Bremner",Comedy,7.3
76,Hannibal Rising,2007,121,Peter Webber,"Gaspard Ulliel, Rhys Ifans, Gong Li","Adventure, Crime, Drama",6.1
77,Before the Devil Knows You're Dead,2007,117,Sidney Lumet,"Philip Seymour Hoffman, Ethan Hawke, Albert Finney","Crime, Drama, Thriller",7.3
78,Meet the Robinsons,2007,95,Stephen J. Anderson,"Daniel Hansen, Wesley Singerman, Angela Bassett","Animation, Adventure, Comedy",6.8
79,Across the Universe,2007,133,Julie Taymor,"Evan Rachel Wood, Jim Sturgess, Joe Anderson","Drama, Fantasy, History",7.3
80,Elite Squad,2007,115,José Padilha,"Wagner Moura, André Ramiro, Caio Junqueira","Action, Crime, Drama",8.0
81,August Rush,2007,114,Kirsten Sheridan,"Freddie Highmore, Keri Russell, Jonathan Rhys Meyers","Drama, Music",7.4
82,The Diving Bell and the Butterfly,2007,112,Julian Schnabel,"Mathieu Amalric, Emmanuelle Seigner, Marie-Josée Croze","Biography, Drama",8.0
83,Epic Movie,2007,86,"Jason Friedberg, Aaron Seltzer","Kal Penn, Jennifer Coolidge, Fred Willard","Adventure, Comedy, Fantasy",2.4
84,Vacancy,2007,85,Nimród Antal,"Kate Beckinsale, Luke Wilson, Frank Whaley","Horror, Thriller",6.2
85,Trick 'r Treat,2007,82,Michael Dougherty,"Anna Paquin, Brian Cox, Dylan Baker","Comedy, Horror",6.7
86,Music and Lyrics,2007,104,Marc Lawrence,"Hugh Grant, Drew Barrymore, Scott Porter","Comedy, Music, Romance",6.5
87,Dan in Real Life,2007,98,Peter Hedges,"Steve Carell, Juliette Binoche, Dane Cook","Comedy, Drama, Romance",6.8
88,Funny Games,2007,111,Michael Haneke,"Naomi Watts, Tim Roth, Michael Pitt","Crime, Drama, Thriller",6.5
89,Dead Silence,2007,89,James Wan,"Ryan Kwanten, Amber Valletta, Donnie Wahlberg","Horror, Mystery, Thriller",6.1
90,Persepolis,2007,96,"Vincent Paronnaud, Marjane Satrapi","Chiara Mastroianni, Catherine Deneuve, Gena Rowlands","Animation, Biography, Drama",8.0
91,The Game Plan,2007,110,Andy Fickman,"Dwayne Johnson, Kyra Sedgwick, Madison Pettis","Comedy, Family, Sport",6.4
92,Reign Over Me,2007,124,Mike Binder,"Adam Sandler, Don Cheadle, Jada Pinkett Smith",Drama,7.4
93,Alvin and the Chipmunks,2007,92,Tim Hill,"Jason Lee, Ross Bagdasarian Jr., Janice Karman","Adventure, Comedy, Family",5.3
94,War,2007,103,Philip G. Atwell,"Jet Li, Jason Statham, Nadine Velazquez","Action, Thriller",6.2
95,Hostel: Part II,2007,94,Eli Roth,"Lauren German, Heather Matarazzo, Bijou Phillips",Horror,5.5
96,The Heartbreak Kid,2007,116,"Bobby Farrelly, Peter Farrelly","Ben Stiller, Michelle Monaghan, Malin Akerman","Comedy, Romance",5.9
97,Surf's Up,2007,85,"Ash Brannon, Chris Buck","Shia LaBeouf, Zooey Deschanel, Jon Heder","Animation, Adventure, Comedy",6.7
98,Good Luck Chuck,2007,96,Mark Helfrich,"Dane Cook, Jessica Alba, Dan Fogler","Comedy, Romance",5.6
99,Hot Rod,2007,88,Akiva Schaffer,"Andy Samberg, Isla Fisher, Ian McShane","Comedy, Sport",6.7
100,We Own the Night,2007,117,James Gray,"Joaquin Phoenix, Mark Wahlberg, Eva Mendes","Crime, Drama, Thriller",6.8
101,La Vie En Rose,2007,140,Olivier Dahan,"Marion Cotillard, Sylvie Testud, Pascal Greggory","Biography, Drama, Music",7.5
102,Freedom Writers,2007,123,Richard LaGravenese,"Hilary Swank, Imelda Staunton, Patrick Dempsey","Biography, Crime, Drama",7.6
103,Chak De! India,2007,153,Shimit Amin,"Shah Rukh Khan, Vidya Malvade, Sagarika Ghatge","Drama, Family, Sport",8.1
104,The Invasion,2007,99,Oliver Hirschbiegel,"Nicole Kidman, Daniel Craig, Jeremy Northam","Sci-Fi, Thriller",5.9
105,Norbit,2007,102,Brian Robbins,"Eddie Murphy, Thandiwe Newton, Terry Crews","Comedy, Romance",4.2
106,The Kite Runner,2007,128,Marc Forster,"Khalid Abdalla, Ahmad Khan Mahmoodzada, Atossa Leoni",Drama,7.6
107,Premonition,2007,96,Mennan Yapo,"Sandra Bullock, Julian McMahon, Amber Valletta","Drama, Fantasy, Mystery",5.9
108,Awake,2007,84,Joby Harold,"Hayden Christensen, Jessica Alba, Terrence Howard","Crime, Drama, Mystery",6.5
109,No Reservations,2007,104,Scott Hicks,"Catherine Zeta-Jones, Aaron Eckhart, Abigail Breslin","Comedy, Drama, Romance",6.3
110,Walk Hard: The Dewey Cox Story,2007,96,Jake Kasdan,"John C. Reilly, Jenna Fischer, David Krumholtz","Comedy, Music",6.8
111,88 Minutes,2007,108,Jon Avnet,"Al Pacino, Alicia Witt, Ben McKenzie","Crime, Drama, Mystery",5.9
112,Sicko,2007,123,Michael Moore,"Michael Moore, Tucker Albrizzi, Edward R. Annis","Documentary, Drama",8.0
113,Elizabeth: The Golden Age,2007,114,Shekhar Kapur,"Cate Blanchett, Clive Owen, Geoffrey Rush","Biography, Drama, History",6.8
114,In the Valley of Elah,2007,121,Paul Haggis,"Tommy Lee Jones, Charlize Theron, Jonathan Tucker","Crime, Drama, Mystery",7.1
115,Death Sentence,2007,105,James Wan,"Kevin Bacon, John Goodman, Kelly Preston","Action, Crime, Thriller",6.7
116,Timecrimes,2007,92,Nacho Vigalondo,"Karra Elejalde, Candela Fernández, Bárbara Goenaga","Horror, Mystery, Sci-Fi",7.1
117,TMNT,2007,87,Kevin Munroe,"Patrick Stewart, Mako, Chris Evans","Animation, Action, Adventure",6.2
118,Run Fatboy Run,2007,100,David Schwimmer,"Simon Pegg, Thandiwe Newton, Hank Azaria","Comedy, Romance, Sport",6.5
119,Control,2007,122,Anton Corbijn,"Sam Riley, Samantha Morton, Craig Parkinson","Biography, Drama, Music",7.6
120,The Hills Have Eyes 2,2007,89,Martin Weisz,"Daniella Alonso, Jacob Vargas, Michael Bailey Smith","Horror, Thriller",5.1
121,5 Centimeters per Second,2007,63,Makoto Shinkai,"Kenji Mizuhashi, Yoshimi Kondou, Satomi Hanamura","Animation, Drama, Family",7.5
122,Charlie Bartlett,2007,97,Jon Poll,"Anton Yelchin, Robert Downey Jr., Hope Davis","Comedy, Drama, Romance",6.9
123,Becoming Jane,2007,120,Julian Jarrold,"Anne Hathaway, James McAvoy, Julie Walters","Biography, Drama, Romance",7.0
124,The Nanny Diaries,2007,105,"Shari Springer Berman, Robert Pulcini","Scarlett Johansson, Laura Linney, Paul Giamatti","Comedy, Drama, Romance",6.2
125,The Great Debaters,2007,126,Denzel Washington,"Denzel Washington, Forest Whitaker, Kimberly Elise","Biography, Drama, Romance",7.5
126,The Brave One,2007,122,Neil Jordan,"Jodie Foster, Terrence Howard, Naveen Andrews","Crime, Drama, Thriller",6.7
127,"4 Months, 3 Weeks and 2 Days",2007,113,Cristian Mungiu,"Anamaria Marinca, Laura Vasiliu, Vlad Ivanov",Drama,7.9
128,Breach,2007,110,Billy Ray,"Chris Cooper, Ryan Phillippe, Dennis Haysbert","Biography, Crime, Drama",7.0
129,I'm Not There,2007,135,Todd Haynes,"Christian Bale, Cate Blanchett, Heath Ledger","Biography, Drama, Music",6.8
130,Jab We Met,2007,138,Imtiaz Ali,"Shahid Kapoor, Kareena Kapoor, Tarun Arora","Comedy, Drama, Romance",7.9
131,The Lookout,2007,99,Scott Frank,"Joseph Gordon-Levitt, Jeff Daniels, Matthew Goode","Crime, Drama, Thriller",6.9
132,Rendition,2007,122,Gavin Hood,"Reese Witherspoon, Jake Gyllenhaal, Peter Sarsgaard","Drama, Thriller",6.8
133,My Blueberry Nights,2007,95,Wong Kar-Wai,"Norah Jones, Jude Law, Natalie Portman","Drama, Romance",6.6
134,The Condemned,2007,113,Scott Wiper,"Steve Austin, Vinnie Jones, Nathan Jones","Action, Crime, Thriller",6.0
135,Cassandra's Dream,2007,108,Woody Allen,"Colin Farrell, Ewan McGregor, Hayley Atwell","Crime, Drama, Romance",6.6
136,Lions for Lambs,2007,92,Robert Redford,"Tom Cruise, Meryl Streep, Robert Redford","Crime, Drama, Mystery",6.2
137,Perfect Stranger,2007,109,James Foley,"Halle Berry, Bruce Willis, Giovanni Ribisi","Crime, Mystery, Thriller",5.7
138,Sydney White,2007,108,Joe Nussbaum,"Amanda Bynes, Sara Paxton, Matt Long","Comedy, Drama, Romance",6.2
139,Om Shanti Om,2007,162,Farah Khan,"Shah Rukh Khan, Deepika Padukone, Arjun Rampal","Action, Comedy, Drama",6.8
140,In the Name of the King: A Dungeon Siege Tale,2007,127,Uwe Boll,"Jason Statham, Ron Perlman, Ray Liotta","Action, Adventure, Fantasy",3.8
141,Mongol: The Rise of Genghis Khan,2007,126,Sergei Bodrov,"Tadanobu Asano, Amadu Mamadakov, Khulan Chuluun","Action, Biography, Drama",7.2
142,Waitress,2007,108,Adrienne Shelly,"Keri Russell, Nathan Fillion, Jeremy Sisto","Comedy, Drama, Romance",7.0
143,Diary of the Dead,2007,95,George A. Romero,"Michelle Morgan, Joshua Close, Shawn Roberts","Fantasy, Horror, Sci-Fi",5.5
144,Big Stan,2007,105,Rob Schneider,"Rob Schneider, David Carradine, Sally Kirkland","Action, Comedy",6.2
145,Fred Claus,2007,116,David Dobkin,"Vince Vaughn, Paul Giamatti, Elizabeth Banks","Comedy, Family, Fantasy",5.7
146,Mr. Magorium's Wonder Emporium,2007,93,Zach Helm,"Natalie Portman, Dustin Hoffman, Jason Bateman","Comedy, Family, Fantasy",6.2
147,Teeth,2007,94,Mitchell Lichtenstein,"Jess Weixler, John Hensley, Josh Pais","Comedy, Fantasy, Horror",5.4
148,The Counterfeiters,2007,99,Stefan Ruzowitzky,"Karl Markovics, August Diehl, Devid Striesow","Crime, Drama, History",7.5
149,"Lust, Caution",2007,157,Ang Lee,"Tony Leung Chiu-wai, Tang Wei, Joan Chen","Drama, History, Romance",7.5
150,Pathfinder,2007,99,Marcus Nispel,"Karl Urban, Clancy Brown, Moon Bloodgood","Action, Adventure, Drama",5.4
151,Inside,2007,82,"Alexandre Bustillo, Julien Maury","Alysson Paradis, Jean-Baptiste Tabourin, Claude Lulé",Horror,6.7
152,The Hitcher,2007,84,Dave Meyers,"Sean Bean, Sophia Bush, Zachary Knighton","Crime, Thriller",5.6
153,Cleaner,2007,88,Renny Harlin,"Samuel L. Jackson, Ed Harris, Eva Mendes","Crime, Thriller",6.1
154,Balls of Fury,2007,90,Robert Ben Garant,"Dan Fogler, Christopher Walken, George Lopez","Comedy, Crime, Sport",5.4
155,The Visitor,2007,104,Tom McCarthy,"Richard Jenkins, Haaz Sleiman, Danai Gurira",Drama,7.6
156,The Reaping,2007,99,Stephen Hopkins,"Hilary Swank, David Morrissey, AnnaSophia Robb","Horror, Thriller",5.6
157,The Water Horse,2007,112,Jay Russell,"Emily Watson, David Morrissey, Alex Etel","Adventure, Family, Fantasy",6.4
158,The Messengers,2007,90,"Danny Pang, Oxide Chun Pang","Dylan McDermott, Penelope Ann Miller, Kristen Stewart","Drama, Horror, Mystery",5.3
159,License to Wed,2007,91,Ken Kwapis,"Mandy Moore, John Krasinski, Robin Williams","Comedy, Romance",5.3
160,Because I Said So,2007,102,Michael Lehmann,"Diane Keaton, Mandy Moore, Gabriel Macht","Comedy, Romance",5.6
161,Boy A,2007,106,John Crowley,"Andrew Garfield, Peter Mullan, Shaun Evans",Drama,7.6
162,The Savages,2007,113,Tamara Jenkins,"Laura Linney, Philip Seymour Hoffman, Philip Bosco","Comedy, Drama",7.1
163,An American Crime,2007,98,Tommy O'Haver,"Elliot Page, Hayley McFarland, Nick Searcy","Biography, Crime, Drama",7.2
164,The King of Kong: A Fistful of Quarters,2007,79,Seth Gordon,"Steve Wiebe, Billy Mitchell, Mark Alpiger","Documentary, Biography, Sport",8.0
165,P2,2007,98,Franck Khalfoun,"Rachel Nichols, Wes Bentley, Simon Reynolds","Crime, Horror, Thriller",5.9
166,The Last Legion,2007,101,Doug Lefler,"Colin Firth, Ben Kingsley, Aishwarya Rai Bachchan","Action, Adventure, History",5.4
167,Mr. Woodcock,2007,87,Craig Gillespie,"Billy Bob Thornton, Seann William Scott, Susan Sarandon","Comedy, Romance, Sport",5.2
168,The Invisible,2007,102,David S. Goyer,"Justin Chatwin, Margarita Levieva, Marcia Gay Harden","Crime, Drama, Fantasy",6.1
169,Bhool Bhulaiyaa,2007,159,Priyadarshan,"Akshay Kumar, Vidya Balan, Shiney Ahuja","Comedy, Horror, Mystery",7.5
170,The Air I Breathe,2007,95,Jieho Lee,"Brendan Fraser, Sarah Michelle Gellar, Andy Garcia","Crime, Drama, Thriller",6.7
171,The Nines,2007,100,John August,"Ryan Reynolds, Hope Davis, Melissa McCarthy","Drama, Fantasy, Mystery",6.2
172,Rogue,2007,99,Greg McLean,"Michael Vartan, Radha Mitchell, Sam Worthington","Action, Drama, Horror",6.2
173,Goal II: Living the Dream,2007,115,Jaume Collet-Serra,"Kuno Becker, Alessandro Nivola, Anna Friel","Drama, Sport",5.8
174,The Edge of Heaven,2007,116,Fatih Akin,"Baki Davrak, Gürsoy Gemec, Cengiz Daner",Drama,7.7
175,Chaos Theory,2007,87,Marcos Siega,"Ryan Reynolds, Emily Mortimer, Stuart Townsend","Comedy, Drama, Romance",6.6
176,Shattered,2007,95,Mike Barker,"Pierce Brosnan, Maria Bello, Gerard Butler","Crime, Drama, Thriller",6.6
177,Sleuth,2007,88,Kenneth Branagh,"Michael Caine, Jude Law, Harold Pinter","Crime, Drama, Mystery",6.3
178,Son of Rambow,2007,96,Garth Jennings,"Bill Milner, Will Poulter, Jessica Hynes","Action, Adventure, Comedy",7.0
179,In the Land of Women,2007,97,Jonathan Kasdan,"Adam Brody, Kristen Stewart, Meg Ryan","Comedy, Drama, Romance",6.4
180,Paranoid Park,2007,85,Gus Van Sant,"Gabe Nevins, Daniel Liu, Taylor Momsen","Crime, Drama, Mystery",6.6
181,Two Days in Paris,2007,96,Julie Delpy,"Julie Delpy, Adam Goldberg, Daniel Brühl","Comedy, Drama, Romance",6.7
182,Taxi 4,2007,91,Gérard Krawczyk,"Samy Naceri, Frédéric Diefenthal, Bernard Farcy","Action, Comedy, Crime",5.6
183,I Know Who Killed Me,2007,105,Chris Sivertson,"Lindsay Lohan, Julia Ormond, Neal McDonough","Horror, Mystery, Thriller",3.6
184,The Girl Next Door,2007,91,Gregory Wilson,"William Atherton, Blythe Auffarth, Blanche Baker","Crime, Drama, Horror",6.5
185,Things We Lost in the Fire,2007,118,Susanne Bier,"Halle Berry, Benicio Del Toro, Alison Lohman",Drama,7.1
186,Frontier(s),2007,108,Xavier Gens,"Karina Testa, Aurélien Wiik, Patrick Ligardes",Horror,6.2
187,Evangelion: 1.0 You Are (Not) Alone,2007,98,"Hiroshi Haraguchi, Masayuki, Kazuya Tsurumaki","Megumi Ogata, Megumi Hayashibara, Kotono Mitsuishi","Animation, Action, Drama",7.5
188,The Jane Austen Book Club,2007,106,Robin Swicord,"Kathy Baker, Hugh Dancy, Amy Brenneman","Comedy, Drama, Romance",6.7
189,The Poughkeepsie Tapes,2007,81,John Erick Dowdle,"Stacy Chbosky, Ben Messmer, Samantha Robson","Horror, Mystery, Thriller",5.9
190,A Mighty Heart,2007,108,Michael Winterbottom,"Angelina Jolie, Dan Futterman, Irrfan Khan","Biography, Drama, History",6.6
191,Reno 911!: Miami,2007,84,Robert Ben Garant,"Thomas Lennon, Robert Ben Garant, Kerri Kenney","Comedy, Crime",5.9
192,Georgia Rule,2007,113,Garry Marshall,"Jane Fonda, Lindsay Lohan, Felicity Huffman","Comedy, Drama",5.9
193,The Warlords,2007,126,"Peter Ho-Sun Chan, Wai-Man Yip","Jet Li, Andy Lau, Takeshi Kaneshiro","Action, Adventure, Drama",7.0
194,Welcome,2007,150,"Anees Bazmee, Mayur K. Barot","Akshay Kumar, Katrina Kaif, Nana Patekar","Comedy, Crime, Drama",7.1
195,Flawless,2007,108,Michael Radford,"Demi Moore, Michael Caine, Lambert Wilson","Crime, Drama, Thriller",6.7
196,Eagle vs Shark,2007,88,Taika Waititi,"Loren Taylor, Jemaine Clement, Craig Hall","Comedy, Romance",6.7
197,Stomp the Yard,2007,115,Sylvain White,"Columbus Short, Meagan Good, Ne-Yo","Drama, Music, Romance",5.4
198,The Hunting Party,2007,101,Richard Shepard,"Richard Gere, Terrence Howard, Jesse Eisenberg","Adventure, Comedy, Drama",6.7
199,Wind Chill,2007,91,Gregory Jacobs,"Emily Blunt, Ashton Holmes, Martin Donovan","Adventure, Drama, Horror",5.8
200,Dragon Wars: D-War,2007,107,Hyung-rae Shim,"Jason Behr, Amanda Brooks, Robert Forster","Action, Drama, Fantasy",3.5
201,Guru,2007,166,Mani Ratnam,"Mithun Chakraborty, Abhishek Bachchan, Aishwarya Rai Bachchan",Drama,7.7
202,Reservation Road,2007,102,Terry George,"Joaquin Phoenix, Mark Ruffalo, Jennifer Connelly","Crime, Drama, Thriller",6.6
203,My Name Is Bruce,2007,84,Bruce Campbell,"Bruce Campbell, Taylor Sharpe, Logan Martin","Comedy, Fantasy, Horror",6.1
204,Bratz,2007,110,Sean McNamara,"Skyler Shaye, Janel Parrish, Logan Browning","Comedy, Family, Music",3.1
205,For Love and Honor,2007,140,Ömer Vargi,"Sener Sen, Kenan Imirzalioglu, Ismail Hacioglu","Crime, Drama",7.8
206,Shelter,2007,97,Jonah Markowitz,"Trevor Wright, Brad Rowe, Tina Holmes","Drama, Romance, Sport",7.6
