ID,Name,Year,Duration,Directors,Actors,Genres,Rating
39,Flightplan,2005,98,Robert Schwentke,"Jodie Foster, Peter Sarsgaard, Sean Bean","Drama, Mystery, Thriller",6.3
40,Hard Candy,2005,104,David Slade,"Patrick Wilson, Elliot Page, Sandra Oh","Drama, Thriller",7.0
41,Robots,2005,91,"Chris Wedge, Carlos Saldanha","Ewan McGregor, Halle Berry, Mel Brooks","Animation, Adventure, Comedy",6.4
42,Memoirs of a Geisha,2005,145,Rob Marshall,"Ziyi Zhang, Ken Watanabe, Michelle Yeoh","Drama, Romance",7.3
43,Green Street Hooligans,2005,109,Lexi Alexander,"Elijah Wood, Charlie Hunnam, Claire Forlani","Crime, Drama, Sport",7.4
44,Four Brothers,2005,109,John Singleton,"Mark Wahlberg, Tyrese Gibson, André 3000","Action, Crime, Drama",6.8
45,Fun with Dick and Jane,2005,90,Dean Parisot,"Jim Carrey, Téa Leoni, Alec Baldwin","Comedy, Crime",6.2
46,Red Eye,2005,85,Wes Craven,"Rachel McAdams, Cillian Murphy, Brian Cox",Thriller,6.4
47,Wallace & Gromit: The Curse of the Were-Rabbit,2005,85,"Steve Box, Nick Park","Peter Sallis, Helena Bonham Carter, Ralph Fiennes","Animation, Adventure, Comedy",7.5
48,The Constant Gardener,2005,129,Fernando Meirelles,"Ralph Fiennes, Rachel Weisz, Danny Huston","Drama, Mystery, Romance",7.3
49,Capote,2005,114,Bennett Miller,"Philip Seymour Hoffman, Clifton Collins Jr., Catherine Keener","Biography, Crime, Drama",7.3
50,The Exorcism of Emily Rose,2005,119,Scott Derrickson,"Laura Linney, Tom Wilkinson, Shohreh Aghdashloo","Drama, Horror, Thriller",6.7
51,House of Wax,2005,113,Jaume Collet-Serra,"Chad Michael Murray, Paris Hilton, Elisha Cuthbert","Horror, Thriller",5.5
52,Syriana,2005,128,Stephen Gaghan,"George Clooney, Matt Damon, Amanda Peet","Drama, Thriller",6.9
53,Æon Flux,2005,93,Karyn Kusama,"Charlize Theron, Frances McDormand, Sophie Okonedo","Action, Adventure, Sci-Fi",5.4
54,Just Friends,2005,96,Roger Kumble,"Ryan Reynolds, Amy Smart, Anna Faris","Comedy, Romance",6.2
55,The Brothers Grimm,2005,118,Terry Gilliam,"Matt Damon, Heath Ledger, Monica Bellucci","Action, Adventure, Comedy",5.9
56,The Skeleton Key,2005,104,Iain Softley,"Kate Hudson, Peter Sarsgaard, Joy Bryant","Drama, Horror, Mystery",6.5
57,The Jacket,2005,103,John Maybury,"Adrien Brody, Keira Knightley, Daniel Craig","Drama, Fantasy, Mystery",7.1
58,Just Like Heaven,2005,95,Mark Waters,"Reese Witherspoon, Mark Ruffalo, Donal Logue","Comedy, Drama, Fantasy",6.7
59,Doom,2005,105,Andrzej Bartkowiak,"Karl Urban, Rosamund Pike, Dwayne Johnson","Action, Horror, Sci-Fi",5.2
60,Zathura: A Space Adventure,2005,101,Jon Favreau,"Josh Hutcherson, Jonah Bobo, Dax Shepard","Action, Adventure, Comedy",6.3
61,The Amityville Horror,2005,90,Andrew Douglas,"Ryan Reynolds, Melissa George, Jimmy Bennett",Horror,5.9
62,Hostage,2005,113,Florent-Emilio Siri,"Bruce Willis, Kevin Pollak, Serena Scott Thomas","Action, Crime, Drama",6.5
63,The Interpreter,2005,128,Sydney Pollack,"Nicole Kidman, Sean Penn, Catherine Keener","Crime, Mystery, Thriller",6.4
64,Brick,2005,110,Rian Johnson,"Joseph Gordon-Levitt, Lukas Haas, Emilie de Ravin","Crime, Drama, Mystery",7.1
65,The Legend of Zorro,2005,129,Martin Campbell,"Antonio Banderas, Catherine Zeta-Jones, Rufus Sewell","Action, Adventure, Romance",6.0
66,Unleashed,2005,103,Louis Leterrier,"Jet Li, Bob Hoskins, Morgan Freeman","Action, Crime, Thriller",7.0
67,Waiting...,2005,94,Rob McKittrick,"Ryan Reynolds, Anna Faris, John Francis Daley",Comedy,6.7
68,Broken Flowers,2005,106,Jim Jarmusch,"Bill Murray, Jessica Lange, Sharon Stone","Comedy, Drama, Mystery",7.1
69,The Devil's Rejects,2005,107,Rob Zombie,"Sid Haig, Sheri Moon Zombie, Bill Moseley","Crime, Drama, Horror",6.7
70,Sahara,2005,124,Breck Eisner,"Matthew McConaughey, Penélope Cruz, Steve Zahn","Action, Adventure, Comedy",6.1
71,Revolver,2005,111,Guy Ritchie,"Jason Statham, Ray Liotta, André 3000","Action, Crime, Drama",6.3
72,Chicken Little,2005,81,Mark Dindal,"Zach Braff, Joan Cusack, Garry Marshall","Animation, Adventure, Comedy",5.7
73,The Pacifier,2005,95,Adam Shankman,"Vin Diesel, Brittany Snow, Max Thieriot","Action, Comedy, Drama",5.6
74,The Ring Two,2005,110,Hideo Nakata,"Naomi Watts, David Dorfman, Sissy Spacek","Horror, Mystery",5.4
75,Land of the Dead,2005,93,George A. Romero,"John Leguizamo, Asia Argento, Simon Baker","Horror, Sci-Fi, Thriller",6.2
76,"Good Night, and Good Luck.",2005,93,George Clooney,"David Strathairn, George Clooney, Patricia Clarkson","Biography, Drama, History",7.4
77,Elektra,2005,97,Rob Bowman,"Jennifer Garner, Goran Visnjic, Will Yun Lee","Action, Adventure, Crime",4.7
78,Sky High,2005,100,Mike Mitchell,"Kurt Russell, Kelly Preston, Michael Angarano","Action, Comedy, Family",6.3
79,My Father and My Son,2005,112,Çagan Irmak,"Çetin Tekindor, Fikret Kuskan, Hümeyra","Drama, Family",8.2
80,The Squid and the Whale,2005,81,Noah Baumbach,"Owen Kline, Jeff Daniels, Laura Linney","Comedy, Drama",7.3
81,The New World,2005,135,Terrence Malick,"Colin Farrell, Q'orianka Kilcher, Christopher Plummer","Biography, Drama, History",6.7
82,Hide and Seek,2005,101,John Polson,"Robert De Niro, Dakota Fanning, Famke Janssen","Horror, Mystery",5.9
83,Stay,2005,99,Marc Forster,"Ewan McGregor, Naomi Watts, Ryan Gosling","Drama, Mystery, Thriller",6.7
84,Lady Vengeance,2005,115,Park Chan-wook,"Lee Yeong-ae, Choi Min-sik, Yea-young Kwon","Crime, Drama, Thriller",7.5
85,Nanny McPhee,2005,97,Kirk Jones,"Emma Thompson, Colin Firth, Angela Lansbury","Comedy, Family, Fantasy",6.6
86,Caché,2005,117,Michael Haneke,"Daniel Auteuil, Juliette Binoche, Maurice Bénichou","Drama, Mystery, Thriller",7.3
87,The Weather Man,2005,102,Gore Verbinski,"Nicolas Cage, Hope Davis, Nicholas Hoult","Comedy, Drama",6.5
88,The Dukes of Hazzard,2005,104,Jay Chandrasekhar,"Seann William Scott, Johnny Knoxville, Jessica Simpson",Comedy,5.1
89,Assault on Precinct 13,2005,109,Jean-François Richet,"Ethan Hawke, Laurence Fishburne, Gabriel Byrne","Action, Crime, Drama",6.3
90,Miss Congeniality 2: Armed & Fabulous,2005,115,John Pasquin,"Sandra Bullock, Regina King, William Shatner","Action, Comedy, Crime",5.2
91,Wolf Creek,2005,99,Greg McLean,"Nathan Phillips, Cassandra Magrath, Kestie Morassi","Horror, Thriller",6.2
92,Into the Blue,2005,110,John Stockwell,"Paul Walker, Jessica Alba, Scott Caan","Action, Adventure, Crime",5.9
93,The Family Stone,2005,103,Thomas Bezucha,"Dermot Mulroney, Sarah Jessica Parker, Claire Danes","Comedy, Drama, Romance",6.3
94,Derailed,2005,108,Mikael Håfström,"Clive Owen, Jennifer Aniston, Vincent Cassel","Crime, Drama, Thriller",6.6
95,Bewitched,2005,102,Nora Ephron,"Nicole Kidman, Will Ferrell, Shirley MacLaine","Comedy, Fantasy, Romance",4.8
96,xXx: State of the Union,2005,101,Lee Tamahori,"Ice Cube, Samuel L. Jackson, Willem Dafoe","Action, Adventure, Crime",4.5
97,Elizabethtown,2005,123,Cameron Crowe,"Orlando Bloom, Kirsten Dunst, Susan Sarandon","Comedy, Drama, Romance",6.3
98,Be Cool,2005,118,F. Gary Gray,"John Travolta, Uma Thurman, Dwayne Johnson","Comedy, Crime, Music",5.6
99,A Lot Like Love,2005,107,Nigel Cole,"Ashton Kutcher, Amanda Peet, Taryn Manning","Comedy, Drama, Romance",6.6
100,Domino,2005,127,Tony Scott,"Keira Knightley, Mickey Rourke, Edgar Ramírez","Action, Biography, Crime",5.9
101,Harsh Times,2005,116,David Ayer,"Christian Bale, Freddy Rodríguez, Eva Longoria","Action, Crime, Drama",6.8
102,Hoodwinked!,2005,80,"Cory Edwards, Todd Edwards, Tony Leech","Anne Hathaway, Glenn Close, Patrick Warburton","Animation, Adventure, Comedy",6.5
103,Monster-in-Law,2005,101,Robert Luketic,"Jennifer Lopez, Michael Vartan, Jane Fonda","Comedy, Romance",5.6
104,Goal! The Dream Begins,2005,118,Danny Cannon,"Kuno Becker, Alessandro Nivola, Anna Friel","Drama, Romance, Sport",6.7
105,The Sisterhood of the Traveling Pants,2005,119,Ken Kwapis,"Amber Tamblyn, Alexis Bledel, America Ferrera","Comedy, Drama, Romance",6.5
106,Dark Water,2005,105,Walter Salles,"Jennifer Connelly, Ariel Gade, John C. Reilly","Drama, Horror, Mystery",5.6
107,In Her Shoes,2005,130,Curtis Hanson,"Toni Collette, Cameron Diaz, Shirley MacLaine","Comedy, Drama, Romance",6.5
108,Cheaper by the Dozen 2,2005,94,Adam Shankman,"Steve Martin, Bonnie Hunt, Hilary Duff","Adventure, Comedy, Family",5.5
109,Grizzly Man,2005,103,Werner Herzog,"Timothy Treadwell, Amie Huguenard, Werner Herzog","Documentary, Biography",7.8
110,Rumor Has It...,2005,97,Rob Reiner,"Jennifer Aniston, Mark Ruffalo, Shirley MacLaine","Comedy, Drama, Romance",5.5
111,The World's Fastest Indian,2005,127,Roger Donaldson,"Anthony Hopkins, Diane Ladd, Iain Rea","Biography, Drama, Sport",7.8
112,March of the Penguins,2005,80,Luc Jacquet,"Morgan Freeman, Romane Bohringer, Charles Berling","Documentary, Family",7.5
113,Son of the Mask,2005,94,Lawrence Guterman,"Jamie Kennedy, Traylor Howard, Alan Cumming","Comedy, Family, Fantasy",2.3
114,Everything Is Illuminated,2005,106,Liev Schreiber,"Elijah Wood, Eugene Hutz, Boris Lyoskin","Comedy, Drama",7.4
115,Lords of Dogtown,2005,107,Catherine Hardwicke,"Heath Ledger, Emile Hirsch, Victor Rasuk","Biography, Drama, Sport",7.1
116,Chaos,2005,106,Tony Giglio,"Jason Statham, Ryan Phillippe, Wesley Snipes","Action, Crime, Drama",6.4
117,Final Fantasy VII: Advent Children,2005,101,"Tetsuya Nomura, Takeshi Nozue","Takahiro Sakurai, Ayumi Ito, Shôtarô Morikubo","Animation, Action, Adventure",7.1
118,The Wedding Date,2005,90,Clare Kilner,"Dermot Mulroney, Debra Messing, Jack Davenport","Comedy, Romance",6.1
119,Stealth,2005,121,Rob Cohen,"Josh Lucas, Jessica Biel, Jamie Foxx","Action, Adventure, Sci-Fi",5.1
120,Casanova,2005,112,Lasse Hallström,"Heath Ledger, Sienna Miller, Jeremy Irons","Adventure, Comedy, Drama",6.5
121,Rent,2005,135,Chris Columbus,"Taye Diggs, Wilson Jermaine Heredia, Rosario Dawson","Drama, Musical, Romance",6.8
122,Adam's Apples,2005,94,Anders Thomas Jensen,"Ulrich Thomsen, Mads Mikkelsen, Nicolas Bro","Comedy, Crime, Drama",7.7
123,The Proposition,2005,104,John Hillcoat,"Ray Winstone, Guy Pearce, Emily Watson","Crime, Drama, Western",7.3
124,Deuce Bigalow: European Gigolo,2005,83,Mike Bigelow,"Rob Schneider, Eddie Griffin, Jeroen Krabbé",Comedy,4.7
125,Herbie: Fully Loaded,2005,101,Angela Robinson,"Lindsay Lohan, Michael Keaton, Cheryl Hines","Adventure, Comedy, Family",4.9
126,Get Rich or Die Tryin',2005,117,Jim Sheridan,"50 Cent, Joy Bryant, Adewale Akinnuoye-Agbaje","Biography, Crime, Drama",5.5
127,White Noise,2005,101,Geoffrey Sax,"Michael Keaton, Deborah Kara Unger, Ian McNeice","Drama, Horror, Mystery",5.5
128,Two for the Money,2005,122,D.J. Caruso,"Matthew McConaughey, Al Pacino, Rene Russo","Crime, Drama, Sport",6.2
129,Fever Pitch,2005,104,"Bobby Farrelly, Peter Farrelly","Drew Barrymore, Jimmy Fallon, Jason Spevack","Comedy, Drama, Romance",6.2
130,Alone in the Dark,2005,96,Uwe Boll,"Christian Slater, Tara Reid, Stephen Dorff","Action, Horror, Sci-Fi",2.4
131,Guess Who,2005,105,Kevin Rodney Sullivan,"Ashton Kutcher, Bernie Mac, Zoe Saldaña","Comedy, Romance",5.9
132,The Matador,2005,96,Richard Shepard,"Pierce Brosnan, Greg Kinnear, Hope Davis","Comedy, Crime, Thriller",6.7
133,Proof,2005,100,John Madden,"Gwyneth Paltrow, Anthony Hopkins, Hope Davis","Drama, Mystery",6.7
134,North Country,2005,126,Niki Caro,"Charlize Theron, Jeremy Renner, Frances McDormand",Drama,7.3
135,The Producers,2005,134,Susan Stroman,"Nathan Lane, Matthew Broderick, Uma Thurman","Comedy, Crime, Musical",6.4
136,A Bittersweet Life,2005,119,Kim Jee-woon,"Lee Byung-hun, Shin Min-a, Kim Yeong-cheol","Action, Crime, Drama",7.5
137,The Adventures of Sharkboy and Lavagirl 3-D,2005,93,Robert Rodriguez,"Cayden Boyd, George Lopez, Kristin Davis","Action, Adventure, Comedy",3.8
138,Hustle & Flow,2005,116,Craig Brewer,"Terrence Howard, Ludacris, Anthony Anderson","Crime, Drama, Music",7.3
139,Transamerica,2005,103,Duncan Tucker,"Felicity Huffman, Kevin Zegers, Fionnula Flanagan","Adventure, Comedy, Drama",7.3
140,The Cave,2005,97,Bruce Hunt,"Piper Perabo, Morris Chestnut, Cole Hauser","Adventure, Horror, Sci-Fi",5.2
141,Prime,2005,105,Ben Younger,"Uma Thurman, Meryl Streep, Bryan Greenberg","Comedy, Drama, Romance",6.2
142,The Three Burials of Melquiades Estrada,2005,121,Tommy Lee Jones,"Tommy Lee Jones, Barry Pepper, Dwight Yoakam","Adventure, Crime, Drama",7.3
143,Kicking & Screaming,2005,95,Jesse Dylan,"Will Ferrell, Robert Duvall, Josh Hutcherson","Comedy, Family, Romance",5.6
144,The Fog,2005,100,Rupert Wainwright,"Tom Welling, Maggie Grace, Selma Blair","Horror, Mystery",3.7
145,The Protector,2005,111,Prachya Pinkaew,"Tony Jaa, Nathan Jones, Xing Jin","Action, Crime, Drama",7.0
146,The Ringer,2005,94,Barry W. Blaustein,"Johnny Knoxville, Katherine Heigl, Brian Cox","Comedy, Sport",5.8
147,Me and You and Everyone We Know,2005,85,Miranda July,"John Hawkes, Miranda July, Miles Thompson","Comedy, Drama",7.2
148,BloodRayne,2005,95,Uwe Boll,"Kristanna Loken, Ben Kingsley, Michelle Rodriguez","Action, Fantasy, Horror",3.0
149,Imagine Me & You,2005,90,Ol Parker,"Piper Perabo, Lena Headey, Matthew Goode","Comedy, Drama, Romance",6.8
150,Black,2005,122,Sanjay Leela Bhansali,"Amitabh Bachchan, Rani Mukerji, Shernaz Patel",Drama,8.1
151,Keeping Mum,2005,99,Niall Johnson,"Rowan Atkinson, Kristin Scott Thomas, Maggie Smith","Comedy, Crime",6.8
152,Angel-A,2005,91,Luc Besson,"Rie Rasmussen, Jamel Debbouze, Gilbert Melki","Comedy, Drama, Fantasy",7.0
153,Magic Carpet Ride,2005,106,Yilmaz Erdogan,"Yilmaz Erdogan, Tolga Çevik, Demet Akbag","Comedy, Crime",7.4
154,Cursed,2005,97,Wes Craven,"Christina Ricci, Jesse Eisenberg, Portia de Rossi","Comedy, Horror, Mystery",5.1
155,Are We There Yet?,2005,95,Brian Levant,"Ice Cube, Nia Long, Aleisha Allen","Adventure, Comedy, Family",4.8
156,Tideland,2005,120,Terry Gilliam,"Jeff Bridges, Jennifer Tilly, Jodelle Ferland","Drama, Fantasy, Horror",6.3
157,Feast,2005,95,John Gulager,"Navi Rawat, Krista Allen, Balthazar Getty","Action, Comedy, Horror",6.2
158,Oliver Twist,2005,130,Roman Polanski,"Barney Clark, Ben Kingsley, Jeremy Swift","Crime, Drama",6.8
159,An Unfinished Life,2005,108,Lasse Hallström,"Jennifer Lopez, Robert Redford, Morgan Freeman","Drama, Family, Romance",7.0
160,The Greatest Game Ever Played,2005,120,Bill Paxton,"Shia LaBeouf, Stephen Dillane, Elias Koteas","Biography, Drama, Sport",7.4
161,C.R.A.Z.Y.,2005,129,Jean-Marc Vallée,"Michel Côté, Marc-André Grondin, Danielle Proulx","Comedy, Drama",7.8
162,Must Love Dogs,2005,98,Gary David Goldberg,"Diane Lane, John Cusack, Elizabeth Perkins","Comedy, Romance",5.9
163,Boogeyman,2005,89,Stephen Kay,"Barry Watson, Emily Deschanel, Lucy Lawless","Drama, Horror, Mystery",4.2
164,Joyeux Noel,2005,116,Christian Carion,"Diane Kruger, Benno Fürmann, Guillaume Canet","Drama, History, Music",7.6
165,The Perfect Man,2005,100,Mark Rosman,"Hilary Duff, Heather Locklear, Aria Wallace","Comedy, Family, Romance",5.5
166,Tsotsi,2005,94,Gavin Hood,"Presley Chweneyagae, Mothusi Magano, Israel Matseke-Zulu","Crime, Drama",7.2
167,"Yours, Mine & Ours",2005,88,Raja Gosnell,"Dennis Quaid, Rene Russo, Jerry O'Connell","Comedy, Family, Romance",5.5
168,Ice Princess,2005,98,Tim Fywell,"Michelle Trachtenberg, Kim Cattrall, Trevor Blumas","Comedy, Drama, Family",6.1
169,Sophie Scholl: The Final Days,2005,120,Marc Rothemund,"Julia Jentsch, Fabian Hinrichs, Alexander Held","Biography, Crime, Drama",7.6
170,Cry Wolf,2005,90,Jeff Wadlow,"Julian Morris, Lindy Booth, Jared Padalecki","Drama, Horror, Mystery",5.8
171,An American Haunting,2005,83,Courtney Solomon,"Donald Sutherland, Sissy Spacek, Rachel Hurd-Wood","Drama, Horror, Mystery",5.0
172,The Man,2005,83,Les Mayfield,"Samuel L. Jackson, Eugene Levy, Miguel Ferrer","Action, Comedy, Crime",5.5
173,Man of the House,2005,100,Stephen Herek,"Tommy Lee Jones, Christina Milian, Kelli Garner","Comedy, Crime",5.5
174,Manderlay,2005,133,Lars von Trier,"Bryce Dallas Howard, Isaach De Bankolé, Danny Glover",Drama,7.2
175,Breakfast on Pluto,2005,128,Neil Jordan,"Cillian Murphy, Morgan Jones, Eva Birthistle","Comedy, Drama",7.2
176,The Ice Harvest,2005,92,Harold Ramis,"John Cusack, Billy Bob Thornton, Connie Nielsen","Comedy, Crime, Drama",6.2
177,Little Manhattan,2005,90,Mark Levin,"Josh Hutcherson, Charlotte Ray Rosenberg, Bradley Whitford","Comedy, Family, Romance",7.4
178,London,2005,92,Hunter Richards,"Jessica Biel, Chris Evans, Jason Statham","Drama, Romance",6.3
179,Valiant,2005,76,Gary Chapman,"Ewan McGregor, Ricky Gervais, Tim Curry","Animation, Adventure, Comedy",5.5
180,Shopgirl,2005,106,Anand Tucker,"Steve Martin, Claire Danes, Jason Schwartzman","Drama, Romance",6.3
181,Paradise Now,2005,91,Hany Abu-Assad,"Kais Nashif, Ali Suliman, Lubna Azabal","Crime, Drama, Thriller",7.4
182,The Great Raid,2005,132,John Dahl,"Benjamin Bratt, Joseph Fiennes, James Franco","Action, Drama, War",6.6
183,Last Days,2005,97,Gus Van Sant,"Michael Pitt, Lukas Haas, Asia Argento","Drama, Music",5.7
184,Mirrormask,2005,101,Dave McKean,"Stephanie Leonidas, Jason Barry, Rob Brydon","Drama, Fantasy",6.7
185,Pardon,2005,99,Mert Baykal,"Ferhan Sensoy, Rasim Öztekin, Ali Çatalbas","Comedy, Drama",8.1
186,Junebug,2005,106,Phil Morrison,"Embeth Davidtz, Alessandro Nivola, David Kuhn","Comedy, Drama",6.9
187,Anniyan,2005,181,S. Shankar,"Vikram, Sada, Prakash Raj","Action, Crime, Drama",8.3
188,The Upside of Anger,2005,118,Mike Binder,"Joan Allen, Kevin Costner, Erika Christensen","Comedy, Drama",6.8
189,Bad News Bears,2005,113,Richard Linklater,"Billy Bob Thornton, Greg Kinnear, Marcia Gay Harden","Comedy, Sport",5.8
190,Thumbsucker,2005,96,Mike Mills,"Lou Taylor Pucci, Tilda Swinton, Vincent D'Onofrio","Comedy, Drama",6.5
191,Kinky Boots,2005,107,Julian Jarrold,"Chiwetel Ejiofor, Joel Edgerton, Sarah-Jane Potts","Comedy, Drama, Music",7.1
192,9th Company,2005,139,Fedor Bondarchuk,"Artur Smolyaninov, Aleksey Chadov, Konstantin Kryukov","Action, Drama, History",7.1
193,Russian Dolls,2005,125,Cédric Klapisch,"Romain Duris, Kelly Reilly, Audrey Tautou","Comedy, Drama, Romance",6.9
194,Havoc,2005,85,Barbara Kopple,"Anne Hathaway, Bijou Phillips, Shiri Appleby","Crime, Drama",5.4
195,A Sound of Thunder,2005,110,Peter Hyams,"Edward Burns, Ben Kingsley, Catherine McCormack","Action, Adventure, Horror",4.2
196,The Beat That My Heart Skipped,2005,108,Jacques Audiard,"Romain Duris, Aure Atika, Emmanuelle Devos","Crime, Drama, Music",7.2
197,Enron: The Smartest Guys in the Room,2005,110,Alex Gibney,"John Beard, Tim Belden, Barbara Boxer","Documentary, Biography, History",7.6
198,Earthlings,2005,95,Shaun Monson,Joaquin Phoenix,Documentary,8.6
199,The Child,2005,95,"Jean-Pierre Dardenne, Luc Dardenne","Jérémie Renier, Déborah François, Jérémie Segard","Crime, Drama, Romance",7.4
200,Beauty Shop,2005,105,Bille Woodruff,"Queen Latifah, Alicia Silverstone, Djimon Hounsou",Comedy,5.6
201,Pusher III,2005,108,Nicolas Winding Refn,"Zlatko Buric, Marinela Dekic, Slavko Labovic","Crime, Drama, Thriller",7.3
202,The Chumscrubber,2005,108,Arie Posin,"Jamie Bell, Allison Janney, Rory Culkin","Comedy, Drama",6.8
203,Down in the Valley,2005,114,David Jacobson,"Edward Norton, Evan Rachel Wood, David Morse","Drama, Romance, Thriller",6.4
204,Where the Truth Lies,2005,107,Atom Egoyan,"Kevin Bacon, Colin Firth, Alison Lohman","Crime, Mystery, Thriller",6.4
205,Beowulf & Grendel,2005,103,Sturla Gunnarsson,"Hringur Ingvarsson, Spencer Wilding, Stellan Skarsgård","Action, Adventure, Drama",5.8
206,Racing Stripes,2005,102,Frederik Du Chau,"Frankie Muniz, David Spade, Snoop Dogg","Adventure, Comedy, Drama",5.2
207,Garam Masala,2005,146,Priyadarshan,"Akshay Kumar, John Abraham, Paresh Rawal","Comedy, Romance",6.8
208,13 Tzameti,2005,93,Géla Babluani,"George Babluani, Aurélien Recoing, Pascal Bongard","Crime, Drama, Thriller",7.3
209,Iqbal,2005,132,Nagesh Kukunoor,"Shreyas Talpade, Naseeruddin Shah, Shweta Basu Prasad","Drama, Sport",8.1
