ID,Name,Year,Duration,Directors,Actors,Genres,Rating
18,The Talented Mr. Ripley,1999,139,Anthony Minghella,"Matt Damon, Gwyneth Paltrow, Jude Law","Crime, Drama, Thriller",7.4
19,Tarzan,1999,88,"Chris Buck, Kevin Lima","Tony Goldwyn, Minnie Driver, Brian Blessed","Animation, Adventure, Comedy",7.3
20,The Boondock Saints,1999,108,Troy Duffy,"Willem Dafoe, Sean Patrick Flanery, Norman Reedus","Action, Crime, Thriller",7.6
21,Austin Powers: The Spy Who Shagged Me,1999,95,Jay Roach,"Mike Myers, Heather Graham, Michael York","Action, Adventure, Comedy",6.7
22,The Iron Giant,1999,86,Brad Bird,"Eli Marienthal, Harry Connick Jr., Jennifer Aniston","Animation, Action, Adventure",8.1
23,Big Daddy,1999,93,Dennis Dugan,"Adam Sandler, Joey Lauren Adams, Jon Stewart","Comedy, Drama",6.4
24,Dogma,1999,130,Kevin Smith,"Ben Affleck, Matt Damon, Linda Fiorentino","Adventure, Comedy, Drama",7.3
25,"Girl, Interrupted",1999,127,James Mangold,"Winona Ryder, Angelina Jolie, Clea DuVall","Biography, Drama",7.3
26,"South Park: Bigger, Longer & Uncut",1999,81,Trey Parker,"Trey Parker, Matt Stone, Mary Kay Bergman","Animation, Comedy, Fantasy",7.7
27,The World Is Not Enough,1999,128,Michael Apted,"Pierce Brosnan, Sophie Marceau, Robert Carlyle","Action, Adventure, Thriller",6.4
28,Cruel Intentions,1999,97,Roger Kumble,"Sarah Michelle Gellar, Ryan Phillippe, Reese Witherspoon","Drama, Romance",6.8
29,The Ninth Gate,1999,133,Roman Polanski,"Johnny Depp, Frank Langella, Lena Olin","Mystery, Thriller",6.7
30,The Bone Collector,1999,118,Phillip Noyce,"Denzel Washington, Angelina Jolie, Queen Latifah","Crime, Drama, Mystery",6.7
31,The Insider,1999,157,Michael Mann,"Russell Crowe, Al Pacino, Christopher Plummer","Biography, Drama, History",7.8
32,Galaxy Quest,1999,102,Dean Parisot,"Tim Allen, Sigourney Weaver, Alan Rickman","Adventure, Comedy, Sci-Fi",7.4
33,Three Kings,1999,114,David O. Russell,"George Clooney, Mark Wahlberg, Ice Cube","Action, Adventure, Comedy",7.1
34,The Virgin Suicides,1999,97,Sofia Coppola,"Kirsten Dunst, Josh Hartnett, James Woods","Drama, Romance",7.2
35,Wild Wild West,1999,106,Barry Sonnenfeld,"Will Smith, Kevin Kline, Kenneth Branagh","Action, Comedy, Sci-Fi",4.9
36,Analyze This,1999,103,Harold Ramis,"Robert De Niro, Billy Crystal, Lisa Kudrow","Comedy, Crime",6.7
37,Stuart Little,1999,84,Rob Minkoff,"Michael J. Fox, Geena Davis, Hugh Laurie","Adventure, Comedy, Family",6.0
38,Payback,1999,100,Brian Helgeland,"Mel Gibson, Gregg Henry, Maria Bello","Action, Crime, Drama",7.1
39,Deep Blue Sea,1999,105,Renny Harlin,"Thomas Jane, Saffron Burrows, Samuel L. Jackson","Action, Adventure, Sci-Fi",5.9
40,8MM,1999,123,Joel Schumacher,"Nicolas Cage, Joaquin Phoenix, James Gandolfini","Crime, Drama, Mystery",6.6
41,Man on the Moon,1999,118,Milos Forman,"Jim Carrey, Danny DeVito, Gerry Becker","Biography, Comedy, Drama",7.4
42,The 13th Warrior,1999,102,John McTiernan,"Antonio Banderas, Diane Venora, Dennis Storhøi","Action, Adventure, History",6.6
43,Any Given Sunday,1999,162,Oliver Stone,"Al Pacino, Dennis Quaid, Cameron Diaz","Drama, Sport",6.9
44,Bicentennial Man,1999,132,Chris Columbus,"Robin Williams, Embeth Davidtz, Sam Neill","Drama, Romance, Sci-Fi",6.9
45,Entrapment,1999,113,Jon Amiel,"Sean Connery, Catherine Zeta-Jones, Ving Rhames","Action, Crime, Romance",6.3
46,End of Days,1999,122,Peter Hyams,"Arnold Schwarzenegger, Gabriel Byrne, Robin Tunney","Action, Fantasy, Horror",5.8
47,eXistenZ,1999,97,David Cronenberg,"Jude Law, Jennifer Jason Leigh, Ian Holm","Horror, Mystery, Sci-Fi",6.8
48,Election,1999,103,Alexander Payne,"Matthew Broderick, Reese Witherspoon, Loren Nelson","Comedy, Romance",7.2
49,Runaway Bride,1999,116,Garry Marshall,"Julia Roberts, Richard Gere, Joan Cusack","Comedy, Romance",5.6
50,She's All That,1999,95,Robert Iscove,"Freddie Prinze Jr., Rachael Leigh Cook, Matthew Lillard","Comedy, Romance",5.9
51,The Cider House Rules,1999,126,Lasse Hallström,"Tobey Maguire, Charlize Theron, Michael Caine","Drama, Romance",7.4
52,All About My Mother,1999,101,Pedro Almodóvar,"Cecilia Roth, Marisa Paredes, Candela Peña","Comedy, Drama, Romance",7.8
53,Boys Don't Cry,1999,118,Kimberly Peirce,"Hilary Swank, Chloë Sevigny, Peter Sarsgaard","Biography, Crime, Drama",7.5
54,The Hurricane,1999,146,Norman Jewison,"Denzel Washington, Vicellous Shannon, Deborah Kara Unger","Biography, Drama, Sport",7.6
55,The Straight Story,1999,112,David Lynch,"Richard Farnsworth, Sissy Spacek, Jane Galloway Heitz","Biography, Drama",8.0
56,The Thomas Crown Affair,1999,113,John McTiernan,"Pierce Brosnan, Rene Russo, Denis Leary","Crime, Romance, Thriller",6.9
57,October Sky,1999,108,Joe Johnston,"Jake Gyllenhaal, Chris Cooper, Laura Dern","Biography, Drama, Family",7.8
58,Ghost Dog: The Way of the Samurai,1999,116,Jim Jarmusch,"Forest Whitaker, Henry Silva, John Tormey","Crime, Drama",7.5
59,Never Been Kissed,1999,107,Raja Gosnell,"Drew Barrymore, David Arquette, Michael Vartan","Comedy, Drama, Romance",6.0
60,Double Jeopardy,1999,105,Bruce Beresford,"Ashley Judd, Tommy Lee Jones, Bruce Greenwood","Crime, Drama, Mystery",6.5
61,Audition,1999,115,Takashi Miike,"Ryô Ishibashi, Eihi Shiina, Tetsu Sawaki","Drama, Horror, Mystery",7.1
62,Arlington Road,1999,117,Mark Pellington,"Jeff Bridges, Tim Robbins, Joan Cusack","Action, Crime, Drama",7.2
63,Blue Streak,1999,93,Les Mayfield,"Martin Lawrence, Luke Wilson, Peter Greene","Action, Comedy, Crime",6.4
64,Stir of Echoes,1999,99,David Koepp,"Kevin Bacon, Zachary David Cope, Kathryn Erbe","Horror, Mystery, Thriller",6.9
65,Deuce Bigalow: Male Gigolo,1999,88,Mike Mitchell,"Rob Schneider, William Forsythe, Eddie Griffin","Comedy, Romance",5.7
66,The Haunting,1999,113,Jan de Bont,"Liam Neeson, Catherine Zeta-Jones, Owen Wilson","Fantasy, Horror, Mystery",5.0
67,The Thirteenth Floor,1999,100,Josef Rusnak,"Craig Bierko, Gretchen Mol, Armin Mueller-Stahl","Mystery, Sci-Fi, Thriller",7.0
68,Bringing Out the Dead,1999,121,Martin Scorsese,"Nicolas Cage, Patricia Arquette, John Goodman","Drama, Thriller",6.9
69,Go,1999,102,Doug Liman,"Sarah Polley, Jay Mohr, Scott Wolf","Comedy, Crime",7.2
70,Bowfinger,1999,97,Frank Oz,"Steve Martin, Eddie Murphy, Heather Graham",Comedy,6.5
71,Stigmata,1999,103,Rupert Wainwright,"Patricia Arquette, Gabriel Byrne, Jonathan Pryce","Horror, Mystery",6.2
72,Blast from the Past,1999,112,Hugh Wilson,"Brendan Fraser, Alicia Silverstone, Christopher Walken","Comedy, Drama, Romance",6.7
73,Mystery Men,1999,121,Kinka Usher,"Ben Stiller, Janeane Garofalo, William H. Macy","Action, Comedy, Fantasy",6.1
74,The Messenger: The Story of Joan of Arc,1999,148,Luc Besson,"Milla Jovovich, John Malkovich, Rab Affleck","Adventure, Biography, Drama",6.4
75,Lake Placid,1999,82,Steve Miner,"Bridget Fonda, Bill Pullman, Oliver Platt","Action, Comedy, Horror",5.8
76,The General's Daughter,1999,116,Simon West,"John Travolta, Madeleine Stowe, James Cromwell","Crime, Drama, Mystery",6.4
77,House on Haunted Hill,1999,93,William Malone,"Geoffrey Rush, Famke Janssen, Taye Diggs","Horror, Mystery, Thriller",5.6
78,The Astronaut's Wife,1999,109,Rand Ravich,"Charlize Theron, Johnny Depp, Joe Morton","Drama, Sci-Fi, Thriller",5.4
79,Life,1999,108,Ted Demme,"Eddie Murphy, Martin Lawrence, Obba Babatundé","Comedy, Crime, Drama",6.8
80,Inspector Gadget,1999,78,David Kellogg,"Matthew Broderick, Rupert Everett, Joely Fisher","Action, Adventure, Comedy",4.2
81,Varsity Blues,1999,106,Brian Robbins,"James Van Der Beek, Jon Voight, Paul Walker","Comedy, Drama, Romance",6.5
82,Idle Hands,1999,92,Rodman Flender,"Devon Sawa, Seth Green, Elden Henson","Comedy, Fantasy, Horror",6.3
83,But I'm a Cheerleader,1999,85,Jamie Babbit,"Natasha Lyonne, Clea DuVall, Michelle Williams","Comedy, Drama, Romance",6.8
84,Asterix and Obelix vs. Caesar,1999,109,Claude Zidi,"Christian Clavier, Gérard Depardieu, Roberto Benigni","Adventure, Comedy, Family",6.0
85,Edtv,1999,122,Ron Howard,"Matthew McConaughey, Jenna Elfman, Geoffrey Blake","Comedy, Drama",6.1
86,Ravenous,1999,101,Antonia Bird,"Guy Pearce, Robert Carlyle, David Arquette","Adventure, Drama, Horror",6.9
87,Drop Dead Gorgeous,1999,97,Michael Patrick Jann,"Kirsten Dunst, Denise Richards, Ellen Barkin","Comedy, Romance, Thriller",6.7
88,Summer of Sam,1999,142,Spike Lee,"John Leguizamo, Adrien Brody, Mira Sorvino","Crime, Drama, Romance",6.7
89,Fantasia 2000,1999,75,"James Algar, Gaëtan Brizzi, Paul Brizzi","James Levine, Steve Martin, Itzhak Perlman","Animation, Family, Fantasy",7.1
90,Detroit Rock City,1999,95,Adam Rifkin,"Edward Furlong, Giuseppe Andrews, James DeBello","Adventure, Comedy, Music",6.8
91,Message in a Bottle,1999,126,Luis Mandoki,"Kevin Costner, Robin Wright, Paul Newman","Drama, Romance",6.3
92,True Crime,1999,127,Clint Eastwood,"Clint Eastwood, Isaiah Washington, LisaGay Hamilton","Crime, Drama, Mystery",6.6
93,Anna and the King,1999,148,Andy Tennant,"Jodie Foster, Chow Yun-Fat, Bai Ling","Drama, History, Romance",6.7
94,For Love of the Game,1999,137,Sam Raimi,"Kevin Costner, Kelly Preston, John C. Reilly","Drama, Romance, Sport",6.6
95,Mickey Blue Eyes,1999,102,"Kelly Makin, Carl Gottlieb","Hugh Grant, Jeanne Tripplehorn, James Caan","Comedy, Crime, Romance",5.9
96,Sweet and Lowdown,1999,95,Woody Allen,"Sean Penn, Samantha Morton, Woody Allen","Comedy, Drama, Music",7.2
97,Forces of Nature,1999,105,Bronwen Hughes,"Sandra Bullock, Ben Affleck, Maura Tierney","Comedy, Romance",5.5
98,The Limey,1999,89,Steven Soderbergh,"Terence Stamp, Peter Fonda, Lesley Ann Warren","Crime, Drama, Mystery",6.9
99,Instinct,1999,126,Jon Turteltaub,"Anthony Hopkins, Cuba Gooding Jr., Donald Sutherland","Drama, Thriller",6.5
100,Universal Soldier: The Return,1999,83,Mic Rodgers,"Jean-Claude Van Damme, Bill Goldberg, Heidi Schanz","Action, Sci-Fi",4.2
101,Pushing Tin,1999,124,Mike Newell,"John Cusack, Billy Bob Thornton, Cate Blanchett","Comedy, Drama, Romance",6.0
102,Virus,1999,99,John Bruno,"Jamie Lee Curtis, Donald Sutherland, William Baldwin","Action, Horror, Sci-Fi",5.1
103,Jawbreaker,1999,86,Darren Stein,"Rose McGowan, Rebecca Gayheart, Julie Benz","Comedy, Crime, Thriller",5.7
104,"Mystery, Alaska",1999,119,Jay Roach,"Russell Crowe, Burt Reynolds, Hank Azaria","Comedy, Drama, Sport",6.7
105,Human Traffic,1999,99,Justin Kerrigan,"John Simm, Lorraine Pilkington, Shaun Parkes","Comedy, Music",7.1
106,Baby Geniuses,1999,97,Bob Clark,"Kathleen Turner, Christopher Lloyd, Kim Cattrall","Comedy, Crime, Family",2.6
107,Sarfarosh,1999,174,John Mathew Matthan,"Aamir Khan, Naseeruddin Shah, Sonali Bendre","Action, Crime, Drama",8.1
108,A Midsummer Night's Dream,1999,116,Michael Hoffman,"Kevin Kline, Michelle Pfeiffer, Rupert Everett","Comedy, Fantasy, Romance",6.4
109,Mansfield Park,1999,112,Patricia Rozema,"Frances O'Connor, Jonny Lee Miller, Alessandro Nivola","Comedy, Drama, Romance",7.0
110,The Story of Us,1999,95,Rob Reiner,"Bruce Willis, Michelle Pfeiffer, Colleen Rennison","Comedy, Drama, Romance",6.0
111,Pokémon the Movie 2000,1999,99,Kunihiko Yuyama,"Veronica Taylor, Rica Matsumoto, Ikue Ôtani","Animation, Action, Adventure",6.1
112,The End of the Affair,1999,102,Neil Jordan,"Ralph Fiennes, Julianne Moore, Stephen Rea","Drama, Mystery, Romance",7.0
113,Random Hearts,1999,133,Sydney Pollack,"Harrison Ford, Kristin Scott Thomas, Charles S. Dutton","Drama, Mystery, Romance",5.4
114,Brokedown Palace,1999,100,Jonathan Kaplan,"Claire Danes, Kate Beckinsale, Bill Pullman","Drama, Mystery, Thriller",6.4
115,Angela's Ashes,1999,145,Alan Parker,"Emily Watson, Robert Carlyle, Joe Breen","Biography, Drama",7.3
116,In China They Eat Dogs,1999,91,Lasse Spang Olsen,"Kim Bodnia, Dejan Cukic, Nikolaj Lie Kaas","Action, Comedy, Crime",7.3
117,Kikujiro,1999,122,Takeshi Kitano,"Takeshi Kitano, Yusuke Sekiguchi, Kayoko Kishimoto","Drama, Comedy",7.7
118,The Deep End of the Ocean,1999,106,Ulu Grosbard,"Michelle Pfeiffer, Treat Williams, Whoopi Goldberg",Drama,6.3
119,Teaching Mrs. Tingle,1999,96,Kevin Williamson,"Helen Mirren, Marisa Coughlan, Katie Holmes","Comedy, Thriller",5.3
120,Dick,1999,94,Andrew Fleming,"Kirsten Dunst, Michelle Williams, Dan Hedaya",Comedy,6.2
121,Drive Me Crazy,1999,91,John Schultz,"Melissa Joan Hart, Adrian Grenier, Stephen Collins","Comedy, Drama, Romance",5.8
122,Titus,1999,162,Julie Taymor,"Anthony Hopkins, Jessica Lange, Osheen Jones","Drama, History, Thriller",7.0
123,Buena Vista Social Club,1999,105,Wim Wenders,"Compay Segundo, Ibrahim Ferrer, Rubén González","Documentary, Music",7.6
124,Muppets from Space,1999,87,Tim Hill,"Dave Goelz, Steve Whitmire, Bill Barretta","Adventure, Comedy, Family",6.2
125,Baadshah,1999,175,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Shah Rukh Khan, Twinkle Khanna, Amrish Puri","Action, Comedy, Crime",6.9
126,Superstar,1999,81,Bruce McCulloch,"Molly Shannon, Will Ferrell, Elaine Hendrix","Comedy, Romance",5.2
127,Flawless,1999,112,Joel Schumacher,"Robert De Niro, Philip Seymour Hoffman, Barry Miller","Crime, Drama",6.4
128,Three to Tango,1999,98,Damon Santostefano,"Neve Campbell, Matthew Perry, Dylan McDermott","Comedy, Romance",6.0
129,American Movie,1999,107,Chris Smith,"Mark Borchardt, Mike Schank, Tom Schimmels","Documentary, Comedy",7.8
130,East Is East,1999,96,Damien O'Donnell,"Om Puri, Linda Bassett, Jordan Routledge","Comedy, Drama",6.9
131,Straight from the Heart,1999,188,Sanjay Leela Bhansali,"Aishwarya Rai Bachchan, Salman Khan, Ajay Devgn","Comedy, Drama, Musical",7.4
132,Jin-Roh: The Wolf Brigade,1999,102,"Kenji Kamiyama, Hiroyuki Okiura","Michael Dobson, Yoshikazu Fujiki, Sumi Mutoh","Animation, Drama, Sci-Fi",7.3
133,The Corruptor,1999,110,James Foley,"Chow Yun-Fat, Mark Wahlberg, Ric Young","Action, Crime, Thriller",6.1
134,The Bachelor,1999,101,Gary Sinyor,"Chris O'Donnell, Renée Zellweger, Artie Lange","Comedy, Romance",5.1
135,Anywhere But Here,1999,114,Wayne Wang,"Susan Sarandon, Natalie Portman, Hart Bochner","Comedy, Drama",6.2
136,The Color of Paradise,1999,90,Majid Majidi,"Hossein Mahjoub, Mohsen Ramezani, Salameh Feyzi","Drama, Family",8.1
137,The Rage: Carrie 2,1999,104,"Katt Shea, Robert Mandel","Emily Bergl, Jason London, Dylan Bruno","Drama, Horror, Sci-Fi",4.8
138,Jakob the Liar,1999,120,Peter Kassovitz,"Robin Williams, Hannah Taylor Gordon, Éva Igó","Comedy, Drama, War",6.5
139,Wing Commander,1999,100,Chris Roberts,"Freddie Prinze Jr., Matthew Lillard, Saffron Burrows","Action, Adventure, Sci-Fi",4.3
140,An Ideal Husband,1999,97,Oliver Parker,"Rupert Everett, Julianne Moore, Peter Vaughan","Comedy, Romance",6.8
141,My Neighbors the Yamadas,1999,104,Isao Takahata,"Yukiji Asaoka, Tôru Masuoka, Masako Araki","Animation, Comedy, Family",7.1
142,Beau Travail,1999,92,Claire Denis,"Denis Lavant, Michel Subor, Grégoire Colin","Drama, War",7.3
143,200 Cigarettes,1999,101,Risa Bramon Garcia,"Ben Affleck, Casey Affleck, Dave Chappelle","Comedy, Drama, Romance",6.0
144,Eye of the Beholder,1999,109,Stephan Elliott,"Ewan McGregor, Ashley Judd, Patrick Bergin","Drama, Mystery, Thriller",5.0
145,Rosetta,1999,95,"Jean-Pierre Dardenne, Luc Dardenne","Émilie Dequenne, Fabrizio Rongione, Anne Yernaux",Drama,7.4
146,Sunshine,1999,181,István Szabó,"Ralph Fiennes, Rosemary Harris, Rachel Weisz","Drama, History, Romance",7.4
147,Holy Smoke,1999,115,Jane Campion,"Kate Winslet, Harvey Keitel, Julie Hamilton","Comedy, Drama",5.9
148,Cherry Falls,1999,92,Geoffrey Wright,"Brittany Murphy, Jay Mohr, Michael Biehn","Horror, Mystery, Thriller",5.3
149,Vaastav: The Reality,1999,145,Mahesh Manjrekar,"Sanjay Dutt, Namrata Shirodkar, Sanjay Narvekar","Action, Crime, Drama",8.0
150,The Out-of-Towners,1999,90,Sam Weisman,"Steve Martin, Goldie Hawn, John Cleese",Comedy,5.5
151,Ring 2,1999,95,Hideo Nakata,"Miki Nakatani, Hitomi Satô, Kyôko Fukada","Horror, Mystery, Sci-Fi",5.9
152,Simply Irresistible,1999,96,Mark Tarlov,"Sarah Michelle Gellar, Sean Patrick Flanery, Patricia Clarkson","Comedy, Drama, Fantasy",5.2
153,The Big Kahuna,1999,90,John Swanbeck,"Kevin Spacey, Danny DeVito, Peter Facinelli","Drama, Comedy",6.5
154,Ride with the Devil,1999,138,Ang Lee,"Tobey Maguire, Skeet Ulrich, Jewel","Drama, Romance, War",6.7
155,At First Sight,1999,128,Irwin Winkler,"Val Kilmer, Mira Sorvino, Kelly McGillis","Drama, Romance",6.0
156,My Favorite Martian,1999,94,Donald Petrie,"Christopher Lloyd, Jeff Daniels, Elizabeth Hurley","Comedy, Family, Sci-Fi",5.1
157,Snow Falling on Cedars,1999,127,Scott Hicks,"Ethan Hawke, Max von Sydow, Yûki Kudô","Drama, Mystery, Romance",6.7
158,Tea with Mussolini,1999,117,Franco Zeffirelli,"Maggie Smith, Judi Dench, Joan Plowright","Comedy, Drama, War",6.9
159,Girl on the Bridge,1999,90,Patrice Leconte,"Vanessa Paradis, Daniel Auteuil, Frédéric Pfluger","Comedy, Drama, Romance",7.5
160,Gorgeous,1999,121,Vincent Kok,"Jackie Chan, Shu Qi, Tony Leung Chiu-wai","Action, Comedy, Romance",6.0
161,The Road Home,1999,89,Yimou Zhang,"Ziyi Zhang, Honglei Sun, Hao Zheng","Drama, Romance",7.7
162,Cookie's Fortune,1999,118,Robert Altman,"Glenn Close, Julianne Moore, Liv Tyler","Comedy, Drama",6.8
163,Two Hands,1999,103,Gregor Jordan,"Heath Ledger, Bryan Brown, David Field","Comedy, Crime, Thriller",7.1
164,In Dreams,1999,100,Neil Jordan,"Annette Bening, Robert Downey Jr., Katie Sagona","Drama, Fantasy, Horror",5.5
165,Topsy-Turvy,1999,160,Mike Leigh,"Jim Broadbent, Allan Corduner, Dexter Fletcher","Biography, Comedy, Drama",7.3
166,Music of the Heart,1999,124,Wes Craven,"Meryl Streep, Cloris Leachman, Henry Dinhofer","Drama, Music",6.7
167,The Other Sister,1999,129,Garry Marshall,"Juliette Lewis, Diane Keaton, Giovanni Ribisi","Comedy, Drama, Romance",6.4
168,The Wind Will Carry Us,1999,118,Abbas Kiarostami,"Behzad Dorani, Noghre Asadi, Roushan Karam Elmi",Drama,7.4
169,Beowulf,1999,95,Graham Baker,"Christopher Lambert, Rhona Mitra, Oliver Cotton","Action, Adventure, Fantasy",4.1
170,Romance,1999,84,Catherine Breillat,"Caroline Ducey, Sagamore Stévenin, François Berléand","Drama, Romance",5.2
171,My Best Fiend,1999,95,Werner Herzog,"Werner Herzog, Klaus Kinski, Claudia Cardinale","Documentary, Biography",7.8
172,Play It to the Bone,1999,124,Ron Shelton,"Woody Harrelson, Antonio Banderas, Lolita Davidovich","Comedy, Drama, Sport",5.5
173,Ratcatcher,1999,94,Lynne Ramsay,"Tommy Flanagan, Mandy Matthews, William Eadie",Drama,7.5
174,The Best Man,1999,120,Malcolm D. Lee,"Taye Diggs, Nia Long, Morris Chestnut","Comedy, Drama, Romance",6.7
175,Bats,1999,91,Louis Morneau,"Lou Diamond Phillips, Dina Meyer, Bob Gunton","Horror, Sci-Fi, Thriller",4.1
176,Peppermint Candy,1999,129,Lee Chang-dong,"Sul Kyung-gu, Kim Yeo-jin, Moon So-ri",Drama,7.6
177,The War Zone,1999,98,Tim Roth,"Ray Winstone, Annabelle Apsion, Kate Ashfield","Drama, Thriller",7.2
178,Dudley Do-Right,1999,77,Hugh Wilson,"Brendan Fraser, Sarah Jessica Parker, Alfred Molina","Comedy, Family, Romance",3.9
179,Resurrection,1999,108,Russell Mulcahy,"Christopher Lambert, Mike Anscombe, Jeff J.J. Authors","Crime, Drama, Horror",6.1
180,The Muse,1999,97,Albert Brooks,"Albert Brooks, Sharon Stone, Andie MacDowell",Comedy,5.7
181,Inferno,1999,95,John G. Avildsen,"Jean-Claude Van Damme, Pat Morita, Danny Trejo","Action, Comedy, Drama",5.2
182,Bang Boom Bang - Ein todsicheres Ding,1999,110,Peter Thorwarth,"Oliver Korittke, Markus Knüfken, Ralf Richter","Action, Comedy, Crime",7.5
183,Rogue Trader,1999,101,James Dearden,"Ewan McGregor, Anna Friel, Cristian Solimeno","Crime, Drama, History",6.4
184,Guest House Paradiso,1999,89,Adrian Edmondson,"Rik Mayall, Adrian Edmondson, Bill Nighy","Comedy, Thriller",6.1
185,The Wood,1999,106,Rick Famuyiwa,"Elayn J. Taylor, Omar Epps, Richard T. Jones","Comedy, Drama, Romance",7.0
186,Plunkett & Macleane,1999,99,Jake Scott,"Robert Carlyle, Jonny Lee Miller, Iain Robertson","Action, Adventure, Comedy",6.3
187,"Happy, Texas",1999,98,Mark Illsley,"Jeremy Northam, Steve Zahn, William H. Macy","Action, Comedy, Crime",6.3
188,Hum Saath-Saath Hain,1999,177,Sooraj R. Barjatya,"Mohnish Behl, Salman Khan, Saif Ali Khan","Drama, Musical",6.3
189,Propaganda,1999,120,Sinan Çetin,"Metin Akpinar, Kemal Sunal, Meltem Cumbul","Drama, History",7.1
190,Butterfly,1999,96,José Luis Cuerda,"Manuel Lozano, Fernando Fernán Gómez, Uxía Blanco","Drama, War",7.6
191,Chill Factor,1999,102,Hugh Johnson,"Cuba Gooding Jr., Skeet Ulrich, Peter Firth","Action, Adventure, Comedy",5.2
192,Godzilla 2000,1999,99,Takao Okawara,"Takehiro Murata, Hiroshi Abe, Naomi Nishida","Action, Adventure, Drama",6.0
193,The Mod Squad,1999,92,Scott Silver,"Claire Danes, Omar Epps, Giovanni Ribisi","Action, Crime, Thriller",4.3
194,Bleeder,1999,98,Nicolas Winding Refn,"Kim Bodnia, Mads Mikkelsen, Rikke Louise Andersson","Crime, Drama",6.8
195,Trick,1999,89,Jim Fall,"Christian Campbell, John Paul Pitoc, Brad Beyer","Comedy, Music, Romance",7.2
196,Cradle Will Rock,1999,132,Tim Robbins,"Hank Azaria, Rubén Blades, Joan Cusack",Drama,6.8
197,Mumford,1999,112,Lawrence Kasdan,"Loren Dean, Hope Davis, Jason Lee","Comedy, Drama",6.8
198,Beyond the Mat,1999,102,Barry W. Blaustein,"Terry Funk, Mick Foley, Jake Roberts","Documentary, Biography, Sport",7.6
199,Not One Less,1999,106,Yimou Zhang,"Minzhi Wei, Huike Zhang, Zhenda Tian",Drama,7.7
200,The Winslow Boy,1999,104,David Mamet,"Rebecca Pidgeon, Jeremy Northam, Nigel Hawthorne","Drama, Romance",7.3
201,Outside Providence,1999,96,Michael Corrente,"Shawn Hatosy, Amy Smart, Alec Baldwin","Comedy, Drama, Romance",6.4
202,A Walk on the Moon,1999,107,Tony Goldwyn,"Diane Lane, Viggo Mortensen, Bobby Boriello","Drama, Romance",6.6
203,In Bed with Santa,1999,95,Kjell Sundvall,"Katarina Ewerlöf, Peter Haber, Jessica Zandén",Comedy,6.9
204,Mudhalvan,1999,169,S. Shankar,"Arjun Sarja, Manisha Koirala, Raghuvaran","Action, Drama, Thriller",8.4
205,Better Than Chocolate,1999,101,Anne Wheeler,"Wendy Crewson, Karyn Dwyer, Christina Cox","Comedy, Drama, Romance",6.1
206,Shiri,1999,125,Kang Je-kyu,"Han Suk-kyu, Choi Min-sik, Yunjin Kim","Action, Thriller",6.5
207,Dead or Alive,1999,105,Takashi Miike,"Shô Aikawa, Riki Takeuchi, Renji Ishibashi","Action, Crime, Drama",6.7
